head_id,anchor,group_size,candidate_group,residual_val_mse,residual_val_r2,reconstructed_y_val_mse,reconstructed_y_val_r2,anchor_sensitivity,anchor_status,threshold_ratio
17,gross_actual_interchange_mw,2,gross_actual_interchange_mw;metered_load_mw,0.5246046781539917,0.4850638806819916,855982.25,0.8725820183753967,0.00891488790512085,active_anchor,0.25
18,da_as_mcp_primary_reserve,2,da_as_mcp_primary_reserve;metered_load_mw,0.5215650200843811,0.4880472719669342,851023.1875,0.8733202219009399,-0.001247406005859375,inactive_or_dummy_anchor,0.25
19,metered_load_mw,13,metered_load_mw;gen_fuel_other_renewables_mw;congestion_price_da;total_losses;total_pjm_self_sched_reg;total_pjm_loc_credit;gross_inadv_interchange_mw;gen_fuel_multiple_fuels_pct;congestion_price_rt;da_as_total_mw_thirty_minutes_reserve;marginal_loss_price_da;net_inadv_interchange_mw;gross_actual_interchange_mw,0.5160917639732361,0.49342015385627747,842091.75,0.874649703502655,24.320789337158203,active_anchor,0.25
0,gen_fuel_other_renewables_mw,2,gen_fuel_other_renewables_mw;metered_load_mw,0.5161800384521484,0.4933338463306427,842235.625,0.8746283650398254,0.02454066276550293,active_anchor,0.35
1,congestion_price_da,2,congestion_price_da;metered_load_mw,0.5159568786621094,0.4935527741909027,841871.6875,0.8746825456619263,0.0036330819129943848,active_anchor,0.35
2,total_losses,2,total_losses;metered_load_mw,0.5227589011192322,0.486876517534256,852969.6875,0.8730305433273315,0.04914975166320801,active_anchor,0.35
3,system_energy_price_da,2,system_energy_price_da;metered_load_mw,0.5145053267478943,0.49497732520103455,839502.8125,0.8750350475311279,0.023619771003723145,active_anchor,0.35
4,total_pjm_self_sched_reg,2,total_pjm_self_sched_reg;metered_load_mw,0.5206380486488342,0.48895782232284546,849509.1875,0.8735455274581909,0.0006037354469299316,active_anchor,0.35
5,total_lmp_da,2,total_lmp_da;metered_load_mw,0.5161612033843994,0.49335214495658875,842205.8125,0.8746328949928284,0.02523171901702881,active_anchor,0.35
6,total_pjm_loc_credit,2,total_pjm_loc_credit;metered_load_mw,0.5241261720657349,0.4855336844921112,855201.625,0.8726982474327087,-0.004683315753936768,inactive_or_dummy_anchor,0.35
7,gross_inadv_interchange_mw,2,gross_inadv_interchange_mw;metered_load_mw,0.5229131579399109,0.4867244064807892,853222.875,0.8729928731918335,0.03754830360412598,active_anchor,0.35
8,gen_fuel_multiple_fuels_mw,2,gen_fuel_multiple_fuels_mw;metered_load_mw,0.5243820548057556,0.48528265953063965,855619.5,0.8726361393928528,0.0631210207939148,active_anchor,0.35
9,gen_fuel_multiple_fuels_pct,2,gen_fuel_multiple_fuels_pct;metered_load_mw,0.5181695818901062,0.4913809895515442,845481.625,0.8741451501846313,0.0536346435546875,active_anchor,0.35
10,rmccp,2,rmccp;metered_load_mw,0.5232324600219727,0.4864107668399811,853743.75,0.8729152679443359,-0.0002779364585876465,inactive_or_dummy_anchor,0.35
11,congestion_price_rt,2,congestion_price_rt;metered_load_mw,0.5189858078956604,0.49057894945144653,846814.6875,0.8739466667175293,-0.003778994083404541,inactive_or_dummy_anchor,0.35
12,marginal_loss_price_rt,2,marginal_loss_price_rt;metered_load_mw,0.5218371748924255,0.48777979612350464,851467.375,0.8732540607452393,0.004412531852722168,active_anchor,0.35
13,da_as_total_mw_thirty_minutes_reserve,2,da_as_total_mw_thirty_minutes_reserve;metered_load_mw,0.5172309875488281,0.49230194091796875,843950.5,0.8743730187416077,0.029019415378570557,active_anchor,0.35
14,total_pjm_rmccp_cr,2,total_pjm_rmccp_cr;metered_load_mw,0.5157110691070557,0.49379396438598633,841470.5625,0.8747422099113464,0.0021242499351501465,active_anchor,0.35
15,marginal_loss_price_da,2,marginal_loss_price_da;metered_load_mw,0.5273435115814209,0.4823758602142334,860450.8125,0.8719168901443481,0.004549562931060791,active_anchor,0.35
16,net_inadv_interchange_mw,2,net_inadv_interchange_mw;metered_load_mw,0.5190870761871338,0.4904797077178955,846979.375,0.8739221096038818,0.004867672920227051,active_anchor,0.35
17,gross_actual_interchange_mw,2,gross_actual_interchange_mw;metered_load_mw,0.5246046781539917,0.4850638806819916,855982.25,0.8725820183753967,0.00891488790512085,active_anchor,0.35
18,da_as_mcp_primary_reserve,2,da_as_mcp_primary_reserve;metered_load_mw,0.5215650200843811,0.4880472719669342,851023.1875,0.8733202219009399,-0.001247406005859375,inactive_or_dummy_anchor,0.35
19,metered_load_mw,12,metered_load_mw;gen_fuel_other_renewables_mw;congestion_price_da;total_losses;total_pjm_self_sched_reg;gross_inadv_interchange_mw;gen_fuel_multiple_fuels_pct;congestion_price_rt;da_as_total_mw_thirty_minutes_reserve;marginal_loss_price_da;net_inadv_interchange_mw;gross_actual_interchange_mw,0.5160917639732361,0.49342015385627747,842091.75,0.874649703502655,24.320789337158203,active_anchor,0.35
0,gen_fuel_other_renewables_mw,2,gen_fuel_other_renewables_mw;metered_load_mw,0.5161800384521484,0.4933338463306427,842235.625,0.8746283650398254,0.02454066276550293,active_anchor,0.5
1,congestion_price_da,2,congestion_price_da;metered_load_mw,0.5159568786621094,0.4935527741909027,841871.6875,0.8746825456619263,0.0036330819129943848,active_anchor,0.5
2,total_losses,2,total_losses;metered_load_mw,0.5227589011192322,0.486876517534256,852969.6875,0.8730305433273315,0.04914975166320801,active_anchor,0.5
3,system_energy_price_da,2,system_energy_price_da;metered_load_mw,0.5145053267478943,0.49497732520103455,839502.8125,0.8750350475311279,0.023619771003723145,active_anchor,0.5
4,total_pjm_self_sched_reg,2,total_pjm_self_sched_reg;metered_load_mw,0.5206380486488342,0.48895782232284546,849509.1875,0.8735455274581909,0.0006037354469299316,active_anchor,0.5
5,total_lmp_da,2,total_lmp_da;metered_load_mw,0.5161612033843994,0.49335214495658875,842205.8125,0.8746328949928284,0.02523171901702881,active_anchor,0.5
6,total_pjm_loc_credit,2,total_pjm_loc_credit;metered_load_mw,0.5241261720657349,0.4855336844921112,855201.625,0.8726982474327087,-0.004683315753936768,inactive_or_dummy_anchor,0.5
7,gross_inadv_interchange_mw,2,gross_inadv_interchange_mw;metered_load_mw,0.5229131579399109,0.4867244064807892,853222.875,0.8729928731918335,0.03754830360412598,active_anchor,0.5
8,gen_fuel_multiple_fuels_mw,2,gen_fuel_multiple_fuels_mw;metered_load_mw,0.5243820548057556,0.48528265953063965,855619.5,0.8726361393928528,0.0631210207939148,active_anchor,0.5
9,gen_fuel_multiple_fuels_pct,2,gen_fuel_multiple_fuels_pct;metered_load_mw,0.5181695818901062,0.4913809895515442,845481.625,0.8741451501846313,0.0536346435546875,active_anchor,0.5
10,rmccp,2,rmccp;metered_load_mw,0.5232324600219727,0.4864107668399811,853743.75,0.8729152679443359,-0.0002779364585876465,inactive_or_dummy_anchor,0.5
11,congestion_price_rt,2,congestion_price_rt;metered_load_mw,0.5189858078956604,0.49057894945144653,846814.6875,0.8739466667175293,-0.003778994083404541,inactive_or_dummy_anchor,0.5
12,marginal_loss_price_rt,2,marginal_loss_price_rt;metered_load_mw,0.5218371748924255,0.48777979612350464,851467.375,0.8732540607452393,0.004412531852722168,active_anchor,0.5
13,da_as_total_mw_thirty_minutes_reserve,2,da_as_total_mw_thirty_minutes_reserve;metered_load_mw,0.5172309875488281,0.49230194091796875,843950.5,0.8743730187416077,0.029019415378570557,active_anchor,0.5
14,total_pjm_rmccp_cr,2,total_pjm_rmccp_cr;metered_load_mw,0.5157110691070557,0.49379396438598633,841470.5625,0.8747422099113464,0.0021242499351501465,active_anchor,0.5
15,marginal_loss_price_da,2,marginal_loss_price_da;metered_load_mw,0.5273435115814209,0.4823758602142334,860450.8125,0.8719168901443481,0.004549562931060791,active_anchor,0.5
16,net_inadv_interchange_mw,2,net_inadv_interchange_mw;metered_load_mw,0.5190870761871338,0.4904797077178955,846979.375,0.8739221096038818,0.004867672920227051,active_anchor,0.5
17,gross_actual_interchange_mw,2,gross_actual_interchange_mw;metered_load_mw,0.5246046781539917,0.4850638806819916,855982.25,0.8725820183753967,0.00891488790512085,active_anchor,0.5
18,da_as_mcp_primary_reserve,2,da_as_mcp_primary_reserve;metered_load_mw,0.5215650200843811,0.4880472719669342,851023.1875,0.8733202219009399,-0.001247406005859375,inactive_or_dummy_anchor,0.5
19,metered_load_mw,11,metered_load_mw;gen_fuel_other_renewables_mw;congestion_price_da;total_losses;total_pjm_self_sched_reg;gross_inadv_interchange_mw;gen_fuel_multiple_fuels_pct;da_as_total_mw_thirty_minutes_reserve;marginal_loss_price_da;net_inadv_interchange_mw;gross_actual_interchange_mw,0.5160917639732361,0.49342015385627747,842091.75,0.874649703502655,24.320789337158203,active_anchor,0.5
