目标,中文名,达标水平,预算n,先达标的方法,方法,测试R2,全量R2,候选数,选中字段
congestion_price_rt,实时阻塞价,95%,8,STG,DGatingDNN,0.3520647500343046,0.4079994130136685,34,rmccp|gen_fuel_gas_pct|gen_fuel_coal_pct|system_energy_price_da|gen_fuel_multiple_fuels_mw|gen_fuel_oil_pct|da_as_mcp_synchronized_reserve|total_pjm_assigned_reg
congestion_price_rt,实时阻塞价,95%,8,STG,STG,0.39136976944159174,0.4079994130136685,34,system_energy_price_da|gen_fuel_multiple_fuels_pct|gen_fuel_gas_pct|rmccp|gen_fuel_storage_mw|gen_fuel_coal_pct|gen_fuel_oil_pct|da_as_as_req_mw_synchronized_reserve
congestion_price_rt,实时阻塞价,95%,8,STG,LassoNet,0.3439186980047917,0.4079994130136685,34,system_energy_price_da|rmccp|gen_fuel_multiple_fuels_mw|total_pjm_loc_credit|gen_fuel_storage_mw|da_as_as_req_mw_synchronized_reserve|gen_fuel_other_renewables_pct|da_as_mcp_synchronized_reserve
congestion_price_rt,实时阻塞价,95%,8,STG,XGBoost,0.34322485547336734,0.4079994130136685,34,system_energy_price_da|rmccp|total_pjm_rmccp_cr|total_pjm_rt_load_mwh|gen_fuel_gas_pct|da_as_as_req_mw_primary_reserve|gen_fuel_storage_mw|gen_fuel_oil_pct
congestion_price_rt,实时阻塞价,95%,8,STG,Lasso,0.3049477982853196,0.4079994130136685,34,system_energy_price_da|rmccp|gen_fuel_multiple_fuels_mw|gen_fuel_oil_pct|solar_generation_mw|total_pjm_rt_load_mwh|total_pjm_loc_credit|total_pjm_reg_purchases
congestion_price_rt,实时阻塞价,95%,8,STG,Pearson,0.2975958908532327,0.4079994130136685,34,system_energy_price_da|gen_fuel_oil_pct|gen_fuel_oil_mw|rmccp|gen_fuel_multiple_fuels_mw|total_pjm_rmccp_cr|prelim_load_avg_hourly|total_pjm_rt_load_mwh
congestion_price_rt,实时阻塞价,97%,9,STG,DGatingDNN,0.40147977832928294,0.4079994130136685,34,rmccp|gen_fuel_gas_pct|gen_fuel_coal_pct|system_energy_price_da|gen_fuel_multiple_fuels_mw|gen_fuel_oil_pct|da_as_mcp_synchronized_reserve|total_pjm_assigned_reg|gross_inadv_interchange_mw
congestion_price_rt,实时阻塞价,97%,9,STG,STG,0.42977009114232667,0.4079994130136685,34,system_energy_price_da|gen_fuel_multiple_fuels_pct|gen_fuel_gas_pct|rmccp|gen_fuel_storage_mw|gen_fuel_coal_pct|gen_fuel_oil_pct|da_as_as_req_mw_synchronized_reserve|gen_fuel_other_renewables_pct
congestion_price_rt,实时阻塞价,97%,9,STG,LassoNet,0.3490106403887958,0.4079994130136685,34,system_energy_price_da|rmccp|gen_fuel_multiple_fuels_mw|total_pjm_loc_credit|gen_fuel_storage_mw|da_as_as_req_mw_synchronized_reserve|gen_fuel_other_renewables_pct|da_as_mcp_synchronized_reserve|total_pjm_assigned_reg
congestion_price_rt,实时阻塞价,97%,9,STG,XGBoost,0.3599448405502512,0.4079994130136685,34,system_energy_price_da|rmccp|total_pjm_rmccp_cr|total_pjm_rt_load_mwh|gen_fuel_gas_pct|da_as_as_req_mw_primary_reserve|gen_fuel_storage_mw|gen_fuel_oil_pct|prelim_load_avg_hourly
congestion_price_rt,实时阻塞价,97%,9,STG,Lasso,0.3069636117997717,0.4079994130136685,34,system_energy_price_da|rmccp|gen_fuel_multiple_fuels_mw|gen_fuel_oil_pct|solar_generation_mw|total_pjm_rt_load_mwh|total_pjm_loc_credit|total_pjm_reg_purchases|total_pjm_assigned_reg
congestion_price_rt,实时阻塞价,97%,9,STG,Pearson,0.3041602016841749,0.4079994130136685,34,system_energy_price_da|gen_fuel_oil_pct|gen_fuel_oil_mw|rmccp|gen_fuel_multiple_fuels_mw|total_pjm_rmccp_cr|prelim_load_avg_hourly|total_pjm_rt_load_mwh|forecast_load_mw_latest_available
