epoch,train_loss,train_total_loss,train_r2,test_loss,test_r2
1,0.2959045901061057,0.48386994505845454,0.7040953636169434,0.3050526606267718,0.6796696782112122
2,0.2651297932163255,0.27696427314427413,0.734870195388794,0.2777519545020306,0.708337664604187
3,0.24445155921251807,0.2553008955363269,0.7555484175682068,0.2555846950234888,0.7316150665283203
4,0.23578023395956108,0.2404705998041246,0.7642197608947754,0.2445888675868375,0.7431616187095642
5,0.22860803740252167,0.2342910402343868,0.7713919281959534,0.23402088082748462,0.7542588710784912
6,0.22440424093500325,0.22921633203705288,0.7755957245826721,0.23366371596648813,0.754633903503418
7,0.21837895535800148,0.2242748842310994,0.7816210389137268,0.22666254369159267,0.761985719203949
8,0.22014530303730676,0.2189881460524279,0.7798546552658081,0.23245776123175882,0.7559002637863159
9,0.21735559124924822,0.21830296694390375,0.7826443910598755,0.2264681614969419,0.7621898651123047
10,0.21275653402835606,0.21427998018821012,0.7872434258460999,0.2187514853361807,0.7702929973602295
11,0.20689377974565715,0.2123801884067045,0.793106198310852,0.21659046596928275,0.7725622653961182
12,0.20781069191717053,0.20987703559545962,0.7921893000602722,0.21485422471682775,0.7743854522705078
13,0.2143165771445455,0.20800144338265877,0.7856833934783936,0.22508125628884798,0.7636461853981018
14,0.20010431732591158,0.20811788846640827,0.7998956441879272,0.20901210761743866,0.7805201411247253
15,0.2197986766058084,0.20400918147326808,0.7802013158798218,0.2306894222912315,0.7577571868896484
16,0.21981825777350766,0.20611375542017354,0.7801817655563354,0.23024150808278013,0.758227527141571
17,0.19742388420176935,0.20361139711638973,0.8025760650634766,0.2064705162168774,0.783189058303833
18,0.19526250323825026,0.20239279787885409,0.8047374486923218,0.20374570474811068,0.7860502600669861
19,0.19663015603338746,0.19840356457731836,0.8033698201179504,0.20591447988873748,0.7837729454040527
20,0.19376066823375143,0.1974652703579294,0.8062393069267273,0.20326092773750765,0.7865593433380127
21,0.19499687472417881,0.1999830284355778,0.8050031065940857,0.2007872717769723,0.7891569137573242
22,0.19317677328639482,0.19550644559573094,0.806823194026947,0.2005341699236332,0.7894226908683777
23,0.19359044935426686,0.19499237270553738,0.8064095377922058,0.20265609858617117,0.7871944904327393
24,0.19643391246299288,0.1935157953872086,0.8035660982131958,0.20726962072017802,0.7823498845100403
25,0.20417918090721313,0.19224035856207689,0.7958208322525024,0.21324253121399445,0.7760778665542603
26,0.18655891915502615,0.19323891746071614,0.8134410381317139,0.19726470370509036,0.7928558588027954
27,0.18870454751163482,0.19313054557753617,0.8112954497337341,0.20247230208457606,0.787387490272522
28,0.18545639556598717,0.19058994767702606,0.814543604850769,0.19742884925783497,0.792683482170105
29,0.18854004062486804,0.1914651509540232,0.8114599585533142,0.197338282236974,0.7927786111831665
30,0.18374283169077277,0.18830172005683593,0.8162571787834167,0.19544745093747362,0.7947641611099243
31,0.1917079005275585,0.1905777668963148,0.808292031288147,0.20335994597915644,0.7864553332328796
32,0.1838333527185448,0.1887316068753464,0.8161666393280029,0.19243935277881144,0.7979229092597961
33,0.18148466194745952,0.18744986284137213,0.8185153007507324,0.19053206136917958,0.7999257445335388
34,0.18177333476285548,0.18851372506682118,0.81822669506073,0.1913571372441097,0.7990593314170837
35,0.1801463799002542,0.1853218852419015,0.8198536038398743,0.19385982113443825,0.796431303024292
36,0.18268532864536802,0.18555725945827453,0.817314624786377,0.1959577033457827,0.7942283153533936
37,0.18142632268301156,0.1847108714388828,0.8185736536979675,0.19173945876935575,0.7986578941345215
38,0.18475522049787757,0.18440530056635676,0.8152447938919067,0.1998746171593666,0.790115237236023
39,0.18123001219507,0.18360804108749718,0.8187699913978577,0.19393722414460085,0.7963500022888184
40,0.18030886002390997,0.1853957720649467,0.8196911215782166,0.18733040865119463,0.80328768491745
41,0.18184373823534614,0.18517748805583714,0.8181562423706055,0.1925704285213256,0.7977852821350098
42,0.17914478039181872,0.18380782825842534,0.8208551406860352,0.18830338799177784,0.802266001701355
43,0.1767926980213998,0.18474024114279783,0.8232072591781616,0.1874901657694415,0.8031198978424072
