epoch,train_loss,train_r2,test_loss,test_r2,train_total_loss,train_mse_loss,train_reg_loss
1,0.2178293036734983,0.7821706533432007,0.06505298080160941,0.8565184473991394,0.667299360528027,0.667299360528027,0.0
2,0.027900062546747435,0.9720999598503113,0.0170016447286819,0.9625009894371033,0.08761885622702327,0.08761885622702327,0.0
3,0.020544315811372085,0.9794557094573975,0.016559222448321132,0.9634767770767212,0.03279120932701554,0.03279120932701554,0.0
4,0.015981692168874916,0.9840183258056641,0.00811431559544805,0.9821029901504517,0.01768514019377066,0.01768514019377066,0.0
5,0.008406355907754084,0.9915936589241028,0.008229170267225125,0.9818496704101562,0.017511226666865862,0.017511226666865862,0.0
6,0.011212273317000608,0.9887877106666565,0.012898684612721987,0.9715505242347717,0.012056310461197775,0.012056310461197775,0.0
7,0.004495312375943846,0.9955046772956848,0.004832757534310392,0.9893408417701721,0.008905155735316826,0.008905155735316826,0.0
8,0.0044227928205868485,0.9955772161483765,0.0050878777928115085,0.9887781143188477,0.006253323533986089,0.006253323533986089,0.0
9,0.004169171328023001,0.9958308339118958,0.0034565613776515558,0.9923761487007141,0.007457288908412027,0.007457288908412027,0.0
10,0.003125426509445767,0.9968745708465576,0.0036615487145242433,0.9919240474700928,0.0069769099099254855,0.0069769099099254855,0.0
11,0.003629981528980377,0.9963700175285339,0.00364465351717772,0.9919613003730774,0.003753455883286974,0.003753455883286974,0.0
12,0.003306722384777832,0.9966932535171509,0.00358333915442661,0.9920965433120728,0.002979243849065276,0.002979243849065276,0.0
13,0.0019087703558273474,0.9980912208557129,0.0026573860388502723,0.9941388368606567,0.0036377195134579808,0.0036377195134579808,0.0
14,0.010126580984092989,0.9898734092712402,0.010214281387358148,0.9774712920188904,0.0027732122249771855,0.0027732122249771855,0.0
15,0.004800699131508686,0.9951993227005005,0.002761874058481612,0.9939084053039551,0.011628766149268104,0.011628766149268104,0.0
16,0.003797276723739472,0.9962027072906494,0.004577519154782047,0.9899037480354309,0.00735235118275478,0.00735235118275478,0.0
17,0.006358863135080011,0.9936411380767822,0.007819016426129902,0.9827542901039124,0.0028795169287129437,0.0028795169287129437,0.0
18,0.0015774934071732247,0.9984225034713745,0.002244970787486134,0.995048463344574,0.0027295189083400492,0.0027295189083400492,0.0
19,0.005366549944736597,0.9946334362030029,0.004895644707628632,0.9892021417617798,0.0020537047967331065,0.0020537047967331065,0.0
20,0.0020393484871282738,0.99796062707901,0.0023271723055162735,0.9948671460151672,0.0024512337447659986,0.0024512337447659986,0.0
21,0.0013738988346469266,0.9986261129379272,0.0018896811695441977,0.995832085609436,0.0015823467609185655,0.0015823467609185655,0.0
22,0.001995854217210717,0.998004138469696,0.003015288300542469,0.9933494329452515,0.0015751963055082097,0.0015751963055082097,0.0
23,0.0011024435532228016,0.9988975524902344,0.0017767564924359408,0.9960811734199524,0.001349090865856918,0.001349090865856918,0.0
24,0.014365474362437694,0.9856345057487488,0.01510940653635743,0.9666745066642761,0.02150441241280935,0.02150441241280935,0.0
25,0.07067986342180987,0.9293201565742493,0.0700569994403177,0.8454815149307251,0.011483029747438553,0.011483029747438553,0.0
26,0.0076969861233400685,0.9923030138015747,0.006254558340639948,0.9862048625946045,0.09577461142522457,0.09577461142522457,0.0
27,0.0028566928115871643,0.9971433281898499,0.003291695062964134,0.9927397966384888,0.006232894845799911,0.006232894845799911,0.0
28,0.002815538661910745,0.9971844553947449,0.003164947939433049,0.9930193424224854,0.0029041325321889347,0.0029041325321889347,0.0
29,0.0015548694835692436,0.9984451532363892,0.0019504587375585491,0.9956980347633362,0.002451994621671192,0.002451994621671192,0.0
30,0.0012305538426043725,0.9987694621086121,0.001714021695079282,0.9962195158004761,0.0016945877246870701,0.0016945877246870701,0.0
31,0.001241087798925157,0.9987589120864868,0.0017413331897925058,0.9961593151092529,0.002339106540669545,0.002339106540669545,0.0
32,0.0010473490344326184,0.9989526271820068,0.0016082635896607195,0.996452808380127,0.0012569825598574298,0.0012569825598574298,0.0
33,0.0009389927250412336,0.9990609884262085,0.0014885788616881394,0.9967167973518372,0.0011504725552596987,0.0011504725552596987,0.0
34,0.0011296141350546295,0.9988703727722168,0.001261769150952292,0.9972169995307922,0.0010935410611728417,0.0010935410611728417,0.0
35,0.0010891206012984933,0.9989109039306641,0.0014654107516887704,0.9967678785324097,0.0013572604877904954,0.0013572604877904954,0.0
36,0.0007319571104661624,0.9992680549621582,0.0011113152951655297,0.9975488781929016,0.0009171184410578168,0.0009171184410578168,0.0
37,0.0007800251283390117,0.9992199540138245,0.0012385736975013733,0.9972681999206543,0.0019233423221413685,0.0019233423221413685,0.0
38,0.0009205497110137726,0.9990794658660889,0.0012343453909041888,0.9972774982452393,0.0009019069453543499,0.0009019069453543499,0.0
39,0.000696055933350517,0.999303936958313,0.0011067804131332224,0.9975588917732239,0.0007461095983796427,0.0007461095983796427,0.0
40,0.0009202108569347542,0.9990797638893127,0.001557267129462398,0.9965652823448181,0.002260568066854689,0.002260568066854689,0.0
41,0.0008253043875337837,0.9991747140884399,0.0014778767478370962,0.9967404007911682,0.0009997241891827274,0.0009997241891827274,0.0
42,0.0020042730301108795,0.9979957342147827,0.0021804491759407586,0.9951907992362976,0.0011520672458855644,0.0011520672458855644,0.0
43,0.001043845015980575,0.9989561438560486,0.0011542682693691788,0.9974541068077087,0.0018908934174735443,0.0018908934174735443,0.0
44,0.0007064350238869915,0.9992935657501221,0.0011445347319509129,0.9974756240844727,0.0018109530456972213,0.0018109530456972213,0.0
45,0.0009463550878498521,0.9990536570549011,0.0016293622745280993,0.9964062571525574,0.001180298056979528,0.001180298056979528,0.0
46,0.0037591162886014464,0.9962408542633057,0.003197556062078967,0.9929474592208862,0.0016808889135620003,0.0016808889135620003,0.0
47,0.0523647610947982,0.9476352334022522,0.013572162667876237,0.9700651168823242,0.007398968914869379,0.007398968914869379,0.0
48,0.005773946781284984,0.9942260384559631,0.004374472354485581,0.9903516173362732,0.04040148404528404,0.04040148404528404,0.0
49,0.029975347555392384,0.9700246453285217,0.013143176404806067,0.9710112810134888,0.014406611970631466,0.014406611970631466,0.0
50,0.007219984636919921,0.9927800297737122,0.0023333858129819304,0.9948534369468689,0.010235537347240538,0.010235537347240538,0.0
51,0.0021030634169075554,0.9978969097137451,0.002610054017686375,0.9942432641983032,0.0082769105928529,0.0082769105928529,0.0
52,0.001305972558332471,0.9986940026283264,0.0021730732703241244,0.9952070713043213,0.0013460313678325339,0.0013460313678325339,0.0
53,0.002836085803451024,0.9971638917922974,0.002966726029452019,0.9934565424919128,0.0011255336861614776,0.0011255336861614776,0.0
54,0.0007647088265941387,0.9992352724075317,0.0013485966502732945,0.9970255494117737,0.0011712561500316287,0.0011712561500316287,0.0
55,0.0007853049881836773,0.9992147088050842,0.0015259794228776747,0.996634304523468,0.0007198718760771114,0.0007198718760771114,0.0
56,0.0006074293580830637,0.999392569065094,0.0013825137118570413,0.9969506859779358,0.000682098940031617,0.000682098940031617,0.0
57,0.0006551496459312176,0.9993448257446289,0.0012495077904629676,0.9972440600395203,0.00091340950929652,0.00091340950929652,0.0
58,0.002319838494371004,0.9976801872253418,0.0027611750208538293,0.9939098954200745,0.0006541615036095213,0.0006541615036095213,0.0
59,0.001017440508936596,0.9989825487136841,0.0014565782885630105,0.9967873692512512,0.00456762175192175,0.00456762175192175,0.0
60,0.008246773378186637,0.9917532205581665,0.003709232712379278,0.991818904876709,0.0021011370583071923,0.0021011370583071923,0.0
61,0.0030122018794648876,0.9969878196716309,0.0017820915084871246,0.9960693717002869,0.0018149457847818529,0.0018149457847818529,0.0
62,0.0013069990293357253,0.9986929893493652,0.0015311104555260262,0.9966229796409607,0.0012889722835081317,0.0012889722835081317,0.0
63,0.004512647286619083,0.9954873323440552,0.0025134220539996736,0.9944563508033752,0.003097234252903671,0.003097234252903671,0.0
64,0.0060609099460161315,0.9939391016960144,0.0027733036017852843,0.9938831925392151,0.00783901268815793,0.00783901268815793,0.0
65,0.03982437477547029,0.960175633430481,0.03177156812404006,0.9299243092536926,0.0038605362999211247,0.0038605362999211247,0.0
66,0.0012102735419008141,0.9987897276878357,0.0015333885900818713,0.9966179132461548,0.010107718421671272,0.010107718421671272,0.0
67,0.0015039399562962513,0.9984960556030273,0.0012892553812106843,0.9971563816070557,0.0010849767734156949,0.0010849767734156949,0.0
68,0.0008810828905727049,0.9991189241409302,0.0013574550392805996,0.9970059990882874,0.0008154147539966762,0.0008154147539966762,0.0
69,0.0013228318829321436,0.9986771941184998,0.0015421451375935095,0.9965986013412476,0.0014295573754509665,0.0014295573754509665,0.0
70,0.0006518771350530607,0.9993481040000916,0.0012811204295380299,0.9971743226051331,0.0009704986305804841,0.0009704986305804841,0.0
71,0.0008550135931794156,0.999144971370697,0.0010409408543313326,0.9977040886878967,0.0015168417958608754,0.0015168417958608754,0.0
72,0.007934349818159422,0.9920656681060791,0.00468996104423635,0.9896557927131653,0.005890890341127334,0.005890890341127334,0.0
73,0.0035171784276087433,0.9964828491210938,0.003377298348893988,0.9925509691238403,0.0070436228925204285,0.0070436228925204285,0.0
74,0.0012156350531232383,0.9987843632698059,0.0012788118773098018,0.9971794486045837,0.001971123273360884,0.001971123273360884,0.0
75,0.0011179362175853676,0.9988820552825928,0.0014276789143217658,0.9968510866165161,0.0006771345441719356,0.0006771345441719356,0.0
76,0.0015797596384534483,0.998420238494873,0.0015451815845120536,0.9965919256210327,0.0013145881279566834,0.0013145881279566834,0.0
77,0.0035945016397527403,0.9964054822921753,0.004287613554393605,0.9905431866645813,0.0036107666298685467,0.0036107666298685467,0.0
78,0.009528495899546328,0.9904714822769165,0.005513841091877394,0.987838625907898,0.0181870090342671,0.0181870090342671,0.0
79,0.002656054642729485,0.9973439574241638,0.0029665978483751536,0.9934568405151367,0.0037552273179285896,0.0037552273179285896,0.0
80,0.0008256840128690464,0.9991742968559265,0.0013622311054868198,0.9969954490661621,0.0013820466520222882,0.0013820466520222882,0.0
81,0.0006094216373536115,0.9993906021118164,0.0010494808938841178,0.9976852536201477,0.0014597520448286596,0.0014597520448286596,0.0
82,0.000801027940541723,0.9991989731788635,0.0015396285599395825,0.9966042041778564,0.0006124670162991864,0.0006124670162991864,0.0
83,0.0013678479296092548,0.9986321330070496,0.0018880170177015556,0.9958357810974121,0.0014726629473626339,0.0014726629473626339,0.0
84,0.0054082414921073855,0.9945917725563049,0.0023151275774214966,0.9948937296867371,0.0018498082356981614,0.0018498082356981614,0.0
85,0.0013075405122062002,0.9986924529075623,0.0018683368472264682,0.9958791732788086,0.005476555880783742,0.005476555880783742,0.0
86,0.0013192722912889494,0.9986807107925415,0.00192537582959996,0.9957533478736877,0.0012737068113664336,0.0012737068113664336,0.0
87,0.002814767253517882,0.997185230255127,0.0009809015379135138,0.9978365302085876,0.002444200710262986,0.002444200710262986,0.0
88,0.0014775086452971987,0.9985225200653076,0.0017113289664915155,0.9962254762649536,0.00868790373692199,0.00868790373692199,0.0
89,0.002968061203821445,0.9970319271087646,0.001864589941220759,0.9958874583244324,0.013968883758124856,0.013968883758124856,0.0
90,0.0006601029462005611,0.9993398785591125,0.0011107188951610546,0.9975501894950867,0.0016665022461951529,0.0016665022461951529,0.0
91,0.0008756649195513017,0.9991243481636047,0.0013001286646962,0.997132420539856,0.0018003223293813274,0.0018003223293813274,0.0
92,0.0014564770194177583,0.9985435009002686,0.0011851405266647256,0.9973860383033752,0.0007303433863546252,0.0007303433863546252,0.0
93,0.0012759057943384667,0.998724102973938,0.0010440597329408657,0.9976972341537476,0.0014141286787308428,0.0014141286787308428,0.0
94,0.0007200026763201419,0.9992799758911133,0.0010908164890700237,0.9975940585136414,0.002559554326024343,0.002559554326024343,0.0
95,0.001135063931729273,0.9988649487495422,0.001512587609500587,0.9966638088226318,0.0012377717214878605,0.0012377717214878605,0.0
96,0.0006467848177627155,0.9993532299995422,0.0008592817622192255,0.9981047511100769,0.0012748338873263252,0.0012748338873263252,0.0
97,0.0006785236394007453,0.999321460723877,0.0012140957152461111,0.9973222017288208,0.0009672580053282292,0.0009672580053282292,0.0
98,0.0003038953113651612,0.9996960759162903,0.0007790506331140567,0.998281717300415,0.0003939919131934731,0.0003939919131934731,0.0
99,0.0002338348076010089,0.9997661709785461,0.0007722726134605049,0.9982966780662537,0.00026389779812018385,0.00026389779812018385,0.0
100,0.004323480969869872,0.9956765174865723,0.004297735530503794,0.9905208945274353,0.0019521730640207513,0.0019521730640207513,0.0
