partition,target,sensitivity_tier,target_kind,r2,rmse,mae,test_std,nrmse_by_test_std,pearson_r,test_r2_evaluable,accuracy,balanced_accuracy,roc_auc,description
05_public_plus_all_bus_diagnostic,branch_ab3_p_from_mw,T3_high,continuous,0.999784529209137,0.2659424841403961,0.2112760990858078,18.116193771362305,0.014679821208119392,0.9999043941497803,1,,,,诊断上界：加入全部时变节点量，预测线路和机组目标
05_public_plus_all_bus_diagnostic,branch_ab3_q_from_mvar,T3_high,continuous,0.9974042773246765,0.13347148895263672,0.09815282374620438,2.619767665863037,0.05094783380627632,0.9992209672927856,1,,,,诊断上界：加入全部时变节点量，预测线路和机组目标
05_public_plus_all_bus_diagnostic,branch_ab3_p_to_mw,T3_high,continuous,0.9997929334640503,0.2611083984375,0.2081558108329773,18.1470947265625,0.014388441108167171,0.9999090433120728,1,,,,诊断上界：加入全部时变节点量，预测线路和机组目标
05_public_plus_all_bus_diagnostic,branch_ab3_q_to_mvar,T3_high,continuous,0.9964003562927246,0.14298096299171448,0.10553231835365295,2.3831300735473633,0.05999713018536568,0.9987905621528625,1,,,,诊断上界：加入全部时变节点量，预测线路和机组目标
05_public_plus_all_bus_diagnostic,branch_ab3_loading_pct,T3_high,continuous,0.6260277628898621,1.177882194519043,0.900693953037262,1.9261149168014526,0.6115326881408691,0.7949053049087524,1,,,,诊断上界：加入全部时变节点量，预测线路和机组目标
05_public_plus_all_bus_diagnostic,branch_ca_1_p_from_mw,T3_high,continuous,0.9999681115150452,0.21314580738544464,0.17081908881664276,37.744422912597656,0.005647080950438976,0.9999843835830688,1,,,,诊断上界：加入全部时变节点量，预测线路和机组目标
05_public_plus_all_bus_diagnostic,branch_ca_1_q_from_mvar,T3_high,continuous,0.9999970197677612,0.010506638325750828,0.007827892899513245,6.08989143371582,0.0017252587713301182,0.9999980926513672,1,,,,诊断上界：加入全部时变节点量，预测线路和机组目标
05_public_plus_all_bus_diagnostic,branch_ca_1_p_to_mw,T3_high,continuous,0.999970555305481,0.2071266919374466,0.16613000631332397,38.217681884765625,0.005419656168669462,0.999986469745636,1,,,,诊断上界：加入全部时变节点量，预测线路和机组目标
05_public_plus_all_bus_diagnostic,branch_ca_1_q_to_mvar,T3_high,continuous,0.9994492530822754,0.0557897612452507,0.04373842850327492,2.3773255348205566,0.023467447608709335,0.9997565150260925,1,,,,诊断上界：加入全部时变节点量，预测线路和机组目标
05_public_plus_all_bus_diagnostic,branch_ca_1_loading_pct,T3_high,continuous,0.9812013506889343,0.8712241053581238,0.5361436605453491,6.354276657104492,0.13710831105709076,0.9910914301872253,1,,,,诊断上界：加入全部时变节点量，预测线路和机组目标
05_public_plus_all_bus_diagnostic,branch_cb_1_p_from_mw,T3_high,continuous,0.9999693632125854,0.2137458622455597,0.17085807025432587,38.629539489746094,0.005533223040401936,0.99998539686203,1,,,,诊断上界：加入全部时变节点量，预测线路和机组目标
05_public_plus_all_bus_diagnostic,branch_cb_1_q_from_mvar,T3_high,continuous,0.9950754046440125,0.19854827225208282,0.14016932249069214,2.829318046569824,0.07017531245946884,0.9975898861885071,1,,,,诊断上界：加入全部时变节点量，预测线路和机组目标
05_public_plus_all_bus_diagnostic,branch_cb_1_p_to_mw,T3_high,continuous,0.9999706149101257,0.20654325187206268,0.16569648683071136,38.10887908935547,0.005419819615781307,0.9999872446060181,1,,,,诊断上界：加入全部时变节点量，预测线路和机组目标
05_public_plus_all_bus_diagnostic,branch_cb_1_q_to_mvar,T3_high,continuous,0.9991210103034973,0.20532310009002686,0.14315740764141083,6.925295352935791,0.029648279771208763,0.9995623230934143,1,,,,诊断上界：加入全部时变节点量，预测线路和机组目标
05_public_plus_all_bus_diagnostic,branch_cb_1_loading_pct,T3_high,continuous,0.9814768433570862,0.8814088106155396,0.5439580082893372,6.476198673248291,0.136099711060524,0.9910441040992737,1,,,,诊断上界：加入全部时变节点量，预测线路和机组目标
05_public_plus_all_bus_diagnostic,branch_c6_p_from_mw,T3_high,continuous,0.9794614911079407,13.566828727722168,10.393975257873535,94.66587829589844,0.14331276714801788,0.9897447824478149,1,,,,诊断上界：加入全部时变节点量，预测线路和机组目标
05_public_plus_all_bus_diagnostic,branch_c6_q_from_mvar,T3_high,continuous,0.8893498182296753,1.4584325551986694,1.121764063835144,4.384401321411133,0.33264121413230896,0.9446385502815247,1,,,,诊断上界：加入全部时变节点量，预测线路和机组目标
05_public_plus_all_bus_diagnostic,branch_c6_p_to_mw,T3_high,continuous,0.9776796698570251,13.195404052734375,10.09009838104248,88.32279968261719,0.1493997424840927,0.9888320565223694,1,,,,诊断上界：加入全部时变节点量，预测线路和机组目标
05_public_plus_all_bus_diagnostic,branch_c6_q_to_mvar,T3_high,continuous,0.9828773736953735,3.497735023498535,2.705920696258545,26.730154037475586,0.130853533744812,0.991711437702179,1,,,,诊断上界：加入全部时变节点量，预测线路和机组目标
05_public_plus_all_bus_diagnostic,branch_c6_loading_pct,T3_high,continuous,0.9809694290161133,6.49501895904541,5.216907024383545,47.08195495605469,0.1379513442516327,0.9906951189041138,1,,,,诊断上界：加入全部时变节点量，预测线路和机组目标
05_public_plus_all_bus_diagnostic,branch_c10_p_from_mw,T3_high,continuous,0.9951755404472351,1.5477861166000366,1.1504034996032715,22.283584594726562,0.06945858150720596,0.9976328611373901,1,,,,诊断上界：加入全部时变节点量，预测线路和机组目标
05_public_plus_all_bus_diagnostic,branch_c10_q_from_mvar,T3_high,continuous,0.989646852016449,0.5281519889831543,0.4184974730014801,5.190655708312988,0.10175053030252457,0.9951512813568115,1,,,,诊断上界：加入全部时变节点量，预测线路和机组目标
05_public_plus_all_bus_diagnostic,branch_c10_p_to_mw,T3_high,continuous,0.9951780438423157,1.574539303779602,1.1692442893981934,22.67481231689453,0.06944001466035843,0.9976343512535095,1,,,,诊断上界：加入全部时变节点量，预测线路和机组目标
05_public_plus_all_bus_diagnostic,branch_c10_q_to_mvar,T3_high,continuous,0.9882175922393799,0.3382800817489624,0.2623101472854614,3.116441011428833,0.1085469201207161,0.9944470524787903,1,,,,诊断上界：加入全部时变节点量，预测线路和机组目标
05_public_plus_all_bus_diagnostic,branch_c10_loading_pct,T3_high,continuous,0.983340859413147,0.7802802324295044,0.6098120808601379,6.045389652252197,0.12907029688358307,0.991818368434906,1,,,,诊断上界：加入全部时变节点量，预测线路和机组目标
05_public_plus_all_bus_diagnostic,branch_c2_p_from_mw,T3_high,continuous,0.9862114191055298,5.222893238067627,3.958588123321533,44.47859191894531,0.117424875497818,0.9930834174156189,1,,,,诊断上界：加入全部时变节点量，预测线路和机组目标
05_public_plus_all_bus_diagnostic,branch_c2_q_from_mvar,T3_high,continuous,0.9861604571342468,2.5116748809814453,1.9309712648391724,21.350215911865234,0.11764166504144669,0.9936159253120422,1,,,,诊断上界：加入全部时变节点量，预测线路和机组目标
05_public_plus_all_bus_diagnostic,branch_c2_p_to_mw,T3_high,continuous,0.9876539707183838,5.545889854431152,4.214605331420898,49.91236114501953,0.1111125499010086,0.9938197135925293,1,,,,诊断上界：加入全部时变节点量，预测线路和机组目标
05_public_plus_all_bus_diagnostic,branch_c2_q_to_mvar,T3_high,continuous,0.9465231895446777,0.9251787066459656,0.6714250445365906,4.000762939453125,0.2312505692243576,0.9739136695861816,1,,,,诊断上界：加入全部时变节点量，预测线路和机组目标
05_public_plus_all_bus_diagnostic,branch_c2_loading_pct,T3_high,continuous,0.9879884719848633,2.898019790649414,2.2081453800201416,26.442508697509766,0.10959700495004654,0.9939990043640137,1,,,,诊断上界：加入全部时变节点量，预测线路和机组目标
05_public_plus_all_bus_diagnostic,branch_a34_p_from_mw,T3_high,continuous,0.9998644590377808,1.9214738607406616,1.4271814823150635,165.061279296875,0.011640972457826138,0.9999338388442993,1,,,,诊断上界：加入全部时变节点量，预测线路和机组目标
05_public_plus_all_bus_diagnostic,branch_a34_q_from_mvar,T3_high,continuous,0.9998303651809692,0.64476478099823,0.47807466983795166,49.50482177734375,0.01302428264170885,0.9999151825904846,1,,,,诊断上界：加入全部时变节点量，预测线路和机组目标
05_public_plus_all_bus_diagnostic,branch_a34_p_to_mw,T3_high,continuous,0.999883234500885,1.860030174255371,1.3821287155151367,172.17042541503906,0.010803424753248692,0.9999434351921082,1,,,,诊断上界：加入全部时变节点量，预测线路和机组目标
05_public_plus_all_bus_diagnostic,branch_a34_q_to_mvar,T3_high,continuous,0.9881938695907593,0.7932511568069458,0.613606333732605,7.300573825836182,0.10865600407123566,0.9943005442619324,1,,,,诊断上界：加入全部时变节点量，预测线路和机组目标
05_public_plus_all_bus_diagnostic,branch_a34_loading_pct,T3_high,continuous,0.9998642206192017,0.37981221079826355,0.2782192826271057,32.60000228881836,0.01165068056434393,0.9999340176582336,1,,,,诊断上界：加入全部时变节点量，预测线路和机组目标
05_public_plus_all_bus_diagnostic,branch_b10_p_from_mw,T3_high,continuous,0.8989474773406982,1.9221327304840088,1.4194400310516357,6.046579360961914,0.31788763403892517,0.9490196108818054,1,,,,诊断上界：加入全部时变节点量，预测线路和机组目标
05_public_plus_all_bus_diagnostic,branch_b10_q_from_mvar,T3_high,continuous,0.9248605370521545,0.4271250367164612,0.31894853711128235,1.5581921339035034,0.27411577105522156,0.9629890322685242,1,,,,诊断上界：加入全部时变节点量，预测线路和机组目标
05_public_plus_all_bus_diagnostic,branch_b10_p_to_mw,T3_high,continuous,0.8987098336219788,1.9518295526504517,1.4406040906906128,6.132791519165039,0.31826120615005493,0.9489275217056274,1,,,,诊断上界：加入全部时变节点量，预测线路和机组目标
05_public_plus_all_bus_diagnostic,branch_b10_q_to_mvar,T3_high,continuous,0.960274338722229,0.3727898895740509,0.27851372957229614,1.8703747987747192,0.1993129402399063,0.9804420471191406,1,,,,诊断上界：加入全部时变节点量，预测线路和机组目标
05_public_plus_all_bus_diagnostic,branch_b10_loading_pct,T3_high,continuous,0.7960318326950073,0.5946344137191772,0.4499262869358063,1.3166453838348389,0.4516283869743347,0.8932784795761108,1,,,,诊断上界：加入全部时变节点量，预测线路和机组目标
05_public_plus_all_bus_diagnostic,gen_121_nuclear_1_pg_mw,T3_high,continuous,0.9999997615814209,0.062040358781814575,0.044236112385988235,139.75579833984375,0.00044391973642632365,1.0000001192092896,1,,,,诊断上界：加入全部时变节点量，预测线路和机组目标
05_public_plus_all_bus_diagnostic,gen_121_nuclear_1_qg_mvar,T3_high,continuous,0.9205941557884216,12.546595573425293,7.365359306335449,44.524566650390625,0.2817904055118561,0.9597862958908081,1,,,,诊断上界：加入全部时变节点量，预测线路和机组目标
05_public_plus_all_bus_diagnostic,gen_121_nuclear_1_status,T3_high,binary_status,0.49595335125923157,0.18384812772274017,0.1091982051730156,0.2589547336101532,0.7099624276161194,0.7091080546379089,1,0.960728514513375,0.7319767161006715,0.9976764407516545,诊断上界：加入全部时变节点量，预测线路和机组目标
05_public_plus_all_bus_diagnostic,gen_223_steam_3_pg_mw,T3_high,continuous,-1.3776895999908447,9.465009689331055,7.246913909912109,6.138234615325928,1.5419758558273315,0.5100707411766052,1,,,,诊断上界：加入全部时变节点量，预测线路和机组目标
05_public_plus_all_bus_diagnostic,gen_223_steam_3_qg_mvar,T3_high,continuous,0.9229134321212769,2.185879945755005,1.524133324623108,7.8729400634765625,0.27764469385147095,0.9634782075881958,1,,,,诊断上界：加入全部时变节点量，预测线路和机组目标
05_public_plus_all_bus_diagnostic,gen_122_wind_1_pg_mw,T3_high,continuous,0.9926019310951233,23.91636085510254,19.202478408813477,278.0581359863281,0.0860120877623558,0.9971048831939697,1,,,,诊断上界：加入全部时变节点量，预测线路和机组目标
05_public_plus_all_bus_diagnostic,gen_313_cc_1_pg_mw,T3_high,continuous,0.8716292381286621,58.80134201049805,44.70499801635742,164.1172332763672,0.35828864574432373,0.9354707598686218,1,,,,诊断上界：加入全部时变节点量，预测线路和机组目标
05_public_plus_all_bus_diagnostic,gen_313_cc_1_qg_mvar,T3_high,continuous,0.64205002784729,16.038393020629883,12.608477592468262,26.80708885192871,0.5982892513275146,0.8021371364593506,1,,,,诊断上界：加入全部时变节点量，预测线路和机组目标
05_public_plus_all_bus_diagnostic,gen_313_cc_1_status,T3_high,binary_status,0.6685653328895569,0.27767762541770935,0.2142355889081955,0.4823273718357086,0.5757036209106445,0.8231200575828552,1,0.9140580535002846,0.9271467758330201,0.9858585014690116,诊断上界：加入全部时变节点量，预测线路和机组目标
05_public_plus_all_bus_diagnostic,gen_317_wind_1_pg_mw,T3_high,continuous,0.9927374124526978,21.687501907348633,17.003774642944336,254.4853057861328,0.08522103726863861,0.9967324137687683,1,,,,诊断上界：加入全部时变节点量，预测线路和机组目标
05_public_plus_all_bus_diagnostic,gen_218_cc_1_pg_mw,T3_high,continuous,0.9999857544898987,0.47721415758132935,0.4128764867782593,126.33692169189453,0.0037773135118186474,0.9999951720237732,1,,,,诊断上界：加入全部时变节点量，预测线路和机组目标
05_public_plus_all_bus_diagnostic,gen_218_cc_1_qg_mvar,T3_high,continuous,0.7167943716049194,2.590216636657715,2.1854910850524902,4.867266654968262,0.5321707129478455,0.8711605072021484,1,,,,诊断上界：加入全部时变节点量，预测线路和机组目标
05_public_plus_all_bus_diagnostic,gen_218_cc_1_status,T3_high,binary_status,0.9421764612197876,0.10951952636241913,0.09336432069540024,0.4554482102394104,0.24046537280082703,0.9716001749038696,1,1.0,1.0,1.0,诊断上界：加入全部时变节点量，预测线路和机组目标
05_public_plus_all_bus_diagnostic,gen_303_wind_1_pg_mw,T3_high,continuous,0.9897182583808899,25.569976806640625,19.781770706176758,252.1719512939453,0.10139897465705872,0.9948592185974121,1,,,,诊断上界：加入全部时变节点量，预测线路和机组目标
05_public_plus_all_bus_diagnostic,gen_216_steam_1_pg_mw,T3_high,continuous,,0.05552009865641594,0.0408124141395092,0.0,55520100352.0,0.0,0,,,,诊断上界：加入全部时变节点量，预测线路和机组目标
05_public_plus_all_bus_diagnostic,gen_216_steam_1_qg_mvar,T3_high,continuous,0.9908863306045532,0.683198094367981,0.5292730927467346,7.156479835510254,0.09546566009521484,0.9956182241439819,1,,,,诊断上界：加入全部时变节点量，预测线路和机组目标
05_public_plus_all_bus_diagnostic,gen_321_cc_1_pg_mw,T3_high,continuous,0.9753838777542114,24.775339126586914,18.655166625976562,157.91000366210938,0.15689530968666077,0.9878345727920532,1,,,,诊断上界：加入全部时变节点量，预测线路和机组目标
05_public_plus_all_bus_diagnostic,gen_321_cc_1_qg_mvar,T3_high,continuous,0.9184069633483887,2.518247604370117,1.8662563562393188,8.816007614135742,0.28564488887786865,0.9584226608276367,1,,,,诊断上界：加入全部时变节点量，预测线路和机组目标
05_public_plus_all_bus_diagnostic,gen_321_cc_1_status,T3_high,binary_status,0.9112504124641418,0.14482168853282928,0.10167794674634933,0.48612773418426514,0.2979087233543396,0.955909788608551,1,0.9971542401821286,0.9962852897473997,1.0,诊断上界：加入全部时变节点量，预测线路和机组目标
05_public_plus_all_bus_diagnostic,gen_123_steam_3_pg_mw,T3_high,continuous,0.8795257210731506,11.942237854003906,8.485621452331543,34.40634536743164,0.3470940589904785,0.9383643865585327,1,,,,诊断上界：加入全部时变节点量，预测线路和机组目标
05_public_plus_all_bus_diagnostic,gen_123_steam_3_qg_mvar,T3_high,continuous,0.6878002285957336,1.6393436193466187,1.148664116859436,2.9339566230773926,0.5587484240531921,0.8297050595283508,1,,,,诊断上界：加入全部时变节点量，预测线路和机组目标
05_public_plus_all_bus_diagnostic,gen_123_steam_3_status,T3_high,binary_status,0.689507782459259,0.1260175257921219,0.08312930166721344,0.22615467011928558,0.5572183132171631,0.8315556645393372,1,1.0,1.0,1.0,诊断上界：加入全部时变节点量，预测线路和机组目标
