rank,index,center,related,nmi,spearman,pearson,kendall,distance_corr,hsic,nmi_pass,spearman_pass,pearson_pass,kendall_pass,distance_corr_pass,hsic_pass,pass_count,max_abs_score
1,65,net_actual_interchange_mw,net_sched_interchange_mw,1.0,0.9993103608122622,0.9993801467748471,0.9779677509035307,0.9990294467218198,0.8587134793076941,1,1,1,1,1,1,6,1.0
2,36,net_actual_interchange_mw,total_pjm_rmccp_cr,0.11367197781151725,0.2505174697851023,0.1527915620340671,0.1967526451794647,0.24657395647572783,0.8982484522156433,1,1,1,1,1,1,6,0.8982484522156433
3,5,net_actual_interchange_mw,gen_fuel_coal_mw,0.06117889071768594,-0.1386981747137865,-0.1803873109628377,-0.09336081995969475,0.2267193336079491,0.8898155844587204,1,1,1,1,1,1,6,0.8898155844587204
4,46,net_actual_interchange_mw,da_as_total_mw_thirty_minutes_reserve,0.06140397106241787,-0.41820946527190006,-0.38534447970885105,-0.2832761326510779,0.3936607457704628,0.8730842355493177,1,1,1,1,1,1,6,0.8730842355493177
5,49,net_actual_interchange_mw,da_as_as_mw_thirty_minutes_reserve,0.0746359889580276,-0.4264102788736493,-0.39013817204970375,-0.2629563370456714,0.3775853393628175,0.8513176209951262,1,1,1,1,1,1,6,0.8513176209951262
6,68,net_actual_interchange_mw,gross_sched_interchange_mw,0.1334317448026063,-0.44584619640328677,-0.47604740974715065,-0.3504448151237142,0.5191844513409704,0.8170595804963674,1,1,1,1,1,1,6,0.8170595804963674
7,9,net_actual_interchange_mw,gen_fuel_nuclear_mw,0.11387901763924253,-0.3469316620912018,-0.41707270757361015,-0.2323810336411244,0.4213599529555687,0.7863263822388052,1,1,1,1,1,1,6,0.7863263822388052
8,42,net_actual_interchange_mw,da_as_as_req_mw_synchronized_reserve,0.18840310774616043,-0.3122218036823065,-0.4056485392083132,-0.2730443648733208,0.46254970464664213,0.06430856698933693,1,1,1,1,1,1,6,0.46254970464664213
9,41,net_actual_interchange_mw,da_as_as_req_mw_primary_reserve,0.17778962812691357,-0.32440049212190586,-0.40458412194747945,-0.23503945483758856,0.41304352964337215,0.06596171443599912,1,1,1,1,1,1,6,0.41304352964337215
10,48,net_actual_interchange_mw,da_as_as_mw_synchronized_reserve,0.06960825920175896,-0.37979657147824514,-0.36044449736370965,-0.23523661424241846,0.33580213845491713,0.20201589574895248,1,1,1,1,1,1,6,0.37979657147824514
11,44,net_actual_interchange_mw,da_as_total_mw_primary_reserve,0.0873150064532401,-0.34090494518726894,-0.35062217175861426,-0.23288705200651513,0.37206235734760146,0.12138812316279415,1,1,1,1,1,1,6,0.37206235734760146
12,47,net_actual_interchange_mw,da_as_as_mw_primary_reserve,0.09269836548237549,-0.35854689138286544,-0.3606470129223097,-0.22666766614541367,0.369843849194906,0.1124298452985255,1,1,1,1,1,1,6,0.369843849194906
13,45,net_actual_interchange_mw,da_as_total_mw_synchronized_reserve,0.07368985706785484,-0.3621585342128154,-0.33788392835705083,-0.2597133928370024,0.3598034802024494,0.218974170618541,1,1,1,1,1,1,6,0.3621585342128154
14,11,net_actual_interchange_mw,gen_fuel_other_renewables_mw,0.05118005135121317,-0.22454227746022903,-0.23452904218808682,-0.16724254648603457,0.24278995049638033,0.3395991214035356,1,1,1,1,1,1,6,0.3395991214035356
15,57,net_actual_interchange_mw,system_energy_price_da,0.08096165786639903,0.3345666186393655,0.1726341675059039,0.23502409935769764,0.2777971485002039,0.17537185785870013,1,1,1,1,1,1,6,0.3345666186393655
16,37,net_actual_interchange_mw,total_pjm_rmpcp_cr,0.12043173841386563,-0.2573371796193043,-0.20996654045483393,-0.1814853858907523,0.3071679039925949,0.17402845013155985,1,1,1,1,1,1,6,0.3071679039925949
17,30,net_actual_interchange_mw,rmpcp,0.054642528610915626,-0.19427938369195338,-0.13253360087746274,-0.12400443504409903,0.20989139019990155,0.0519835138105333,1,1,1,1,1,1,6,0.20989139019990155
18,6,net_actual_interchange_mw,gen_fuel_gas_mw,0.04369898811915818,-0.31078965723750906,-0.32138950268286387,-0.18538988480306495,0.270067204360047,0.915267902533656,0,1,1,1,1,1,5,0.915267902533656
19,26,net_actual_interchange_mw,forecast_load_mw_day_ahead,0.02058434045694932,-0.1481906816923846,-0.15707609923185906,-0.11527560194789548,0.23163869041843102,0.9106292588124995,0,1,1,1,1,1,5,0.9106292588124995
20,1,net_actual_interchange_mw,total_gen,0.03865848504213356,-0.24329898081099785,-0.24829754775866816,-0.12314150681123158,0.19473422062350895,0.9045929042082116,0,1,1,1,1,1,5,0.9045929042082116
21,3,net_actual_interchange_mw,wind_generation_mw,0.030296255428991968,0.17810300269790064,0.1665360664072881,0.11965248818459827,0.18625699937229012,0.8454818462657887,0,1,1,1,1,1,5,0.8454818462657887
22,14,net_actual_interchange_mw,gen_fuel_wind_mw,0.01746926628065145,0.17068188654915437,0.1547469829178454,0.14490670460900607,0.22935190144525858,0.8367360496972654,0,1,1,1,1,1,5,0.8367360496972654
23,43,net_actual_interchange_mw,da_as_as_req_mw_thirty_minutes_reserve,0.1916928568736203,-0.3256189410295594,-0.4077927471696969,-0.2601249926210174,0.4309208409820522,0.03715221559450023,1,1,1,1,1,0,5,0.4309208409820522
24,35,net_actual_interchange_mw,total_pjm_assigned_reg,0.04213428505649062,0.2845288095819156,0.3075128842422783,0.16772358653469557,0.25624452957401433,0.41553184604927024,0,1,1,1,1,1,5,0.41553184604927024
25,29,net_actual_interchange_mw,rmccp,0.4128072599487997,0.19070369250293553,0.09370597179878845,0.15291750312053454,0.20376596706491432,0.1900145933495662,1,1,0,1,1,1,5,0.4128072599487997
26,33,net_actual_interchange_mw,total_pjm_reg_purchases,0.04802950360860453,0.22882932809214757,0.25875210412244476,0.16535724214623296,0.26649721270298327,0.3722287709742388,0,1,1,1,1,1,5,0.3722287709742388
27,8,net_actual_interchange_mw,gen_fuel_multiple_fuels_mw,0.04030285185410136,0.20639690440986042,0.20416432014305883,0.1059556537840901,0.20444454451075925,0.3376207887677197,0,1,1,1,1,1,5,0.3376207887677197
28,58,net_actual_interchange_mw,total_lmp_da,0.10911317615311453,0.3114590453424404,0.0958332234047131,0.19951070336391435,0.23449585352901045,0.17470277783536062,1,1,0,1,1,1,5,0.3114590453424404
29,64,net_actual_interchange_mw,marginal_loss_price_rt,0.07829933428513595,0.2895552977499678,0.12856127088626884,0.1685988646139138,0.19932703127435283,0.03666783906709327,1,1,1,1,1,0,5,0.2895552977499678
30,60,net_actual_interchange_mw,marginal_loss_price_da,0.07582922515707834,0.23804226771894682,0.11197652723134016,0.17271766243934003,0.2487352553351873,0.04012582534647119,1,1,1,1,1,0,5,0.2487352553351873
31,62,net_actual_interchange_mw,total_lmp_rt,0.14092223803568982,0.2444468229928574,0.09795701377241545,0.15970809007506256,0.18477619401627554,0.17522150793257854,1,1,0,1,1,1,5,0.2444468229928574
