wind_generation_mw,solar_generation_mw,gen_fuel_coal_mw,gen_fuel_gas_mw,gen_fuel_hydro_mw,gen_fuel_multiple_fuels_mw,gen_fuel_nuclear_mw,gen_fuel_oil_mw,gen_fuel_other_renewables_mw,gen_fuel_solar_mw,gen_fuel_storage_mw,gen_fuel_wind_mw,gen_fuel_coal_pct,gen_fuel_gas_pct,gen_fuel_hydro_pct,gen_fuel_multiple_fuels_pct,gen_fuel_nuclear_pct,gen_fuel_oil_pct,gen_fuel_other_renewables_pct,gen_fuel_solar_pct,gen_fuel_wind_pct,forecast_load_mw_latest_available,prelim_load_avg_hourly,rmccp,rmpcp,total_pjm_rt_load_mwh,total_pjm_loc_credit,total_pjm_reg_purchases,total_pjm_self_sched_reg,total_pjm_assigned_reg,total_pjm_rmccp_cr,total_pjm_rmpcp_cr,da_as_mcp_primary_reserve,da_as_mcp_synchronized_reserve,da_as_as_req_mw_primary_reserve,da_as_as_req_mw_synchronized_reserve,da_as_as_req_mw_thirty_minutes_reserve,da_as_as_mw_synchronized_reserve,da_as_as_mw_thirty_minutes_reserve,da_as_ss_mw_primary_reserve,system_energy_price_da,system_energy_price_rt,total_lmp_rt,marginal_loss_price_rt,net_inadv_interchange_mw,gross_sched_interchange_mw,gross_inadv_interchange_mw
0.0116410265,0.007550224,0.1811612,0.0035247887,0.043116257,0.019797316,0.031136883,0.005664394,0.0102960775,0.011459082,0.01863943,0.16674338,0.036283847,0.010759372,0.32681862,0.10590234,0.024225859,0.033559237,0.013764683,0.05795132,0.057950143,0.10688691,0.021818642,0.002593702,0.010455247,0.05870997,0.0045612073,0.037945926,0.17599103,0.055187833,0.0027434113,0.019493796,0.08959445,0.016614728,0.53892225,0.5736994,0.29238996,0.9409518,0.6158322,0.026826216,0.009378899,0.0017455777,0.005011233,0.0033565671,0.004760061,0.010443001,0.022020275
0.0060144505,0.0035354078,0.17283325,0.0014832908,0.02833987,0.011520563,0.024269473,0.0025987441,0.0054663923,0.0059109204,0.011294901,0.14581016,0.024479428,0.0058578216,0.31854087,0.09381814,0.014766982,0.024183156,0.0075182035,0.043221276,0.044092283,0.09957655,0.014172205,0.0010333805,0.005406677,0.049481764,0.0019603241,0.02843944,0.15607007,0.046161335,0.0010911796,0.011634913,0.07007669,0.008724125,0.5109785,0.54819584,0.265033,0.92231536,0.5911727,0.020797051,0.0048324377,0.00064148195,0.0022451514,0.0013653785,0.0020653056,0.005585245,0.013722095
0.0029147554,0.0015522126,0.17299642,0.0005724644,0.017462516,0.0063567357,0.019170135,0.0010930374,0.0026881434,0.0028630916,0.006240901,0.12612318,0.016567988,0.0029195743,0.30811706,0.086844325,0.008411354,0.016580315,0.003968821,0.035041656,0.033267073,0.08842452,0.008540135,0.0003784094,0.0026003814,0.039410803,0.0007823844,0.019851608,0.14125127,0.039374582,0.0003990526,0.006637927,0.052890733,0.004355338,0.4921994,0.52985376,0.2439722,0.89812726,0.5782041,0.017783267,0.0022885043,0.00021471143,0.0009308127,0.0005101795,0.00083148316,0.0028368714,0.007777999
0.0013072089,0.00061599957,0.1729312,0.00020269467,0.01023276,0.0032538078,0.015568159,0.00042105748,0.0012365468,0.0012774137,0.0032444964,0.11207164,0.01026824,0.001382281,0.30060732,0.08225863,0.0045614545,0.011035708,0.0019269226,0.026371306,0.0243005,0.086608365,0.0049588247,0.00012660063,0.0011585754,0.03305252,0.00028344014,0.013918789,0.12496788,0.03529347,0.00013337786,0.0034110856,0.039438203,0.0020359426,0.47710276,0.5172038,0.22609311,0.870382,0.56224126,0.014054115,0.0010062588,6.5090026e-05,0.00035603135,0.00017456169,0.00030434752,0.0012692984,0.004126646
0.00054304197,0.00022512196,0.16668797,6.526469e-05,0.005565516,0.0015467452,0.011849938,0.00014799906,0.0005269406,0.0005303571,0.0014953465,0.100092106,0.005783153,0.0006074238,0.2841882,0.07913428,0.0023285635,0.007001487,0.00088935375,0.021819403,0.016842619,0.08181979,0.0026471065,3.8438448e-05,0.00047586265,0.026409341,9.387798e-05,0.009060544,0.11679478,0.035758063,4.046228e-05,0.0016524162,0.028786551,0.0008822989,0.45486373,0.4961355,0.20713823,0.8559065,0.54602504,0.01185037,0.00040917212,1.7738861e-05,0.00012520082,5.4296313e-05,0.0001013323,0.0005210611,0.0020186647
0.00020848717,7.43361e-05,0.16079254,1.900212e-05,0.002876147,0.0006824629,0.008540652,4.7239508e-05,0.0002076361,0.00020049592,0.0006280168,0.0878548,0.0030174416,0.00024484925,0.27459368,0.0737946,0.0010955164,0.004143972,0.00037767494,0.01698891,0.011301544,0.08012484,0.0013221996,1.0519078e-05,0.0001791679,0.02076533,2.8208546e-05,0.0053806794,0.1106881,0.03373134,1.106303e-05,0.0007280912,0.020628426,0.0003547057,0.43789333,0.48204723,0.19007483,0.8423236,0.5301817,0.009901884,0.00015308156,4.3136597e-06,4.0219413e-05,1.5250749e-05,3.0505658e-05,0.00019565827,0.00090101035
7.355039e-05,2.215893e-05,0.15961285,4.9729624e-06,0.001388139,0.00027670714,0.00552015,1.3651549e-05,7.529723e-05,6.937264e-05,0.00023952105,0.078777716,0.0014749877,9.153788e-05,0.26591796,0.07083003,0.0004798399,0.0023371526,0.00015022984,0.012530602,0.0074326736,0.074205205,0.00061223947,2.5753247e-06,6.1653955e-05,0.015299983,7.6472315e-06,0.0029638633,0.10281952,0.033010688,2.7060194e-06,0.00029287903,0.013898809,0.00013199476,0.42454568,0.4702691,0.17717074,0.81566876,0.52231175,0.008342591,5.262272e-05,9.2843413e-07,1.1727591e-05,3.8411426e-06,8.259114e-06,6.609286e-05,0.00036643198
2.3726434e-05,5.946026e-06,0.16025198,1.161606e-06,0.0006292082,0.00010416875,0.0031123636,3.5446735e-06,2.5047068e-05,2.1854654e-05,8.3020386e-05,0.07146677,0.0006694139,3.1374904e-05,0.26106763,0.07138067,0.00019604886,0.001206876,5.512426e-05,0.00875798,0.0047345394,0.07371701,0.00026440184,5.596032e-07,1.9246683e-05,0.011147849,1.8563834e-06,0.0014573814,0.09494884,0.031580452,5.874094e-07,0.00010649054,0.008971459,4.5242912e-05,0.40495458,0.45321786,0.161256,0.80637044,0.5083645,0.007315934,1.6528289e-05,1.7533118e-07,3.082696e-06,8.6079694e-07,2.0008724e-06,2.0186904e-05,0.00013511076
6.9571956e-06,1.4271633e-06,0.15944627,2.402245e-07,0.00026671586,3.6038135e-05,0.0014528852,8.218958e-07,7.5942603e-06,6.2484232e-06,2.5953332e-05,0.0647002,0.00028016136,9.84038e-06,0.25377065,0.07033191,7.4307514e-05,0.0005783758,1.8624803e-05,0.0058813645,0.0028429136,0.072187856,0.00010601566,1.06995515e-07,5.4572756e-06,0.0076741404,4.0034914e-07,0.00062905415,0.085330516,0.030202279,1.1218917e-07,3.5641373e-05,0.0054914253,1.4193983e-05,0.3973022,0.44324243,0.15188645,0.78607816,0.49981886,0.0058206962,4.716224e-06,2.8776476e-08,7.249681e-07,1.7019529e-07,4.3030826e-07,5.575812e-06,4.5490415e-05
1.8437588e-06,3.0420173e-07,0.15975332,4.359176e-08,0.00010489298,1.1424335e-05,0.00057471974,1.6882252e-07,2.0876707e-06,1.6098293e-06,7.3570277e-06,0.056970105,0.000108724285,2.804365e-06,0.24398874,0.06857331,2.5925592e-05,0.00025634328,5.756321e-06,0.003579224,0.0016450285,0.06804597,3.932114e-05,1.7832274e-08,1.3935712e-06,0.0049046203,7.60516e-08,0.0002489268,0.0855707,0.029000966,1.8675637e-08,1.0793055e-05,0.003170635,4.0510263e-06,0.38565835,0.43331456,0.14110059,0.77117914,0.48454657,0.0042700726,1.2139163e-06,4.0623758e-09,1.5130432e-07,2.941788e-08,8.147925e-08,1.3809597e-06,1.3909488e-05
4.3830252e-07,5.7111784e-08,0.15417925,6.874943e-09,3.8277616e-05,3.2993232e-06,0.00019567295,3.0456672e-08,5.166844e-07,3.7126605e-07,1.8743879e-06,0.05124112,3.8843293e-05,7.2170207e-07,0.2357298,0.06425529,8.305535e-06,0.00010574197,1.61709e-06,0.0019541443,0.00090431486,0.06928171,1.3457241e-05,2.5641733e-09,3.1820497e-07,0.0030311714,1.26058515e-08,8.8980174e-05,0.07911448,0.030600537,2.6819649e-09,2.9613948e-06,0.001725522,1.0445164e-06,0.37562826,0.4240498,0.13085385,0.76181203,0.47749612,0.0027541623,2.7978936e-07,4.8770016e-10,2.7777098e-08,4.400885e-09,1.34566305e-08,3.049007e-07,3.8482353e-06
9.278529e-08,9.3573576e-09,0.14905526,9.324145e-10,1.2887518e-05,8.618385e-07,5.8212787e-05,4.77936e-09,1.1424181e-07,7.603074e-08,4.2680009e-07,0.047974087,1.2772166e-05,1.6650658e-07,0.23206362,0.06409327,2.4280143e-06,4.036631e-05,4.102481e-07,0.0009772899,0.00047463036,0.06595256,4.2228994e-06,3.145649e-10,6.447964e-08,0.0017329385,1.804555e-09,2.8909719e-05,0.071527876,0.030044105,3.2855285e-10,7.30896e-07,0.0008853683,2.4146618e-07,0.36624572,0.4139808,0.12112022,0.7508565,0.47149616,0.0016358204,5.7273187e-08,4.9175067e-11,4.4426884e-09,5.636052e-10,1.9187083e-09,5.955668e-08,9.586129e-07
1.7336273e-08,1.3243229e-09,0.14863224,1.07494e-10,3.978257e-06,2.0225417e-07,1.534048e-05,6.455104e-10,2.237886e-08,1.3705473e-08,8.623108e-08,0.044081792,3.840497e-06,3.415304e-08,0.22855416,0.062813774,6.4359836e-07,1.4249804e-05,9.3259914e-08,0.0004453035,0.00023608636,0.06389681,1.2083324e-06,3.2520518e-11,1.1490124e-08,0.00093748845,2.2060513e-10,8.495208e-06,0.0702347,0.031306274,3.3914867e-11,1.6115598e-07,0.00042800728,4.9641805e-08,0.35624352,0.40225425,0.11156413,0.73951167,0.4604796,0.0008170128,1.0320202e-08,4.1079137e-12,6.125848e-10,6.105259e-11,2.3354937e-10,1.0199206e-08,2.1339557e-07
2.8322182e-09,1.6008694e-10,0.14705563,1.04010455e-11,1.1189051e-06,4.229461e-08,3.6046558e-06,7.417109e-11,3.848281e-09,2.1536972e-09,1.5327497e-08,0.043125637,1.0497586e-06,6.17376e-09,0.21842471,0.064635396,1.5355266e-07,4.6204455e-06,1.8842973e-08,0.00018331555,0.00011118514,0.061976634,3.1315443e-07,2.7953518e-12,1.7832034e-09,0.00047801083,2.2749282e-11,2.256224e-06,0.066729024,0.02922914,2.9103692e-12,3.149088e-08,0.00019484987,8.995452e-09,0.34361157,0.39002234,0.103650495,0.7294458,0.45807654,0.00034993782,1.6211391e-09,2.8006647e-13,7.198793e-11,5.521025e-12,2.3971236e-11,1.5159687e-09,4.2119026e-08
4.004095e-10,1.6325793e-11,0.14536612,8.329822e-13,2.8482242e-07,7.8130045e-09,7.528182e-07,7.1588824e-12,5.7514116e-10,2.9192523e-10,2.3738191e-09,0.039250396,2.5905655e-07,9.739967e-10,0.2146687,0.062945195,3.271463e-08,1.3702795e-06,3.3535341e-09,6.895539e-05,4.9364477e-05,0.060862366,7.2965705e-08,1.9684475e-13,2.3846408e-10,0.00022973593,1.9524126e-12,5.389479e-07,0.06094847,0.029497206,2.0457522e-13,5.4046776e-09,8.331972e-05,1.4229137e-09,0.33645228,0.3843126,0.09663768,0.7105026,0.44735593,0.00012545502,2.1965571e-10,1.5328115e-14,7.119818e-12,4.1082643e-13,2.046814e-12,1.9345739e-10,7.307214e-09
4.8438135e-11,1.3857093e-12,0.14581536,5.4377574e-14,6.5124006e-08,1.2628278e-09,1.3873428e-07,5.723804e-13,7.389537e-11,3.373863e-11,3.1695246e-10,0.037471358,5.7274832e-08,1.32699e-10,0.21220101,0.06253509,6.170639e-09,3.6947193e-07,5.2060506e-10,2.3749684e-05,2.0558695e-05,0.0608961,1.5162136e-08,1.1172752e-14,2.7159688e-11,0.000103891805,1.3740559e-13,1.1493777e-07,0.059978325,0.02972514,1.1588784e-14,8.0664486e-10,3.3343003e-05,1.944153e-10,0.3275007,0.37766448,0.089312725,0.7031383,0.43899685,3.9610102e-05,2.5375953e-11,6.6130006e-16,5.845427e-13,2.4759405e-14,1.4325325e-13,2.094274e-11,1.1033714e-09
4.952442e-12,9.644872e-14,0.14103803,2.8452775e-15,1.3266404e-08,1.7674438e-10,2.2364745e-08,3.7334485e-14,8.065153e-12,3.2829024e-12,3.6064925e-11,0.035233505,1.1250718e-08,1.5433637e-11,0.20665765,0.060683314,1.0207822e-09,8.994661e-08,6.9748776e-11,7.48701e-06,8.006197e-06,0.05986881,2.7852713e-09,5.0208037e-16,2.6011374e-12,4.4032244e-05,7.8021035e-15,2.1708708e-08,0.058649544,0.029088613,5.196656e-16,1.03556164e-10,1.2428379e-05,2.2681792e-11,0.31704608,0.3680828,0.08246435,0.69259065,0.43490914,1.1187924e-05,2.4680971e-12,2.2042567e-17,3.9241403e-14,1.1876707e-15,8.085271e-15,1.8982288e-12,1.4344731e-10
4.2221538e-13,5.41582e-15,0.13404112,1.1714084e-16,2.386427e-09,2.1178512e-11,3.1227503e-09,1.9535434e-15,7.380617e-13,2.65243e-13,3.4529254e-12,0.033395942,1.9457482e-09,1.5131558e-12,0.20179687,0.061825227,1.4659013e-10,1.9615838e-08,7.971333e-12,2.1495243e-06,2.8999557e-06,0.057676174,4.480088e-10,1.7514123e-17,2.065717e-13,1.7452881e-05,3.5109952e-16,3.597542e-09,0.058557265,0.029218493,1.8085427e-17,1.1300139e-11,4.294038e-06,2.2312694e-12,0.31029764,0.36028662,0.07643903,0.6804247,0.42995214,2.8355444e-06,1.993158e-13,5.551617e-19,2.1186073e-15,4.4481826e-17,3.614642e-16,1.4200053e-13,1.586833e-11
2.9573617e-14,2.4097976e-16,0.13627455,3.7178667e-18,3.75417e-10,2.145905e-12,3.7341708e-10,8.049864e-17,5.5828182e-14,1.7526162e-14,2.7430667e-13,0.03165068,2.9333228e-10,1.2334526e-13,0.19986853,0.059997547,1.8071463e-11,3.8000674e-09,7.6730186e-13,5.59785e-07,9.715652e-07,0.0556687,6.244401e-11,4.6400733e-19,1.3396582e-14,6.4411274e-06,1.2277215e-17,5.1784327e-10,0.05812632,0.031937122,4.7792934e-19,1.034531e-12,1.3673663e-06,1.8254651e-13,0.29994053,0.35527584,0.06977703,0.6688269,0.4193488,6.4396664e-07,1.3163229e-14,1.0307426e-20,9.032472e-17,1.2734408e-18,1.2549699e-17,8.630059e-15,1.4744201e-12
1.6744684e-15,8.330145e-18,0.13827309,8.893197e-20,5.1104926e-11,1.8138677e-13,3.7771175e-11,2.5594083e-18,3.4362939e-15,9.314151e-16,1.7806796e-14,0.030548165,3.813239e-11,8.2341775e-15,0.19306424,0.059095073,1.8893053e-12,6.479568e-10,6.134775e-14,1.312918e-07,2.9935433e-07,0.05542763,7.4566395e-12,9.1132015e-21,6.976331e-16,2.2024083e-06,3.2640578e-19,6.403124e-11,0.05314658,0.029244946,9.360648e-21,7.833489e-14,3.9883184e-07,1.223456e-14,0.29497308,0.34735435,0.06460247,0.65848505,0.41345632,1.3015502e-07,6.9916127e-16,1.3725085e-22,2.9803545e-18,2.7218934e-20,3.3106226e-19,4.1879225e-16,1.13451003e-13
7.5283104e-17,2.1886902e-19,0.13345209,1.5634966e-21,5.9510604e-12,1.26018114e-14,3.188248e-12,6.138611e-20,1.6917205e-16,3.908795e-17,9.288343e-16,0.028946303,4.2242898e-12,4.4276003e-16,0.19067961,0.059046987,1.6528928e-13,9.627494e-11,4.0124137e-15,2.7523921e-08,8.428214e-08,0.053476747,7.534545e-13,1.2916079e-22,2.863723e-17,6.937309e-07,6.4404396e-21,6.7189826e-12,0.052338693,0.029707067,1.3226631e-22,4.829711e-15,1.0584318e-07,6.6069735e-16,0.28787428,0.34225184,0.059945274,0.646797,0.4072148,2.3232193e-08,2.9323338e-17,1.2710548e-24,7.4432923e-20,4.2316392e-22,6.4770213e-21,1.5920624e-17,7.11783e-15
2.6352459e-18,4.266264e-21,0.13101661,1.964576e-23,5.8539436e-13,7.079794e-16,2.2127039e-13,1.0831705e-21,6.5364354e-18,1.2693998e-18,3.8217726e-17,0.028772118,3.9366747e-13,1.8829772e-17,0.19178268,0.059075136,1.1925695e-14,1.2329559e-11,2.111148e-16,5.1140385e-09,2.1534147e-08,0.05188974,6.355409e-14,1.2818661e-24,9.079021e-19,2.000555e-07,9.181323e-23,5.904201e-13,0.048792217,0.031161966,1.3083307e-24,2.383303e-16,2.5371381e-08,2.8229725e-17,0.28006893,0.334618,0.05478094,0.6362338,0.40460637,3.6278003e-09,9.516601e-19,7.9086364e-27,1.3726944e-21,4.6475937e-24,9.1480545e-23,4.642541e-19,3.5795718e-16
7.027647e-20,6.0053204e-23,0.12728979,1.7099812e-25,4.7979504e-14,3.159346e-17,1.2422282e-14,1.3674104e-23,1.9411026e-19,3.1195608e-20,1.2153789e-18,0.02746591,3.0428832e-14,6.207442e-19,0.18583162,0.057680577,6.98353e-16,1.3448439e-12,8.772861e-18,8.342411e-10,4.9557105e-09,0.052273944,4.4091487e-15,8.612891e-27,2.1734343e-20,5.2463548e-08,9.177005e-25,4.2820094e-14,0.04693707,0.030625027,8.7586764e-27,9.2365965e-18,5.4501244e-09,9.353657e-19,0.27551234,0.32876644,0.050036095,0.6258931,0.39519632,4.903965e-10,2.3370276e-20,3.1796905e-29,1.8186909e-23,3.490112e-26,9.051133e-25,1.0145327e-20,1.4161524e-17
1.3938279e-21,5.923483e-25,0.12513232,9.954013e-28,3.2276072e-15,1.0979973e-18,5.541355e-16,1.1970915e-25,4.3291758e-21,5.65923e-22,2.9207382e-20,0.02826383,1.9208738e-15,1.5513753e-20,0.18509924,0.05608735,3.261288e-17,1.2332008e-13,2.821373e-19,1.1825678e-10,1.0189007e-09,0.0504082,2.4752608e-16,3.7714935e-29,3.8315696e-22,1.241997e-08,6.218574e-27,2.5225202e-15,0.046361364,0.030303277,3.8199505e-29,2.753325e-19,1.0402298e-09,2.3506783e-20,0.26662585,0.3203117,0.04519541,0.62172025,0.39526346,5.672722e-11,4.23628e-22,7.9021444e-32,1.67874e-25,1.7272735e-28,6.0650916e-27,1.6190293e-22,4.3171347e-19
2.0016858e-23,3.9582914e-27,0.12633973,3.7242283e-30,1.752895e-16,2.9078833e-20,1.925791e-17,7.017072e-28,7.067448e-23,7.372255e-24,5.1731166e-22,0.025990583,9.7362937e-17,2.8678605e-22,0.17940764,0.055398766,1.1913162e-18,9.3724255e-15,6.8665095e-21,1.4404376e-11,1.8551122e-10,0.050507843,1.1045221e-17,1.0307602e-31,4.837518e-24,2.633206e-09,2.7503875e-29,1.1860931e-16,0.045673043,0.030632397,1.0393821e-31,6.1686417e-21,1.7477184e-10,4.3717874e-22,0.2602227,0.31727135,0.041033793,0.6063356,0.3888146,5.545024e-12,5.5138273e-24,1.1536882e-34,1.0429717e-27,5.4035745e-31,2.649696e-29,1.83314e-24,9.911683e-21
2.0202353e-25,1.724995e-29,0.12381372,8.559684e-33,7.5474896e-18,5.7286604e-22,5.1018706e-19,2.6471365e-30,8.207273e-25,6.6869465e-26,6.567642e-24,0.0247309,3.8891865e-18,3.815314e-24,0.1774003,0.055426564,3.3321145e-20,5.8123824e-16,1.2335795e-22,1.4892925e-12,2.9624598e-11,0.050308704,3.8411455e-19,1.6733519e-34,4.2398593e-26,4.956761e-10,7.605013e-32,4.366429e-18,0.045538113,0.03148874,1.679078e-34,1.01247034e-22,2.5588228e-11,5.8546618e-24,0.25681162,0.31322166,0.03754465,0.60041606,0.38292256,4.5175398e-13,4.9965544e-26,9.3286445e-38,4.1948533e-30,1.0188663e-33,7.2277304e-32,1.4258297e-26,1.670841e-22
1.3857483e-27,4.6950135e-32,0.12630849,1.1473875e-35,2.5254866e-19,8.17321e-24,1.0057964e-20,6.143306e-33,6.566181e-27,4.0794263e-28,5.7937735e-26,0.023530548,1.1993594e-19,3.5427327e-26,0.17756164,0.05367227,6.9696303e-22,2.8914184e-17,1.591247e-24,1.2896491e-13,4.1062227e-12,0.04866716,1.0186734e-20,1.5239278e-37,2.4909145e-28,8.2069684e-11,1.2514151e-34,1.2320332e-19,0.046358008,0.032069657,1.5207981e-37,1.1831556e-24,3.2288861e-12,5.4758817e-26,0.2516459,0.3095761,0.03346049,0.58970577,0.37686083,3.021602e-14,3.0450334e-28,3.8987e-41,1.0449408e-32,1.09606275e-36,1.1715556e-34,7.346696e-29,2.0103765e-24
6.220907e-30,7.595647e-35,0.12393541,8.445693e-39,6.423924e-21,8.196127e-26,1.4365495e-22,8.328283e-36,3.4911564e-29,1.609645e-30,3.4295877e-28,0.023335816,2.7911257e-21,2.2184912e-28,0.17591241,0.053536836,1.0619517e-23,1.1322714e-18,1.4289625e-26,9.217534e-15,4.884286e-13,0.04933908,2.0111268e-22,7.2818e-41,9.4290615e-31,1.1830609e-11,1.1576245e-37,2.602454e-21,0.04225231,0.032784197,7.2224e-41,9.5346074e-27,3.4697147e-13,3.4564193e-28,0.24430594,0.3022697,0.029592162,0.5829405,0.37496027,1.6320364e-15,1.2001224e-30,8e-45,1.5323622e-35,6.31054e-40,1.0657311e-37,2.406596e-31,1.6727811e-26
