lambda,n_selected,val_loss
0.0,48,0.2792886793613434
3.2768,48,0.32518672943115234
3.3423360000000004,48,0.35882076621055603
3.4091827200000004,48,0.34545716643333435
3.4773663744000003,48,0.31738200783729553
3.546913701888,48,0.2996231019496918
3.61785197592576,48,0.2929639518260956
3.6902090154442755,48,0.28735482692718506
3.764013195753161,48,0.2825668752193451
3.8392934596682244,48,0.2784336507320404
3.916079328861589,48,0.27483585476875305
3.994400915438821,48,0.2716473340988159
4.074288933747598,48,0.26881393790245056
4.1557747124225495,48,0.2662651836872101
4.238890206671001,48,0.26393938064575195
4.323668010804421,48,0.2618121802806854
4.41014137102051,48,0.25981375575065613
4.49834419844092,48,0.2579617202281952
4.588311082409739,48,0.25621843338012695
4.680077304057933,48,0.2545759379863739
4.773678850139092,48,0.2530297636985779
4.869152427141874,48,0.2515430152416229
4.9665354756847115,48,0.2501113712787628
5.065866185198406,48,0.24873735010623932
5.167183508902374,48,0.2474053651094441
5.270527179080422,48,0.24609589576721191
5.37593772266203,48,0.24481751024723009
5.483456477115271,48,0.24356642365455672
5.593125606657576,48,0.24232544004917145
5.704988118790728,48,0.24110648036003113
5.819087881166542,48,0.2398890107870102
5.935469638789873,48,0.2386736422777176
6.0541790315656705,48,0.2374577820301056
6.175262612196984,48,0.23626969754695892
6.298767864440924,48,0.23508833348751068
6.424743221729742,48,0.2339227795600891
6.553238086164337,48,0.23277637362480164
6.684302847887624,48,0.23163430392742157
6.817988904845376,48,0.2304978370666504
6.954348682942284,48,0.22936731576919556
7.093435656601129,48,0.22823403775691986
7.235304369733152,48,0.22710828483104706
7.380010457127815,48,0.22598181664943695
7.5276106662703715,48,0.22484926879405975
7.678162879595779,48,0.22372929751873016
7.831726137187695,48,0.22260449826717377
7.988360659931449,48,0.2214902937412262
8.148127873130079,48,0.22037526965141296
8.311090430592682,48,0.21926113963127136
8.477312239204535,48,0.21816708147525787
8.646858483988625,48,0.2170865833759308
8.819795653668399,48,0.21601000428199768
8.996191566741766,48,0.2149258404970169
9.176115398076602,48,0.21385350823402405
9.359637706038134,48,0.21279208362102509
9.546830460158898,48,0.21174591779708862
9.737767069362075,48,0.21070407330989838
9.932522410749316,48,0.20967233180999756
10.131172858964302,48,0.20862500369548798
10.333796316143587,48,0.20757488906383514
10.540472242466459,48,0.20654119551181793
10.751281687315789,48,0.2055189609527588
10.966307321062105,48,0.20450769364833832
11.185633467483347,48,0.20350401103496552
11.409346136833014,48,0.20250442624092102
11.637533059569675,48,0.2015068680047989
11.87028372076107,48,0.20052334666252136
12.10768939517629,48,0.19954682886600494
12.349843183079816,48,0.1985795497894287
12.596840046741413,48,0.1976296454668045
12.848776847676241,48,0.1966775357723236
13.105752384629767,48,0.1957358717918396
13.367867432322363,48,0.19482013583183289
13.63522478096881,48,0.1939195841550827
13.907929276588186,48,0.19302701950073242
14.186087862119951,48,0.19215387105941772
14.46980961936235,48,0.1912798136472702
14.759205811749597,48,0.19042186439037323
15.05438992798459,48,0.1895923763513565
15.355477726544281,48,0.18878328800201416
15.662587281075167,48,0.18794971704483032
15.97583902669667,48,0.18711799383163452
16.295355807230603,48,0.18630948662757874
16.621262923375216,48,0.1855033040046692
16.953688181842722,48,0.18473108112812042
17.292761945479576,48,0.18396471440792084
17.63861718438917,48,0.18323513865470886
17.99138952807695,48,0.18254654109477997
18.35121731863849,48,0.181870236992836
18.71824166501126,48,0.1811997890472412
19.092606498311486,48,0.18053209781646729
19.474458628277716,48,0.1798512041568756
19.86394780084327,48,0.1791791170835495
20.261226756860136,48,0.17851553857326508
20.66645129199734,48,0.1778472363948822
21.079780317837287,48,0.17717570066452026
21.501375924194033,48,0.1765104979276657
