total_gen,total_losses,wind_generation_mw,solar_generation_mw,gen_fuel_coal_mw,gen_fuel_gas_mw,gen_fuel_hydro_mw,gen_fuel_multiple_fuels_mw,gen_fuel_nuclear_mw,gen_fuel_oil_mw,gen_fuel_other_renewables_mw,gen_fuel_solar_mw,gen_fuel_storage_mw,gen_fuel_wind_mw,gen_fuel_coal_pct,gen_fuel_gas_pct,gen_fuel_hydro_pct,gen_fuel_multiple_fuels_pct,gen_fuel_nuclear_pct,gen_fuel_oil_pct,gen_fuel_other_renewables_pct,gen_fuel_solar_pct,gen_fuel_wind_pct,forecast_load_mw_latest_available,prelim_load_avg_hourly,metered_load_mw,rmccp,rmpcp,total_pjm_rt_load_mwh,total_pjm_loc_credit,total_pjm_reg_purchases,total_pjm_self_sched_reg,total_pjm_assigned_reg,total_pjm_rmccp_cr,total_pjm_rmpcp_cr,da_as_mcp_primary_reserve,da_as_mcp_synchronized_reserve,da_as_as_req_mw_primary_reserve,da_as_as_req_mw_synchronized_reserve,da_as_as_req_mw_thirty_minutes_reserve,da_as_as_mw_primary_reserve,da_as_as_mw_synchronized_reserve,da_as_as_mw_thirty_minutes_reserve,da_as_ss_mw_primary_reserve,da_as_nsr_mw_primary_reserve,system_energy_price_da,marginal_loss_price_da,system_energy_price_rt,total_lmp_rt,congestion_price_rt,marginal_loss_price_rt,net_actual_interchange_mw,net_sched_interchange_mw,net_inadv_interchange_mw,gross_actual_interchange_mw,gross_sched_interchange_mw,gross_inadv_interchange_mw
0.025515957,0.53082985,0.3158311,0.0017408981,0.15226814,0.11724391,0.24974464,0.119431056,0.57144886,0.36769176,0.8275527,0.6096234,3.0290954e-07,0.10569532,0.6323718,5.3249813e-12,0.01609021,0.40181458,5.1864452e-05,0.2807548,0.09810591,0.051413406,9.811669e-25,0.46178478,0.43108186,0.24070166,0.02440522,1.313779e-13,0.2369208,0.43832004,0.055463206,3.4571682e-15,1.1017375e-10,0.210042,0.10766339,0.5146034,0.33302784,0.45199165,0.22301738,0.23293228,6.4177577e-18,2.1157246e-15,0.41785327,0.3198082,0.04314047,0.9364356,0.7108265,0.3895096,0.18878213,0.47361094,0.30246243,0.049138226,0.6441159,2.9278152e-16,0.39703217,0.66936815,0.84006125
0.021030737,0.5172909,0.30653515,0.0011114083,0.14222623,0.11052998,0.25151712,0.114516184,0.581994,0.35952544,0.8080459,0.59909236,8.1620975e-08,0.09813029,0.62190413,6.017487e-13,0.012873456,0.40060708,2.5300798e-05,0.2771121,0.0864232,0.043966018,7.9572384e-27,0.4584232,0.42093274,0.22948287,0.019392332,1.0837725e-14,0.22681224,0.4339655,0.049951557,2.0562707e-16,1.5998328e-11,0.20394316,0.11093248,0.5101941,0.32984835,0.4518505,0.21763134,0.2173665,2.1579117e-19,1.2081425e-16,0.41442454,0.30940744,0.03785314,0.92422754,0.71254414,0.3749423,0.19403848,0.47351164,0.2867566,0.04165514,0.63560164,1.34506425e-17,0.39854378,0.6632422,0.84417003
0.017555488,0.5190447,0.30626994,0.00069253653,0.13723363,0.10357678,0.25397104,0.10662508,0.54810035,0.36041412,0.7918449,0.6166764,1.9904315e-08,0.092273526,0.63044995,5.7384524e-14,0.009971144,0.38982004,1.168393e-05,0.2748469,0.07601026,0.037935972,4.2944982e-29,0.45519346,0.41400814,0.22184038,0.015531637,7.3491024e-16,0.21893719,0.43607497,0.040916905,9.777616e-18,2.0011807e-12,0.19516204,0.10361519,0.50880724,0.3310762,0.4502107,0.20961434,0.21391298,5.5180613e-21,5.4959828e-18,0.41381416,0.3022589,0.03625995,0.912079,0.69671303,0.36575863,0.18697627,0.46385348,0.2880698,0.035077862,0.6301349,4.830744e-19,0.38437453,0.65013564,0.8409574
0.014414012,0.5117716,0.3039255,0.00041294942,0.12677497,0.09619875,0.24684618,0.099464476,0.54671377,0.34940282,0.80026233,0.6004329,4.359215e-09,0.08671464,0.61536485,4.5540997e-15,0.007443129,0.38863477,5.097177e-06,0.2677781,0.068209484,0.03144943,1.4810855e-31,0.45174438,0.4113592,0.21541944,0.012723574,4.0297205e-17,0.21318093,0.41820484,0.035648026,3.6462972e-19,2.1304714e-13,0.1871357,0.1030849,0.50333345,0.32259658,0.44469222,0.20003758,0.20165996,1.0472398e-22,1.9532733e-19,0.41905233,0.30650076,0.030881234,0.9089879,0.6907166,0.35902464,0.17518462,0.44686508,0.27784145,0.028483199,0.6164311,1.3275006e-20,0.37578627,0.64550406,0.8203763
0.011829078,0.5024026,0.30513415,0.00023742556,0.119130395,0.08952934,0.24743327,0.09462191,0.53956884,0.34520692,0.7940263,0.608428,8.5018753e-10,0.08162866,0.60864735,2.962179e-16,0.0054967757,0.38317347,2.089969e-06,0.2662219,0.06148267,0.025830712,3.1167337e-34,0.4432602,0.40255314,0.20805529,0.010375384,1.7547884e-18,0.20492685,0.40346324,0.030054258,1.044135e-20,1.9051299e-14,0.18365018,0.09500948,0.4858141,0.32164523,0.43036285,0.18531153,0.19334507,1.4356024e-24,5.307786e-21,0.41427538,0.3040382,0.028077858,0.90245116,0.68506175,0.35291234,0.17058171,0.43599,0.27454856,0.023316529,0.62727356,2.725774e-22,0.37542406,0.6300745,0.83146626
0.009499306,0.5048355,0.29520878,0.00013078409,0.11186347,0.08283961,0.24575132,0.091079995,0.5295908,0.34521246,0.780989,0.59963626,1.463191e-10,0.07377666,0.61357385,1.5529361e-17,0.004014666,0.38755387,8.014732e-07,0.26290753,0.054893363,0.020977283,3.794933e-37,0.4376293,0.39530602,0.19885463,0.007755014,5.949169e-20,0.19863655,0.39276755,0.026406579,2.2427896e-22,1.4105262e-15,0.18373011,0.08839016,0.48721275,0.3184821,0.4336591,0.18012875,0.18926767,1.3791235e-26,1.0768142e-22,0.40582964,0.30434602,0.023908438,0.89461374,0.6731839,0.3362232,0.16006012,0.42664906,0.26143613,0.018924624,0.62814796,4.0730687e-24,0.37909007,0.6319813,0.8066515
0.0073969364,0.50610906,0.29680857,6.885439e-05,0.1033232,0.07551094,0.24077523,0.08603469,0.5333569,0.33980295,0.789494,0.58939123,2.2001139e-11,0.069028534,0.60625744,6.442345e-19,0.0027755676,0.38825503,2.8588792e-07,0.25372696,0.048498318,0.01659899,2.5136e-40,0.43249103,0.38564157,0.18943767,0.0056408728,1.5361809e-21,0.19093138,0.3969748,0.021413751,3.521077e-24,8.511347e-17,0.17163779,0.08539653,0.4791183,0.3181392,0.45318612,0.1816985,0.18611015,8.97449e-29,1.5883304e-24,0.39861292,0.2953747,0.02032407,0.8897163,0.6642031,0.33612126,0.14352778,0.42635974,0.260163,0.014551584,0.6007187,4.300902e-26,0.3763227,0.6141353,0.8068717
0.0056672846,0.49681675,0.2933065,3.4555957e-05,0.0946526,0.06865183,0.23435576,0.078153685,0.5153689,0.3357585,0.78199637,0.5859099,2.8592172e-12,0.063112214,0.5977167,2.0724532e-20,0.0018747281,0.3792217,9.4369874e-08,0.2533953,0.042636614,0.012884065,8.4e-44,0.4271,0.37997943,0.18345325,0.004166148,2.948727e-23,0.1816038,0.3802278,0.017263459,3.9251602e-26,4.1139977e-18,0.16679662,0.084141836,0.47935015,0.30549064,0.44621873,0.17232521,0.17574747,3.8073836e-31,1.65383e-26,0.39627427,0.29074922,0.016847571,0.88840324,0.6717411,0.326058,0.13691656,0.4182887,0.25254577,0.011273856,0.5970422,3.1052743e-28,0.364614,0.6053703,0.78215986
0.0042703375,0.4954499,0.29329014,1.6471697e-05,0.087458916,0.06161908,0.23129798,0.071247086,0.5048022,0.3378428,0.77883744,0.5805087,3.1738224e-13,0.058267206,0.58994585,5.055446e-22,0.0012210989,0.3810249,2.8657515e-08,0.25234982,0.03762159,0.009791771,0.0,0.42383888,0.3734214,0.1743476,0.0030140388,4.0955415e-25,0.17261186,0.3705584,0.013868286,3.0080142e-28,1.5628508e-19,0.16640607,0.07978143,0.47936162,0.30244717,0.444831,0.16334864,0.1709443,1.0082694e-33,1.176043e-28,0.3928623,0.28962278,0.014168231,0.8698159,0.6679761,0.30692828,0.13340335,0.41167524,0.25225374,0.008527067,0.59501487,1.4771908e-30,0.36488348,0.5939606,0.7833984
0.003196436,0.48179016,0.29402003,7.436046e-06,0.07986695,0.055931404,0.22145456,0.066837676,0.50450087,0.33301544,0.7805622,0.5814407,2.9707255e-14,0.053125966,0.5882624,9.122271e-24,0.00076910766,0.38122177,7.953794e-09,0.2468041,0.031335235,0.007417645,0.0,0.4166457,0.35993555,0.16551273,0.0022513866,3.993859e-27,0.16516459,0.3529738,0.010895138,1.5280312e-30,4.569289e-21,0.15704797,0.0762825,0.47485977,0.29871678,0.44188297,0.15512075,0.15876682,1.585833e-36,5.50252e-31,0.386902,0.2833451,0.010988031,0.854518,0.65558815,0.3121339,0.1319827,0.41788986,0.24084851,0.006236272,0.5785772,4.439344e-33,0.36532667,0.5926538,0.76541823
0.0023469767,0.48827916,0.2885298,3.1616778e-06,0.07355199,0.05203742,0.21731783,0.061382577,0.49012575,0.3222068,0.76703733,0.58630186,2.3119555e-15,0.04721133,0.58677083,1.1845209e-25,0.00047002424,0.37667575,2.0035777e-09,0.23572631,0.026500572,0.0054272143,0.0,0.4135361,0.35836095,0.1596669,0.0015105922,2.6437192e-29,0.1610911,0.35595292,0.008249921,4.937606e-33,1.00458615e-22,0.14813478,0.073565274,0.4762763,0.29237285,0.4360322,0.14521411,0.15002428,1.398635e-39,1.6239372e-33,0.3866257,0.2931437,0.008073147,0.84133786,0.6484479,0.30858397,0.11930514,0.40991372,0.25014895,0.004524907,0.56492126,8.033564e-36,0.3480994,0.5853093,0.75351065
0.0016796327,0.47452822,0.27772576,1.2609698e-06,0.063799985,0.046784453,0.21544194,0.056363087,0.48240933,0.31142715,0.7609491,0.57540596,1.4731555e-16,0.04126696,0.57260233,1.0732663e-27,0.000275691,0.36640686,4.5460746e-10,0.2299492,0.022239514,0.0038956476,0.0,0.40059882,0.3363324,0.14673486,0.001029836,1.1435337e-31,0.1490832,0.3817056,0.0061941026,9.683322e-36,1.6186797e-24,0.1432511,0.07406234,0.46863812,0.28829804,0.45576942,0.14437625,0.1526307,6.47e-43,2.8807353e-36,0.38549313,0.277865,0.0059224735,0.8396686,0.6186808,0.29516822,0.115960725,0.3946892,0.23353589,0.00319531,0.58034575,8.28305e-39,0.35198116,0.5777289,0.7893206
0.0011603688,0.49672747,0.27545935,4.695099e-07,0.060587116,0.041577008,0.22164254,0.05338154,0.46215186,0.29855055,0.75527716,0.5717889,7.55685e-18,0.036599096,0.58653337,6.555361e-30,0.0001561903,0.3848322,9.21537e-11,0.22513333,0.018080682,0.0027253935,0.0,0.4042648,0.34194282,0.14313266,0.00066973997,3.0955406e-34,0.14573017,0.36518744,0.004512983,1.0918785e-38,1.8574926e-26,0.1380223,0.074483044,0.4654115,0.28172293,0.452269,0.1368222,0.14400408,0.0,2.905498e-39,0.36699772,0.26342157,0.004131658,0.82775867,0.6313894,0.28099003,0.10914715,0.39084387,0.22869863,0.002205438,0.5639439,4.563e-42,0.33826032,0.5656951,0.78390014
0.00077797804,0.4885625,0.27496976,1.6230393e-07,0.05354465,0.03633253,0.20921563,0.047776904,0.46198398,0.2913808,0.75111985,0.5652313,3.0633835e-19,0.032445777,0.57279813,2.5958327e-32,8.3546955e-05,0.3770407,1.6540977e-11,0.2197726,0.015151791,0.001840176,0.0,0.39933574,0.33765876,0.13556577,0.00041466538,4.9914076e-37,0.1399198,0.3578065,0.0030999405,6.648e-42,1.4701839e-28,0.14171416,0.066317216,0.46724522,0.28328586,0.46651474,0.13331681,0.14182295,0.0,1.561e-42,0.37230483,0.25600842,0.0028008516,0.8232249,0.6224125,0.27530593,0.103288315,0.37849185,0.23232356,0.0014614712,0.56071013,1e-45,0.33258238,0.5755724,0.752527
0.0005147144,0.48128206,0.27359194,5.1805372e-08,0.048170626,0.03327245,0.21103631,0.043372076,0.4541216,0.29554746,0.74652255,0.5550347,9.615193e-21,0.028233428,0.5712909,6.3753516e-35,4.303575e-05,0.37681445,2.6036358e-12,0.22555189,0.012263621,0.0012043114,0.0,0.39596954,0.33233568,0.13125335,0.00024911997,4.52823e-40,0.13713856,0.35042688,0.0020774272,1e-45,7.741938e-31,0.13606691,0.064266,0.4573501,0.2792832,0.46360964,0.12468854,0.13633008,0.0,0.0,0.36954075,0.26241067,0.0018137719,0.8241923,0.61752254,0.27049056,0.10007262,0.37914672,0.2234471,0.0009499554,0.56324834,0.0,0.32760376,0.54766047,0.74107695
0.0003262772,0.49772406,0.27255785,1.5174201e-08,0.0436492,0.028686557,0.20676647,0.03902725,0.44533384,0.30048424,0.7361434,0.5493735,2.284593e-22,0.024360579,0.5738493,9.2306927e-38,2.101728e-05,0.37977526,3.5563005e-13,0.22682309,0.009517786,0.0007674427,0.0,0.3919881,0.3266722,0.123911805,0.00014349655,2.16e-43,0.12966397,0.34411535,0.0013456396,0.0,2.6041371e-33,0.13304411,0.060725987,0.45267823,0.2771121,0.45590022,0.11588561,0.12541509,0.0,0.0,0.3591678,0.26099563,0.0011143782,0.80930173,0.62553793,0.26386246,0.09738844,0.37557095,0.21827683,0.00059595203,0.56269634,0.0,0.33082065,0.5410083,0.7411491
0.00020104565,0.49084628,0.2676471,4.051416e-09,0.038662806,0.025408985,0.20567733,0.035301927,0.4400686,0.29588896,0.7364991,0.54583347,4.0076505e-24,0.020593336,0.5707554,7.4294e-41,9.727527e-06,0.37968138,4.1671416e-14,0.22098692,0.0074317185,0.00047529448,0.0,0.38865173,0.3199052,0.117167845,7.91071e-05,0.0,0.12530433,0.33236933,0.00084585644,0.0,5.3413257e-36,0.1332975,0.060432505,0.44809908,0.276319,0.45724714,0.10841766,0.12306834,0.0,0.0,0.3575798,0.25718653,0.000651213,0.8068196,0.60678536,0.25705075,0.092882626,0.37122047,0.21240996,0.00035970417,0.54119533,0.0,0.32339185,0.54601055,0.7241781
0.0001188908,0.4788165,0.2779283,9.789122e-10,0.032994792,0.021742769,0.20223145,0.030863196,0.4291893,0.28864217,0.7256281,0.5440252,5.0479906e-26,0.017791595,0.55414814,3.1e-44,4.2547276e-06,0.377801,4.1369004e-15,0.21908064,0.0055665765,0.000282905,0.0,0.38226703,0.3117707,0.11130792,4.173067e-05,0.0,0.116726026,0.3329525,0.0005113565,0.0,6.333268e-39,0.12813625,0.05537371,0.44587108,0.27370137,0.4580079,0.10064352,0.116170846,0.0,0.0,0.3562119,0.2514565,0.00036355937,0.7963362,0.61612546,0.25807667,0.09206636,0.36334813,0.20930049,0.0002093997,0.5334708,0.0,0.31475955,0.54023093,0.7216031
6.7946065e-05,0.47829628,0.2630403,2.1238258e-10,0.029215356,0.018862968,0.20395711,0.026761858,0.42426148,0.28241056,0.7158898,0.5362025,4.4258693e-28,0.014281308,0.55891246,0.0,1.7484628e-06,0.3677403,3.4322723e-16,0.21155989,0.0041547106,0.00016153074,0.0,0.38206005,0.31058285,0.10580355,2.0967018e-05,0.0,0.1141699,0.32461187,0.00029214306,0.0,4.08e-42,0.13121128,0.052753653,0.44625384,0.26751402,0.46555004,0.096021965,0.10860532,0.0,0.0,0.351152,0.2450365,0.00019337199,0.7993569,0.5952531,0.25086597,0.0835349,0.35483167,0.20477891,0.0001170682,0.53676516,0.0,0.31682748,0.5238677,0.7064182
3.72253e-05,0.47051582,0.2582004,4.102499e-11,0.024798961,0.016346043,0.19791739,0.022903666,0.41165745,0.28267822,0.69803864,0.5378903,2.6084383e-30,0.0115998015,0.5453245,0.0,6.722794e-07,0.3704748,2.3446534e-17,0.21326843,0.0029700994,8.862888e-05,0.0,0.3782367,0.30715704,0.103115745,1.0024686e-05,0.0,0.108745314,0.31957412,0.00016098528,0.0,1e-45,0.12306969,0.046599492,0.43627745,0.27019322,0.45805526,0.087389976,0.10168175,0.0,0.0,0.35270843,0.24835864,9.76283e-05,0.7811697,0.60029,0.2441734,0.0821155,0.36222622,0.20166668,6.274562e-05,0.52856535,0.0,0.31300417,0.52429366,0.6893198
1.941833e-05,0.48068744,0.25333765,6.9908745e-12,0.021328392,0.013422339,0.19871174,0.018909121,0.4104573,0.27995345,0.7163832,0.51383823,9.9347405e-33,0.009301158,0.5487014,0.0,2.4064875e-07,0.3699489,1.2973728e-18,0.20835026,0.0021255782,4.6478242e-05,0.0,0.37845153,0.30480677,0.095450856,4.5231027e-06,0.0,0.10272406,0.30526063,8.4407715e-05,0.0,0.0,0.1183781,0.046094522,0.43681195,0.27017096,0.46232185,0.080868416,0.091868654,0.0,0.0,0.34459475,0.2533736,4.6713318e-05,0.7759429,0.586767,0.23061208,0.075274445,0.3351067,0.19427407,3.2045762e-05,0.51404834,0.0,0.32739902,0.5174469,0.6905241
9.70879e-06,0.46290636,0.2641564,1.0404509e-12,0.017738655,0.011034332,0.1878705,0.016357966,0.4099856,0.27019316,0.70682293,0.5268677,2.33816e-35,0.0074584377,0.5399498,0.0,7.972804e-08,0.37102595,5.711431e-20,0.19267017,0.0014401325,2.3212795e-05,0.0,0.35618514,0.28730547,0.08502089,1.9180502e-06,0.0,0.09253393,0.3128601,4.2211697e-05,0.0,0.0,0.11370339,0.041619696,0.43977165,0.2581794,0.47574103,0.07570252,0.08829721,0.0,0.0,0.33367956,0.2536937,2.1102629e-05,0.7663722,0.5620731,0.21828355,0.06324431,0.3398715,0.20655511,1.5570868e-05,0.5228639,0.0,0.3200014,0.5204109,0.68745345
4.591906e-06,0.4708675,0.25507817,1.3377873e-13,0.014775664,0.0090952525,0.19356772,0.013729304,0.39572814,0.2683593,0.7064503,0.5098107,3.2302074e-38,0.005712714,0.54069024,0.0,2.4315819e-08,0.3688588,1.9612777e-21,0.19704643,0.00095879106,1.1029547e-05,0.0,0.36040947,0.28830764,0.08190846,7.666948e-07,0.0,0.08957752,0.31525064,2.0053923e-05,0.0,0.0,0.11167448,0.040320374,0.4314115,0.25043887,0.4690101,0.06781185,0.083908975,0.0,0.0,0.3322439,0.23939563,8.974468e-06,0.76248026,0.56598353,0.21277165,0.061281852,0.34163234,0.19868407,7.19039e-06,0.51673406,0.0,0.3105658,0.500343,0.66923416
2.054383e-06,0.46905696,0.251593,1.4685071e-14,0.012201903,0.007257884,0.18659334,0.011063989,0.39281273,0.26542905,0.6948169,0.51486695,2.4682e-41,0.0043301806,0.5330358,0.0,6.7800787e-09,0.36657858,5.1401732e-23,0.19326626,0.00061746244,4.9555324e-06,0.0,0.3573931,0.28568554,0.077380806,2.8599442e-07,0.0,0.08577166,0.29789278,9.0011845e-06,0.0,0.0,0.106530786,0.036305368,0.41890714,0.24797514,0.46906194,0.06191288,0.07495973,0.0,0.0,0.33133352,0.2397024,3.5796559e-06,0.76232386,0.5726972,0.20355266,0.05772024,0.34799343,0.19490442,3.1280833e-06,0.5022987,0.0,0.30630726,0.48825744,0.6672792
8.66004e-07,0.47203106,0.25292948,1.3585261e-15,0.009869266,0.005769389,0.18814921,0.008980063,0.3865443,0.26179588,0.6829339,0.49986774,1e-44,0.00321351,0.53313595,0.0,1.716872e-09,0.36541778,1.0036481e-24,0.1857234,0.0003828972,2.0953926e-06,0.0,0.35400665,0.28078234,0.07224619,9.900765e-08,0.0,0.08051769,0.28325507,3.8066553e-06,0.0,0.0,0.09510607,0.033219572,0.41974694,0.25066623,0.47012916,0.05556067,0.07044708,0.0,0.0,0.32261163,0.23204,1.3321768e-06,0.7526504,0.576938,0.19717537,0.052117646,0.33104587,0.19277416,1.2796137e-06,0.5071918,0.0,0.30400038,0.47845206,0.66804945
3.4226093e-07,0.46666306,0.24830242,1.0442927e-16,0.007831291,0.0045364276,0.1876231,0.00701877,0.3866817,0.2678362,0.67195916,0.5098002,0.0,0.0023182442,0.5315542,0.0,3.9181702e-10,0.34694082,1.4213751e-26,0.1937595,0.00022931873,8.3135274e-07,0.0,0.35864413,0.28176275,0.07065001,3.166769e-08,0.0,0.07888627,0.28083447,1.5092418e-06,0.0,0.0,0.104328096,0.030359711,0.41044697,0.24663621,0.48079783,0.050841656,0.06504797,0.0,0.0,0.3225461,0.23364685,4.603608e-07,0.7447794,0.5667085,0.18366642,0.05206821,0.34200904,0.18988287,4.894746e-07,0.49025664,0.0,0.30181956,0.4768732,0.6474964
1.2615496e-07,0.47830832,0.25064754,6.5677677e-18,0.006208391,0.0034224142,0.18765901,0.005487505,0.37453216,0.26142687,0.6649768,0.49374467,0.0,0.0016369286,0.5263768,0.0,7.993511e-11,0.3525724,1.4170196e-28,0.18451224,0.00013172344,3.07608e-07,0.0,0.35672298,0.2797231,0.06465485,9.293362e-09,0.0,0.07328603,0.27601022,5.583502e-07,0.0,0.0,0.10300172,0.029998826,0.4141322,0.24525122,0.4870324,0.04569109,0.059576735,0.0,0.0,0.3154347,0.2213534,1.4685769e-07,0.737504,0.56176966,0.18104151,0.049214125,0.32134643,0.18741241,1.7427818e-07,0.49111044,0.0,0.29107925,0.47268063,0.646173
4.315818e-08,0.45212668,0.24788974,3.3226602e-19,0.004730759,0.0025714624,0.18283817,0.004189333,0.37412342,0.25668108,0.6668062,0.48582754,0.0,0.001128387,0.5242081,0.0,1.44493644e-11,0.36046284,9.616895e-31,0.1830598,7.2552364e-05,1.056691e-07,0.0,0.34935334,0.2726762,0.060487375,2.4867417e-09,0.0,0.068192974,0.27395993,1.9172343e-07,0.0,0.0,0.104387805,0.026490726,0.4000146,0.236046,0.47907442,0.039349288,0.05290932,0.0,0.0,0.30919057,0.21891479,4.2991562e-08,0.7383375,0.5586376,0.1775195,0.04852331,0.33095568,0.18542875,5.7419253e-08,0.47599986,0.0,0.290988,0.47701836,0.63354045
1.3621129e-08,0.45695794,0.24104197,1.3271696e-20,0.003580475,0.0018744308,0.17914423,0.003112905,0.37000337,0.25840828,0.6660104,0.48928967,0.0,0.00074994285,0.51402426,0.0,2.2920951e-12,0.35121173,4.2785467e-33,0.18106407,3.8291164e-05,3.3501063e-08,0.0,0.34637713,0.26876423,0.055904627,6.022773e-10,0.0,0.0640685,0.26715228,6.076002e-08,0.0,0.0,0.09834798,0.024383614,0.3990895,0.2396637,0.49463582,0.03557155,0.048991326,0.0,0.0,0.31084692,0.22340736,1.1471672e-08,0.73413116,0.55354893,0.17386305,0.04471694,0.3128226,0.18053237,1.74024e-08,0.48065788,0.0,0.28879517,0.471448,0.6339354
3.941665e-09,0.45975617,0.2366333,4.1003104e-22,0.0026515487,0.0013223313,0.17837518,0.0022852088,0.35819957,0.2561186,0.66092753,0.47983012,0.0,0.0004846746,0.51277757,0.0,3.157494e-13,0.35306695,1.1955554e-35,0.18204153,1.9261346e-05,9.742012e-09,0.0,0.34581372,0.2655739,0.051174693,1.3101115e-10,0.0,0.059161942,0.26696354,1.7659518e-08,0.0,0.0,0.09768414,0.021057433,0.40060416,0.23423472,0.4876627,0.030418666,0.04201273,0.0,0.0,0.30346912,0.22100815,2.770208e-09,0.7235778,0.54543483,0.16881216,0.042639744,0.3184692,0.18213144,4.8208686e-09,0.4744959,0.0,0.28130648,0.45745158,0.6229498
1.0388576e-09,0.4542582,0.23339075,9.578538e-24,0.0019053705,0.0009215743,0.17402707,0.0016112716,0.35576227,0.2533234,0.6541836,0.48673493,0.0,0.00030400517,0.5028808,0.0,3.734437e-14,0.35587388,1.9980549e-38,0.18050002,9.1929705e-06,2.5811728e-09,0.0,0.33463362,0.25690678,0.046446647,2.5379995e-11,0.0,0.05374627,0.26301166,4.676107e-09,0.0,0.0,0.09235728,0.018691722,0.38944578,0.2328797,0.47573158,0.025186002,0.037614737,0.0,0.0,0.30062562,0.20945922,6.006798e-10,0.72332144,0.55186194,0.16654193,0.040884033,0.3182935,0.17753771,1.2121159e-09,0.46411672,0.0,0.2851145,0.46144503,0.6211485
2.4754304e-10,0.44292596,0.23116635,1.6498656e-25,0.0013365531,0.0006206843,0.1731468,0.0011180342,0.35242358,0.25245294,0.6348154,0.47670934,0.0,0.00018408087,0.49540243,0.0,3.7452726e-15,0.34837705,1.8875e-41,0.18014325,4.152695e-06,6.185632e-10,0.0,0.34007502,0.25643498,0.043190945,4.3385603e-12,0.0,0.05041929,0.23268591,1.1198948e-09,0.0,0.0,0.10343465,0.015297033,0.37571207,0.23050457,0.48470438,0.021690046,0.032560714,0.0,0.0,0.28879791,0.21554755,1.1596643e-10,0.709161,0.5343606,0.16048211,0.03750176,0.31533074,0.17344815,2.7453675e-10,0.46436504,0.0,0.28230774,0.4550666,0.60960835
5.291011e-11,0.44326505,0.23101477,2.0375526e-27,0.0009212448,0.0004064762,0.17269608,0.0007459053,0.3554843,0.24617249,0.6489535,0.48626968,0.0,0.00010722766,0.4879681,0.0,3.1421232e-16,0.34836474,1e-44,0.17294213,1.7677507e-06,1.3302583e-10,0.0,0.3297832,0.25054377,0.03895646,6.479437e-13,0.0,0.046515144,0.24877372,2.4067323e-10,0.0,0.0,0.0889907,0.013220876,0.3685599,0.2281582,0.4711606,0.017819414,0.027450986,0.0,0.0,0.30188167,0.2132893,1.9750507e-11,0.70918614,0.53370273,0.1586341,0.035019286,0.29997084,0.16888452,5.5553326e-11,0.4507471,0.0,0.27533847,0.45431018,0.62121695
1.0057557e-11,0.43084022,0.23150611,1.7486365e-29,0.00061004754,0.00025647995,0.16832364,0.00048365953,0.35221583,0.24180363,0.6283125,0.48424646,0.0,6.002008e-05,0.47306755,0.0,2.1727062e-17,0.34296906,0.0,0.16890065,7.058588e-07,2.5454477e-11,0.0,0.32367054,0.24418443,0.03505031,8.3626716e-14,0.0,0.04185058,0.24553494,4.601841e-11,0.0,0.0,0.090156876,0.010807747,0.36788315,0.22811268,0.47840545,0.014746652,0.023560803,0.0,0.0,0.2935334,0.22149116,2.9378696e-12,0.7055779,0.5299646,0.15013133,0.03297606,0.30222914,0.16996025,9.954064e-12,0.4560341,0.0,0.2731557,0.4427585,0.59711254
1.6844878e-12,0.4284404,0.22842833,1.0068692e-31,0.00039640392,0.0001565372,0.17139341,0.000305644,0.34684476,0.2420162,0.63199824,0.47207248,0.0,3.2173928e-05,0.4846774,0.0,1.2183061e-18,0.34333363,0.0,0.16756357,2.631406e-07,4.2938014e-12,0.0,0.325185,0.24262844,0.031708516,9.217817e-15,0.0,0.038516335,0.24527456,7.7564144e-12,0.0,0.0,0.08703601,0.008666914,0.36675718,0.22270522,0.48112503,0.01194932,0.020181632,0.0,0.0,0.28969786,0.21062338,3.7754088e-13,0.6958157,0.5243363,0.1435589,0.030323235,0.30040318,0.16655701,1.5641006e-12,0.44485265,0.0,0.2683937,0.4245891,0.59770393
2.4607633e-13,0.43121755,0.22733517,3.7385705e-34,0.00024941936,9.190051e-05,0.1681541,0.0001859751,0.3347481,0.23993362,0.6242402,0.46720108,0.0,1.6448359e-05,0.47959387,0.0,5.441748e-20,0.33784372,0.0,0.16690654,9.111268e-08,6.321141e-13,0.0,0.3202689,0.23907402,0.028289778,8.566029e-16,0.0,0.034880545,0.24320954,1.1408714e-12,0.0,0.0,0.084669136,0.0064915507,0.36287633,0.2233473,0.4634197,0.0092766965,0.016220625,0.0,0.0,0.2867451,0.20099217,4.142079e-14,0.6998858,0.51877916,0.14244038,0.028017169,0.29866424,0.160591,2.1326834e-13,0.4330859,0.0,0.26673025,0.4250047,0.5907389
