wind_generation_mw,solar_generation_mw,gen_fuel_coal_mw,gen_fuel_gas_mw,gen_fuel_hydro_mw,gen_fuel_multiple_fuels_mw,gen_fuel_nuclear_mw,gen_fuel_oil_mw,gen_fuel_other_renewables_mw,gen_fuel_solar_mw,gen_fuel_storage_mw,gen_fuel_wind_mw,gen_fuel_coal_pct,gen_fuel_gas_pct,gen_fuel_hydro_pct,gen_fuel_multiple_fuels_pct,gen_fuel_nuclear_pct,gen_fuel_oil_pct,gen_fuel_other_renewables_pct,gen_fuel_solar_pct,gen_fuel_wind_pct,forecast_load_mw_latest_available,prelim_load_avg_hourly,rmccp,rmpcp,total_pjm_rt_load_mwh,total_pjm_loc_credit,total_pjm_reg_purchases,total_pjm_self_sched_reg,total_pjm_assigned_reg,total_pjm_rmccp_cr,total_pjm_rmpcp_cr,da_as_mcp_primary_reserve,da_as_mcp_synchronized_reserve,da_as_as_req_mw_primary_reserve,da_as_as_req_mw_synchronized_reserve,da_as_as_req_mw_thirty_minutes_reserve,da_as_as_mw_primary_reserve,da_as_as_mw_synchronized_reserve,da_as_as_mw_thirty_minutes_reserve,da_as_ss_mw_primary_reserve,da_as_nsr_mw_primary_reserve,system_energy_price_rt,total_lmp_rt,marginal_loss_price_rt,net_inadv_interchange_mw,gross_sched_interchange_mw,gross_inadv_interchange_mw
0.18025763,0.12091982,0.049519684,0.06629243,0.32652786,0.12789103,0.4618929,0.53119946,0.2404779,0.080105714,0.008679263,0.16767108,0.31882504,0.018635815,0.015009553,0.21791495,0.07638136,0.463116,0.012735271,0.073010474,0.2083991,0.59330964,0.15395354,0.16634624,0.005629859,0.15402545,0.27739906,0.049961284,0.0059731565,0.010973247,0.066260055,0.11450946,0.45356485,0.44072005,0.2740899,0.07721714,0.06375969,0.025468191,0.010423967,0.086243235,0.20551135,0.085543476,0.2591211,0.49574542,0.41468385,0.0044569694,0.5158517,0.587039
0.1761229,0.10940649,0.037459757,0.057449725,0.3193143,0.112135984,0.44608906,0.5033576,0.2487468,0.06828343,0.004219456,0.16217482,0.30342552,0.0110814,0.0080376575,0.20815903,0.063810974,0.438286,0.007107208,0.057611268,0.20115082,0.57794106,0.13006614,0.15418032,0.0025982636,0.13157152,0.2796607,0.03997802,0.0027038767,0.005765191,0.05330508,0.105506085,0.4401136,0.4262106,0.27094665,0.061223358,0.04529898,0.014964825,0.005177502,0.07559181,0.19863528,0.074349985,0.238894,0.48426977,0.40013227,0.001897905,0.4854706,0.58171004
0.17108187,0.11040304,0.028609915,0.049313597,0.30197173,0.09575906,0.4495606,0.4631407,0.24006006,0.065204956,0.0019136515,0.15509896,0.30264306,0.006188253,0.0040163216,0.19627088,0.053078357,0.4094555,0.003706678,0.051207937,0.19356361,0.5534911,0.106150195,0.14042544,0.0011123791,0.11144263,0.27932316,0.03151932,0.0011297631,0.0027877083,0.0411546,0.09138468,0.42501673,0.4168365,0.27230507,0.048176687,0.032280717,0.008533457,0.00239967,0.06643889,0.19338846,0.07049388,0.22257286,0.45873,0.3901876,0.0007456741,0.4777754,0.5753385
0.15608054,0.10504431,0.020991165,0.04296613,0.30036208,0.08450489,0.4212913,0.45156616,0.24472734,0.057863746,0.0008101725,0.1402487,0.28759927,0.003237559,0.0019006354,0.19382179,0.045541864,0.39892447,0.0018498059,0.040788494,0.17877756,0.5418331,0.08943864,0.12950252,0.00044205127,0.09423321,0.25458518,0.02406146,0.00043240574,0.001228594,0.030771095,0.085481636,0.41915655,0.40107465,0.26576966,0.03626197,0.020929968,0.0044410857,0.0010116926,0.05865652,0.18915117,0.06347574,0.21018009,0.44089445,0.38955012,0.00026777713,0.46614656,0.5704929
0.1515188,0.1034089,0.015105219,0.036257777,0.28635225,0.07339533,0.42705747,0.4285521,0.24596803,0.05269875,0.0003178229,0.13402303,0.2933424,0.0015891357,0.0008338015,0.19144428,0.036631342,0.38353398,0.0008607209,0.033392966,0.17111488,0.5310164,0.07210863,0.12273111,0.00016094143,0.079222456,0.25282237,0.018373094,0.00014997867,0.00050313567,0.023606028,0.074885555,0.40325502,0.38669127,0.2722864,0.027037453,0.013286972,0.002164987,0.00039037396,0.054495823,0.18361685,0.053987462,0.19561566,0.42362708,0.37472525,8.756007e-05,0.4608354,0.5583961
0.15337753,0.11015594,0.010835362,0.032481965,0.27534655,0.06290005,0.41479123,0.4187775,0.2495759,0.051240686,0.000114245304,0.13363962,0.29285267,0.0007297857,0.000339719,0.18425944,0.03136302,0.3674168,0.00037536578,0.02792661,0.17164628,0.5225522,0.05962892,0.11317835,5.36435e-05,0.06791367,0.2393251,0.01458545,4.7204987e-05,0.00019027345,0.017578905,0.06761373,0.3922218,0.36898777,0.2740697,0.019285828,0.007964706,0.0009853274,0.00013847539,0.051124908,0.17455216,0.046927266,0.18501894,0.40995878,0.36548546,2.595681e-05,0.44448984,0.5564772
0.14984341,0.10902372,0.0072325403,0.027941426,0.2693963,0.05326171,0.397317,0.40896443,0.2524887,0.046045035,3.7619928e-05,0.12864426,0.29041675,0.0003133954,0.00012809872,0.182511,0.025949983,0.35589042,0.0001526966,0.021207897,0.16562665,0.5151737,0.047771562,0.102877095,1.6246368e-05,0.054915994,0.22909,0.010630986,1.343254e-05,6.567168e-05,0.012442459,0.0589442,0.38331684,0.35792628,0.26687926,0.013102189,0.0044114687,0.00041714608,4.4917877e-05,0.04770246,0.17288652,0.04301835,0.1773566,0.40789935,0.35777792,6.9315192e-06,0.4322523,0.5533935
0.14546487,0.11128739,0.0046166223,0.023658894,0.25855333,0.04548081,0.40169027,0.3878177,0.2581378,0.041634437,1.12682e-05,0.12278965,0.27895388,0.00012506984,4.4492674e-05,0.18467572,0.021090182,0.34766316,5.755052e-05,0.01554803,0.1586201,0.5042501,0.0376548,0.09955817,4.4522785e-06,0.043865502,0.22454675,0.007083742,3.433478e-06,2.0671556e-05,0.008608052,0.052142844,0.37095708,0.3485098,0.27362955,0.008768016,0.0023336227,0.00016392664,1.3248394e-05,0.047046024,0.17061542,0.03845433,0.16547559,0.3978182,0.35026443,1.6552226e-06,0.43535984,0.529885
0.1428799,0.11567655,0.0028963555,0.020792339,0.23745997,0.037542697,0.3904651,0.38812694,0.26341343,0.03811247,3.0536505e-06,0.11782362,0.27511376,4.6238227e-05,1.4159625e-05,0.18241327,0.017618213,0.33726475,2.003833e-05,0.011055749,0.15391727,0.48679215,0.029017443,0.094111815,1.0955487e-06,0.034727756,0.21387187,0.004579057,7.82817e-07,5.910099e-06,0.005460172,0.047113515,0.35826987,0.35954544,0.2676528,0.005517704,0.0011528011,5.9383998e-05,3.530055e-06,0.04476266,0.16807295,0.03258289,0.1501127,0.3665705,0.3515115,3.506519e-07,0.4288344,0.5268606
0.14634332,0.12391636,0.0017287139,0.017445687,0.24497068,0.031594355,0.38249707,0.36200786,0.27052495,0.034993865,7.433461e-07,0.11751009,0.2693908,1.5748248e-05,4.1054864e-06,0.1906015,0.014186622,0.31651574,6.3968814e-06,0.0075069666,0.15657309,0.48047945,0.021807795,0.08604769,2.401415e-07,0.027201774,0.20350972,0.0028086212,1.5793947e-07,1.524452e-06,0.0035204336,0.04188209,0.36215514,0.3271092,0.27078503,0.0033695477,0.00053821504,1.9801404e-05,8.437372e-07,0.042562447,0.16894431,0.028469874,0.1398378,0.36088398,0.3385554,6.5330724e-08,0.40229315,0.5201452
0.14653504,0.12388605,0.0009843434,0.014607897,0.23851116,0.025917469,0.37386712,0.36758927,0.2722115,0.029791955,1.6123114e-07,0.11429912,0.26802662,4.9164737e-06,1.0762069e-06,0.19361411,0.010999023,0.31100604,1.861906e-06,0.0047502746,0.1533407,0.47278184,0.01629046,0.08098376,4.649532e-08,0.021234863,0.20138645,0.0015946457,2.7944852e-08,3.521479e-07,0.0020972365,0.037801675,0.3360752,0.32604876,0.27034488,0.0019624052,0.0002342882,6.0374628e-06,1.7944971e-07,0.04262892,0.1625139,0.024079155,0.13032423,0.3541078,0.32686952,1.0603301e-08,0.3928812,0.52017903
0.1449026,0.12681681,0.0005301555,0.011906184,0.23729755,0.02060008,0.37892947,0.35116926,0.27834314,0.02541369,3.0903557e-08,0.10979919,0.2683846,1.3980871e-06,2.5328336e-07,0.18864548,0.008420658,0.30064815,4.9075e-07,0.0028671399,0.14721829,0.47222766,0.011942656,0.07765181,7.878336e-09,0.016300011,0.1967837,0.00083923806,4.2940416e-09,7.225891e-08,0.0011693925,0.033350553,0.33985728,0.3140409,0.27152237,0.0010922151,9.547192e-05,1.6734529e-06,3.36692e-08,0.039698735,0.1634843,0.020534167,0.119827785,0.33938673,0.32972646,1.4835899e-09,0.38730538,0.50099295
0.14104068,0.1347737,0.0002726259,0.009863491,0.23404445,0.016189754,0.36589018,0.33301726,0.27340168,0.021829758,5.1852393e-09,0.10368063,0.26090544,3.5969387e-07,5.3091338e-08,0.19054937,0.0064546093,0.29510996,1.16297755e-07,0.0016485958,0.14639656,0.4575375,0.008458001,0.0705401,1.1565104e-09,0.011938555,0.1896257,0.0004225166,5.6689425e-10,1.3054687e-08,0.00065290765,0.02998246,0.34190494,0.30373657,0.26208428,0.00057634455,3.613495e-05,4.1865692e-07,5.520247e-09,0.04703028,0.15635091,0.016663074,0.11125612,0.32895035,0.32216543,1.7692399e-10,0.387219,0.5136156
0.13696212,0.13630012,0.0001327608,0.007772896,0.2358259,0.012539788,0.3701042,0.32593256,0.2782733,0.017705496,7.53911e-10,0.09736755,0.27219278,8.3092424e-08,9.8246495e-09,0.19459352,0.0046780654,0.2865117,2.4578995e-08,0.00090004917,0.13911797,0.4551467,0.0058799866,0.068928614,1.4546173e-10,0.008681668,0.18680629,0.00019803607,6.3547494e-11,2.0565125e-09,0.00033464577,0.02529614,0.32782668,0.29614234,0.26518032,0.00029100702,1.267836e-05,9.38315e-08,7.827653e-10,0.04756516,0.15243493,0.013203038,0.10058574,0.326812,0.31065282,1.775989e-11,0.3824478,0.49474993
0.13771775,0.14324181,6.111847e-05,0.0061928546,0.22737181,0.0094241565,0.36369714,0.3172826,0.28092328,0.014267829,9.3936706e-11,0.09405917,0.26724175,1.709629e-08,1.5898245e-09,0.19626117,0.003354594,0.2754075,4.5929216e-09,0.00046527458,0.13771608,0.4487619,0.003989402,0.065569006,1.5487401e-11,0.006372837,0.18257016,8.7438144e-05,5.971167e-12,2.7950461e-10,0.00016141118,0.021798313,0.32167292,0.29431134,0.26607355,0.0001390349,4.097288e-06,1.8682835e-08,9.491805e-11,0.045811214,0.14802141,0.009828935,0.0937107,0.31832775,0.30629465,1.48026e-12,0.37331656,0.4871347
0.1395647,0.14421096,2.6401576e-05,0.0047206767,0.21830416,0.0068591177,0.35499826,0.3137544,0.28795803,0.010925277,9.909138e-12,0.091593534,0.25739363,3.1052858e-09,2.2263984e-10,0.19320123,0.0023052045,0.28086346,7.516606e-10,0.00022733143,0.13790233,0.43870914,0.002600389,0.065813474,1.377488e-12,0.004379318,0.17878738,3.6124886e-05,4.637098e-13,3.2397977e-11,7.36395e-05,0.018911887,0.32303908,0.2711903,0.2620116,6.268513e-05,1.2123822e-06,3.2751035e-09,9.721931e-12,0.047494434,0.150221,0.0075179148,0.091119014,0.30624574,0.31087744,1.0091725e-13,0.3723433,0.4879814
0.13340446,0.14761615,1.0700278e-05,0.0035313435,0.21872601,0.004870956,0.35591558,0.3055711,0.30095926,0.0082226815,8.7326603e-13,0.08407301,0.25650123,4.9313875e-10,2.6677601e-11,0.1909721,0.001530902,0.26672208,1.0662989e-10,0.00010524873,0.13067792,0.43841064,0.0016466063,0.062039297,1.0087278e-13,0.002995119,0.17702954,1.3922162e-05,2.9303843e-14,3.1624876e-12,3.1986783e-05,0.016026424,0.31032592,0.2711792,0.26683998,2.659628e-05,3.2631124e-07,5.004942e-10,8.298062e-13,0.043524683,0.14886577,0.005342882,0.08263401,0.30641216,0.29846323,5.535573e-15,0.35159066,0.4783745
0.1372402,0.15428892,4.0465325e-06,0.0025754494,0.21940117,0.0033435517,0.3536333,0.29604557,0.300214,0.006018414,6.33638e-14,0.0823858,0.2583412,6.7754746e-11,2.7014294e-12,0.18925005,0.0009804349,0.25692374,1.2965047e-11,4.5857603e-05,0.13226366,0.42796987,0.0010090915,0.058823545,5.98571e-15,0.00198529,0.18039872,4.9846744e-06,1.4814615e-15,2.563973e-13,1.2946953e-05,0.013707319,0.3050818,0.2657015,0.26325008,1.0564776e-05,7.932007e-08,6.596205e-11,5.8155954e-14,0.043363675,0.15272483,0.0036669683,0.07477377,0.29798162,0.29432556,2.399099e-16,0.35003108,0.48288715
0.13880606,0.1577927,1.4196527e-06,0.0018323347,0.21456365,0.002248552,0.35306507,0.30195153,0.3044165,0.004214048,3.7254114e-15,0.07905095,0.25695968,7.962198e-12,2.280624e-13,0.18911062,0.0006077842,0.25149876,1.3346464e-12,1.8747878e-05,0.13088676,0.42558098,0.0005942468,0.053601243,2.8281835e-16,0.0012669526,0.16616842,1.6482717e-06,5.88017e-17,1.7005337e-14,4.8525717e-06,0.012023251,0.2890999,0.2654402,0.26377457,3.9101774e-06,1.7278571e-08,7.409825e-12,3.2926724e-15,0.043137755,0.14850724,0.002418317,0.0704879,0.296071,0.2858292,8.052466e-18,0.34501204,0.47536248
0.13476135,0.16297907,4.5953573e-07,0.0012563535,0.2205933,0.0014703677,0.33360586,0.297207,0.30229604,0.0028681904,1.7438745e-16,0.07277488,0.25478175,7.9033416e-13,1.5815028e-14,0.19306599,0.00036004616,0.24880819,1.1476704e-13,7.1561317e-06,0.12687075,0.41899785,0.0003364081,0.050701205,1.04367545e-17,0.0007849387,0.15964647,5.0066336e-07,1.7948241e-18,9.074252e-16,1.6865162e-06,0.009999086,0.2910436,0.24380277,0.25716245,1.3413116e-06,3.344431e-09,7.0043483e-13,1.4793792e-16,0.04339692,0.14136066,0.0015419837,0.066161565,0.2921867,0.29121938,2.0473437e-19,0.33013952,0.48016718
0.1347949,0.15987581,1.3644669e-07,0.0008240693,0.21700767,0.0009296722,0.3424741,0.2785153,0.31196162,0.0018539502,6.3746124e-18,0.068554856,0.24728268,6.53624e-14,8.8626206e-16,0.19289352,0.00020264262,0.23364088,8.123337e-15,2.5388824e-06,0.12395176,0.41209176,0.00018177633,0.05172044,2.9446472e-19,0.00046215826,0.16538484,1.3881122e-07,4.1174165e-20,3.8250317e-17,5.448378e-07,0.0074678347,0.28944772,0.24763806,0.266745,4.240411e-07,5.6994187e-10,5.4938418e-14,5.1717172e-18,0.043024298,0.14324558,0.000915594,0.05877035,0.2827392,0.28077173,3.8474307e-21,0.32973176,0.4656842
0.13598599,0.1672169,3.692259e-08,0.0005271805,0.22501643,0.0005615499,0.33926728,0.27143967,0.30524197,0.001173694,1.7811675e-19,0.06477974,0.2416842,4.4368077e-15,3.9422707e-17,0.18925865,0.00010988675,0.22915669,4.657005e-16,8.3239837e-07,0.12308462,0.4121911,9.405843e-05,0.04636636,6.203808e-21,0.0002639075,0.16485037,3.4882657e-08,6.920569e-22,1.2482033e-18,1.608771e-07,0.005955426,0.28640988,0.23736815,0.26275527,1.2276669e-07,8.465863e-11,3.520888e-15,1.3764629e-19,0.044269428,0.13254815,0.00051463087,0.05118309,0.27105471,0.26278374,5.1999796e-23,0.32866287,0.465375
0.13640603,0.17017388,9.0401e-09,0.0003249902,0.21874517,0.0003286354,0.34289977,0.26895335,0.30646223,0.000709982,3.7152324e-21,0.060631,0.2437644,2.4316222e-16,1.3647225e-18,0.19031726,5.6755e-05,0.2298638,2.1243719e-17,2.5068744e-07,0.12121534,0.40471086,4.615388e-05,0.04108061,9.5071156e-23,0.0001454092,0.15769757,7.885006e-09,8.2841494e-24,3.0836427e-20,4.3100204e-08,0.0043820087,0.2706228,0.23049065,0.2656538,3.2332967e-08,1.0841733e-11,1.8128576e-16,2.7227023e-21,0.042902485,0.13434233,0.00027576394,0.04841435,0.2650958,0.26122317,4.9025777e-25,0.32535356,0.464342
0.13544199,0.17410083,1.9871857e-09,0.00019176574,0.21492915,0.00018441946,0.33594963,0.26453516,0.30903623,0.00041226557,5.6347306e-23,0.05579324,0.24344105,1.0566989e-17,3.5973487e-20,0.19473886,2.779846e-05,0.22242369,7.561734e-19,6.890224e-08,0.11850782,0.3955352,2.1461501e-05,0.03957647,1.029198e-24,7.6049655e-05,0.15290403,1.5901e-09,6.841583e-26,5.6262514e-22,1.0444277e-08,0.0032400973,0.26902914,0.22855236,0.2684994,7.689762e-09,1.1828696e-12,7.36116e-18,3.8967413e-23,0.04242009,0.13320056,0.00013981509,0.044523142,0.26621437,0.2621015,3.1156809e-27,0.32190493,0.4548833
0.13595204,0.17525989,3.8889975e-10,0.00010859586,0.20881195,9.904761e-05,0.3387236,0.2660104,0.3078132,0.00022998058,6.0342796e-25,0.051730618,0.24579005,3.5693208e-19,7.048013e-22,0.19328347,1.2903353e-05,0.22409493,2.0554737e-20,1.7162316e-08,0.11632441,0.39687243,9.414918e-06,0.0379083,7.616833e-27,3.7891732e-05,0.13772848,2.83522e-10,3.7615123e-28,7.375402e-24,2.2699311e-09,0.002284917,0.26046607,0.22361262,0.26177195,1.6384759e-09,1.0852674e-13,2.3094407e-19,3.9163106e-25,0.040336832,0.13193493,6.7165485e-05,0.039577477,0.2620926,0.26190776,1.2840492e-29,0.31329277,0.4564137
0.13513964,0.17700483,6.71432e-11,5.8889167e-05,0.20978588,5.066374e-05,0.32647783,0.26056346,0.3018278,0.00012274683,4.415347e-27,0.04688214,0.25673488,9.167335e-21,9.991496e-24,0.18915546,5.651688e-06,0.21591024,4.166116e-22,3.8444585e-09,0.11393482,0.38861018,3.8831663e-06,0.033221032,3.714027e-29,1.791762e-05,0.14636667,4.4265057e-11,1.3222732e-30,6.735926e-26,4.3898463e-10,0.001532611,0.26376125,0.21709034,0.260542,3.1009018e-10,8.255052e-15,5.4728943e-21,2.6727486e-27,0.041723184,0.12961715,3.0409516e-05,0.03504101,0.24670336,0.25963062,3.2840614e-32,0.3174043,0.46794146
0.13904452,0.18427056,1.0125472e-11,3.0439396e-05,0.21422064,2.4694256e-05,0.33076233,0.25247857,0.30295962,6.250074e-05,2.1272295e-29,0.043854605,0.24862085,1.7471811e-22,9.9461475e-26,0.18786974,2.3253815e-06,0.21189924,6.131339e-24,7.680778e-10,0.11301384,0.38183916,1.4978945e-06,0.03568541,1.1443005e-31,8.013479e-06,0.15241605,5.9875243e-12,2.8382017e-33,4.1404316e-28,7.485597e-11,0.0009802866,0.2579671,0.21316765,0.25835526,5.1641132e-11,5.1252926e-16,9.5537884e-23,1.1926721e-29,0.042017438,0.13274962,1.2952798e-05,0.03144819,0.24654914,0.24883713,4.9562814e-35,0.31681374,0.45592344
0.1401382,0.19236504,1.3194127e-12,1.4971951e-05,0.21362817,1.1393458e-05,0.3271587,0.24975456,0.2967314,3.0198498e-05,6.470684e-32,0.039695207,0.24584486,2.4049198e-24,6.7226645e-28,0.19301651,8.94862e-07,0.20526329,6.361091e-26,1.3563561e-10,0.11373542,0.37675324,5.379065e-07,0.03228799,2.1238033e-34,3.3743177e-06,0.15059206,6.9364246e-13,3.5282114e-36,1.6473446e-30,1.1137488e-11,0.00059803657,0.2517504,0.21278,0.25681263,7.491112e-12,2.5533469e-17,1.1946884e-24,3.33369e-32,0.04257015,0.1293906,5.17265e-06,0.028426355,0.24109372,0.24606246,4.163804e-38,0.30732876,0.4540724
0.13750975,0.19872186,1.4681773e-13,6.979308e-06,0.21538892,4.961881e-06,0.32492885,0.24500561,0.29521388,1.3820084e-05,1.1845705e-34,0.034815386,0.24138759,2.319499e-26,2.9705192e-30,0.19500187,3.2045395e-07,0.20222801,4.500465e-28,2.096471e-11,0.108915284,0.37692624,1.7870288e-07,0.03087885,2.24729e-37,1.330087e-06,0.13699937,6.796097e-14,2.388754e-39,4.0583527e-33,1.4304001e-12,0.0003557315,0.24855907,0.20653354,0.2605808,9.361242e-13,1.0016749e-18,1.03727475e-26,5.557172e-35,0.041936126,0.13029547,1.9270426e-06,0.026382906,0.24520381,0.24852987,1.8186e-41,0.3067525,0.4579755
0.14791767,0.19441912,1.377285e-14,3.0725012e-06,0.21095772,2.0301832e-06,0.32307017,0.23776762,0.30173317,5.9639037e-06,1.2349773e-37,0.03243433,0.24533826,1.5152542e-28,8.219603e-33,0.18975286,1.0620797e-07,0.19523989,2.0917529e-30,2.8062387e-12,0.113111585,0.36382273,5.4634e-08,0.031510808,1.27148e-40,4.8894026e-07,0.14815766,5.5545422e-15,8.2e-43,5.8837872e-36,1.5671667e-13,0.00020230959,0.24765597,0.21052116,0.25125176,9.956685e-14,3.030897e-20,6.037596e-29,5.220242e-38,0.04238705,0.12659928,6.6637034e-07,0.023602571,0.24010843,0.24544016,4e-45,0.30550835,0.44758788
