rank,index,center,related,nmi,spearman,pearson,kendall,distance_corr,hsic,nmi_pass,spearman_pass,pearson_pass,kendall_pass,distance_corr_pass,hsic_pass,pass_count,max_abs_score
1,4,total_gen,total_pjm_loc_credit,0.21763675648380684,0.2503041235076004,0.22346824303815252,0.15287478651317996,0.20623825563346784,0.6908078662716721,1,1,1,1,1,1,6,0.6908078662716721
2,1,total_gen,total_losses,0.14682736262428817,0.6809308647398136,0.6229598837246567,0.47924762087103456,0.6257201052858437,0.4547534705140394,1,1,1,1,1,1,6,0.6809308647398136
3,28,total_gen,da_as_nsr_mw_primary_reserve,0.0933890551007897,0.2166575861700769,0.17510827313287555,0.149626322930156,0.21131589256936628,0.3937117979116362,1,1,1,1,1,1,6,0.3937117979116362
4,8,total_gen,total_pjm_rmccp_cr,0.3448107111912306,0.17155918123740665,0.12146557573602984,0.12782449264710774,0.20465755877481615,0.9414012603085294,1,1,0,1,1,1,5,0.9414012603085294
5,37,total_gen,net_actual_interchange_mw,0.04291905022552366,-0.24079975342219478,-0.25321805675816506,-0.15917153183208227,0.2413055934528306,0.9147660389969905,0,1,1,1,1,1,5,0.9147660389969905
6,38,total_gen,net_sched_interchange_mw,0.028442910310922127,-0.23477151230794577,-0.2429326796636922,-0.16922586129129838,0.25033381007848765,0.9095059112094184,0,1,1,1,1,1,5,0.9095059112094184
7,40,total_gen,gross_actual_interchange_mw,0.04683167060659788,0.34243054482864843,0.31603239852553355,0.27311806583135995,0.3810524340766066,0.9015747354020269,0,1,1,1,1,1,5,0.9015747354020269
8,36,total_gen,marginal_loss_price_rt,0.9001795432782935,0.59097025798741,0.4476118991648905,0.3902800781995735,0.4975149080572484,0.031196840246005494,1,1,1,1,1,0,5,0.9001795432782935
9,42,total_gen,gross_inadv_interchange_mw,0.055637606407057956,0.4477988358051816,0.46657613896290606,0.2933917153183208,0.449205075129589,0.8985761841883554,0,1,1,1,1,1,5,0.8985761841883554
10,41,total_gen,gross_sched_interchange_mw,0.031549124936089745,0.2505810172035109,0.25836548424871836,0.16691131498470949,0.2528621445632381,0.8741936149703781,0,1,1,1,1,1,5,0.8741936149703781
11,30,total_gen,total_lmp_da,0.3087269545044169,0.6110360381151153,0.6098689367977796,0.4177342229635808,0.5801055253481916,0.19012525539326028,1,1,1,1,1,0,5,0.6110360381151153
12,29,total_gen,system_energy_price_da,0.28402288328174047,0.5969311127648016,0.5921678072369797,0.41080385406762254,0.5713288692557634,0.18466558902769772,1,1,1,1,1,0,5,0.5969311127648016
13,34,total_gen,total_lmp_rt,0.5715975825651375,0.52938977126553,0.4062120500057958,0.38745343341673616,0.48686408599221953,0.18899422699416368,1,1,1,1,1,0,5,0.5715975825651375
14,33,total_gen,system_energy_price_rt,0.19321796397039348,0.5442822920949335,0.5040345503833313,0.3729200465223217,0.48176005572292097,0.1868135508554061,1,1,1,1,1,0,5,0.5442822920949335
15,32,total_gen,marginal_loss_price_da,0.21295479989832702,0.5438114426242358,0.5330204041710667,0.3495357242146233,0.4889808925630228,0.04188079666623371,1,1,1,1,1,0,5,0.5438114426242358
16,5,total_gen,total_pjm_reg_purchases,0.03921338336118477,0.2277068386846947,0.20915479310443602,0.17222963580761746,0.2691980825163171,0.3787865881185147,0,1,1,1,1,1,5,0.3787865881185147
17,14,total_gen,da_as_as_req_mw_synchronized_reserve,0.13368091404908736,0.3444211441546991,0.3473806288017893,0.2671819983398742,0.3375759919598434,0.06613713960536435,1,1,1,1,1,0,5,0.3473806288017893
18,15,total_gen,da_as_as_req_mw_thirty_minutes_reserve,0.11339939695401521,0.3228330745500302,0.3248659943802792,0.2751769595952845,0.3392468557337796,0.03697148308484901,1,1,1,1,1,0,5,0.3392468557337796
19,19,total_gen,da_as_as_mw_primary_reserve,0.08134507379477945,0.3002169284538131,0.29937063970412664,0.22040304744760858,0.3311610080743365,0.12352258320179156,1,1,1,1,1,0,5,0.3311610080743365
20,16,total_gen,da_as_total_mw_primary_reserve,0.09769330037879091,0.3291551215266845,0.31141304537618564,0.19990718788498604,0.29611939251871805,0.12450921458440252,1,1,1,1,1,0,5,0.3291551215266845
