field,中文名,score
gen_fuel_nuclear_pct,核电占比,2.639436721801758
total_pjm_rt_load_mwh,实时负荷电量,2.62935733795166
gen_fuel_nuclear_mw,核电出力,2.608837604522705
gen_fuel_gas_pct,燃气占比,2.599027633666992
gen_fuel_gas_mw,燃气出力,2.5859570503234863
gross_sched_interchange_mw,总计划交换,2.57314133644104
gen_fuel_coal_pct,燃煤占比,2.5668821334838867
gen_fuel_multiple_fuels_pct,多燃料占比,2.5551719665527344
gen_fuel_coal_mw,燃煤出力,2.5530712604522705
da_as_as_req_mw_thirty_minutes_reserve,日前30分钟备用需求,2.545125722885132
gen_fuel_other_renewables_mw,其他可再生出力,2.541506290435791
da_as_as_mw_thirty_minutes_reserve,日前30分钟备用实际量,2.5294125080108643
gen_fuel_solar_mw,光伏出力,2.5270042419433594
gross_inadv_interchange_mw,总非计划交换,2.507002830505371
gen_fuel_wind_mw,风电出力,2.4848291873931885
system_energy_price_da,日前能量价格,2.469435930252075
total_pjm_rmpcp_cr,调频性能信用额,2.3983242511749268
marginal_loss_price_rt,实时边际损耗价,2.3873190879821777
total_pjm_assigned_reg,调频分配量,2.347978353500366
da_as_ss_mw_primary_reserve,日前主用备用自调度,-2.0675230026245117
da_as_as_req_mw_primary_reserve,日前主用备用需求,-2.3838462829589844
gen_fuel_multiple_fuels_mw,多燃料出力,-2.389507293701172
gen_fuel_oil_mw,燃油出力,-2.432002305984497
gen_fuel_hydro_mw,水电出力,-2.452716588973999
prelim_load_avg_hourly,预估小时负荷,-2.4587454795837402
wind_generation_mw,风电出力,-2.5163731575012207
gen_fuel_oil_pct,燃油占比,-2.5342822074890137
da_as_as_req_mw_synchronized_reserve,日前同步备用需求,-2.5388784408569336
system_energy_price_rt,实时能量价格,-2.540694236755371
rmccp,调频容量出清价,-2.544121503829956
gen_fuel_other_renewables_pct,其他可再生占比,-2.544288396835327
total_pjm_reg_purchases,调频购买量,-2.5469117164611816
da_as_as_mw_synchronized_reserve,日前同步备用实际量,-2.5530219078063965
forecast_load_mw_latest_available,最新负荷预测,-2.5760324001312256
gen_fuel_wind_pct,风电占比,-2.588271141052246
da_as_as_mw_primary_reserve,日前主用备用实际量,-2.6067631244659424
rmpcp,调频性能出清价,-2.6075806617736816
da_as_mcp_synchronized_reserve,日前同步备用出清价,-2.628176212310791
gen_fuel_storage_mw,储能出力,-2.6539342403411865
total_lmp_rt,实时总电价,-2.6651124954223633
da_as_mcp_primary_reserve,日前主用备用出清价,-2.6832735538482666
da_as_nsr_mw_primary_reserve,非同步备用,-2.708648443222046
total_pjm_rmccp_cr,调频容量信用额,-2.72871994972229
