wind_generation_mw,gen_fuel_coal_mw,gen_fuel_gas_mw,gen_fuel_hydro_mw,gen_fuel_multiple_fuels_mw,gen_fuel_nuclear_mw,gen_fuel_oil_mw,gen_fuel_other_renewables_mw,gen_fuel_solar_mw,gen_fuel_storage_mw,gen_fuel_wind_mw,gen_fuel_coal_pct,gen_fuel_gas_pct,gen_fuel_multiple_fuels_pct,gen_fuel_nuclear_pct,gen_fuel_oil_pct,gen_fuel_other_renewables_pct,gen_fuel_wind_pct,forecast_load_mw_latest_available,prelim_load_avg_hourly,rmccp,rmpcp,total_pjm_rt_load_mwh,total_pjm_reg_purchases,total_pjm_assigned_reg,total_pjm_rmccp_cr,total_pjm_rmpcp_cr,da_as_mcp_primary_reserve,da_as_mcp_synchronized_reserve,da_as_as_req_mw_primary_reserve,da_as_as_req_mw_synchronized_reserve,da_as_as_req_mw_thirty_minutes_reserve,da_as_as_mw_primary_reserve,da_as_as_mw_synchronized_reserve,da_as_as_mw_thirty_minutes_reserve,da_as_ss_mw_primary_reserve,da_as_nsr_mw_primary_reserve,system_energy_price_da,system_energy_price_rt,total_lmp_rt,marginal_loss_price_rt,gross_sched_interchange_mw,gross_inadv_interchange_mw
-0.76669014,1.4803689,1.6699307,-0.2476205,-0.8898792,1.8263906,-1.2482855,1.8596542,1.4139814,-1.260816,1.3421286,1.702796,1.4459474,1.7523191,1.717517,-1.1894265,-0.5499308,-0.9372512,-0.9604784,-0.9640007,-1.2560633,-1.0526149,1.5731151,-0.6639872,0.94802046,-1.3720431,1.3164026,-1.339053,-1.13125,0.47783443,-1.0905397,1.7169197,-1.2593083,-0.7211355,1.6784327,-0.52345514,-1.301586,1.8358878,-1.0445734,-1.1596107,1.5056869,1.9230752,1.6739631
-0.80722636,1.5046397,1.6899186,-0.29649046,-0.91954046,1.8428272,-1.2657349,1.8720385,1.4496877,-1.2795688,1.3653926,1.7272297,1.4589493,1.7666206,1.7381968,-1.2079321,-0.59768057,-0.9637683,-0.9882026,-0.99396294,-1.2700306,-1.0755156,1.61656,-0.7130613,0.9640587,-1.3869257,1.333851,-1.3523622,-1.1520029,0.43532583,-1.0906078,1.7304646,-1.2762691,-0.7608229,1.6882404,-0.5762989,-1.316145,1.8373158,-1.0510865,-1.1792748,1.5248927,1.9377384,1.6880937
-0.83891124,1.5126592,1.7154588,-0.3528421,-0.95365936,1.8751851,-1.282524,1.8767673,1.4717253,-1.3036873,1.3770831,1.7376508,1.4901263,1.7779596,1.7448654,-1.2207104,-0.6493798,-0.9909842,-1.010942,-1.017729,-1.2824821,-1.1005102,1.6709334,-0.75710815,0.9847868,-1.3991479,1.35171,-1.3845127,-1.1739401,0.38987792,-1.1077622,1.7350384,-1.2905041,-0.8001813,1.6988355,-0.6141186,-1.3317492,1.8544933,-1.0627257,-1.196053,1.5212806,1.9536816,1.7071805
-0.8697306,1.52504,1.7475574,-0.40414327,-0.9811374,1.890552,-1.2990494,1.9012052,1.4943117,-1.3185046,1.3975141,1.7546738,1.5079564,1.7787809,1.7798456,-1.23778,-0.69110835,-1.0138407,-1.0367022,-1.0400189,-1.2965007,-1.1309916,1.7218528,-0.79109055,1.014806,-1.4135836,1.3658748,-1.395468,-1.192441,0.34042528,-1.1251557,1.75598,-1.2971369,-0.83229434,1.7023722,-0.6593239,-1.3466884,1.8657955,-1.073999,-1.2134079,1.5407372,1.9615045,1.7223129
-0.90678537,1.5413628,1.7679435,-0.45383564,-0.9973711,1.897306,-1.3153192,1.9014262,1.508442,-1.3332037,1.4403371,1.7771161,1.5159775,1.7840044,1.8069699,-1.2520632,-0.733749,-1.0387754,-1.0604752,-1.0604187,-1.3158969,-1.1501578,1.7486554,-0.83137006,1.0300565,-1.4278632,1.3894821,-1.4065179,-1.2099557,0.27972773,-1.1448567,1.7848958,-1.3181639,-0.8611434,1.714596,-0.7067009,-1.3607987,1.8746756,-1.0863016,-1.2322506,1.5559075,1.9668612,1.7351826
-0.9367438,1.5632017,1.7884886,-0.5095707,-1.0213706,1.9101448,-1.3313417,1.9042692,1.5174295,-1.3477824,1.4738599,1.7894055,1.5250554,1.8021289,1.8222257,-1.2650917,-0.7705641,-1.0610263,-1.0826098,-1.085108,-1.3293222,-1.1732874,1.7671918,-0.8654308,1.0343302,-1.4419836,1.4046128,-1.417654,-1.2284695,0.21193784,-1.1608618,1.8081328,-1.3396584,-0.893976,1.7257924,-0.74394524,-1.374986,1.8798692,-1.0981607,-1.2492322,1.5664521,1.9739347,1.7661395
-0.96255326,1.56877,1.8050896,-0.5506069,-1.0497155,1.9086726,-1.3515506,1.930389,1.530196,-1.362239,1.4914634,1.792659,1.5406865,1.8180089,1.8489046,-1.2790241,-0.80707496,-1.0822091,-1.1011745,-1.1089734,-1.3427285,-1.1979468,1.7804091,-0.89485747,1.0486965,-1.4559475,1.4169925,-1.4288664,-1.2454609,0.124080546,-1.1780668,1.8295974,-1.3662294,-0.9191862,1.7509793,-0.78602993,-1.3889034,1.8941672,-1.1094278,-1.2651235,1.5746869,1.9777771,1.7760193
-0.9914855,1.5918696,1.8161391,-0.59343,-1.069789,1.9406437,-1.3692993,1.9462922,1.5330198,-1.3687055,1.5134321,1.8045511,1.5620065,1.8405006,1.8615518,-1.2929366,-0.8369892,-1.1005279,-1.1132339,-1.1290689,-1.3561088,-1.2137825,1.814106,-0.9202516,1.0696862,-1.4697589,1.4336433,-1.4401451,-1.2618867,0.034439903,-1.199579,1.837229,-1.377725,-0.9473731,1.773569,-0.82135534,-1.4027117,1.9015492,-1.1195052,-1.2814637,1.5876101,1.977761,1.7848718
-1.0187092,1.598583,1.8281128,-0.6392833,-1.0956745,1.9452705,-1.3836068,1.951679,1.5298328,-1.3828955,1.5285932,1.8116629,1.604222,1.8560854,1.8892524,-1.3130257,-0.8718131,-1.1212183,-1.1354188,-1.1491747,-1.3709406,-1.2267449,1.8603053,-0.9527043,1.0895884,-1.483421,1.4458817,-1.4514809,-1.2758788,-0.055643108,-1.2173878,1.852851,-1.3892889,-0.97506243,1.7864709,-0.85617447,-1.4164199,1.9128165,-1.1304637,-1.2975837,1.601599,1.9802102,1.805037
-1.0527747,1.614948,1.8386794,-0.6765658,-1.1191341,1.9579095,-1.3977685,1.9518652,1.5607598,-1.397141,1.5564133,1.8203577,1.6176171,1.8642664,1.8946757,-1.3261619,-0.90503216,-1.1379653,-1.1412097,-1.1684326,-1.3841239,-1.2465686,1.8883804,-0.98098606,1.1002734,-1.4969372,1.4549944,-1.4628634,-1.2895368,-0.1431094,-1.2318547,1.8747288,-1.4009186,-1.007794,1.805778,-0.88724935,-1.4300259,1.9119298,-1.1431828,-1.3134882,1.6072594,1.9898323,1.8198272
-1.0741405,1.6496285,1.8490903,-0.71728146,-1.1387355,1.9756966,-1.4118038,1.9655818,1.5871198,-1.4112535,1.5788269,1.8337904,1.6254079,1.8769541,1.8887414,-1.3393397,-0.93394184,-1.1525484,-1.1683831,-1.1864434,-1.3972691,-1.2656482,1.902924,-1.0064238,1.1127672,-1.5103114,1.4575186,-1.4742858,-1.3091342,-0.23279084,-1.2500869,1.8934653,-1.4126047,-1.0293868,1.8212038,-0.9110655,-1.4435288,1.9179019,-1.1486533,-1.3291825,1.6146975,1.9900336,1.8282068
-1.089173,1.6568359,1.88129,-0.75071657,-1.1569394,1.9882206,-1.4223235,1.9659418,1.606137,-1.4252338,1.5904145,1.8590387,1.652809,1.8824521,1.8900665,-1.3531281,-0.9676479,-1.1708033,-1.1852632,-1.204968,-1.4105432,-1.282018,1.936234,-1.0351466,1.1458791,-1.5235462,1.4871858,-1.4925381,-1.3260156,-0.30686826,-1.2636989,1.897683,-1.4243373,-1.0486517,1.8284453,-0.94303423,-1.4569277,1.934367,-1.1611716,-1.3446709,1.6219329,1.9977708,1.8321766
-1.1072303,1.6731347,1.8907363,-0.7906218,-1.1785306,2.0014865,-1.4362903,1.9757457,1.6264868,-1.4483646,1.6045407,1.8659207,1.673604,1.9143707,1.9020115,-1.3662419,-0.99577427,-1.2018055,-1.2030203,-1.2231749,-1.4235824,-1.2981288,1.9411261,-1.0613252,1.1649249,-1.5448434,1.5039579,-1.5151025,-1.3303198,-0.39191785,-1.2844546,1.8972154,-1.4361069,-1.0745889,1.8348615,-0.97209835,-1.4664676,1.941533,-1.17384,-1.3599585,1.6345528,2.0005822,1.8386443
-1.127679,1.6972485,1.8929011,-0.8215943,-1.1957641,2.0265648,-1.4501184,1.984958,1.6433382,-1.4607348,1.6183348,1.8820747,1.6994028,1.9451917,1.9210654,-1.3793336,-1.0216178,-1.2174569,-1.2201325,-1.2394924,-1.4365674,-1.3132831,1.9569118,-1.0869468,1.1786392,-1.5566607,1.5303555,-1.5237314,-1.3452538,-0.4666389,-1.3027228,1.9062295,-1.4482894,-1.0900925,1.8510195,-0.9996575,-1.4797717,1.95392,-1.190502,-1.3705093,1.6451856,2.012599,1.8536333
-1.154251,1.7265712,1.9187418,-0.85260177,-1.2142324,2.032706,-1.4638098,1.9942478,1.6701831,-1.4868171,1.6309212,1.8984141,1.7147884,1.954558,1.9318355,-1.3881383,-1.0436293,-1.2324089,-1.2359251,-1.2571445,-1.4494947,-1.3290207,1.9601607,-1.1054455,1.2032087,-1.5684388,1.5319686,-1.5319123,-1.3600379,-0.53242594,-1.3106699,1.9299693,-1.460081,-1.1108099,1.8672332,-1.0264081,-1.492965,1.9563338,-1.2035923,-1.3854444,1.6563714,2.0109262,1.8605942
-1.1699607,1.7445791,1.9259714,-0.88162166,-1.2428786,2.0571856,-1.4773666,1.9946202,1.6796947,-1.4967339,1.6470399,1.8953347,1.7369862,1.9700583,1.9402008,-1.4130839,-1.0706805,-1.2476344,-1.2553902,-1.2824739,-1.4623604,-1.3445492,1.9671019,-1.1344317,1.2192272,-1.5801725,1.5360887,-1.5402569,-1.3708341,-0.5940523,-1.3278669,1.9468757,-1.4718848,-1.1283482,1.8794944,-1.0468494,-1.506046,1.964245,-1.2283212,-1.400365,1.6607903,2.0220041,1.871657
-1.1808634,1.7504377,1.9324548,-0.9079688,-1.2592908,2.093915,-1.4907906,1.9996027,1.689708,-1.5067558,1.6689638,1.9080954,1.7489712,1.9863832,1.9928142,-1.4215325,-1.0930178,-1.2640378,-1.2819682,-1.2981564,-1.4751605,-1.360354,1.9941461,-1.1529654,1.2398425,-1.5918605,1.5514112,-1.548757,-1.3852489,-0.64729774,-1.340618,1.950379,-1.4837012,-1.1444292,1.8837137,-1.0696007,-1.5190165,1.9829675,-1.2530665,-1.4150891,1.6749995,2.0262463,1.8753884
-1.2040598,1.7634722,1.9473093,-0.937534,-1.2727656,2.107309,-1.5040846,2.01835,1.7026075,-1.516874,1.6841824,1.9280126,1.7650728,2.0050466,2.01318,-1.415027,-1.1182953,-1.2787659,-1.2901107,-1.3136632,-1.4878924,-1.3754416,2.0007362,-1.171128,1.255887,-1.5938842,1.5656286,-1.5574049,-1.3997773,-0.6993607,-1.3533901,1.9491076,-1.4955176,-1.1670276,1.8911501,-1.0911629,-1.5318767,1.9890133,-1.2653347,-1.4323406,1.6833227,2.0468752,1.8834736
-1.2185352,1.7470573,1.9644455,-0.9688237,-1.2880057,2.1309483,-1.5172509,2.0256674,1.7224771,-1.5270792,1.6922084,1.9389169,1.7707059,2.0126584,2.0307088,-1.4237567,-1.1377248,-1.2934774,-1.3047248,-1.3289953,-1.5005534,-1.3903344,2.0433927,-1.1890194,1.273402,-1.6056286,1.5719112,-1.5661925,-1.4141451,-0.7487289,-1.3661735,1.9672018,-1.5110936,-1.1860939,1.900315,-1.1177099,-1.5446283,1.9879267,-1.2805195,-1.4470624,1.6936675,2.053414,1.9121642
-1.2329934,1.75478,1.9659852,-1.0034674,-1.3008364,2.1309495,-1.5338225,2.02923,1.7294844,-1.5373633,1.7098019,1.9504441,1.7769771,2.0323067,2.045042,-1.4352967,-1.1576631,-1.3080393,-1.3207121,-1.3595471,-1.5131418,-1.4050418,2.0487394,-1.209988,1.2872941,-1.6173133,1.5893309,-1.5751115,-1.4283558,-0.7933319,-1.3789628,1.9802603,-1.5225402,-1.2024693,1.9092797,-1.1382183,-1.5572717,1.9970032,-1.2947663,-1.4609058,1.6975976,2.0574973,1.9144256
-1.2466813,1.7855843,1.9941123,-1.0309695,-1.3135676,2.1429448,-1.5463912,2.025499,1.7483037,-1.5477167,1.7300043,1.9505078,1.795823,2.046142,2.0613704,-1.4636627,-1.1777116,-1.3212682,-1.3350174,-1.3703723,-1.5256549,-1.4195681,2.0493584,-1.2257373,1.3051479,-1.6289358,1.5878619,-1.584154,-1.4424121,-0.8382179,-1.3917372,1.9946575,-1.5339868,-1.220913,1.9105017,-1.15905,-1.5698092,2.0085907,-1.3044952,-1.4746032,1.7284893,2.0632532,1.9257915
-1.2611322,1.7868878,2.029748,-1.0538713,-1.333309,2.1429448,-1.558861,2.0395653,1.7663815,-1.5581316,1.75341,1.9563105,1.8056334,2.058972,2.0590277,-1.472069,-1.1983184,-1.335728,-1.3672395,-1.3900654,-1.5380919,-1.4183512,2.0590124,-1.2425383,1.31688,-1.6404948,1.5976036,-1.5933121,-1.4562349,-0.8782267,-1.4045014,1.9969796,-1.5454334,-1.2360768,1.9104499,-1.1865553,-1.5822419,2.0157144,-1.3141315,-1.4881574,1.725156,2.0861878,1.931375
-1.2746228,1.7914383,2.0353086,-1.0744138,-1.3459431,2.1429448,-1.5712385,2.0410988,1.7889429,-1.5686002,1.7587396,1.9622779,1.824408,2.069355,2.0589652,-1.4806479,-1.2160875,-1.3500849,-1.378745,-1.4051756,-1.5472834,-1.4392898,2.0590513,-1.2615652,1.336246,-1.6411692,1.6051471,-1.6025767,-1.4696679,-0.9179917,-1.4172449,2.0044804,-1.5568722,-1.254002,1.9136131,-1.204022,-1.5945708,2.0347655,-1.3239539,-1.5015718,1.7323506,2.0897698,1.9199649
-1.2934575,1.8115796,2.0544028,-1.0945458,-1.3584806,2.1568162,-1.5835232,2.0566907,1.804759,-1.5981779,1.7690752,1.9798001,1.8377229,2.069973,2.1119237,-1.4875135,-1.2411869,-1.364336,-1.3892624,-1.4123126,-1.5631769,-1.460199,2.0590513,-1.2789026,1.3390392,-1.6527184,1.6082814,-1.6119399,-1.4833109,-0.95329493,-1.4299605,2.0044487,-1.5682988,-1.2715791,1.9212477,-1.2212199,-1.6067977,2.0610206,-1.333236,-1.5148495,1.7479508,2.0920649,1.9252242
-1.3093188,1.826403,2.0682786,-1.1175181,-1.371042,2.1637943,-1.5957162,2.067054,1.8213415,-1.6065795,1.7903684,1.9816022,1.845297,2.0781167,2.1259902,-1.4964975,-1.2583944,-1.3784784,-1.399901,-1.4237661,-1.5751994,-1.4704853,2.0855045,-1.2989534,1.3522934,-1.6641982,1.6214985,-1.6213934,-1.4968094,-0.9852562,-1.4426421,2.0047443,-1.6020349,-1.2888232,1.9384664,-1.2381803,-1.6189243,2.0693502,-1.3459834,-1.5279934,1.7506218,2.0920649,1.9287851
-1.323068,1.8246537,2.0635908,-1.1379701,-1.3836148,2.1689603,-1.607818,2.074372,1.8231124,-1.6137624,1.7967786,2.0090437,1.8693291,2.087582,2.135403,-1.5105191,-1.2702384,-1.392511,-1.4106498,-1.4353347,-1.5871559,-1.4808687,2.0959759,-1.330622,1.3619199,-1.675608,1.632238,-1.6309978,-1.5001221,-1.0159352,-1.4552846,2.0272577,-1.6076171,-1.3103627,1.9524949,-1.2549067,-1.6309518,2.0694525,-1.3565868,-1.5448656,1.7550873,2.0920649,1.9521334
-1.3367199,1.8344486,2.0823078,-1.1610293,-1.3980366,2.185441,-1.6198289,2.0721579,1.8254954,-1.6211164,1.8206309,2.0349119,1.869999,2.101191,2.1784961,-1.5194114,-1.2871737,-1.4064314,-1.4214989,-1.4434509,-1.599045,-1.492069,2.0986137,-1.3456292,1.3861643,-1.6869481,1.6375958,-1.6518027,-1.513453,-1.042051,-1.467884,2.039706,-1.6133914,-1.3173678,1.9542642,-1.2714036,-1.642882,2.07244,-1.3669,-1.5573866,1.7676728,2.1041358,1.9684349
-1.350332,1.8591263,2.10315,-1.1796182,-1.4101073,2.192689,-1.6317506,2.092558,1.8473417,-1.6286355,1.844451,2.0339863,1.8956801,2.1059318,2.1795413,-1.5284421,-1.3052014,-1.4138412,-1.4324374,-1.4512527,-1.6108656,-1.5124382,2.1050425,-1.3582656,1.405931,-1.6982179,1.6399825,-1.6607008,-1.5339937,-1.068883,-1.4757073,2.0515926,-1.619357,-1.3328509,1.9570924,-1.2876757,-1.6547166,2.0869455,-1.377352,-1.5697813,1.771937,2.1088953,1.9673679
-1.3638963,1.8746632,2.1196995,-1.1970084,-1.422561,2.1923912,-1.6435828,2.1009183,1.857691,-1.6363132,1.8439108,2.028497,1.8977724,2.1133542,2.180345,-1.5376066,-1.3183234,-1.4276516,-1.4434557,-1.4630926,-1.6226169,-1.522017,2.1229348,-1.3708224,1.4121345,-1.7094173,1.6310279,-1.6691395,-1.5545231,-1.0926102,-1.4874921,2.0553734,-1.6199769,-1.3459423,1.9729081,-1.3037274,-1.6664573,2.0878189,-1.3903612,-1.5820826,1.7801354,2.1088953,1.9796438
-1.4023628,1.9084927,2.1173775,-1.2074819,-1.4449378,2.1942716,-1.6553272,2.099304,1.8816204,-1.6441433,1.8586177,2.047263,1.9278123,2.1186552,2.1803489,-1.5710096,-1.3343353,-1.441436,-1.4506723,-1.4749426,-1.634298,-1.5317072,2.122982,-1.3783543,1.4240601,-1.7205472,1.6427283,-1.6776941,-1.5642648,-1.115872,-1.4995052,2.0606916,-1.6254555,-1.3611857,2.0050468,-1.3195636,-1.6781055,2.0810661,-1.3968512,-1.5942919,1.7807394,2.1250796,1.9945171
-1.4119992,1.9175667,2.1450248,-1.2297267,-1.4559314,2.196609,-1.6669848,2.1085153,1.900923,-1.652119,1.8734195,2.053818,1.9331682,2.126287,2.1803489,-1.5746622,-1.3502693,-1.4550936,-1.4619852,-1.4867926,-1.6459086,-1.5415002,2.1477885,-1.3910086,1.4503773,-1.7316079,1.640485,-1.6863564,-1.5740948,-1.1396594,-1.5114967,2.074051,-1.6321133,-1.3764608,2.005109,-1.3351899,-1.6896628,2.0810325,-1.4076405,-1.6064091,1.7885932,2.1332483,2.0050828
-1.4217724,1.951922,2.1464877,-1.2457556,-1.4669905,2.1929142,-1.6785567,2.1233068,1.9022729,-1.6602333,1.8834721,2.055881,1.9568475,2.1262946,2.185112,-1.5784903,-1.365954,-1.4686255,-1.4733438,-1.4986426,-1.6574482,-1.5513878,2.1600254,-1.403699,1.4605067,-1.7425995,1.6355413,-1.6951199,-1.584005,-1.1598982,-1.5234585,2.0840797,-1.6389495,-1.3915263,2.0261805,-1.3506109,-1.7011311,2.080284,-1.4185286,-1.6184353,1.7937199,2.1460998,2.0065446
-1.4316865,1.9533267,2.1592162,-1.2584178,-1.4781064,2.1927273,-1.7096492,2.1233485,1.9103887,-1.6684786,1.8905791,2.0605526,1.9919556,2.136735,2.2197518,-1.5824975,-1.3813994,-1.4820331,-1.4847366,-1.5104758,-1.668916,-1.5613606,2.1607351,-1.4163741,1.4735539,-1.7535224,1.6316243,-1.703976,-1.593987,-1.1828052,-1.5353882,2.0865107,-1.6459589,-1.4063891,2.0413818,-1.367808,-1.7125119,2.0858,-1.4295061,-1.6303713,1.8170565,2.152615,2.0128398
-1.4561968,1.9626998,2.1693723,-1.273947,-1.5070533,2.1927273,-1.7171698,2.1236343,1.9186066,-1.6768478,1.890554,2.0696523,1.9968283,2.1450484,2.234684,-1.5866876,-1.398069,-1.495318,-1.4961573,-1.5063299,-1.6803128,-1.571411,2.1614802,-1.4290255,1.4915376,-1.7643771,1.6510634,-1.7129184,-1.6040325,-1.2030634,-1.547281,2.0865164,-1.6531367,-1.4269288,2.0400655,-1.3827283,-1.7238064,2.0973692,-1.4405628,-1.6422176,1.8099684,2.152636,2.0341735
-1.4645635,1.9601204,2.169517,-1.2894366,-1.5147367,2.1984394,-1.7247944,2.1267114,1.9205849,-1.6853338,1.906472,2.0965738,2.0100493,2.1536605,2.235217,-1.5910634,-1.4130625,-1.5084817,-1.5075973,-1.5179058,-1.6916384,-1.5862058,2.1638243,-1.4416502,1.5111531,-1.7751641,1.6635507,-1.7219397,-1.6141344,-1.2266828,-1.5591328,2.0960708,-1.660477,-1.4406383,2.0397308,-1.4043493,-1.7350166,2.112923,-1.4516884,-1.6539758,1.8204911,2.152636,2.0439837
-1.4729857,1.9772556,2.169517,-1.3128567,-1.5132976,2.2160623,-1.7325523,2.1309853,1.9222075,-1.6939286,1.914568,2.104044,2.0211546,2.1536605,2.2448735,-1.5956273,-1.4276536,-1.5215256,-1.5190471,-1.5294768,-1.7028928,-1.5959755,2.1658423,-1.4542406,1.5223478,-1.7858841,1.6758108,-1.7310324,-1.6242859,-1.2439101,-1.5775449,2.1050284,-1.6679745,-1.4542282,2.046942,-1.4229628,-1.7461438,2.1210647,-1.462874,-1.6656468,1.8505096,2.176319,2.0572693
-1.4815801,1.9872432,2.169517,-1.326851,-1.5214326,2.2307377,-1.7404369,2.1401057,1.930529,-1.7026252,1.9270282,2.1209762,2.025922,2.151895,2.2448735,-1.6003811,-1.4469024,-1.5344514,-1.5305105,-1.5417463,-1.7140757,-1.6058207,2.1795988,-1.4667925,1.5298616,-1.7965376,1.6777257,-1.7401894,-1.6344782,-1.2622769,-1.5885545,2.105086,-1.6756226,-1.4631783,2.053827,-1.4420822,-1.7571894,2.1146817,-1.4741106,-1.6772316,1.8759016,2.1957202,2.061638
-1.4903389,1.99003,2.169517,-1.3598794,-1.5297364,2.2602386,-1.748441,2.145676,1.9436013,-1.7114156,1.9289082,2.117259,2.042761,2.16423,2.244714,-1.6053268,-1.4606099,-1.5472609,-1.5419728,-1.5534741,-1.7251881,-1.6157323,2.1950114,-1.4792994,1.5373844,-1.8071254,1.6925753,-1.7494054,-1.6447065,-1.27916,-1.5995641,2.1273456,-1.6834147,-1.4767387,2.0624855,-1.4541687,-1.7681555,2.14412,-1.4853895,-1.6887313,1.8991491,2.2030003,2.0637488
-1.4992534,2.005241,2.1782582,-1.3701807,-1.5382,2.2911642,-1.7565581,2.1439307,1.9694302,-1.720293,1.9285138,2.1293705,2.0449576,2.1610506,2.2501478,-1.6104646,-1.4741412,-1.5599561,-1.5534194,-1.5649393,-1.7362306,-1.6257042,2.2181284,-1.4917586,1.5548413,-1.8176482,1.7415162,-1.7586727,-1.6549646,-1.296438,-1.6105736,2.125516,-1.6913438,-1.4901664,2.0646143,-1.4662522,-1.7790433,2.1420884,-1.4967024,-1.7001469,1.922508,2.2024384,2.0684454
-1.5083156,2.0104148,2.1794508,-1.3806072,-1.5468158,2.2911675,-1.7647809,2.1632473,1.974552,-1.7292504,1.950905,2.1309025,2.0498316,2.1631591,2.2550862,-1.6157951,-1.4875445,-1.577384,-1.5648588,-1.5606028,-1.7472032,-1.6357275,2.218384,-1.504166,1.5698777,-1.8281069,1.762701,-1.7679856,-1.6652443,-1.3136004,-1.6215723,2.129834,-1.6994034,-1.5034642,2.0691104,-1.4827368,-1.7898536,2.1422682,-1.5080413,-1.7114797,1.9463118,2.2054467,2.0725565
-1.5247458,2.0103571,2.1843116,-1.3911624,-1.5555756,2.2911675,-1.7731025,2.1674747,1.978915,-1.7382804,1.9560035,2.129927,2.0711079,2.1810207,2.2563713,-1.6213179,-1.5008214,-1.5893662,-1.5762813,-1.5716473,-1.7581066,-1.6457962,2.2337239,-1.5165174,1.5975221,-1.8385019,1.7684076,-1.7773377,-1.6755419,-1.330438,-1.6325592,2.1355498,-1.7075859,-1.5166341,2.094005,-1.4943534,-1.800589,2.1467597,-1.5193998,-1.722731,1.9653895,2.2054474,2.0880857
-1.5334756,2.0188293,2.1843166,-1.401836,-1.5644715,2.2911675,-1.7815161,2.1802468,1.9795296,-1.7473766,1.9735518,2.147647,2.0961907,2.188229,2.2563713,-1.627032,-1.5139738,-1.6012523,-1.5876837,-1.5827073,-1.7689412,-1.655903,2.239803,-1.5288112,1.62332,-1.8488333,1.7708092,-1.786725,-1.6858478,-1.3469552,-1.6435286,2.1375039,-1.696419,-1.5296785,2.1050458,-1.5059849,-1.8112495,2.152542,-1.5307693,-1.733902,1.9726837,2.2125802,2.0888147
-1.5423096,2.0368974,2.1951303,-1.4140242,-1.5734946,2.289702,-1.7900149,2.1802468,1.9789767,-1.7565316,1.9827082,2.1675746,2.1227646,2.1862707,2.265025,-1.6329364,-1.527004,-1.6130689,-1.5990589,-1.5937673,-1.7797078,-1.6660424,2.2529652,-1.5410434,1.6416668,-1.8591031,1.7817459,-1.7961415,-1.6961682,-1.363168,-1.6544777,2.1394544,-1.7040296,-1.5425991,2.112808,-1.5255536,-1.8218377,2.1531532,-1.5421487,-1.7449939,1.9731733,2.2171662,2.0888534
-1.5512807,2.0399864,2.1951303,-1.4248078,-1.5826375,2.3013542,-1.7985917,2.189407,1.9744788,-1.7657399,1.9925153,2.1841884,2.1295002,2.186464,2.2654552,-1.6390283,-1.5399138,-1.6248157,-1.6104057,-1.6048273,-1.7904068,-1.6762064,2.2571814,-1.5532126,1.6519349,-1.8693119,1.7942371,-1.8055807,-1.7064886,-1.3814996,-1.6654011,2.1592574,-1.7118598,-1.555399,2.1140957,-1.5364817,-1.8323547,2.152959,-1.5535281,-1.7560073,1.9871051,2.2160828,2.0967278
-1.5603808,2.0605652,2.197549,-1.4432242,-1.5918914,2.3175075,-1.8072412,2.1906276,1.9821448,-1.7697085,1.9987801,2.1918845,2.130056,2.182725,2.2654567,-1.6453054,-1.5527052,-1.6364917,-1.6217197,-1.6158717,-1.801039,-1.6863909,2.2571814,-1.5653168,1.6780481,-1.8794593,1.7918988,-1.8150393,-1.7168077,-1.3968916,-1.700156,2.1684904,-1.719819,-1.5680802,2.130449,-1.5472151,-1.8428015,2.1534948,-1.5648926,-1.7669448,1.9889097,2.2129056,2.0985768
-1.5696008,2.1076539,2.197549,-1.453383,-1.6012479,2.3175082,-1.815956,2.1932747,1.9841784,-1.7778348,2.0200348,2.1929476,2.1300569,2.182721,2.2715707,-1.6475686,-1.5653803,-1.6480955,-1.632998,-1.6269052,-1.8116051,-1.6965925,2.2755642,-1.577354,1.7067326,-1.889548,1.794522,-1.8245127,-1.7271113,-1.4120445,-1.7048092,2.1684775,-1.7279,-1.5806453,2.1304154,-1.5579876,-1.8531791,2.1557572,-1.5762495,-1.7778059,1.990099,2.2120082,2.115439
-1.5789325,2.1103275,2.197549,-1.4636523,-1.6106993,2.323275,-1.8247299,2.1971068,2.0158126,-1.7873875,2.0208657,2.1946099,2.1300569,2.2042916,2.3017118,-1.6543288,-1.5779418,-1.659628,-1.6442382,-1.6379213,-1.8221059,-1.7068,2.2755687,-1.5893227,1.7259983,-1.8995767,1.8103741,-1.8339927,-1.7374098,-1.4269686,-1.7096397,2.1815302,-1.7360959,-1.5930966,2.132417,-1.5687906,-1.8634892,2.1557572,-1.5875893,-1.7885935,1.9914652,2.2203736,2.118988
-1.5883679,2.1169643,2.222696,-1.4726791,-1.6202368,2.323275,-1.8335572,2.2024639,2.0227833,-1.7969575,2.029066,2.210635,2.1397336,2.2110019,2.3017118,-1.6612613,-1.5903913,-1.671089,-1.6554357,-1.6489156,-1.8575559,-1.7170196,2.2943861,-1.6012219,1.7374047,-1.9095483,1.8166414,-1.8434844,-1.747694,-1.4416733,-1.7146517,2.2036164,-1.7443997,-1.6054362,2.1523454,-1.5916711,-1.873733,2.165672,-1.5989088,-1.7993077,1.9919214,2.2203736,2.1124706
