rank,index,center,related,nmi,spearman,pearson,kendall,distance_corr,hsic,nmi_pass,spearman_pass,pearson_pass,kendall_pass,distance_corr_pass,hsic_pass,pass_count,max_abs_score
1,63,congestion_price_rt,marginal_loss_price_rt,0.3509579766915494,0.5529356123629303,0.4925502298262431,0.38053655824298027,0.6180410165057283,0.3312845493018773,1,1,1,1,1,1,6,0.6180410165057283
2,20,congestion_price_rt,gen_fuel_oil_pct,0.08379363048049701,0.295802650709237,0.36934490537071984,0.19586321934945788,0.3969216551355826,0.1937157083636216,1,1,1,1,1,1,6,0.3969216551355826
3,60,congestion_price_rt,marginal_loss_price_da,0.06354650126275076,0.21747867936395443,0.3682799959374506,0.16605643591882124,0.35505571036947686,0.1072861519853611,1,1,1,1,1,1,6,0.3682799959374506
4,19,congestion_price_rt,gen_fuel_nuclear_pct,0.083315536787248,-0.3363298798596503,-0.31266584791459257,-0.20421045315540728,0.2940775350779194,0.09190531809497494,1,1,1,1,1,1,6,0.3363298798596503
5,18,congestion_price_rt,gen_fuel_multiple_fuels_pct,0.06725282514692961,0.2664634880860587,0.2686214490961108,0.18773422296358075,0.27497977391608663,0.06585064827832338,1,1,1,1,1,1,6,0.27497977391608663
6,13,congestion_price_rt,gen_fuel_storage_mw,0.06214248819467567,0.2278937677841096,0.2385218235367479,0.10973172087850987,0.23857046974805968,0.06137194770557687,1,1,1,1,1,1,6,0.23857046974805968
7,62,congestion_price_rt,total_lmp_rt,0.32631094240211717,0.5699501494744478,0.5204686560851713,0.3977203224909647,0.6448441905554128,0.03502028219698285,1,1,1,1,1,0,5,0.6448441905554128
8,61,congestion_price_rt,system_energy_price_rt,0.3489692651403174,0.5599051908200245,0.5314460092953662,0.40186405337781483,0.6279475853337199,0.037370430722349766,1,1,1,1,1,0,5,0.6279475853337199
9,57,congestion_price_rt,system_energy_price_da,0.10745758706493115,0.4434331072395622,0.42936770258500223,0.3247734222963581,0.46992550437454644,0.026292656863400564,1,1,1,1,1,0,5,0.46992550437454644
10,58,congestion_price_rt,total_lmp_da,0.10518911461125385,0.4377303045900637,0.4270271286952285,0.28795663052543785,0.4413376048518651,0.02370369624008243,1,1,1,1,1,0,5,0.4413376048518651
11,36,congestion_price_rt,total_pjm_rmccp_cr,0.2101587806162032,0.409427382510447,0.3687532384553486,0.25862663330553237,0.4141812753194906,0.0327659734642661,1,1,1,1,1,0,5,0.4141812753194906
12,29,congestion_price_rt,rmccp,0.2525344934863134,0.3803213627687364,0.31117415276304533,0.24745760355852098,0.3858589412250994,0.01949960541981569,1,1,1,1,1,0,5,0.3858589412250994
13,28,congestion_price_rt,metered_load_mw,0.08992096061229574,0.3790267647311107,0.33797130383882756,0.25378648874061716,0.3402820306516613,0.03356957904217332,1,1,1,1,1,0,5,0.3790267647311107
14,10,congestion_price_rt,gen_fuel_oil_mw,0.08034263484646081,0.2995900956664994,0.36458264000778995,0.20347372810675562,0.36775220595344604,0.022463727628340174,1,1,1,1,1,0,5,0.36775220595344604
15,31,congestion_price_rt,total_pjm_rt_load_mwh,0.09476953446315486,0.34413414989626634,0.32338693297216736,0.1985293299972199,0.25621209930248506,0.03389033356692622,1,1,1,1,1,0,5,0.34413414989626634
16,27,congestion_price_rt,prelim_load_avg_hourly,0.0797656772207995,0.3397662237209781,0.30541326744192304,0.23922713372254656,0.3210504088936898,0.03438023797789984,1,1,1,1,1,0,5,0.3397662237209781
17,6,congestion_price_rt,gen_fuel_gas_mw,0.08149535988986736,0.3384713576799169,0.2798701528567569,0.212705031971087,0.2942192103174185,0.03250151549518586,1,1,1,1,1,0,5,0.3384713576799169
18,8,congestion_price_rt,gen_fuel_multiple_fuels_mw,0.09389786339747472,0.33102374471549645,0.33834629142954403,0.2113914373088685,0.33542491839993455,0.018213492204747862,1,1,1,1,1,0,5,0.33834629142954403
19,25,congestion_price_rt,forecast_load_mw_latest_available,0.0766318885129335,0.31918692203526045,0.2956933181560212,0.21787044759521823,0.2988360026702325,0.0338985933829875,1,1,1,1,1,0,5,0.31918692203526045
20,26,congestion_price_rt,forecast_load_mw_day_ahead,0.07758101360841999,0.31613954971169034,0.2529797507971719,0.22005838198498748,0.29358968294745624,0.033425393719367244,1,1,1,1,1,0,5,0.31613954971169034
21,1,congestion_price_rt,total_gen,0.08153087288260207,0.3094373415001897,0.26837741078708927,0.22115790936891855,0.29832809052643977,0.03198058726048837,1,1,1,1,1,0,5,0.3094373415001897
22,5,congestion_price_rt,gen_fuel_coal_mw,0.06875082851521007,0.296902598033727,0.23555631686236114,0.19886155129274397,0.23040883009065818,0.034250942523689966,1,1,1,1,1,0,5,0.296902598033727
23,21,congestion_price_rt,gen_fuel_other_renewables_pct,0.04504052614241636,-0.2925790428272229,-0.24594438392552131,-0.21253127606338615,0.2857664052561394,0.08033660152326401,0,1,1,1,1,1,5,0.2925790428272229
24,49,congestion_price_rt,da_as_as_mw_thirty_minutes_reserve,0.07204953266727945,-0.16342977897708377,-0.28942914934173347,-0.08191131498470948,0.22563686220012402,0.03247333920063631,1,1,1,1,1,0,5,0.28942914934173347
25,39,congestion_price_rt,da_as_mcp_synchronized_reserve,0.07562913513962143,0.17805232089871884,0.16737791056102294,0.12658882402001667,0.2788689725559569,0.039243137273728995,1,1,1,1,1,0,5,0.2788689725559569
26,46,congestion_price_rt,da_as_total_mw_thirty_minutes_reserve,0.0591684305481807,-0.1570286143830948,-0.2736568727065491,-0.11110230747845427,0.2676502322410371,0.032173572031073544,1,1,1,1,1,0,5,0.2736568727065491
27,2,congestion_price_rt,total_losses,0.05937351556944619,0.2606252687913665,0.21929487506335704,0.15976369196552684,0.23239229207483203,0.016262244913352698,1,1,1,1,1,0,5,0.2606252687913665
28,69,congestion_price_rt,gross_inadv_interchange_mw,0.05370289633741866,0.25799812136792666,0.18887316778254448,0.16186127328329164,0.22315010481879427,0.03088134540269086,1,1,1,1,1,0,5,0.25799812136792666
29,7,congestion_price_rt,gen_fuel_hydro_mw,0.053105911256625456,0.16223937137837416,0.18731042382704313,0.10725604670558798,0.23531251676307657,0.03024153945108027,1,1,1,1,1,0,5,0.23531251676307657
30,33,congestion_price_rt,total_pjm_reg_purchases,0.06293729849297615,0.2019152096118903,0.17712519581178185,0.16033222129552405,0.2209327659819975,0.019569011193744025,1,1,1,1,1,0,5,0.2209327659819975
31,15,congestion_price_rt,gen_fuel_coal_pct,0.0524942254289203,0.21939895421017178,0.14483909451243573,0.13858215179316097,0.18343090594409903,0.021892769843044082,1,1,1,1,1,0,5,0.21939895421017178
32,32,congestion_price_rt,total_pjm_loc_credit,0.06754151440665895,0.1999184917394825,0.21745237838124903,0.10089102029469002,0.19048118739545938,0.01965245186588471,1,1,1,1,1,0,5,0.21745237838124903
33,59,congestion_price_rt,congestion_price_da,0.1053881060246685,0.03699302803870355,0.19214387540213684,0.013373644703919933,0.2997539437644992,0.06038795913096627,1,0,1,0,1,1,4,0.2997539437644992
34,38,congestion_price_rt,da_as_mcp_primary_reserve,0.07151541171385321,0.16657288188486233,0.2448965926420911,0.07925076452599389,0.24301700687397593,0.02136732305381371,1,1,1,0,1,0,4,0.2448965926420911
35,65,congestion_price_rt,net_sched_interchange_mw,0.048316605444296314,0.13247960881164159,0.14917965030250244,0.09341951626355297,0.1781236617881224,0.03423360492900971,0,1,1,1,1,0,4,0.1781236617881224
36,35,congestion_price_rt,total_pjm_assigned_reg,0.047391332243255764,0.1613267071732535,0.1395760062083283,0.1096177370030581,0.15118214058717833,0.01560233625039572,0,1,1,1,1,0,4,0.1613267071732535
