feature_index,related,rank,index,center,nmi,spearman,pearson,kendall,distance_corr,hsic,nmi_pass,spearman_pass,pearson_pass,kendall_pass,distance_corr_pass,hsic_pass,pass_count,max_abs_score,gate,final_gate,best_epoch_gate
1,total_pjm_rt_load_mwh,1,28,metered_load_mw,1.0,0.9998975938774988,0.9999059833636672,0.9922268557130942,0.9998650938418584,0.9716154233954528,1,1,1,1,1,1,6,1.0,0.04857463,0.04857463,0.08840685
2,system_energy_price_rt,2,58,metered_load_mw,1.0,0.6139694212644552,0.3872395491746024,0.4398074346266748,0.5338391440805502,0.184283925679011,1,1,1,1,1,1,6,1.0,-3.1293006e-05,-3.1293006e-05,0.00015300965
3,forecast_load_mw_latest_available,3,24,metered_load_mw,0.9445570597816834,0.995808216274298,0.9960452239049692,0.943970241668301,0.9941054590308316,0.9713970527395782,1,1,1,1,1,1,6,0.9960452239049692,-0.00013550863,-0.00013550863,4.616374e-05
4,forecast_load_mw_day_ahead,4,25,metered_load_mw,0.77916993645208,0.9887253775284178,0.9907253984196798,0.9128236066575722,0.9861469559341122,0.9674741541243131,1,1,1,1,1,1,6,0.9907253984196798,-5.435382e-05,-5.435382e-05,-0.00020957459
5,gen_fuel_gas_mw,5,5,metered_load_mw,0.327319676736053,0.8712142791391658,0.8966624530971969,0.7011504878699134,0.8755170314795019,0.9629998511402416,1,1,1,1,1,1,6,0.9629998511402416,-0.0002797434,-0.0002797434,-0.00019151543
6,gen_fuel_coal_mw,6,4,metered_load_mw,0.2413652201266409,0.8221500904984796,0.8372346843200881,0.642683928149763,0.8341630660830085,0.9431540362948018,1,1,1,1,1,1,6,0.9431540362948018,0.0001396715,0.0001396715,-4.828409e-05
7,total_pjm_rmccp_cr,7,33,metered_load_mw,0.2104519464649542,0.2375033928065165,0.1510542579213016,0.1536446914853374,0.2064483718303058,0.9081297691389748,1,1,1,1,1,1,6,0.9081297691389748,-1.438897e-05,-1.438897e-05,-0.00013652918
8,gross_inadv_interchange_mw,8,67,metered_load_mw,0.0630845400699563,0.4438895728766192,0.4687249817608346,0.3078370864609396,0.4537472308449407,0.8941273935618035,1,1,1,1,1,1,6,0.8941273935618035,0.00014927135,0.00014927135,-9.57861e-05
9,gross_actual_interchange_mw,9,65,metered_load_mw,0.0505975692298093,0.3816703518683736,0.3410929388314443,0.2636725048651654,0.3591363016814274,0.8883908442799725,1,1,1,1,1,1,6,0.8883908442799725,0.0002495425,0.0002495425,0.00042184078
10,gen_fuel_nuclear_mw,10,8,metered_load_mw,0.1503655504622207,0.5604765207575999,0.5259512051626233,0.3768419394535194,0.567603223791874,0.8487449225010556,1,1,1,1,1,1,6,0.8487449225010556,0.00016731954,0.00016731954,0.0001762063
