k,DGatingDNN,STG,LassoNet,XGBoost,Lasso,Pearson
1,0.06741806315716214,0.004822737842460678,0.12057344280611093,0.15310537521072387,0.15310537521072387,0.15310537521072387
2,0.11467724337415064,0.09857570801592297,0.28163035574233375,0.20851910519212535,0.14533663102620953,0.20469823695080813
3,0.15651255601628267,0.20533349836157522,0.29840939109981834,0.24506032529066013,0.21505530089058134,0.3190557164502478
4,0.32637103523215794,0.1681420580630797,0.35221703632699997,0.34353955013492543,0.22403283057783685,0.3108424969257769
5,0.4628554957829827,0.27610871902336764,0.3788532190558097,0.3655785084217812,0.21907792015728045,0.30676130158260917
6,0.5895660825102735,0.3586797595647895,0.37114283135208526,0.5181548216318339,0.18441641470157688,0.3504210014568211
7,0.6525651211802508,0.39392155970651754,0.4257623275265633,0.49643447754596415,0.17427067387202144,0.3759811381532292
8,0.6676963259552391,0.4215929221262733,0.5459199780721089,0.5193578241068706,0.19512882620278005,0.38846655371942873
9,0.6833687299862579,0.4723608869456636,0.6046828571927154,0.511162375220295,0.22459994858432175,0.41899320040258137
