目标,中文名,达标水平,预算n,先达标的方法,方法,测试R2,全量R2,候选数,选中字段
congestion_price_da,日前阻塞价,95%,8,DGatingDNN,DGatingDNN,0.6849863511840826,0.6928779227128847,49,da_as_as_req_mw_primary_reserve|gen_fuel_other_renewables_mw|gross_inadv_interchange_mw|system_energy_price_da|gen_fuel_solar_pct|gen_fuel_coal_pct|gen_fuel_nuclear_mw|gen_fuel_wind_mw
congestion_price_da,日前阻塞价,95%,8,DGatingDNN,STG,0.4335869823177554,0.6928779227128847,49,wind_generation_mw|marginal_loss_price_rt|system_energy_price_da|da_as_ss_mw_primary_reserve|da_as_as_mw_thirty_minutes_reserve|da_as_as_mw_synchronized_reserve|da_as_as_req_mw_synchronized_reserve|da_as_as_req_mw_primary_reserve
congestion_price_da,日前阻塞价,95%,8,DGatingDNN,LassoNet,0.5468078818099606,0.6928779227128847,49,system_energy_price_da|forecast_load_mw_latest_available|gross_inadv_interchange_mw|da_as_as_req_mw_primary_reserve|da_as_as_req_mw_synchronized_reserve|marginal_loss_price_rt|gen_fuel_nuclear_mw|da_as_mcp_primary_reserve
congestion_price_da,日前阻塞价,95%,8,DGatingDNN,XGBoost,0.5193578241068706,0.6928779227128847,49,gen_fuel_oil_mw|prelim_load_avg_hourly|da_as_as_req_mw_primary_reserve|gen_fuel_solar_pct|gen_fuel_oil_pct|system_energy_price_da|da_as_as_mw_synchronized_reserve|gen_fuel_solar_mw
congestion_price_da,日前阻塞价,95%,8,DGatingDNN,Lasso,0.19512882620278005,0.6928779227128847,49,gen_fuel_oil_mw|wind_generation_mw|total_pjm_reg_purchases|total_pjm_self_sched_reg|total_pjm_assigned_reg|total_pjm_rmccp_cr|total_pjm_rmpcp_cr|da_as_mcp_primary_reserve
congestion_price_da,日前阻塞价,95%,8,DGatingDNN,Pearson,0.4359322287326135,0.6928779227128847,49,gen_fuel_oil_mw|system_energy_price_da|gen_fuel_oil_pct|forecast_load_mw_latest_available|prelim_load_avg_hourly|total_pjm_rt_load_mwh|gen_fuel_gas_mw|marginal_loss_price_rt
congestion_price_da,日前阻塞价,97%,9,DGatingDNN,DGatingDNN,0.7070078137944797,0.6928779227128847,49,da_as_as_req_mw_primary_reserve|gen_fuel_other_renewables_mw|gross_inadv_interchange_mw|system_energy_price_da|gen_fuel_solar_pct|gen_fuel_coal_pct|gen_fuel_nuclear_mw|gen_fuel_wind_mw|gross_sched_interchange_mw
congestion_price_da,日前阻塞价,97%,9,DGatingDNN,STG,0.4816382116124541,0.6928779227128847,49,wind_generation_mw|marginal_loss_price_rt|system_energy_price_da|da_as_ss_mw_primary_reserve|da_as_as_mw_thirty_minutes_reserve|da_as_as_mw_synchronized_reserve|da_as_as_req_mw_synchronized_reserve|da_as_as_req_mw_primary_reserve|da_as_mcp_primary_reserve
congestion_price_da,日前阻塞价,97%,9,DGatingDNN,LassoNet,0.6046828571927154,0.6928779227128847,49,system_energy_price_da|forecast_load_mw_latest_available|gross_inadv_interchange_mw|da_as_as_req_mw_primary_reserve|da_as_as_req_mw_synchronized_reserve|marginal_loss_price_rt|gen_fuel_nuclear_mw|da_as_mcp_primary_reserve|gen_fuel_solar_pct
congestion_price_da,日前阻塞价,97%,9,DGatingDNN,XGBoost,0.5352959480836701,0.6928779227128847,49,gen_fuel_oil_mw|prelim_load_avg_hourly|da_as_as_req_mw_primary_reserve|gen_fuel_solar_pct|gen_fuel_oil_pct|system_energy_price_da|da_as_as_mw_synchronized_reserve|gen_fuel_solar_mw|da_as_as_req_mw_thirty_minutes_reserve
congestion_price_da,日前阻塞价,97%,9,DGatingDNN,Lasso,0.22459994858432175,0.6928779227128847,49,gen_fuel_oil_mw|wind_generation_mw|total_pjm_reg_purchases|total_pjm_self_sched_reg|total_pjm_assigned_reg|total_pjm_rmccp_cr|total_pjm_rmpcp_cr|da_as_mcp_primary_reserve|da_as_mcp_synchronized_reserve
congestion_price_da,日前阻塞价,97%,9,DGatingDNN,Pearson,0.4487575816046908,0.6928779227128847,49,gen_fuel_oil_mw|system_energy_price_da|gen_fuel_oil_pct|forecast_load_mw_latest_available|prelim_load_avg_hourly|total_pjm_rt_load_mwh|gen_fuel_gas_mw|marginal_loss_price_rt|gen_fuel_coal_mw
