area_1_load_actual_mw,area_2_load_actual_mw,area_3_load_actual_mw,system_load_actual_mw,area_1_load_day_ahead_mw,area_2_load_day_ahead_mw,area_3_load_day_ahead_mw,system_load_day_ahead_mw,system_losses_mw,area_1_net_export_mw,reserve_spin_r1_mw,reserve_spin_r2_mw,reserve_spin_r3_mw,gen_fuel_coal_mw,gen_fuel_nuclear_mw,gen_fuel_solar_mw,area_1_fuel_coal_mw,area_1_fuel_nuclear_mw,area_1_fuel_solar_mw,area_1_generation_mw,area_2_fuel_coal_mw,area_2_fuel_hydro_mw,area_2_fuel_solar_mw,area_3_fuel_coal_mw,area_3_fuel_natural_gas_mw,area_3_fuel_hydro_mw,area_3_fuel_solar_mw,area_3_generation_mw,hour_of_day,month_of_year
-1.4036858,1.8975501,-1.5951475,-1.3964682,-1.551904,1.925106,-1.6311541,-1.448999,-1.0850372,-1.5758568,-1.452369,2.1146455,-1.6524806,-1.476965,-1.5959024,-1.3733108,-1.4894876,-1.5804796,-1.3903242,-1.5509559,2.0243673,2.132783,2.1079183,-1.6791478,-1.6591321,-1.6458948,-1.4222518,-1.6880513,-1.4111885,-1.6089753
-1.4195088,1.9296174,-1.6075387,-1.4118298,-1.5684378,1.9460971,-1.6429095,-1.4631008,-1.1090479,-1.5887414,-1.4668508,2.115185,-1.6644676,-1.4904226,-1.6084627,-1.388839,-1.5034591,-1.5934675,-1.4058331,-1.5638776,2.0362968,2.1339629,2.1088283,-1.6861442,-1.6712377,-1.6578093,-1.4373165,-1.6998023,-1.4263521,-1.6202364
-1.4344405,1.9357505,-1.6198148,-1.426703,-1.5810769,1.9574564,-1.6569974,-1.4770314,-1.1358508,-1.6014792,-1.4811233,2.117556,-1.6763426,-1.5037475,-1.6208924,-1.4043542,-1.5172415,-1.603582,-1.4205567,-1.5766647,2.037479,2.1340623,2.1364865,-1.6977535,-1.6832167,-1.6696212,-1.4521413,-1.7114428,-1.4412376,-1.6314665
-1.4483988,1.9438905,-1.6319791,-1.4413021,-1.5935796,1.965942,-1.6683815,-1.4936743,-1.1610909,-1.6140751,-1.4951957,2.132398,-1.6881084,-1.5169415,-1.6331964,-1.4196118,-1.5308423,-1.6164275,-1.4355989,-1.5893211,2.0424323,2.1377602,2.1399314,-1.7092652,-1.6950741,-1.681333,-1.4667355,-1.7229757,-1.4558954,-1.642662
-1.4627974,1.9588459,-1.6440337,-1.4551866,-1.6059662,1.9928151,-1.6796964,-1.5075947,-1.1838975,-1.6265343,-1.5090755,2.1337557,-1.6997687,-1.530008,-1.6453779,-1.4346626,-1.5442696,-1.6291124,-1.4504071,-1.6018506,2.042518,2.1510139,2.1439903,-1.7206819,-1.7068138,-1.692947,-1.4811093,-1.7344046,-1.4701375,-1.6538209
-1.4769976,1.9635808,-1.6559818,-1.4694902,-1.6182388,1.9966681,-1.690947,-1.5207108,-1.2055804,-1.6290455,-1.5235835,2.1530883,-1.7113256,-1.5429487,-1.6574409,-1.4497648,-1.5575294,-1.6416433,-1.4824842,-1.6142567,2.042761,2.1674998,2.1456108,-1.7320051,-1.71844,-1.7044659,-1.4952729,-1.7457325,-1.4843857,-1.6649395
-1.4930878,1.9795861,-1.6678255,-1.484109,-1.6304009,1.9993265,-1.7021327,-1.5337033,-1.2265407,-1.6414149,-1.5373313,2.1531432,-1.7227823,-1.5541253,-1.6693894,-1.4642874,-1.570629,-1.6540271,-1.4945434,-1.6265424,2.0495682,2.172568,2.1471105,-1.743238,-1.7299564,-1.7158905,-1.5092355,-1.7569625,-1.5007405,-1.6760162
-1.5067128,1.9817088,-1.6795673,-1.4979883,-1.6424545,2.0125399,-1.7132529,-1.5465744,-1.2470121,-1.6536515,-1.5505875,2.152711,-1.7341413,-1.5633166,-1.6812255,-1.4785985,-1.5835733,-1.6662691,-1.504857,-1.6387116,2.053483,2.172568,2.1480067,-1.754382,-1.7413666,-1.7272243,-1.523006,-1.7680974,-1.5143683,-1.6870483
-1.520179,1.9824163,-1.6912096,-1.5116909,-1.6544024,2.0233681,-1.724308,-1.5593264,-1.2678919,-1.6657602,-1.5636879,2.159642,-1.740213,-1.5760477,-1.6929541,-1.4927074,-1.5963686,-1.6783757,-1.5152518,-1.6507666,2.0540285,2.1752799,2.1522017,-1.765439,-1.7526739,-1.7384686,-1.5365918,-1.7791398,-1.5278311,-1.6980349
-1.5334905,1.9851441,-1.7027547,-1.5256788,-1.6662468,2.0233626,-1.7352979,-1.5719615,-1.2816416,-1.6777452,-1.5766379,2.165173,-1.7502751,-1.5888119,-1.704577,-1.5066222,-1.6090204,-1.6772178,-1.5257198,-1.6627116,2.0540745,2.1752799,2.1569676,-1.7764115,-1.7638814,-1.7496254,-1.5500013,-1.7900922,-1.5411348,-1.708974
-1.5466526,1.9897995,-1.7142055,-1.5390099,-1.6779901,2.0257385,-1.7537106,-1.5858862,-1.2995275,-1.689611,-1.5894428,2.1648402,-1.761608,-1.60144,-1.7131506,-1.5203512,-1.6215333,-1.6691501,-1.5362518,-1.6745485,2.0672526,2.1752799,2.1579857,-1.7873013,-1.7749926,-1.7606969,-1.5632411,-1.8009573,-1.5542848,-1.719864
-1.5596701,1.9962406,-1.7255629,-1.552186,-1.6896347,2.0274508,-1.7636781,-1.5981727,-1.3188289,-1.701361,-1.6021074,2.1668131,-1.7728351,-1.6139362,-1.7247471,-1.5339015,-1.6339123,-1.6800023,-1.5468396,-1.6862808,2.0789337,2.1752799,2.1606212,-1.79811,-1.7860099,-1.7716848,-1.5763184,-1.8117374,-1.5672861,-1.7307037
-1.5725473,2.0011978,-1.7368302,-1.5652124,-1.701183,2.031181,-1.7736455,-1.6103587,-1.3375396,-1.7129995,-1.6146365,2.1668131,-1.7839596,-1.6263045,-1.7362354,-1.5472807,-1.6461622,-1.6908264,-1.5574762,-1.6979109,2.0796626,2.1752799,2.1651936,-1.8088397,-1.7969365,-1.782591,-1.589239,-1.8224348,-1.5801436,-1.7414922
-1.5852884,2.0096638,-1.7480092,-1.578094,-1.712637,2.0315123,-1.7836109,-1.6224458,-1.3557082,-1.72453,-1.6270344,2.191927,-1.7949852,-1.638549,-1.7476166,-1.560495,-1.6582872,-1.7016184,-1.5681524,-1.7094413,2.0823352,2.1766534,2.166351,-1.8194925,-1.8077744,-1.7934167,-1.599908,-1.8330516,-1.5928619,-1.7522285
-1.5978975,2.0104969,-1.7591014,-1.5908358,-1.7256283,2.0339208,-1.7935616,-1.6353536,-1.3733784,-1.735956,-1.6393056,2.1981118,-1.8059151,-1.6506734,-1.7588944,-1.5735505,-1.6702914,-1.712376,-1.5788624,-1.7208749,2.091237,2.1794329,2.166351,-1.8300688,-1.8185267,-1.8041642,-1.6126716,-1.8435898,-1.6054455,-1.762912
-1.6103785,2.012507,-1.770109,-1.6034421,-1.736777,2.0485878,-1.8035034,-1.6471729,-1.3877898,-1.7472804,-1.6514536,2.201264,-1.8167517,-1.6626811,-1.7700721,-1.5864533,-1.6821786,-1.7230972,-1.5895975,-1.7322136,2.1143699,2.180547,2.172248,-1.8405718,-1.8291957,-1.8148352,-1.625285,-1.8540511,-1.6178986,-1.7735422
-1.6227354,2.0156884,-1.7810341,-1.6159173,-1.7478313,2.074932,-1.8134308,-1.6589025,-1.404764,-1.7585063,-1.6634827,2.2115295,-1.8274989,-1.664135,-1.781153,-1.5992092,-1.6939524,-1.7337794,-1.600353,-1.7434603,2.1204717,2.182781,2.1767516,-1.8510023,-1.8397835,-1.8254304,-1.6377537,-1.864438,-1.6302255,-1.7841187
-1.6355561,2.0276074,-1.7918776,-1.6293588,-1.7588092,2.077887,-1.8233405,-1.6705446,-1.4185522,-1.7696369,-1.6753966,2.2208924,-1.8505815,-1.6760751,-1.7921394,-1.6118228,-1.7056166,-1.7444208,-1.6111242,-1.7546167,2.120847,2.182781,2.1992571,-1.8613614,-1.8502917,-1.8359524,-1.6532074,-1.8747522,-1.6424301,-1.7967081
-1.6476266,2.0311377,-1.8058643,-1.641509,-1.7697124,2.0983477,-1.833231,-1.6840113,-1.434915,-1.7806743,-1.6871982,2.2248006,-1.8610955,-1.6879011,-1.8030351,-1.6242998,-1.6982036,-1.7550206,-1.6218984,-1.7656856,2.1324754,2.182781,2.2083468,-1.8716512,-1.8607234,-1.8464026,-1.6652614,-1.8849943,-1.6545154,-1.8071247
-1.6595874,2.0329027,-1.8162591,-1.6535276,-1.7805411,2.0986793,-1.8430992,-1.6954745,-1.4509013,-1.791622,-1.6988916,2.2248006,-1.8696406,-1.6996158,-1.8138418,-1.6366446,-1.7088572,-1.7655766,-1.6326727,-1.7766684,2.1327643,2.184466,2.210204,-1.881873,-1.8710796,-1.856782,-1.6770308,-1.8951671,-1.6664854,-1.817365
-1.6714404,2.0328708,-1.8265961,-1.6654375,-1.7912973,2.099972,-1.8529421,-1.7066941,-1.4665372,-1.802482,-1.7104793,2.2268107,-1.8782384,-1.711223,-1.8245629,-1.648861,-1.7195014,-1.7760876,-1.6434469,-1.7875677,2.1331668,2.1894386,2.2112045,-1.8920282,-1.8813629,-1.8670919,-1.6886998,-1.905272,-1.6783437,-1.8275647
-1.6831889,2.0415838,-1.8368795,-1.6772407,-1.801982,2.1034482,-1.8627597,-1.7178435,-1.4818465,-1.8132566,-1.7219646,2.229481,-1.8868835,-1.7223672,-1.8352005,-1.6609544,-1.7301139,-1.7865534,-1.65422,-1.7983851,2.1366506,2.1897376,2.2112248,-1.9021182,-1.8915747,-1.8773342,-1.7002709,-1.9153104,-1.6893202,-1.8377197
-1.6948357,2.048085,-1.8471096,-1.6889408,-1.8125957,2.1035933,-1.8725498,-1.7289233,-1.4968499,-1.8239479,-1.7333505,2.2393324,-1.8955717,-1.7337952,-1.8457566,-1.6729279,-1.7406924,-1.7969728,-1.6649774,-1.809123,2.13688,2.1897376,2.2137556,-1.9121441,-1.9017165,-1.8875103,-1.7117457,-1.925284,-1.7008517,-1.8478318
-1.706383,2.0515409,-1.8452305,-1.7008384,-1.8231399,2.1039197,-1.8823091,-1.7399337,-1.5115675,-1.8345582,-1.7446392,2.2766876,-1.9042969,-1.7451226,-1.8562336,-1.6847858,-1.751235,-1.807344,-1.6757206,-1.8197821,2.1542895,2.2299867,2.216889,-1.9221066,-1.9117903,-1.8976208,-1.7231275,-1.9351935,-1.7124561,-1.8578997
-1.7178335,2.0729406,-1.8538662,-1.7123158,-1.8336158,2.1087263,-1.8920379,-1.7508751,-1.526016,-1.8450902,-1.7558341,2.2768822,-1.9130543,-1.7304003,-1.8666342,-1.6965319,-1.7617404,-1.8176669,-1.6864439,-1.8303654,2.158303,2.2312782,2.2211294,-1.9320083,-1.9217978,-1.9076672,-1.7344174,-1.9450408,-1.7239556,-1.8679217
-1.7291892,2.079518,-1.8639698,-1.7236996,-1.8440243,2.1110883,-1.9017346,-1.7617481,-1.5402124,-1.8555452,-1.7669373,2.2793667,-1.9218386,-1.7394313,-1.8769588,-1.7081687,-1.7722073,-1.8279414,-1.6971443,-1.8408735,2.1714747,2.2388299,2.2211294,-1.9418494,-1.9317399,-1.9176512,-1.7456185,-1.9548278,-1.7353535,-1.8778988
-1.7404531,2.0795484,-1.8740232,-1.734991,-1.8543665,2.1098933,-1.9113982,-1.7725531,-1.5541701,-1.8659256,-1.7779514,2.2862928,-1.9306473,-1.748528,-1.8872111,-1.7197002,-1.7826319,-1.838167,-1.7078199,-1.851309,2.172794,2.2388299,2.2400653,-1.951631,-1.9416184,-1.927574,-1.7567323,-1.9645542,-1.7466526,-1.8878307
-1.7516265,2.0893245,-1.8840264,-1.746193,-1.8646438,2.1178875,-1.9210274,-1.7832907,-1.5602691,-1.8762325,-1.7888787,2.2881248,-1.9394749,-1.7576834,-1.8973922,-1.7311294,-1.7930162,-1.8483431,-1.7184674,-1.8616731,2.173712,2.2488246,2.241321,-1.9613545,-1.951435,-1.9374354,-1.7677609,-1.9742229,-1.7578558,-1.8977156
-1.7627122,2.1028173,-1.8939794,-1.7573075,-1.8748562,2.1214273,-1.9306217,-1.7939618,-1.5740218,-1.8864684,-1.799721,2.2881248,-1.9483162,-1.7668916,-1.9075036,-1.7424594,-1.8033559,-1.8584697,-1.7290826,-1.8719667,2.1758022,2.2488246,2.2455924,-1.9710215,-1.9611908,-1.9472386,-1.7787058,-1.9851087,-1.7689654,-1.9075545
-1.7737125,2.1084182,-1.9038824,-1.7683363,-1.8850057,2.1307645,-1.9401803,-1.8045667,-1.5875552,-1.8966347,-1.8104806,2.2902973,-1.9571737,-1.7761463,-1.917547,-1.7536932,-1.8136524,-1.8685465,-1.7396649,-1.882192,2.1766188,2.2530775,2.2474978,-1.9806317,-1.9708866,-1.9569825,-1.7895693,-1.9945681,-1.7799844,-1.9173474
-1.7846287,2.1119854,-1.9137355,-1.7792813,-1.8950936,2.1397936,-1.9497015,-1.8151064,-1.5908686,-1.9067329,-1.8211598,2.3165367,-1.9660318,-1.7854414,-1.9275239,-1.7648324,-1.8239043,-1.8785734,-1.7502111,-1.8923504,2.2120414,2.2666624,2.2475321,-1.9901872,-1.9805247,-1.9666702,-1.800353,-2.0039718,-1.7909151,-1.9270946
-1.7954632,2.1197917,-1.9235388,-1.7901443,-1.90512,2.1431947,-1.9591854,-1.8255814,-1.6024636,-1.9167645,-1.8317608,2.3167622,-1.9749033,-1.7947716,-1.9374359,-1.7758808,-1.8341095,-1.8885504,-1.7607199,-1.9024432,2.212154,2.2666624,2.248249,-1.9996887,-1.9901053,-1.9763014,-1.8110589,-2.013331,-1.80176,-1.9367943
-1.8062179,2.1197581,-1.9332927,-1.8009278,-1.9150863,2.1431453,-1.968632,-1.8359929,-1.6154768,-1.9267311,-1.8422844,2.3167622,-1.9837782,-1.8041303,-1.9472847,-1.7868401,-1.844269,-1.8984777,-1.7711903,-1.912471,2.212154,2.2831013,2.2582242,-2.0091372,-1.9996296,-1.9858772,-1.821688,-2.022642,-1.812521,-1.9464478
-1.8168938,2.1264315,-1.9429975,-1.811633,-1.9249936,2.1614623,-1.978041,-1.8463404,-1.6283147,-1.9366342,-1.8527336,2.3273087,-1.9926486,-1.8135154,-1.9570721,-1.7977129,-1.8543822,-1.9083551,-1.7816197,-1.9224359,2.2143583,2.284665,2.259111,-2.0185332,-2.0090973,-1.995399,-1.8322427,-2.0319061,-1.8232005,-1.9560556
-1.8274938,2.126963,-1.9526533,-1.8222612,-1.9348425,2.1615236,-1.987411,-1.8566259,-1.6409848,-1.9464749,-1.863109,2.3307261,-2.0015094,-1.8229195,-1.9667981,-1.8085017,-1.8644483,-1.9181831,-1.7920074,-1.9323394,2.2143047,2.284665,2.271054,-2.0278778,-2.018514,-2.004867,-1.8427244,-2.041128,-1.8338006,-1.9656178
-1.8380185,2.1425993,-1.9622606,-1.8328148,-1.9446341,2.1758263,-1.9967421,-1.8668504,-1.6534952,-1.9562544,-1.8734132,2.3307261,-2.0103633,-1.8323382,-1.9764656,-1.8192084,-1.8744665,-1.9279617,-1.8023521,-1.9421818,2.215265,2.284665,2.271054,-2.034124,-2.0278766,-2.0142844,-1.853134,-2.050301,-1.844323,-1.975133
-1.8484703,2.146997,-1.9718198,-1.8432951,-1.9543699,2.1815033,-2.0060327,-1.8770131,-1.665853,-1.965975,-1.8836476,2.3307261,-2.0192046,-1.8417678,-1.9860743,-1.8298347,-1.884437,-1.9376912,-1.8126535,-1.9519649,2.2157717,2.285284,2.301589,-2.0106447,-2.0371873,-2.0236483,-1.8634735,-2.0594304,-1.85477,-1.9846029
-1.8588505,2.1574285,-1.9813312,-1.8537034,-1.9640493,2.1815033,-2.0152874,-1.8871164,-1.678065,-1.9756361,-1.8938134,2.3307261,-2.028046,-1.8512037,-1.9956269,-1.8403833,-1.8943598,-1.947372,-1.8229088,-1.9616895,2.2160995,2.2899637,2.3045352,-2.014588,-2.0464478,-2.0329633,-1.8737445,-2.068518,-1.8651427,-1.994028
-1.8691602,2.1620693,-1.9907948,-1.8640414,-1.9736745,2.1818264,-2.0245037,-1.8884922,-1.690137,-1.9852406,-1.9039123,2.3307261,-2.0368745,-1.8606501,-2.0051222,-1.8508556,-1.9042349,-1.9570037,-1.8331189,-1.9713572,2.2174878,2.289964,2.3097453,-2.0186865,-2.0556574,-2.0422268,-1.8839481,-2.07756,-1.8754436,-2.0034084
-1.8794013,2.174586,-2.0002105,-1.8743107,-1.9832462,2.1834104,-2.0336773,-1.8987322,-1.7020755,-1.9947889,-1.9139458,2.3307261,-2.0456822,-1.8700963,-2.014563,-1.861254,-1.9140623,-1.9665871,-1.8432834,-1.9809679,2.2174683,2.289964,2.3097453,-2.0229378,-2.0648181,-2.051444,-1.8940858,-2.0865576,-1.885674,-2.0127416
-1.8895754,2.1805747,-2.0095785,-1.8845125,-1.9927651,2.1834786,-2.042812,-1.908898,-1.713885,-2.0042827,-1.9239154,2.3367078,-2.0544832,-1.8795259,-2.023954,-1.8715792,-1.923842,-1.9761225,-1.8534012,-1.9905238,2.2194662,2.289964,2.3094769,-2.0273426,-2.0739317,-2.0606093,-1.9041588,-2.0955145,-1.8958356,-2.0220327
-1.8996837,2.1891825,-2.0189035,-1.8946483,-2.0022318,2.1958597,-2.0519085,-1.9189906,-1.7255713,-2.0137198,-1.9338224,2.348167,-2.0632572,-1.8889555,-2.0332873,-1.8818337,-1.9335737,-1.9856105,-1.8634712,-2.0000255,2.2423866,2.289964,2.311074,-2.031901,-2.0829954,-2.0697312,-1.9141682,-2.104431,-1.9059297,-2.031279
-1.9097271,2.1891522,-2.0281816,-1.9047195,-2.011648,2.1995177,-2.0609665,-1.9290122,-1.7371387,-2.0231075,-1.943667,2.348223,-2.0720184,-1.8983752,-2.0425732,-1.8920189,-1.9432576,-1.9950516,-1.873494,-2.0094745,2.2425508,2.311448,2.313497,-2.036611,-2.092016,-2.078803,-1.9241151,-2.1133022,-1.9159577,-2.0404792
-1.9197071,2.2022133,-2.0374131,-1.9147273,-2.0210118,2.2008448,-2.069986,-1.9389648,-1.7556525,-2.0324395,-1.9534522,2.348223,-2.0807588,-1.9077846,-2.0518048,-1.9021364,-1.9528942,-2.0044444,-1.8834693,-2.0188706,2.244053,2.311448,2.3149827,-2.041473,-2.1009872,-2.08783,-1.9340014,-2.1221323,-1.9259213,-2.049638
-1.9296255,2.2023864,-2.0466025,-1.9246719,-2.0303283,2.203639,-2.0789676,-1.9488505,-1.766159,-2.0417235,-1.9631777,2.348223,-2.089474,-1.9171791,-2.060991,-1.9121877,-1.9624838,-2.0137932,-1.893397,-2.0282147,2.2448857,2.311448,2.3189635,-2.0464833,-2.109914,-2.0968149,-1.9438273,-2.130923,-1.935822,-2.0587559
-1.939483,2.2023528,-2.0557458,-1.9345559,-2.039593,2.2148652,-2.0879078,-1.9586707,-1.7766242,-2.0509543,-1.972846,2.348223,-2.0981727,-1.9265563,-2.0380006,-1.9221743,-1.9720267,-2.0230932,-1.903277,-2.037509,2.2448857,2.3264856,2.3250666,-2.05164,-2.1187992,-2.1057503,-1.9535948,-2.1396744,-1.9456613,-2.0678263
-1.9492806,2.2070448,-2.064844,-1.9443799,-2.0488136,2.224204,-2.096809,-1.9684273,-1.7870464,-2.0601394,-1.9824566,2.3535352,-2.1068459,-1.9359148,-2.0412688,-1.9320977,-1.9815228,-2.032351,-1.9131093,-2.0467534,2.2676947,2.3265955,2.336777,-2.056942,-2.1276376,-2.1146436,-1.9633042,-2.148387,-1.9554391,-2.0768557
-1.9590199,2.2088978,-2.0739007,-1.954145,-2.0579813,2.22522,-2.1056724,-1.9781209,-1.7974252,-2.0692718,-1.992012,2.3538659,-2.1154914,-1.9452531,-2.0449326,-1.941958,-1.9909719,-2.0415626,-1.922893,-2.0559485,2.2678223,2.3296034,2.336777,-2.0623846,-2.136433,-2.1234956,-1.9729574,-2.1570568,-1.9651587,-2.0858448
-1.9687016,2.2088642,-2.0829158,-1.9638523,-2.0671058,2.2403355,-2.1144981,-1.9877543,-1.80776,-2.0783606,-2.001513,2.3623672,-2.1241152,-1.9545708,-2.0487454,-1.9517579,-2.0003755,-2.0507278,-1.9326291,-2.0650973,2.2681096,2.329604,2.336777,-2.067965,-2.1451876,-2.1323035,-1.9825546,-2.1656878,-1.9748191,-2.0947938
-1.9783266,2.2188032,-2.091884,-1.9735036,-2.0761838,2.2473335,-2.1232862,-1.9973279,-1.8180484,-2.0873995,-2.0109599,2.3623924,-2.132716,-1.9638631,-2.052709,-1.9614983,-2.0097344,-2.0598514,-1.9423178,-2.0741954,2.2688951,2.329604,2.336777,-2.0736794,-2.153902,-2.1410675,-1.9920968,-2.1742811,-1.9844232,-2.1036973
-1.9878967,2.2337306,-2.1008117,-1.983098,-2.0852144,2.2772343,-2.1320372,-2.0068421,-1.7961206,-2.096393,-2.0203545,2.3623924,-2.1412883,-1.9731319,-2.056823,-1.97118,-2.0190473,-2.0689318,-1.9519593,-2.0832505,2.2692156,2.3315518,2.336777,-2.079524,-2.1625717,-2.1497917,-2.0015876,-2.1828368,-1.9939715,-2.112561
-1.9974126,2.2339034,-2.1096992,-1.9926382,-2.094203,2.27761,-2.140751,-2.0163028,-1.8014249,-2.1053443,-2.029696,2.3623924,-2.1498308,-1.9823732,-2.061089,-1.9808042,-2.0283132,-2.0779655,-1.9615538,-2.0922575,2.269127,2.331624,2.3478696,-2.085494,-2.171201,-2.1584764,-2.0110214,-2.1913552,-2.0034661,-2.1213853
-2.006875,2.240816,-2.118547,-2.0021265,-2.1031468,2.280052,-2.1494277,-2.0257044,-1.8069049,-2.1142461,-2.0389886,2.3623924,-2.1583476,-1.9915886,-2.0655046,-1.9903728,-2.0375373,-2.0869584,-1.971101,-2.1012192,2.2690864,2.3316038,2.3483036,-2.0915866,-2.1797912,-2.1671216,-2.020407,-2.1998367,-2.0129037,-2.1301708
-2.0162835,2.2407904,-2.1273499,-2.0115588,-2.1120448,2.280052,-2.1580653,-2.0350544,-1.8125533,-2.1231058,-2.048229,2.3623924,-2.1668382,-2.0007746,-2.0700715,-1.9998857,-2.046717,-2.0959108,-1.9806011,-2.1101391,2.2690587,2.359999,2.3483036,-2.0977945,-2.1883428,-2.1757236,-2.0297387,-2.2082818,-2.0222924,-2.1389174
-2.0256429,2.2352612,-2.1361132,-2.0209415,-2.1209018,2.2814362,-2.166666,-2.0443501,-1.8183676,-2.1319242,-2.057422,2.3623924,-2.1753018,-2.009931,-2.074786,-2.0093462,-2.05585,-2.10482,-1.9900551,-2.1190133,2.2688727,2.3611233,2.350404,-2.104115,-2.1968563,-2.1842866,-2.0390232,-2.2166903,-2.031625,-2.1476223
-2.0349483,2.2416568,-2.1448376,-2.0302715,-2.1297183,2.2814362,-2.1752307,-2.0535936,-1.81378,-2.1406984,-2.066566,2.3629956,-2.1837378,-2.0190578,-2.079649,-2.0187502,-2.0649421,-2.1136858,-1.9994636,-2.1278431,2.2688727,2.3611233,2.3517582,-2.1105428,-2.2053318,-2.1928115,-2.048255,-2.2250626,-2.0409107,-2.156288
-2.0442069,2.2416272,-2.1535237,-2.0395532,-2.1384902,2.2814362,-2.1837595,-2.0627868,-1.820028,-2.149429,-2.0756617,2.3655787,-2.192142,-2.028154,-2.084657,-2.0281062,-2.0739932,-2.122512,-2.0088258,-2.1366324,2.2688727,2.3611233,2.3552682,-2.1170716,-2.213766,-2.201299,-2.057443,-2.2333977,-2.0501425,-2.1649158
-2.053414,2.2678375,-2.1621714,-2.0487833,-2.1472204,2.282576,-2.1922524,-2.071929,-1.8264307,-2.1581197,-2.0847142,2.3875918,-2.2005165,-2.0372188,-2.089807,-2.0374062,-2.0829976,-2.131299,-2.0181448,-2.1453815,2.2698698,2.3692381,2.3574498,-2.1236963,-2.2221637,-2.209749,-2.0665774,-2.2416975,-2.05933,-2.1735063
-2.0625741,2.2710948,-2.1707807,-2.0579684,-2.1559112,2.282576,-2.2007098,-2.0810223,-1.8329834,-2.166771,-2.0937152,2.3875968,-2.2088625,-2.0462518,-2.0950975,-2.046661,-2.0919607,-2.1400468,-2.027414,-2.1540864,2.2698698,2.3745954,2.357458,-2.1304142,-2.2305245,-2.218162,-2.0756686,-2.2499628,-2.0684636,-2.1820595
-2.0716877,2.2822149,-2.1793487,-2.067101,-2.164563,2.2870595,-2.2091322,-2.0900683,-1.8396809,-2.1753829,-2.1026738,2.3997269,-2.21718,-2.0552523,-2.1005251,-2.0558608,-2.1008837,-2.1487532,-2.0366416,-2.1627498,2.270645,2.3745954,2.357458,-2.1372163,-2.2388494,-2.2265384,-2.084713,-2.2581935,-2.0775537,-2.1905758
-2.080752,2.2822363,-2.1878796,-2.0761905,-2.1731758,2.2873573,-2.2175195,-2.0990646,-1.8465183,-2.1839516,-2.1115904,2.399814,-2.2254689,-2.06422,-2.1060867,-2.0650167,-2.109767,-2.157419,-2.0458274,-2.1713743,2.2839394,2.3934276,2.357458,-2.1441016,-2.2471383,-2.2348785,-2.09371,-2.26639,-2.0865955,-2.1990557
-2.0897734,2.2941763,-2.1963737,-2.0852318,-2.181748,2.2883892,-2.225872,-2.108018,-1.8534894,-2.1924815,-2.120458,2.404119,-2.2337286,-2.0731542,-2.111778,-2.0741212,-2.1186073,-2.1660469,-2.0549643,-2.17996,2.2846844,2.3934276,2.3608947,-2.1510615,-2.2553916,-2.2431812,-2.102665,-2.2745526,-2.0955906,-2.207499
-2.0987473,2.294182,-2.2048311,-2.094227,-2.19028,2.2883892,-2.2341902,-2.1169221,-1.8605895,-2.2009735,-2.1292841,2.4041202,-2.2419596,-2.082055,-2.1175947,-2.0831807,-2.1274061,-2.174637,-2.0640597,-2.1885076,2.2859733,2.3934276,2.3608947,-2.1580923,-2.26361,-2.251448,-2.1115751,-2.2826817,-2.1045434,-2.2159064
-2.107676,2.294182,-2.2132523,-2.1031804,-2.1987746,2.2883892,-2.242474,-2.1257823,-1.8678118,-2.209428,-2.165093,2.4041202,-2.2501612,-2.090922,-2.1235318,-2.0921953,-2.1361659,-2.1831899,-2.0731142,-2.197017,2.285967,2.3934276,2.370309,-2.1651893,-2.2717934,-2.2596796,-2.1204393,-2.2907774,-2.1134486,-2.224277
-2.1165633,2.294182,-2.2216377,-2.112087,-2.207232,2.299296,-2.250724,-2.1346006,-1.8751507,-2.2178454,-2.1676111,2.4330869,-2.25833,-2.0997553,-2.1295872,-2.1011605,-2.144887,-2.1917055,-2.0821252,-2.205485,2.2863643,2.3934276,2.3710542,-2.1723468,-2.2799423,-2.2678766,-2.1292627,-2.2988403,-2.12231,-2.2326117
-2.125407,2.294182,-2.2299874,-2.1209495,-2.2156527,2.3013473,-2.2589405,-2.1433735,-1.8826,-2.2262259,-2.1702023,2.4333198,-2.266469,-2.1085544,-2.135754,-2.1100838,-2.1535697,-2.200184,-2.0910916,-2.2139158,2.2865188,2.423107,2.3907635,-2.17956,-2.288057,-2.2760394,-2.1380455,-2.3068705,-2.1311302,-2.2409115
-2.1342053,2.294182,-2.2383018,-2.129771,-2.2240367,2.30171,-2.2671235,-2.1521025,-1.8901536,-2.2345698,-2.1729188,2.4333198,-2.2745786,-2.1173193,-2.142028,-2.1189644,-2.1622145,-2.2086263,-2.100018,-2.22231,2.2865188,2.423107,2.3958933,-2.1868274,-2.296138,-2.2841682,-2.1467838,-2.3148682,-2.1399083,-2.2491767
-2.1429634,2.3018134,-2.246581,-2.138552,-2.2323847,2.30171,-2.2752733,-2.1607912,-1.8978056,-2.2428777,-2.1757646,2.4333198,-2.282659,-2.12605,-2.1484046,-2.1277971,-2.1708183,-2.2170315,-2.1089046,-2.2306678,2.2865188,2.423107,2.3958933,-2.1941404,-2.3041856,-2.2922633,-2.1554804,-2.3228338,-2.1486409,-2.2574077
