k,DGatingDNN,STG,LassoNet,XGBoost,Lasso,Pearson
1,0.0414533656238838,0.016215201122690814,0.22778031252624042,0.2922745161066346,0.040692074382316035,0.22778031252624042
3,0.40111479720984566,0.28677459624504853,0.5689626942029269,0.4440887148328141,0.45186364538938084,0.5778331465118723
8,0.9544760590255523,0.6265812758712638,0.8528971002785752,0.8177981673871864,0.9359237550688415,0.7871173827297261
17,0.9692700106075873,0.9322945825317152,0.9074813333921445,0.906471158865696,0.967985272661943,0.8846805971912006
22,0.9715130433688763,0.9297919212687287,0.963082724115266,0.9211858634901559,0.9719271815970735,0.8843535400519541
34,0.9721920194215945,0.9288456530340898,0.9699778530270268,0.9671466634442788,0.9697952102820064,0.9619157021870707
54,0.9702695578093545,0.9687417456485595,0.9719063956045967,0.9715446645761691,0.9714718221795812,0.9694217022970084
