area_1_load_actual_mw,area_2_load_actual_mw,area_3_load_actual_mw,system_load_actual_mw,area_1_load_day_ahead_mw,area_2_load_day_ahead_mw,area_3_load_day_ahead_mw,system_load_day_ahead_mw,system_generation_mw,system_losses_mw,area_1_net_export_mw,area_2_net_export_mw,area_3_net_export_mw,reserve_reg_up_mw,reserve_reg_down_mw,reserve_spin_r1_mw,reserve_spin_r2_mw,reserve_spin_r3_mw,gen_fuel_coal_mw,gen_fuel_natural_gas_mw,gen_fuel_nuclear_mw,gen_fuel_hydro_mw,gen_fuel_wind_mw,gen_fuel_solar_mw,area_1_fuel_coal_mw,area_1_fuel_natural_gas_mw,area_1_fuel_nuclear_mw,area_1_fuel_hydro_mw,area_1_fuel_wind_mw,area_1_fuel_solar_mw,area_1_generation_mw,area_2_fuel_coal_mw,area_2_fuel_natural_gas_mw,area_2_fuel_hydro_mw,area_2_fuel_solar_mw,area_2_generation_mw,area_3_fuel_coal_mw,area_3_fuel_natural_gas_mw,area_3_fuel_hydro_mw,area_3_fuel_wind_mw,area_3_fuel_solar_mw,area_3_generation_mw,hour_of_day,day_of_week,month_of_year,is_weekend
0.30351743,-0.6570135,-0.8448394,-0.6463909,-0.043065242,-0.27192262,-0.56365263,-0.3459044,-0.36583516,1.3722419,0.5533202,0.36207458,0.99744594,-0.47066367,-0.51207906,-0.095736,-0.6335517,-0.73157537,0.46563157,-0.6038927,1.1482626,-0.52862644,0.44118914,-0.30446097,1.2174246,1.1794345,0.9323759,1.3340039,1.5066944,0.54210037,0.43511543,-0.102142364,-0.64738786,-0.84908074,-0.22799592,-0.76756686,-0.577298,-0.67676765,-0.96670514,-0.09224396,-0.2499021,-0.8026655,-0.9422348,-0.9688985,-0.9670973,-0.9574329
0.2641864,-0.70985186,-0.88728493,-0.6996385,-0.100702986,-0.34519798,-0.6189548,-0.41104683,-0.42834333,1.3931926,0.5288708,0.3271851,1.0241967,-0.53239393,-0.5717911,-0.16555369,-0.6802443,-0.7767209,0.44247976,-0.6530532,1.1668054,-0.5829778,0.41415244,-0.37570417,1.2438972,1.1929988,0.9554233,1.3801489,1.537511,0.5368681,0.41108605,-0.16105661,-0.6959877,-0.8845463,-0.30619848,-0.8136868,-0.63674074,-0.71360904,-1.0013328,-0.16468652,-0.3180545,-0.84097767,-0.9782134,-0.9999307,-1.0015149,-0.993835
0.23375255,-0.7585415,-0.923711,-0.74350953,-0.15010233,-0.40952176,-0.6723397,-0.47493148,-0.48581704,1.4175638,0.5016476,0.29780138,1.0569099,-0.58554876,-0.6248663,-0.23587741,-0.72777706,-0.8114987,0.42024773,-0.6978927,1.1852555,-0.6398962,0.3854266,-0.4381658,1.2814958,1.2177353,0.97251296,1.4023565,1.5636191,0.535843,0.3817719,-0.22826259,-0.74599683,-0.92052865,-0.3840551,-0.8544284,-0.68830353,-0.7597487,-1.0299113,-0.23952006,-0.3725259,-0.8790855,-1.01143,-1.0339943,-1.0319685,-1.0284605
0.19873594,-0.80655706,-0.9599295,-0.79158205,-0.20783384,-0.4779472,-0.7324794,-0.53471,-0.5427881,1.4473445,0.47114685,0.25155333,1.0761373,-0.6370932,-0.6777786,-0.30585647,-0.77224016,-0.85203254,0.3989306,-0.7452636,1.2234133,-0.6900609,0.35328665,-0.5037339,1.3172765,1.2405947,0.99613833,1.4173124,1.602894,0.5296465,0.35001245,-0.29384843,-0.78676236,-0.95159125,-0.4570816,-0.8957005,-0.73608565,-0.805808,-1.0553446,-0.31160647,-0.4393733,-0.91633826,-1.0480072,-1.0665343,-1.0642055,-1.0620488
0.1471034,-0.84750384,-0.9933711,-0.8288496,-0.2699777,-0.5379001,-0.7729358,-0.58710724,-0.5943902,1.4661522,0.43907195,0.20462388,1.0960068,-0.6892123,-0.72384745,-0.3756276,-0.80860984,-0.8955421,0.36665887,-0.7877905,1.2432956,-0.73752964,0.32110018,-0.55258465,1.3467022,1.2671705,1.003907,1.4629227,1.6257801,0.51416457,0.31117514,-0.3641103,-0.82894236,-0.9823404,-0.5252696,-0.9339205,-0.7717041,-0.8463302,-1.0854815,-0.38027564,-0.49064445,-0.9518327,-1.0748556,-1.0948725,-1.0947343,-1.0902721
0.0913135,-0.8862235,-1.0243534,-0.86913145,-0.33425367,-0.59369254,-0.81319094,-0.6429155,-0.64217675,1.4862639,0.40784323,0.1534371,1.1242775,-0.732507,-0.76751363,-0.43894082,-0.845547,-0.92612416,0.33616388,-0.8223329,1.25572,-0.7782243,0.2827154,-0.60319704,1.3874675,1.288476,1.0100958,1.4894276,1.6548529,0.50439525,0.26848418,-0.43109,-0.86832523,-1.0163567,-0.5855176,-0.96653926,-0.8040714,-0.88482755,-1.1147603,-0.45113486,-0.54451436,-0.9859873,-1.1009908,-1.1213796,-1.1210644,-1.1151983
0.040212903,-0.92011076,-1.053425,-0.9053281,-0.3896192,-0.6507202,-0.85036945,-0.6946073,-0.68807745,1.5234015,0.37387016,0.09954245,1.1412534,-0.77821445,-0.80788326,-0.50243735,-0.8829029,-0.96094066,0.29743484,-0.8586624,1.2778715,-0.8257095,0.2349917,-0.66319406,1.4233992,1.3088068,1.0236062,1.5057925,1.6863371,0.48244098,0.2132618,-0.49347755,-0.9031928,-1.0492269,-0.6355455,-1.0060304,-0.8376393,-0.9117502,-1.1397024,-0.5073771,-0.6019117,-1.0164028,-1.1262133,-1.1439288,-1.1462198,-1.1388102
-0.018847868,-0.95543987,-1.0834434,-0.93490225,-0.444262,-0.7014582,-0.88672763,-0.7423092,-0.73398906,1.5412923,0.33664748,0.03816027,1.1657484,-0.8191402,-0.8476075,-0.55902433,-0.92063904,-0.9907412,0.25090218,-0.8942468,1.3004274,-0.8632258,0.18498948,-0.7108942,1.4586976,1.3341162,1.0279912,1.5206745,1.7055081,0.47032338,0.15173104,-0.5501835,-0.9387172,-1.0771834,-0.68632585,-1.03668,-0.8750073,-0.944274,-1.1629189,-0.56300694,-0.64696956,-1.0457932,-1.155033,-1.1689895,-1.168202,-1.158683
-0.081395455,-0.9892435,-1.1123041,-0.9656392,-0.5019594,-0.7472978,-0.9205151,-0.7829288,-0.7765799,1.5505978,0.28734106,-0.023590825,1.1807759,-0.85936534,-0.88409084,-0.61323094,-0.9542686,-1.0214155,0.19493982,-0.9289283,1.3444514,-0.8990892,0.13534166,-0.75046384,1.4897404,1.3480631,1.0508362,1.5402905,1.7246672,0.467006,0.09573786,-0.59938157,-0.9668242,-1.0900518,-0.7363115,-1.0618274,-0.9067618,-0.97609824,-1.1867186,-0.6142879,-0.6910375,-1.0756433,-1.1774411,-1.1919283,-1.1912086,-1.1784586
-0.15035845,-1.0183101,-1.1368706,-0.9968775,-0.5494864,-0.79284424,-0.9553976,-0.82894504,-0.8139848,1.5641942,0.23143545,-0.09961527,1.1960238,-0.8945974,-0.91762465,-0.6662329,-0.9827011,-1.0461973,0.1373856,-0.958228,1.3550806,-0.9315675,0.0749641,-0.7958464,1.5163537,1.3729424,1.0617018,1.5675561,1.7435155,0.42471984,0.02492289,-0.64857894,-0.99824196,-1.113226,-0.7837438,-1.0872906,-0.9382092,-1.0082066,-1.2058153,-0.6709134,-0.73464435,-1.0990337,-1.2031403,-1.2146968,-1.214073,-1.2005205
-0.21902686,-1.0463717,-1.1618751,-1.0227468,-0.60432583,-0.83119863,-0.9843818,-0.86379874,-0.8454414,1.5892534,0.16928075,-0.17014268,1.1998811,-0.9297914,-0.9487791,-0.7141267,-1.0111033,-1.0661515,0.06806273,-0.9894418,1.3872046,-0.9663625,0.00801605,-0.8416457,1.5567869,1.3947853,1.0703713,1.5956484,1.771394,0.39594752,-0.043765984,-0.6911217,-1.0237039,-1.1376003,-0.82869554,-1.1149682,-0.96775174,-1.0385832,-1.2262636,-0.71282744,-0.77560955,-1.124516,-1.2234701,-1.236606,-1.2370446,-1.2230085
-0.2890495,-1.0748669,-1.1852273,-1.0496529,-0.65021217,-0.87087035,-1.0153046,-0.8970091,-0.87763125,1.6039382,0.10628963,-0.24536806,1.216912,-0.9616119,-0.9732095,-0.7604402,-1.0379237,-1.0897663,-0.00372206,-1.0158145,1.4013692,-0.99602735,-0.05983703,-0.87633777,1.5823084,1.4147329,1.0719572,1.6066818,1.7893076,0.35213682,-0.11740273,-0.7328569,-1.047798,-1.1590515,-0.8645357,-1.1374159,-0.9907001,-1.0570085,-1.2478484,-0.7588889,-0.8083146,-1.1503086,-1.2432531,-1.2547255,-1.2599896,-1.2459314
-0.3518342,-1.1029276,-1.2070192,-1.0777396,-0.6927196,-0.90557307,-1.0408287,-0.92807215,-0.9130581,1.6127797,0.032471728,-0.313849,1.2479092,-0.9899995,-1.0043595,-0.8053757,-1.0645348,-1.1149167,-0.078713454,-1.0325023,1.4268383,-1.0245523,-0.13525714,-0.9070236,1.6138299,1.4349549,1.0740603,1.6318401,1.8104687,0.3048803,-0.19146754,-0.7772314,-1.0727928,-1.1821445,-0.8979837,-1.1579274,-1.0108997,-1.0889169,-1.2687064,-0.79995316,-0.8464241,-1.1758066,-1.2630283,-1.2753446,-1.2823913,-1.2665743
-0.41993245,-1.1245672,-1.2287279,-1.1043367,-0.7342322,-0.936758,-1.067573,-0.9597938,-0.950221,1.6274219,-0.052051865,-0.38525167,1.2651483,-1.0179625,-1.0333728,-0.8392418,-1.0911669,-1.1368288,-0.15972048,-1.0624299,1.4553447,-1.0469074,-0.20652136,-0.94059634,1.6463693,1.4451492,1.1104332,1.662198,1.817452,0.25724742,-0.26448265,-0.8185742,-1.0980289,-1.2043548,-0.9316118,-1.1790856,-1.0413185,-1.1142532,-1.2899834,-0.8367998,-0.8789637,-1.1882956,-1.2817434,-1.2978798,-1.3041477,-1.2865471
-0.4832758,-1.147788,-1.2509743,-1.1276343,-0.7703795,-0.969435,-1.0965453,-0.9889099,-0.9781823,1.641364,-0.13134895,-0.4518017,1.2865057,-1.0434456,-1.0610946,-0.87362266,-1.1155497,-1.1592785,-0.23165037,-1.0869755,1.4839784,-1.0730746,-0.28326768,-0.97179157,1.6755488,1.4740576,1.1121062,1.6878164,1.8267673,0.19699547,-0.34107536,-0.85560286,-1.1227413,-1.2257888,-0.9636314,-1.2004756,-1.0686271,-1.1276953,-1.3095019,-0.87132925,-0.9095717,-1.2099552,-1.3000008,-1.3087808,-1.3218924,-1.3069705
-0.53990054,-1.1739403,-1.2626355,-1.1468959,-0.80594003,-1.0047939,-1.1208094,-1.0150574,-1.0048624,1.6563116,-0.2129935,-0.51102126,1.3076563,-1.0727612,-1.0862223,-0.9050635,-1.1390574,-1.1817898,-0.30670667,-1.1101582,1.4981111,-1.095717,-0.3593733,-0.9966542,1.6906202,1.4926943,1.1353204,1.7175057,1.8367004,0.13325514,-0.41129974,-0.88605034,-1.1445899,-1.2540873,-0.99805284,-1.2227457,-1.099174,-1.1479263,-1.3275079,-0.9009599,-0.94110453,-1.2285016,-1.3178287,-1.3261358,-1.3418454,-1.3199613
-0.59271145,-1.2021258,-1.2813857,-1.1621934,-0.8447343,-1.0333203,-1.144172,-1.0453627,-1.0292032,1.6863518,-0.2914251,-0.5700614,1.3264552,-1.0980029,-1.1135415,-0.9374932,-1.1614765,-1.2035211,-0.37647483,-1.146983,1.5155648,-1.1238059,-0.42546755,-1.0145892,1.7217479,1.5176076,1.1367797,1.7289158,1.8834893,0.07406253,-0.47827277,-0.9208425,-1.1638156,-1.2760346,-1.0250891,-1.2450566,-1.112695,-1.1666318,-1.3421705,-0.9324501,-0.9700161,-1.251291,-1.3352525,-1.3530012,-1.3585423,-1.338479
-0.64325035,-1.2226399,-1.2997533,-1.1831937,-0.87786704,-1.0576513,-1.1642988,-1.0681295,-1.0550884,1.7038885,-0.37122634,-0.622159,1.3364891,-1.1256263,-1.1386417,-0.97022086,-1.1847165,-1.2222335,-0.44994155,-1.162763,1.5216423,-1.1504862,-0.48975268,-1.0385212,1.7527316,1.5323371,1.1428199,1.7408769,1.8965087,-0.007146003,-0.5415212,-0.951484,-1.1828467,-1.2975773,-1.0548321,-1.2641594,-1.1347291,-1.1844685,-1.3663034,-0.96902,-1.0011588,-1.2703063,-1.3522953,-1.3688623,-1.372064,-1.356521
-0.68911755,-1.2418066,-1.3183959,-1.203055,-0.9078968,-1.0805528,-1.1862646,-1.0919222,-1.0848507,1.7163167,-0.44120327,-0.6724328,1.345355,-1.1468931,-1.1620792,-0.9964481,-1.209221,-1.2363088,-0.51698923,-1.1800262,1.5422806,-1.169101,-0.55272615,-1.0624694,1.7920748,1.5494869,1.1683413,1.7564675,1.9187155,-0.0823181,-0.59903604,-0.9805443,-1.2050647,-1.3225999,-1.0800953,-1.2838286,-1.1572137,-1.2050079,-1.3893244,-0.99980426,-1.034055,-1.2902786,-1.3691688,-1.3844699,-1.3857082,-1.3675606
-0.7324889,-1.2562686,-1.3365356,-1.2230856,-0.93833417,-1.106062,-1.2069111,-1.1135504,-1.1125723,1.7271792,-0.50389665,-0.7118902,1.3568197,-1.1705446,-1.184535,-1.025149,-1.2289957,-1.2512233,-0.57819456,-1.2005529,1.5597488,-1.1879537,-0.606627,-1.0781933,1.8102168,1.5702974,1.1946214,1.77441,1.932824,-0.16065834,-0.6537945,-1.0083228,-1.2214148,-1.3321682,-1.1039232,-1.3053808,-1.1796105,-1.2241547,-1.4234103,-1.0275974,-1.0590315,-1.3085839,-1.3870541,-1.399834,-1.4016986,-1.3848816
-0.77458036,-1.2794435,-1.3542093,-1.24259,-0.9698089,-1.1274298,-1.2244406,-1.1346809,-1.1337453,1.7317358,-0.56132245,-0.75433147,1.3722341,-1.1876051,-1.2051897,-1.0522418,-1.2457429,-1.2691362,-0.63356256,-1.2184696,1.5704482,-1.2084109,-0.66546243,-1.0998698,1.8161352,1.5975509,1.1989338,1.782692,1.9652096,-0.243618,-0.7036559,-1.0339721,-1.2396479,-1.3470582,-1.1286327,-1.3269362,-1.2006947,-1.2436601,-1.4269607,-1.0552342,-1.0798912,-1.326435,-1.4029005,-1.4149644,-1.4152056,-1.3998582
-0.81293434,-1.2955202,-1.3714489,-1.2627054,-0.9989532,-1.1486717,-1.2445897,-1.1565639,-1.1549432,1.736888,-0.62339854,-0.7953523,1.3943602,-1.2042234,-1.2263358,-1.0735859,-1.2646863,-1.2913388,-0.68654275,-1.2488004,1.5905018,-1.2289913,-0.7093926,-1.1216818,1.843816,1.6119373,1.2176739,1.7961274,1.9743125,-0.3199504,-0.7493797,-1.0597415,-1.25551,-1.3575149,-1.1523584,-1.3411331,-1.2185704,-1.266574,-1.4350771,-1.0807348,-1.0972769,-1.3435553,-1.4184616,-1.4298695,-1.4306964,-1.4112792
-0.8522927,-1.3127264,-1.3882836,-1.2811164,-1.0224624,-1.1766514,-1.2600226,-1.1799699,-1.1720629,1.7455704,-0.67751926,-0.83434665,1.4113033,-1.2270964,-1.2467983,-1.0990927,-1.2831595,-1.3097973,-0.7359573,-1.2646211,1.6106116,-1.2506018,-0.75289875,-1.1373078,1.8561485,1.6352104,1.2231177,1.8011672,1.9754447,-0.39231637,-0.7910578,-1.0810086,-1.2746959,-1.3722908,-1.170717,-1.369114,-1.2403107,-1.2846094,-1.4433869,-1.1096678,-1.117963,-1.3600631,-1.4337506,-1.4445583,-1.4459785,-1.4276631
-0.88626635,-1.3340706,-1.4047405,-1.2910836,-1.0468384,-1.1952095,-1.2758992,-1.2008426,-1.1922451,1.7495115,-0.72607654,-0.8676407,1.4219724,-1.2464498,-1.2677132,-1.1248533,-1.3100859,-1.3277826,-0.7811285,-1.2802885,1.62088,-1.2683959,-0.79503006,-1.1600052,1.8680371,1.6457759,1.2446834,1.8144227,1.9754447,-0.46850994,-0.8330675,-1.1046275,-1.287303,-1.3869392,-1.1926352,-1.3857025,-1.2589129,-1.3022472,-1.451882,-1.1318305,-1.133536,-1.3794135,-1.4487818,-1.4632846,-1.453427,-1.4436786
