目标,中文名,达标水平,预算n,先达标的方法,方法,测试R2,全量R2,候选数,选中字段
branch_ca_1_loading_pct,线路CA-1负载率,95%,7,DGatingDNN,DGatingDNN,0.9454744540230211,0.9775366239953002,43,area_3_fuel_natural_gas_mw|area_1_fuel_wind_mw|system_losses_mw|gen_fuel_solar_mw|gen_fuel_wind_mw|area_2_fuel_natural_gas_mw|area_2_fuel_coal_mw
branch_ca_1_loading_pct,线路CA-1负载率,95%,7,DGatingDNN,STG,0.9252125721753836,0.9775366239953002,43,area_3_fuel_natural_gas_mw|area_3_fuel_solar_mw|system_losses_mw|area_2_fuel_natural_gas_mw|area_1_fuel_wind_mw|area_3_fuel_wind_mw|gen_fuel_nuclear_mw
branch_ca_1_loading_pct,线路CA-1负载率,95%,7,DGatingDNN,LassoNet,0.9148570349289226,0.9775366239953002,43,gen_fuel_wind_mw|system_losses_mw|area_3_fuel_solar_mw|area_1_fuel_wind_mw|gen_fuel_nuclear_mw|area_1_fuel_nuclear_mw|area_1_fuel_hydro_mw
branch_ca_1_loading_pct,线路CA-1负载率,95%,7,DGatingDNN,XGBoost,0.9086290277763295,0.9775366239953002,43,area_1_fuel_solar_mw|area_1_fuel_wind_mw|area_3_fuel_solar_mw|gen_fuel_solar_mw|system_losses_mw|area_1_generation_mw|gen_fuel_wind_mw
branch_ca_1_loading_pct,线路CA-1负载率,95%,7,DGatingDNN,Lasso,0.8822450703367709,0.9775366239953002,43,area_1_fuel_wind_mw|area_3_fuel_solar_mw|gen_fuel_wind_mw|gen_fuel_nuclear_mw|area_2_fuel_natural_gas_mw|area_2_fuel_coal_mw|area_1_fuel_nuclear_mw
branch_ca_1_loading_pct,线路CA-1负载率,95%,7,DGatingDNN,Pearson,0.8805164039113085,0.9775366239953002,43,gen_fuel_wind_mw|area_3_fuel_wind_mw|area_1_fuel_wind_mw|system_losses_mw|area_3_fuel_solar_mw|gen_fuel_solar_mw|area_1_fuel_solar_mw
branch_ca_1_loading_pct,线路CA-1负载率,97%,8,DGatingDNN,DGatingDNN,0.9514932744650348,0.9775366239953002,43,area_3_fuel_natural_gas_mw|area_1_fuel_wind_mw|system_losses_mw|gen_fuel_solar_mw|gen_fuel_wind_mw|area_2_fuel_natural_gas_mw|area_2_fuel_coal_mw|area_1_fuel_natural_gas_mw
branch_ca_1_loading_pct,线路CA-1负载率,97%,8,DGatingDNN,STG,0.9484701404366193,0.9775366239953002,43,area_3_fuel_natural_gas_mw|area_3_fuel_solar_mw|system_losses_mw|area_2_fuel_natural_gas_mw|area_1_fuel_wind_mw|area_3_fuel_wind_mw|gen_fuel_nuclear_mw|area_1_fuel_hydro_mw
branch_ca_1_loading_pct,线路CA-1负载率,97%,8,DGatingDNN,LassoNet,0.9213045715220511,0.9775366239953002,43,gen_fuel_wind_mw|system_losses_mw|area_3_fuel_solar_mw|area_1_fuel_wind_mw|gen_fuel_nuclear_mw|area_1_fuel_nuclear_mw|area_1_fuel_hydro_mw|area_1_fuel_natural_gas_mw
branch_ca_1_loading_pct,线路CA-1负载率,97%,8,DGatingDNN,XGBoost,0.9337329303452113,0.9775366239953002,43,area_1_fuel_solar_mw|area_1_fuel_wind_mw|area_3_fuel_solar_mw|gen_fuel_solar_mw|system_losses_mw|area_1_generation_mw|gen_fuel_wind_mw|area_3_fuel_natural_gas_mw
branch_ca_1_loading_pct,线路CA-1负载率,97%,8,DGatingDNN,Lasso,0.9176232118722331,0.9775366239953002,43,area_1_fuel_wind_mw|area_3_fuel_solar_mw|gen_fuel_wind_mw|gen_fuel_nuclear_mw|area_2_fuel_natural_gas_mw|area_2_fuel_coal_mw|area_1_fuel_nuclear_mw|area_1_fuel_hydro_mw
branch_ca_1_loading_pct,线路CA-1负载率,97%,8,DGatingDNN,Pearson,0.8811148811029821,0.9775366239953002,43,gen_fuel_wind_mw|area_3_fuel_wind_mw|area_1_fuel_wind_mw|system_losses_mw|area_3_fuel_solar_mw|gen_fuel_solar_mw|area_1_fuel_solar_mw|area_2_fuel_solar_mw
