epoch,train_loss,train_total_loss,train_r2,test_loss,test_r2
1,0.2734767673464012,0.4145524114859606,0.7265232801437378,0.3046119272258116,0.709235429763794
2,0.2541007293623571,0.26540751271295515,0.7458992600440979,0.284016083964236,0.7288950085639954
3,0.24051493072322572,0.2491524453586676,0.759485125541687,0.27132997058595626,0.7410044074058533
4,0.23205995578837343,0.24097145005241621,0.767940104007721,0.2635177670527233,0.7484614849090576
5,0.22518750600819926,0.2316805432197624,0.7748125195503235,0.26158629846918613,0.75030517578125
6,0.21925917019978494,0.22611729389616286,0.7807408571243286,0.2553793006495798,0.7562299966812134
7,0.21851054049608198,0.21872388149779834,0.7814894914627075,0.25029938276346825,0.761078953742981
8,0.20415876066574107,0.21311942083251892,0.7958412766456604,0.24475903911771227,0.7663674354553223
9,0.20397019315029705,0.21006438277560757,0.7960298657417297,0.24294739197323006,0.7680966854095459
10,0.2030901092740785,0.20357273368006684,0.7969099283218384,0.2403439825962055,0.770581841468811
11,0.1915537721047352,0.2007081714125721,0.8084462285041809,0.23199631099708243,0.7785499691963196
12,0.18869091689501552,0.1966956269679369,0.8113090991973877,0.23085445691576253,0.7796399593353271
13,0.18537958710322117,0.19530009342720472,0.8146203756332397,0.2307053153246554,0.7797822952270508
14,0.1872065142062968,0.1988466278324801,0.812793493270874,0.2331577101764886,0.7774413824081421
15,0.18135250023673213,0.18840463751984188,0.8186475038528442,0.222531475449942,0.7875845432281494
16,0.18047853336429528,0.1848382442115376,0.8195214867591858,0.22162455083062388,0.7884502410888672
17,0.1783892922342717,0.18468948999296164,0.8216107487678528,0.22328758562413217,0.786862850189209
18,0.1775285115174359,0.17955188843541958,0.8224714994430542,0.2186141400863778,0.7913238406181335
19,0.17742212921870257,0.17956630887728262,0.8225778937339783,0.22138114192216873,0.7886826395988464
20,0.1725691583946209,0.1772686163286581,0.8274308443069458,0.21535157472730856,0.7944381237030029
21,0.17456119597426148,0.17772898077698882,0.8254388570785522,0.2220318745077507,0.7880614399909973
22,0.16717718974776902,0.17320937808499345,0.8328227996826172,0.21535519438957346,0.794434666633606
23,0.17356752743047105,0.1731752354936205,0.8264325261116028,0.2180684911146692,0.7918446660041809
24,0.16318233823835807,0.1715863547012008,0.8368176817893982,0.21187969007567592,0.7977521419525146
25,0.1747052196325531,0.17058187641793707,0.8252947926521301,0.22291703323608256,0.7872165441513062
26,0.17197737082849648,0.16959053013130734,0.8280225992202759,0.22326154296273645,0.7868877053260803
27,0.1635769679610598,0.17349510518920414,0.8364230394363403,0.2143155736253346,0.7954269647598267
28,0.1617098057923106,0.16578447930435042,0.8382902145385742,0.20953614615142074,0.7999891638755798
29,0.1590607166609366,0.1655531069110922,0.8409392833709717,0.21214809890445238,0.79749596118927
30,0.15955093892279223,0.16549804454122927,0.8404490351676941,0.20699425735702254,0.8024154901504517
31,0.15677281709814672,0.1636749097145429,0.843227207660675,0.2111518910201479,0.7984468340873718
32,0.1546595429550912,0.16166740045387518,0.8453404903411865,0.20695291400555368,0.802454948425293
33,0.15608741050528935,0.16282037876913327,0.8439126014709473,0.20909955281100862,0.8004058599472046
34,0.1519276028170618,0.15938655148226394,0.8480724096298218,0.2052388076019818,0.8040911555290222
35,0.1621785452915123,0.1577603225566335,0.8378214836120605,0.2133746123171016,0.7963252067565918
36,0.15808164335250174,0.15678703839186683,0.8419183492660522,0.21371419976580225,0.7960010170936584
37,0.15754484323030876,0.1561927115764046,0.8424551486968994,0.21428514158004494,0.795456051826477
38,0.1505799641025696,0.15509118155166135,0.8494200706481934,0.20195927960717344,0.807221531867981
39,0.14970997499859096,0.15379697060495678,0.850290060043335,0.20277786689074753,0.8064401745796204
40,0.15639065536833252,0.15418852827937837,0.8436093330383301,0.21197151743964246,0.79766446352005
41,0.15674169163228271,0.1548385190259636,0.8432583212852478,0.21202605284036022,0.7976124286651611
42,0.14391631459143228,0.15269832342044104,0.8560836911201477,0.20191139155854237,0.8072673082351685
43,0.14607860144762205,0.1499648175436969,0.8539214134216309,0.2027181313356138,0.8064972162246704
44,0.14909758732563083,0.15228726176131546,0.8509024381637573,0.2068987825851394,0.8025066256523132
45,0.15972309980772803,0.14865666497060012,0.8402769565582275,0.21589106778065636,0.7939231395721436
46,0.15045920142014482,0.15014412600166835,0.8495408296585083,0.21008099994056573,0.7994690537452698
47,0.144273761348755,0.1473146227110632,0.8557262420654297,0.20216773187988288,0.8070225715637207
48,0.14491613856453628,0.14782083969161733,0.8550838828086853,0.20876917897906477,0.800721287727356
49,0.13903647020650625,0.14545589801373437,0.8609635233879089,0.19950153616780084,0.8095675706863403
50,0.14213227305154474,0.14477537536221177,0.8578677177429199,0.1997559440022411,0.8093247413635254
51,0.15287553253906017,0.1467375036310418,0.847124457359314,0.20972332118300202,0.7998104691505432
52,0.1394668160688443,0.14333364341958432,0.8605332374572754,0.1974572038723711,0.8115189671516418
53,0.135725013661776,0.14508278051033605,0.8642749786376953,0.19566539098342803,0.8132293224334717
54,0.13381913503755594,0.14247083846881167,0.8661808967590332,0.19418334163997544,0.8146440386772156
55,0.1344446590187548,0.13974589757158618,0.8655553460121155,0.19714544209083926,0.8118165731430054
56,0.1678604171009765,0.13984092530248676,0.8321396112442017,0.23141156892253928,0.7791081666946411
57,0.1420013206817481,0.1439697427952996,0.8579986691474915,0.20774381471687256,0.8016999959945679
58,0.13613822628384314,0.13928180066689178,0.8638617992401123,0.19729414729313227,0.8116746544837952
59,0.1328596779910434,0.13883650695890465,0.8671402931213379,0.19347781283325372,0.8153174519538879
60,0.13382248134271832,0.1367169208425781,0.8661775588989258,0.1995547603599575,0.8095167875289917
61,0.143645697123744,0.13860451873075444,0.8563543558120728,0.20716521197389895,0.8022522926330566
62,0.13362889716682222,0.1372348389067793,0.8663711547851562,0.20058679385838996,0.808531641960144
63,0.12788545007921814,0.13730907624721697,0.8721145391464233,0.1952022407841805,0.8136714696884155
64,0.12805217139683478,0.13446372187962966,0.8719478845596313,0.19382215368287153,0.8149887919425964
65,0.12816111595608523,0.13314212316768156,0.8718389272689819,0.19536567885071449,0.8135154247283936
66,0.12565174056409853,0.1330503160446393,0.8743482828140259,0.19585934011142045,0.8130441904067993
67,0.1243535507308169,0.13190038504343557,0.8756464719772339,0.190525247320452,0.8181358575820923
68,0.13057884916418538,0.13042590048145516,0.869421124458313,0.2002089270922147,0.8088923692703247
69,0.12360143671071504,0.13199565372962258,0.8763985633850098,0.192265056885915,0.8164750933647156
70,0.12423775222240219,0.13173176740149273,0.8757622241973877,0.19106591861061412,0.8176197409629822
71,0.13636986399700946,0.12998932859010137,0.8636301755905151,0.21150609546821547,0.7981087565422058
72,0.1259988461016843,0.1350935219569686,0.874001145362854,0.1968235426271955,0.8121238350868225
73,0.12244699567125619,0.12856301433971148,0.8775530457496643,0.19095373834051685,0.8177267909049988
74,0.12651317570222906,0.12643289551149514,0.8734868168830872,0.19408177220545386,0.8147410154342651
75,0.12093184483393782,0.129973875804087,0.87906813621521,0.19126379289919485,0.817430853843689
76,0.12106542046953639,0.1260458454669192,0.8789345622062683,0.19254030151607376,0.8162123560905457
77,0.12404512545143086,0.12345520025125833,0.8759548664093018,0.19436249820745155,0.814473032951355
78,0.12183143833996482,0.12893181901523507,0.8781685829162598,0.1908617777979537,0.8178145885467529
