W_1,W_2,W_3,W_4,W_5,W_6,epoch
0.067590356,0.064358175,0.0632565,0.064910725,0.06937679,0.076908275,1
0.0958042,0.0924135,0.09201056,0.0952417,0.09713577,0.13037977,2
0.106043406,0.10242364,0.1027428,0.10647056,0.107046545,0.14942627,3
0.10942556,0.10625046,0.10649001,0.11095731,0.11049261,0.15994185,4
0.10076001,0.09878338,0.09898527,0.10400335,0.10258634,0.159807,5
0.10008523,0.09835288,0.098301254,0.10410691,0.10204294,0.16881602,6
0.09481735,0.09380339,0.093435064,0.10013567,0.09711872,0.17440625,7
0.10008966,0.0995498,0.09930348,0.10632094,0.10275589,0.18381801,8
0.09627625,0.09588033,0.095450364,0.10304938,0.09893471,0.1865376,9
0.101053186,0.10083832,0.10030715,0.10824866,0.103731476,0.19427526,10
0.09761695,0.09739921,0.09697562,0.10499931,0.10033827,0.19329259,11
0.10677959,0.10676861,0.10617501,0.11451977,0.10957161,0.20297177,12
0.096787415,0.096339665,0.09571605,0.104240716,0.09944697,0.19836834,13
0.10334502,0.10344194,0.102667615,0.11215227,0.106214575,0.21263269,14
0.0996288,0.10003603,0.09931032,0.108978435,0.1026623,0.21201487,15
0.093058266,0.09368114,0.09296188,0.10300384,0.09628061,0.2099154,16
0.097488165,0.09851247,0.0977434,0.108371876,0.10093657,0.22177404,17
0.09477669,0.09567552,0.09492121,0.105720624,0.09807726,0.22131242,18
0.10025406,0.10123194,0.100437105,0.11144829,0.103744164,0.229299,19
0.09665842,0.09782089,0.097027175,0.10822985,0.10018292,0.22884837,20
0.09884188,0.100188114,0.09935413,0.110691726,0.102466896,0.23146288,21
0.097890355,0.099330574,0.098511025,0.11011606,0.10155598,0.23448679,22
0.097677894,0.09913277,0.09829115,0.10996664,0.101313405,0.23425832,23
0.09978363,0.101352386,0.10033583,0.11239916,0.10338779,0.24075712,24
0.0967297,0.09844206,0.097390406,0.109684095,0.10029465,0.23939708,25
0.0940423,0.095579594,0.094475664,0.106949866,0.097459935,0.23905489,26
0.0922454,0.093671255,0.09252611,0.105161905,0.09559506,0.23951113,27
0.09627933,0.097835355,0.096834354,0.109559946,0.099830866,0.24260907,28
0.09671956,0.09832447,0.09728784,0.110428914,0.10037874,0.2473977,29
0.09805295,0.09975655,0.0987229,0.11202382,0.10173613,0.25102976,30
0.095794685,0.097557895,0.09658852,0.10986255,0.09945817,0.24827482,31
0.09208672,0.093682975,0.092680566,0.10624659,0.095727816,0.24857453,32
0.09376155,0.09597924,0.0950645,0.10871074,0.09778403,0.2536115,33
0.09410137,0.096505746,0.09554336,0.10939854,0.09827703,0.25700447,34
0.09216046,0.0949043,0.09382366,0.10807352,0.096501276,0.260483,35
0.09548967,0.09836351,0.09744879,0.11175857,0.10014024,0.26415008,36
0.0967089,0.099826545,0.09884247,0.11346455,0.101381786,0.26822704,37
0.092697494,0.095805876,0.09483274,0.10952574,0.09748083,0.26688373,38
0.09508982,0.09831141,0.097261995,0.112086765,0.099957354,0.2704564,39
0.094332434,0.097699724,0.096666075,0.111750185,0.09945072,0.2739936,40
0.093684606,0.097119346,0.09615062,0.11152571,0.09896486,0.2767423,41
0.095976785,0.099573635,0.09854026,0.114140525,0.10138485,0.28112692,42
0.09248955,0.096385136,0.09539525,0.11108917,0.09826649,0.28169414,43
0.0930814,0.09709053,0.09601208,0.11205244,0.09880114,0.2854091,44
0.089378834,0.09339407,0.09225911,0.10877946,0.09514687,0.2863389,45
0.08898338,0.09293657,0.092001,0.10870453,0.09456886,0.2901228,46
0.09280556,0.096783824,0.095770955,0.11256685,0.098324694,0.29352635,47
0.09012826,0.09412872,0.09321279,0.11009702,0.09575258,0.29299933,48
0.09500841,0.09905907,0.09801554,0.1151826,0.10074966,0.29787546,49
0.097269945,0.10124275,0.100210994,0.11749513,0.10302658,0.30099046,50
0.09054416,0.094286986,0.09307769,0.1106064,0.09642526,0.29753187,51
0.092293024,0.09605935,0.094867,0.1127353,0.09809565,0.30138856,52
0.090403855,0.09439144,0.0932636,0.11137578,0.09641348,0.30305636,53
0.09294048,0.097056545,0.09573132,0.11422221,0.098938614,0.3089967,54
0.08897775,0.0929326,0.091862164,0.1101883,0.09515738,0.30544695,55
0.08654113,0.090719216,0.08954119,0.108046435,0.09273266,0.30493602,56
0.08745926,0.091491446,0.09034978,0.1092529,0.09365566,0.3090894,57
0.08934259,0.09338401,0.09218722,0.111160845,0.09540703,0.30937827,58
0.10051931,0.104503274,0.10345347,0.12254489,0.10648527,0.3212324,59
0.08592889,0.08946094,0.08854871,0.10815472,0.09182715,0.3141142,60
0.08729578,0.09029992,0.08936758,0.1093433,0.092812955,0.32004386,61
0.07993935,0.08317042,0.082287684,0.10267056,0.08584089,0.31926244,62
0.09031289,0.09381462,0.09277831,0.11346591,0.09624268,0.3323478,63
0.08676819,0.09019683,0.08893822,0.11048944,0.0926068,0.33798409,64
0.08661221,0.09018052,0.08872278,0.110568695,0.092490114,0.3403978,65
0.09027576,0.093781605,0.09237466,0.11417888,0.09614647,0.34283257,66
0.08659039,0.09029067,0.08870586,0.110888235,0.09269762,0.3442697,67
0.08962477,0.09340728,0.091892995,0.1140239,0.09582123,0.34663966,68
0.09512425,0.09892836,0.09759748,0.11964141,0.10132723,0.35257265,69
0.08676879,0.09020603,0.08877128,0.11133646,0.09281535,0.34812507,70
0.085188076,0.088691615,0.08725028,0.11019345,0.09115895,0.3511922,71
0.0871993,0.090697125,0.08925774,0.11243229,0.0932997,0.35623133,72
0.08417489,0.08788911,0.086498015,0.109730214,0.090378016,0.3540032,73
0.08668858,0.09077454,0.08929416,0.11277464,0.093128584,0.35833302,74
0.087544374,0.09171283,0.090266794,0.113774076,0.094109446,0.35921866,75
0.0904676,0.09460382,0.09311934,0.116821796,0.09697106,0.36385867,76
0.08526992,0.089441374,0.08813148,0.11183853,0.09183387,0.36011532,77
0.07905514,0.083220825,0.08181858,0.106309384,0.08578121,0.362683,78
0.08628965,0.09104386,0.089360066,0.11418342,0.09313705,0.3715199,79
0.08016441,0.08530885,0.08344795,0.10967944,0.08754167,0.37724578,80
0.08226162,0.087703966,0.0859111,0.112288654,0.09000936,0.3812147,81
0.075542346,0.08122422,0.07958701,0.10646333,0.08355597,0.38084567,82
0.07417559,0.0799251,0.07839677,0.10536965,0.082403585,0.38141343,83
0.070722006,0.076321,0.075010546,0.10215194,0.07873887,0.38172066,84
0.07623021,0.08225732,0.08068,0.108074985,0.08424371,0.38715225,85
0.07917215,0.085267134,0.083552,0.111040644,0.08704542,0.38965705,86
0.06677922,0.072770596,0.071174614,0.09884831,0.074824594,0.38278693,87
0.072778344,0.07902005,0.07723198,0.105086654,0.08100929,0.38925853,88
0.075439595,0.08124363,0.07916621,0.107032016,0.08312416,0.38995758,89
0.07356439,0.0798562,0.07770186,0.10584662,0.08153045,0.3902185,90
0.07381737,0.08030279,0.07834461,0.106776536,0.0824599,0.3962286,91
0.073499106,0.08012308,0.07826249,0.10701212,0.082297966,0.39817798,92
0.07766484,0.08442375,0.08256999,0.111936875,0.086670496,0.40789554,93
0.069847025,0.07657162,0.0749666,0.10444687,0.07905453,0.4025467,94
0.07275935,0.080238156,0.07869011,0.108554386,0.08267994,0.40889063,95
0.069252305,0.076996416,0.07525189,0.10602474,0.079245545,0.41348118,96
0.064421766,0.072079524,0.070341766,0.10153715,0.07462551,0.4149043,97
0.066417284,0.07449642,0.07242892,0.104317956,0.07639316,0.42120486,98
