feature_index,related,rank,index,center,nmi,spearman,pearson,kendall,distance_corr,hsic,nmi_pass,spearman_pass,pearson_pass,kendall_pass,distance_corr_pass,hsic_pass,pass_count,max_abs_score,gate,final_gate,best_epoch_gate
1,gross_inadv_interchange_mw,1,69,gross_actual_interchange_mw,0.20932164243418416,0.767352574679992,0.789405706102121,0.5605309980539338,0.7241929780703128,0.8181636897730699,1,1,1,1,1,1,6,0.8181636897730699,0.42493212,0.42493212,0.8447297
2,gen_fuel_nuclear_mw,2,9,gross_actual_interchange_mw,0.09096823992288346,0.368800174679158,0.36345168212442924,0.2359566825548505,0.33834550701449223,0.7741145261030218,1,1,1,1,1,1,6,0.7741145261030218,0.24968597,0.24968597,0.57593405
3,total_losses,3,2,gross_actual_interchange_mw,0.06823048116595569,0.40262520779706346,0.4315863865781926,0.31761866790184096,0.4467210597710649,0.4164793423727116,1,1,1,1,1,1,6,0.4467210597710649,0.20413718,0.20413718,0.49098334
4,forecast_load_mw_latest_available,4,25,gross_actual_interchange_mw,0.039934234590198875,0.36258349577252885,0.33928167169211587,0.23927850585977228,0.32788921985066904,0.8969977945981812,0,1,1,1,1,1,5,0.8969977945981812,0.00042840827,0.00042840827,0.09525711
5,forecast_load_mw_day_ahead,5,26,gross_actual_interchange_mw,0.04140597828749566,0.3019068807529548,0.2620616499959457,0.2095583891574985,0.2925948574279271,0.8960068099995371,0,1,1,1,1,1,5,0.8960068099995371,0.24564716,0.24564716,0.534796
6,total_pjm_rt_load_mwh,6,31,gross_actual_interchange_mw,0.053309075838236145,0.39216192383934284,0.3412495795204643,0.25414790102863494,0.35254993091510556,0.8949429103161599,0,1,1,1,1,1,5,0.8949429103161599,0.0008432423,0.0008432423,-0.00107228
7,gen_fuel_gas_mw,7,6,gross_actual_interchange_mw,0.043025969906780086,0.363083753100369,0.32408448759694874,0.23465926784067392,0.3200495522745738,0.894400485489773,0,1,1,1,1,1,5,0.894400485489773,0.07367332,0.07367332,0.32052374
8,metered_load_mw,8,28,gross_actual_interchange_mw,0.04608555484101087,0.37738461005741825,0.3392616061160337,0.2504336947456213,0.3442042027823136,0.8926999930080775,0,1,1,1,1,1,5,0.8926999930080775,-0.0022215897,-0.0022215897,0.16251561
9,prelim_load_avg_hourly,9,27,gross_actual_interchange_mw,0.0460089965954259,0.3630325012654324,0.33684145334471355,0.22477496856758872,0.31014600334215314,0.8887243185126102,0,1,1,1,1,1,5,0.8887243185126102,-0.005222596,-0.005222596,-0.00055868784
10,total_gen,10,1,gross_actual_interchange_mw,0.049572009112499135,0.36103214678134954,0.3333882771152842,0.24946900194606617,0.3490395260553585,0.8794748880463025,0,1,1,1,1,1,5,0.8794748880463025,-0.0029153116,-0.0029153116,0.072675794
11,gen_fuel_coal_mw,11,5,gross_actual_interchange_mw,0.04697611087842872,0.3796726441470308,0.4004813627691797,0.24702070260679668,0.35616244625631105,0.8762032215898932,0,1,1,1,1,1,5,0.8762032215898932,0.06977163,0.06977163,0.28455824
12,gross_sched_interchange_mw,12,68,gross_actual_interchange_mw,0.055229799108112695,0.4324854754203258,0.4691007826994447,0.2842924659438421,0.39882238244328183,0.7931639845858325,0,1,1,1,1,1,5,0.7931639845858325,0.21879524,0.21879524,0.5622519
13,total_pjm_assigned_reg,13,35,gross_actual_interchange_mw,0.04010564821367801,0.3207431972825969,0.310516055372356,0.21847797987417417,0.3123814144092797,0.4094146810095314,0,1,1,1,1,1,5,0.4094146810095314,0.088963106,0.088963106,0.2151287
14,gen_fuel_oil_mw,14,10,gross_actual_interchange_mw,0.056848845473016205,0.20895773665237696,0.21563880674097785,0.12020549184561041,0.21126859560760564,0.3975952162416746,0,1,1,1,1,1,5,0.3975952162416746,0.05707628,0.05707628,0.32047984
15,marginal_loss_price_rt,15,64,gross_actual_interchange_mw,0.13079688380420373,0.3808170218243499,0.2626799112510875,0.27183105643575683,0.33161053318061,0.03605244972607034,1,1,1,1,1,0,5,0.3808170218243499,0.087923855,0.087923855,0.20565666
