epoch,feature_index,feature,gate
1,1,gross_inadv_interchange_mw,1.1176847
1,2,gen_fuel_nuclear_mw,0.97707987
1,3,total_losses,1.0480996
1,4,forecast_load_mw_latest_available,0.9542492
1,5,forecast_load_mw_day_ahead,0.94223446
1,6,total_pjm_rt_load_mwh,0.935828
1,7,gen_fuel_gas_mw,0.9439873
1,8,metered_load_mw,0.92912656
1,9,prelim_load_avg_hourly,0.93347913
1,10,total_gen,0.9782919
1,11,gen_fuel_coal_mw,0.9655308
1,12,gross_sched_interchange_mw,1.0419973
1,13,total_pjm_assigned_reg,0.94303256
1,14,gen_fuel_oil_mw,0.9377428
1,15,marginal_loss_price_rt,0.93619996
1,16,total_pjm_reg_purchases,1.0021671
1,17,da_as_ss_mw_thirty_minutes_reserve,0.9361385
1,18,da_as_ss_mw_primary_reserve,0.92886883
1,19,total_pjm_rmccp_cr,0.92204475
1,20,gen_fuel_coal_pct,0.9734763
1,21,da_as_ss_mw_synchronized_reserve,0.9440478
1,22,system_energy_price_da,0.9486529
1,23,total_lmp_da,0.93992156
1,24,gen_fuel_solar_pct,1.0212399
1,25,gen_fuel_solar_mw,1.0282766
1,26,system_energy_price_rt,0.9299268
1,27,total_lmp_rt,0.94580245
1,28,gen_fuel_nuclear_pct,0.9206277
1,29,solar_generation_mw,1.0489227
1,30,gen_fuel_other_renewables_pct,0.93842566
1,31,gen_fuel_gas_pct,0.9457822
1,32,gen_fuel_multiple_fuels_mw,0.97132665
1,33,gen_fuel_other_renewables_mw,0.91219145
1,34,da_as_as_req_mw_primary_reserve,0.9518348
1,35,da_as_as_req_mw_synchronized_reserve,0.95079714
1,36,marginal_loss_price_da,0.9563528
1,37,gen_fuel_oil_pct,0.9321392
1,38,congestion_price_da,0.9631537
1,39,gen_fuel_multiple_fuels_pct,0.9564462
1,40,da_as_total_mw_thirty_minutes_reserve,0.95227724
1,41,da_as_as_mw_thirty_minutes_reserve,0.9651896
1,42,gen_fuel_wind_mw,0.93623185
1,43,net_sched_interchange_mw,0.9829631
1,44,net_actual_interchange_mw,0.96150625
1,45,wind_generation_mw,0.93092984
1,46,gen_fuel_hydro_mw,0.91674703
1,47,total_pjm_loc_credit,0.9856444
1,48,net_inadv_interchange_mw,0.93607926
1,49,da_as_nsr_mw_primary_reserve,0.9768676
1,50,total_pjm_self_sched_reg,0.9386799
1,51,rmccp,0.9176426
1,52,congestion_price_rt,0.92524457
1,53,da_as_mcp_synchronized_reserve,0.92527086
1,54,da_as_as_req_mw_thirty_minutes_reserve,0.95880103
2,1,gross_inadv_interchange_mw,1.173627
2,2,gen_fuel_nuclear_mw,0.97560406
2,3,total_losses,1.022037
2,4,forecast_load_mw_latest_available,0.92198676
2,5,forecast_load_mw_day_ahead,0.90249187
2,6,total_pjm_rt_load_mwh,0.88982457
2,7,gen_fuel_gas_mw,0.9247811
2,8,metered_load_mw,0.8815245
2,9,prelim_load_avg_hourly,0.89650625
2,10,total_gen,0.9366318
2,11,gen_fuel_coal_mw,0.93960154
2,12,gross_sched_interchange_mw,1.0061269
2,13,total_pjm_assigned_reg,0.8868546
2,14,gen_fuel_oil_mw,0.91097546
2,15,marginal_loss_price_rt,0.9124301
2,16,total_pjm_reg_purchases,0.97426724
2,17,da_as_ss_mw_thirty_minutes_reserve,0.8877905
2,18,da_as_ss_mw_primary_reserve,0.9002414
2,19,total_pjm_rmccp_cr,0.87626797
2,20,gen_fuel_coal_pct,0.9423745
2,21,da_as_ss_mw_synchronized_reserve,0.9162478
2,22,system_energy_price_da,0.90432787
2,23,total_lmp_da,0.91430694
2,24,gen_fuel_solar_pct,0.9689833
2,25,gen_fuel_solar_mw,0.9854231
2,26,system_energy_price_rt,0.8797057
2,27,total_lmp_rt,0.9127207
2,28,gen_fuel_nuclear_pct,0.8804241
2,29,solar_generation_mw,1.0004202
2,30,gen_fuel_other_renewables_pct,0.9032317
2,31,gen_fuel_gas_pct,0.9156066
2,32,gen_fuel_multiple_fuels_mw,0.9256745
2,33,gen_fuel_other_renewables_mw,0.8690336
2,34,da_as_as_req_mw_primary_reserve,0.940379
2,35,da_as_as_req_mw_synchronized_reserve,0.9194879
2,36,marginal_loss_price_da,0.9150719
2,37,gen_fuel_oil_pct,0.8734554
2,38,congestion_price_da,0.93539655
2,39,gen_fuel_multiple_fuels_pct,0.91005653
