k,DGatingDNN,STG,LassoNet,XGBoost,Lasso,Pearson
1,0.4073614302733013,0.4073614302733013,0.3214310352143369,0.4073614302733013,0.39677474256573997,0.39677474256573997
3,0.715114505882602,0.7999872715342329,0.7927655029550474,0.6756012904398275,0.6589531805675153,0.4842685346690462
4,0.8478788121201463,0.8620867778769542,0.8073227262863951,0.7953948256966172,0.671561502107777,0.4891420077955756
9,0.9449895258638975,0.9323844623278215,0.8977193048707504,0.8913150228599286,0.7794921418776244,0.6658126652310099
14,0.9556417280649904,0.9581487833935102,0.9229681560416555,0.9561334920196312,0.8652192059288311,0.7840839388602607
21,0.9606931223430153,0.9590094810077326,0.9606734231608718,0.9588935342198077,0.9577581163473389,0.8871866049236697
36,0.9597818600638506,0.9616188350425806,0.9594944752710516,0.9600049023893564,0.9577473181624372,0.9582103842915939
