epoch,feature_index,feature,gate_logit
1,1,da_as_as_mw_thirty_minutes_reserve,0.44290882
1,2,da_as_total_mw_thirty_minutes_reserve,0.4166007
1,3,gross_sched_interchange_mw,0.4944347
1,4,gen_fuel_nuclear_mw,0.43351823
1,5,gen_fuel_gas_mw,0.33191323
1,6,da_as_as_req_mw_thirty_minutes_reserve,0.36553615
1,7,da_as_as_req_mw_primary_reserve,0.33858746
1,8,da_as_as_req_mw_synchronized_reserve,0.3151958
1,9,total_pjm_assigned_reg,-0.06752308
1,10,da_as_as_mw_primary_reserve,0.32030022
1,11,da_as_total_mw_primary_reserve,0.3073275
1,12,da_as_as_mw_synchronized_reserve,0.29177672
1,13,total_pjm_reg_purchases,-0.052532405
1,14,gen_fuel_other_renewables_mw,0.15908068
1,15,total_lmp_da,-0.10639629
1,16,total_pjm_rmpcp_cr,0.18308201
1,17,forecast_load_mw_day_ahead,0.21082495
1,18,total_pjm_rmccp_cr,-0.059768483
1,19,gen_fuel_wind_mw,-0.006375164
1,20,da_as_total_mw_synchronized_reserve,0.2956185
1,21,system_energy_price_da,-0.09071623
1,22,gen_fuel_multiple_fuels_pct,-0.10965465
1,23,gen_fuel_multiple_fuels_mw,-0.07473938
1,24,marginal_loss_price_rt,-0.124071866
1,25,gen_fuel_gas_pct,0.16382161
1,26,marginal_loss_price_da,-0.06754598
1,27,total_lmp_rt,-0.12277301
1,28,rmccp,-0.10941841
1,29,system_energy_price_rt,-0.12176888
1,30,rmpcp,0.10193677
1,31,gen_fuel_wind_pct,-0.113909796
1,32,gen_fuel_coal_mw,0.19775178
1,33,wind_generation_mw,-0.012348831
1,34,gross_inadv_interchange_mw,0.1226352
1,35,gen_fuel_oil_mw,0.0045397803
1,36,da_as_mcp_primary_reserve,-0.11718224
1,37,total_pjm_rt_load_mwh,0.121616244
1,38,metered_load_mw,0.12649617
1,39,forecast_load_mw_latest_available,0.11018938
1,40,prelim_load_avg_hourly,0.10740185
1,41,gross_actual_interchange_mw,0.054643728
1,42,gen_fuel_hydro_mw,-0.0005377829
1,43,total_pjm_loc_credit,0.023491368
1,44,total_losses,-0.018584773
1,45,net_inadv_interchange_mw,0.035459485
1,46,da_as_nsr_mw_primary_reserve,0.012320712
1,47,total_pjm_self_sched_reg,0.03689463
1,48,da_as_ss_mw_synchronized_reserve,-0.0523092
1,49,da_as_ss_mw_thirty_minutes_reserve,-0.052670687
1,50,da_as_ss_mw_primary_reserve,-0.05393772
1,51,gen_fuel_solar_mw,-0.024431318
1,52,gen_fuel_coal_pct,0.019302852
1,53,congestion_price_rt,-0.0846819
1,54,da_as_mcp_synchronized_reserve,-0.12460993
1,55,congestion_price_da,0.017772295
2,1,da_as_as_mw_thirty_minutes_reserve,0.51588213
2,2,da_as_total_mw_thirty_minutes_reserve,0.49423444
2,3,gross_sched_interchange_mw,0.5398519
2,4,gen_fuel_nuclear_mw,0.47823307
2,5,gen_fuel_gas_mw,0.43177104
2,6,da_as_as_req_mw_thirty_minutes_reserve,0.31960943
2,7,da_as_as_req_mw_primary_reserve,0.2908593
2,8,da_as_as_req_mw_synchronized_reserve,0.27589008
2,9,total_pjm_assigned_reg,-0.06414376
2,10,da_as_as_mw_primary_reserve,0.32645807
2,11,da_as_total_mw_primary_reserve,0.3122683
2,12,da_as_as_mw_synchronized_reserve,0.3187432
2,13,total_pjm_reg_purchases,-0.058772594
2,14,gen_fuel_other_renewables_mw,0.20274715
2,15,total_lmp_da,-0.14050364
2,16,total_pjm_rmpcp_cr,0.17907615
2,17,forecast_load_mw_day_ahead,0.30171102
2,18,total_pjm_rmccp_cr,-0.160209
2,19,gen_fuel_wind_mw,0.05478456
2,20,da_as_total_mw_synchronized_reserve,0.32617715
2,21,system_energy_price_da,-0.11653373
2,22,gen_fuel_multiple_fuels_pct,-0.14972672
2,23,gen_fuel_multiple_fuels_mw,-0.065882295
2,24,marginal_loss_price_rt,-0.2120266
2,25,gen_fuel_gas_pct,0.18991517
