area_3_load_actual_mw,area_1_load_day_ahead_mw,area_3_load_day_ahead_mw,system_losses_mw,area_1_net_export_mw,area_2_net_export_mw,area_3_net_export_mw,reserve_reg_up_mw,reserve_reg_down_mw,reserve_spin_r1_mw,reserve_spin_r3_mw,area_1_fuel_natural_gas_mw,area_1_fuel_hydro_mw,area_1_fuel_wind_mw,area_1_fuel_solar_mw,area_2_fuel_coal_mw,area_2_fuel_natural_gas_mw,area_2_fuel_hydro_mw,area_2_fuel_solar_mw,area_3_fuel_coal_mw,area_3_fuel_natural_gas_mw,area_3_fuel_hydro_mw,area_3_fuel_wind_mw,area_3_generation_mw,hour_of_day,month_of_year
-1.6491894,1.9760764,-1.6576138,-1.2954495,-1.1103419,-1.4130963,-1.3645357,-1.4480348,-1.3667662,2.2733033,-1.6648643,-1.6233116,2.1109889,2.2786257,2.2435448,-1.4013913,-1.2906722,-1.6099617,-1.4048815,-1.5436944,-1.502754,-1.4404101,-1.4606719,-1.6898402,-1.5658749,-1.6624932
-1.6612079,1.9823409,-1.6696359,-1.3149542,-1.1365092,-1.4270407,-1.3806183,-1.4626626,-1.3834237,2.2733033,-1.6764315,-1.6356083,2.1109903,2.2786257,2.2764432,-1.4177324,-1.3087392,-1.6218314,-1.4206234,-1.5554612,-1.5160962,-1.4546133,-1.4743118,-1.7008948,-1.5789709,-1.6743954
-1.6731132,1.9856492,-1.6815398,-1.3325633,-1.1611805,-1.4408551,-1.397496,-1.4770701,-1.3997253,2.2750201,-1.6879153,-1.6477821,2.115706,2.2786257,2.2839487,-1.4330803,-1.327104,-1.6336223,-1.4360696,-1.5671926,-1.5292978,-1.4686427,-1.4888582,-1.7118955,-1.5919069,-1.6861876
-1.684909,1.9924634,-1.693329,-1.3504736,-1.184859,-1.4545411,-1.4132179,-1.4912672,-1.4167074,2.2840462,-1.699317,-1.6598364,2.1223319,2.2786257,2.2927454,-1.4502357,-1.3449354,-1.645334,-1.4512362,-1.578885,-1.5423626,-1.4825035,-1.5021557,-1.7228414,-1.6046892,-1.6978725
-1.6965972,1.9973879,-1.7050079,-1.3683246,-1.2075986,-1.468099,-1.4286524,-1.505263,-1.4327087,2.284028,-1.7106375,-1.6717752,2.130233,2.2786257,2.2942588,-1.464866,-1.3622265,-1.6558167,-1.4661387,-1.5905343,-1.5552945,-1.496201,-1.5153071,-1.7337306,-1.6173241,-1.7094532
-1.708182,2.0007553,-1.716579,-1.3853071,-1.2294674,-1.481531,-1.4438158,-1.5190665,-1.4469067,2.283951,-1.7218779,-1.6836021,2.1302335,2.2917945,2.3057742,-1.4792621,-1.3795478,-1.6674494,-1.4807914,-1.6021384,-1.5680958,-1.5102837,-1.5283356,-1.7445637,-1.6298167,-1.7209326
-1.7196656,2.032893,-1.7280461,-1.4018947,-1.2505463,-1.5108391,-1.4587218,-1.5326854,-1.4619309,2.3057172,-1.7330391,-1.6953198,2.13376,2.2947512,2.305851,-1.4934474,-1.3960164,-1.6789984,-1.4952066,-1.6136948,-1.5807707,-1.5236502,-1.5412426,-1.7553401,-1.6421723,-1.7323135
-1.7310513,2.0370321,-1.7394121,-1.4191875,-1.2709067,-1.520978,-1.4733832,-1.5461273,-1.4767127,2.3057218,-1.7441223,-1.706932,2.1425529,2.296319,2.310366,-1.507639,-1.4121361,-1.6904641,-1.5096182,-1.625201,-1.593322,-1.5368432,-1.554031,-1.7660584,-1.6543962,-1.7435989
-1.745698,2.0427024,-1.7506802,-1.4352474,-1.2906101,-1.5311722,-1.4878126,-1.5593992,-1.4914395,2.3057218,-1.755129,-1.7184415,2.1857152,2.3199809,2.310366,-1.5215315,-1.4279281,-1.701848,-1.5235775,-1.636655,-1.6057532,-1.5498952,-1.5667027,-1.77672,-1.6664923,-1.7547904
-1.7557987,2.0435069,-1.7618524,-1.450729,-1.3096544,-1.5429324,-1.5020211,-1.5725081,-1.5057281,2.3135602,-1.7660595,-1.7277354,2.1857393,2.3199809,2.310366,-1.5351117,-1.4434123,-1.7131507,-1.5373319,-1.6480553,-1.618067,-1.56281,-1.5792595,-1.7873229,-1.6784658,-1.7658914
-1.766644,2.0457113,-1.7729326,-1.4658667,-1.3275813,-1.5532249,-1.5160192,-1.5854601,-1.5197918,2.3156104,-1.776916,-1.739184,2.1857393,2.3199809,2.310366,-1.5485166,-1.4586067,-1.7328805,-1.5508932,-1.6593995,-1.6302668,-1.5775976,-1.5917041,-1.797869,-1.6903205,-1.7769039
-1.7774365,2.0561955,-1.8030726,-1.4807305,-1.3443562,-1.5635217,-1.5298165,-1.5982614,-1.5336456,2.3156104,-1.7876989,-1.7505277,2.2037923,2.3199809,2.3359709,-1.5617535,-1.4741087,-1.7430618,-1.5642706,-1.6706872,-1.6423546,-1.5900679,-1.6040387,-1.808357,-1.7020602,-1.78783
-1.7881604,2.056173,-1.810136,-1.4953359,-1.3569456,-1.5738771,-1.5434221,-1.6112852,-1.5463213,2.3156104,-1.7984092,-1.7617698,2.2169025,2.3199809,2.3430014,-1.5748287,-1.487295,-1.7531637,-1.5776606,-1.6819172,-1.6543341,-1.6024256,-1.616265,-1.8187872,-1.7136891,-1.7986717
-1.7988167,2.0572746,-1.8173313,-1.509697,-1.3711214,-1.5842825,-1.5568445,-1.6237707,-1.5598574,2.3206103,-1.8090485,-1.7729132,2.2208881,2.3193738,2.3430014,-1.5877488,-1.5017263,-1.7632656,-1.5880651,-1.6930877,-1.6662071,-1.614675,-1.6283855,-1.8291603,-1.7252101,-1.8094314
-1.8094059,2.0631292,-1.8246548,-1.5282614,-1.3882242,-1.5947313,-1.570297,-1.6357926,-1.5732063,2.3206134,-1.819618,-1.7839617,2.2208881,2.31929,2.3472292,-1.6005193,-1.5159249,-1.7733549,-1.598461,-1.7041991,-1.6779767,-1.626817,-1.6404023,-1.8394755,-1.7366269,-1.8201112
-1.8199291,2.0729017,-1.8321003,-1.541758,-1.4049153,-1.6052154,-1.5834033,-1.6479794,-1.5863758,2.3206134,-1.8301183,-1.7949169,2.2208881,2.323996,2.3748631,-1.6131456,-1.5299038,-1.7834321,-1.6114284,-1.7152503,-1.6896454,-1.6388543,-1.6523175,-1.8497344,-1.7479428,-1.830713
-1.8303869,2.072242,-1.8396616,-1.5549934,-1.4212238,-1.6157291,-1.5963019,-1.660108,-1.5993737,2.3340964,-1.8405508,-1.8057827,2.2208881,2.325613,2.3749318,-1.6256331,-1.5436733,-1.7934927,-1.6242685,-1.7262405,-1.7012157,-1.6493623,-1.6641334,-1.859936,-1.7591609,-1.8412378
-1.8407803,2.0746517,-1.8473315,-1.568072,-1.4371753,-1.6262645,-1.6090475,-1.6721144,-1.6122074,2.341197,-1.8509164,-1.8165612,2.2208881,2.327496,2.3796544,-1.6379869,-1.5572438,-1.8035344,-1.6329267,-1.7371703,-1.7126896,-1.661294,-1.6758518,-1.8700815,-1.7702832,-1.8516887
-1.8511096,2.06528,-1.8551048,-1.5809993,-1.4518088,-1.6368183,-1.621646,-1.6840025,-1.6248842,2.362934,-1.8612162,-1.8272549,2.2263863,2.327496,2.3796544,-1.6502113,-1.5706252,-1.8135545,-1.6456622,-1.7480383,-1.7240698,-1.6731198,-1.6874746,-1.8801717,-1.7813137,-1.8620661
-1.861376,2.0685976,-1.8629744,-1.5937804,-1.4671105,-1.656,-1.6341031,-1.6957765,-1.6372988,2.3629546,-1.8714516,-1.837866,2.2353919,2.327496,2.3796544,-1.6623102,-1.5838253,-1.823549,-1.6582286,-1.7588451,-1.735358,-1.6848422,-1.6990036,-1.8992873,-1.7922537,-1.8723725
-1.871581,2.075213,-1.870934,-1.6064208,-1.4822005,-1.6658128,-1.6464237,-1.7074395,-1.6460229,2.3835006,-1.8816236,-1.8483968,2.2384145,2.327496,2.3796544,-1.6742885,-1.5968527,-1.8335186,-1.6706347,-1.7695911,-1.746557,-1.6964644,-1.7104411,-1.9166741,-1.806047,-1.8826092
-1.8817244,2.0819733,-1.8789774,-1.6189253,-1.497008,-1.6756485,-1.6586132,-1.7189953,-1.6584421,2.385567,-1.891733,-1.8588499,2.2384145,2.3580248,2.3830357,-1.68615,-1.6097151,-1.8434602,-1.6828878,-1.7802749,-1.7576684,-1.707988,-1.7217892,-1.9236071,-1.8165474,-1.8927779
-1.8918073,2.084105,-1.8870984,-1.6312983,-1.5115494,-1.6855264,-1.6706755,-1.730447,-1.6707718,2.385567,-1.9017804,-1.8692263,2.2384145,2.362961,2.3963656,-1.6978983,-1.6228303,-1.8533709,-1.6949944,-1.790898,-1.7686939,-1.719416,-1.7330489,-1.9306561,-1.8269843,-1.9028797
-1.9018313,2.0916157,-1.895291,-1.6435438,-1.5258398,-1.6954381,-1.6826159,-1.7417977,-1.6829553,2.385567,-1.911768,-1.879529,2.2384145,2.362961,2.4084508,-1.7095369,-1.6353582,-1.8632506,-1.7069615,-1.8014605,-1.779636,-1.7307509,-1.7442228,-1.9378158,-1.8373603,-1.9129164
-1.911796,2.0939336,-1.9035494,-1.6556666,-1.5398937,-1.7053796,-1.6944381,-1.7530506,-1.6949987,2.384598,-1.9216954,-1.8897597,2.2561853,2.388546,2.4084508,-1.7210692,-1.6477333,-1.8730978,-1.7187947,-1.8119618,-1.7904961,-1.7419943,-1.7553123,-1.9450799,-1.8476745,-1.9228894
-1.9217035,2.1071079,-1.9118668,-1.6676701,-1.5537237,-1.7153428,-1.7061461,-1.764208,-1.706908,2.3841515,-1.9315648,-1.8999194,2.2576506,2.3896961,2.4101844,-1.7324985,-1.6599718,-1.882911,-1.7304999,-1.8224037,-1.8012764,-1.7531486,-1.7663193,-1.9524426,-1.857929,-1.932799
-1.931554,2.1329033,-1.9202391,-1.6795579,-1.5673416,-1.725325,-1.7177438,-1.7752731,-1.7186885,2.3849506,-1.9413757,-1.9100102,2.2954605,2.407108,2.4101844,-1.7438278,-1.6720786,-1.8926892,-1.7420821,-1.8327849,-1.811979,-1.764216,-1.7772452,-1.9598982,-1.8681235,-1.9426473
-1.9413478,2.1467793,-1.9286602,-1.691334,-1.5807586,-1.735321,-1.7292345,-1.7862481,-1.7303457,2.3851779,-1.9511307,-1.920034,2.302149,2.407108,2.4101844,-1.7550598,-1.684058,-1.9024316,-1.753546,-1.8431071,-1.8226045,-1.7751983,-1.7916292,-1.9674406,-1.8782594,-1.9524361
-1.9510868,2.147177,-1.9371252,-1.7030013,-1.5939842,-1.7453221,-1.7406212,-1.7971356,-1.7418844,2.3851779,-1.9608297,-1.9299923,2.302153,2.407108,2.4101844,-1.7661973,-1.6959153,-1.9121358,-1.7648962,-1.85337,-1.8331559,-1.7860978,-1.8020855,-1.975064,-1.8883367,-1.9621651
-1.9607714,2.1471434,-1.9456288,-1.7145635,-1.607028,-1.7553232,-1.7519078,-1.807938,-1.7533089,2.3870075,-1.9704734,-1.9398859,2.302153,2.407108,2.4101844,-1.7772434,-1.7076546,-1.9218028,-1.7761375,-1.8635749,-1.8436332,-1.7969161,-1.8124709,-1.9827627,-1.8983567,-1.9718369
-1.9704018,2.1691463,-1.954166,-1.729374,-1.6198984,-1.7653242,-1.7630963,-1.8186575,-1.7646232,2.387008,-1.9800632,-1.9497168,2.3021796,2.407108,2.41165,-1.7881998,-1.71928,-1.9314319,-1.7872734,-1.8737211,-1.8540391,-1.8076552,-1.8228049,-1.9905311,-1.9083191,-1.9814519
-1.979979,2.1691155,-1.9627318,-1.7404172,-1.6326036,-1.7753253,-1.7741907,-1.8292964,-1.7758317,2.4121077,-1.9884685,-1.9594868,2.320162,2.4081297,2.4144616,-1.7990694,-1.730795,-1.941022,-1.7983075,-1.883811,-1.8643748,-1.8183163,-1.8330874,-1.9983637,-1.9182259,-1.9910109
-1.9895043,2.1752522,-1.9713248,-1.7513864,-1.6451509,-1.78532,-1.7851928,-1.8398559,-1.7869377,2.4179559,-1.9980278,-1.9691961,2.3228548,2.4173675,2.4144616,-1.8098546,-1.7422037,-1.9505723,-1.8092433,-1.893843,-1.8746418,-1.8289022,-1.8433181,-2.0062537,-1.9280771,-2.0005157
-1.9989781,2.1799219,-1.979938,-1.762284,-1.6575472,-1.7953043,-1.7961061,-1.8503394,-1.7979447,2.4512684,-2.0075326,-1.9788473,2.3228548,2.4173675,2.4144616,-1.8205575,-1.7535092,-1.9600836,-1.8200846,-1.9038192,-1.8848413,-1.839413,-1.8534969,-2.014201,-1.9470733,-2.0099676
-2.0084033,2.1798882,-1.9885682,-1.7731117,-1.6697992,-1.8052717,-1.8069326,-1.860747,-1.8088564,2.4512937,-2.0169818,-1.98844,2.3343956,2.4173675,2.4144616,-1.83118,-1.7647145,-1.9695543,-1.8308342,-1.9137402,-1.8949748,-1.8498516,-1.8636239,-2.0221922,-1.9560269,-2.0193648
-2.0177743,2.1900084,-1.9972098,-1.78387,-1.6819125,-1.8152227,-1.8176743,-1.871082,-1.8196751,2.4525402,-2.0263765,-1.997977,2.3344388,2.4367542,2.4144616,-1.8417239,-1.775823,-1.9789848,-1.8414953,-1.9236056,-1.9050436,-1.8602191,-1.873699,-2.030232,-1.9646913,-2.0287113
-2.0270996,2.2209017,-2.0058622,-1.7945597,-1.6938927,-1.8251529,-1.8283336,-1.8813456,-1.8304046,2.4697971,-2.0357149,-2.0074563,2.3486166,2.437409,2.4144616,-1.8521922,-1.7868382,-1.9883757,-1.8520703,-1.9334165,-1.9150492,-1.870517,-1.8837224,-2.0383098,-1.973374,-2.0380065
-2.0437517,2.244674,-2.0145354,-1.8051815,-1.7057452,-1.8350619,-1.8389131,-1.891539,-1.8410473,2.4698203,-2.0450046,-2.0168843,2.353064,2.4380116,2.4144616,-1.8625851,-1.7977617,-1.9977247,-1.8625618,-1.9431739,-1.9249921,-1.8807467,-1.8936942,-2.0464218,-1.9820709,-2.0472524
-2.0521905,2.244674,-2.0232086,-1.8157363,-1.7174746,-1.8449472,-1.8494147,-1.9016643,-1.8516055,2.4698203,-2.0542374,-2.026257,2.3670757,2.4381793,2.4144616,-1.8729055,-1.8085968,-2.0070348,-1.8729727,-1.9528785,-1.9348738,-1.8909092,-1.9036146,-2.0545626,-1.9907777,-2.0564482
-2.0606284,2.24901,-2.0318818,-1.826225,-1.7290858,-1.8548057,-1.8598396,-1.911723,-1.862082,2.4793365,-2.0634248,-2.0355814,2.37232,2.4382286,2.4281535,-1.8831552,-1.8193462,-2.0163019,-1.8833053,-1.9625305,-1.9446962,-1.9010062,-1.913484,-2.0627315,-1.9994953,-2.065598
-2.0690968,2.2601492,-2.040555,-1.8366487,-1.740583,-1.864636,-1.8701907,-1.9217162,-1.8724792,2.480388,-2.0725574,-2.0448496,2.372383,2.4382286,2.4281597,-1.8933355,-1.8300117,-2.0255296,-1.893561,-1.9721307,-1.9544592,-1.9110391,-1.9233024,-2.0709271,-2.008203,-2.0746965
-2.0775683,2.2632096,-2.0492163,-1.847008,-1.7519703,-1.8744371,-1.8804694,-1.9316454,-1.8827993,2.480388,-2.081646,-2.0540724,2.372383,2.4382286,2.4339304,-1.9034476,-1.8405962,-2.034718,-1.9037431,-1.9816796,-1.9641649,-1.9210093,-1.9330703,-2.07913,-2.016913,-2.083752
-2.0860357,2.2694056,-2.0578558,-1.8573035,-1.7632512,-1.8842072,-1.8906772,-1.9415123,-1.8930444,2.4833899,-2.0906825,-2.0632408,2.3892639,2.441696,2.4339366,-1.9134933,-1.8511014,-2.0438666,-1.9138528,-1.9911778,-1.9738138,-1.9309177,-1.9427879,-2.087366,-2.0256197,-2.0927591
-2.0944736,2.270967,-2.0664954,-1.8675362,-1.7744297,-1.9059352,-1.9008158,-1.9513185,-1.903216,2.483524,-2.0996742,-2.0723646,2.389943,2.4417546,2.4469767,-1.9234742,-1.8615291,-2.052971,-1.9238921,-2.000625,-1.9834067,-1.9407653,-1.9524555,-2.0956023,-2.0343266,-2.1017208
-2.1029115,2.270967,-2.075135,-1.8777075,-1.7855092,-1.9140568,-1.9108872,-1.9610639,-1.9133168,2.483524,-2.1086211,-2.0814385,2.3936956,2.4417546,2.4469767,-1.9333916,-1.871882,-2.062036,-1.933863,-2.010023,-1.9929452,-1.950554,-1.9620737,-2.1038384,-2.0430334,-2.1106405
-2.1113493,2.283493,-2.0837543,-1.8878176,-1.7964927,-1.9222409,-1.9208926,-1.9707513,-1.9233483,2.483524,-2.117519,-2.0904658,2.4101062,2.4461076,2.450303,-1.9432473,-1.8821617,-2.071062,-1.9437673,-2.0193756,-2.0024314,-1.9602838,-1.9716429,-2.112108,-2.0517402,-2.119514
-2.1197872,2.2898705,-2.0923603,-1.8978676,-1.807383,-1.9304843,-1.9308336,-1.9803804,-1.9333122,2.5089386,-2.1263747,-2.0994503,2.4101062,2.4461107,2.451446,-1.9530411,-1.8923696,-2.0800493,-1.953607,-2.0286758,-2.0118625,-1.9699566,-1.9811636,-2.1203778,-2.060447,-2.1283433
-2.1282141,2.31321,-2.100957,-1.9078587,-1.8181834,-1.9387808,-1.9407109,-1.9899533,-1.94321,2.5236895,-2.135188,-2.108384,2.4193997,2.456959,2.451446,-1.962776,-1.9025079,-2.0889978,-1.9633824,-2.0379326,-2.0212429,-1.979574,-1.9906362,-2.1286476,-2.0691216,-2.1371322
-2.1366184,2.3200967,-2.1095293,-1.9177911,-1.8288965,-1.9471254,-1.9505267,-1.9994712,-1.9530436,2.5294485,-2.143954,-2.1172755,2.4200084,2.465983,2.451446,-1.9724516,-1.9125781,-2.0979044,-1.9730959,-2.0471396,-2.0305717,-1.989135,-2.0000613,-2.1369174,-2.0777948,-2.1458805
-2.1450226,2.324378,-2.11809,-1.9276662,-1.8395249,-1.9555132,-1.9602824,-2.008935,-1.9628148,2.5294485,-2.1526792,-2.1261256,2.4200084,2.4695623,2.451446,-1.9820708,-1.9225818,-2.1067712,-1.9827496,-2.0563014,-2.039851,-1.9986422,-2.009438,-2.145176,-2.0864487,-2.1545842
-2.153399,2.3243835,-2.1266286,-1.937485,-1.8500708,-1.9639388,-1.9699785,-2.0183442,-1.9725237,2.5294485,-2.1613643,-2.1349282,2.4200084,2.4732206,2.451446,-1.991633,-1.9325206,-2.1155999,-1.992343,-2.0654206,-2.0490801,-2.0080984,-2.0187683,-2.153412,-2.0950882,-2.1632469
-2.1617696,2.3243835,-2.1351461,-1.9472471,-1.8605368,-1.9723986,-1.9796169,-2.0277033,-1.9821733,2.5462434,-2.170009,-2.1436892,2.4200084,2.4997385,2.451446,-2.0011404,-1.9423956,-2.1243906,-2.0018795,-2.0744898,-2.0582628,-2.017498,-2.0280557,-2.1616483,-2.1037064,-2.1718705
-2.1701136,2.3442945,-2.1436496,-1.9569547,-1.8709247,-1.9808873,-1.9891983,-2.0370076,-1.9917638,2.5583653,-2.178609,-2.1524098,2.440998,2.4997385,2.451446,-2.0105953,-1.9522082,-2.1331437,-2.0113587,-2.0835166,-2.0673945,-2.02685,-2.0372915,-2.1698844,-2.1123123,-2.1804554
-2.1784506,2.3473222,-2.152121,-1.9666082,-1.8812371,-1.9894009,-1.9987235,-2.0462651,-2.0012977,2.5583653,-2.18717,-2.1610906,2.440998,2.4997385,2.451446,-2.019994,-1.9619606,-2.1418593,-2.0207849,-2.0925019,-2.076483,-2.0361483,-2.0464852,-2.1781173,-2.1208873,-2.1890018
-2.1867545,2.3539495,-2.160574,-1.9762084,-1.8914754,-1.9979348,-2.0081935,-2.0554693,-2.010774,2.5583653,-2.1956925,-2.1697276,2.440998,2.5053263,2.451446,-2.0293427,-1.9716526,-2.1505375,-2.030152,-2.101441,-2.0855222,-2.0454004,-2.0556362,-2.1863198,-2.129448,-2.1975093
-2.195047,2.3539495,-2.1690073,-1.9857558,-1.9016421,-2.0064826,-2.0176117,-2.0646276,-2.020198,2.5583653,-2.204177,-2.178324,2.440998,2.509579,2.4731262,-2.0386388,-1.9812872,-2.1591768,-2.0394697,-2.110337,-2.0945163,-2.0545995,-2.0647378,-2.1945224,-2.1379867,-2.205976
-2.2033167,2.3539495,-2.1774116,-1.9952512,-1.9117386,-2.015055,-2.0269754,-2.0737367,-2.029564,2.5583653,-2.2126236,-2.1868818,2.440998,2.509579,2.4787996,-2.047886,-1.9908638,-2.167778,-2.048733,-2.1191926,-2.1034684,-2.0637548,-2.0737982,-2.2027059,-2.1464963,-2.2144058
-2.211561,2.3539495,-2.1857903,-2.0046952,-1.9217668,-2.0236273,-2.0362885,-2.0827982,-2.03888,2.5640244,-2.2210329,-2.1954014,2.4511888,2.509579,2.4787996,-2.0570822,-2.000384,-2.1763427,-2.057947,-2.1280081,-2.1123729,-2.0728588,-2.0828173,-2.2108748,-2.1549864,-2.2227986
-2.219788,2.3539495,-2.1941466,-2.0140898,-1.9317281,-2.0321996,-2.0455503,-2.091817,-2.0481427,2.5648162,-2.2294033,-2.2038832,2.4558647,2.537549,2.4787996,-2.0662327,-2.009849,-2.1848712,-2.067109,-2.136779,-2.1212342,-2.0819182,-2.0917907,-2.2190278,-2.1634548,-2.2311552
-2.2279906,2.362643,-2.2024794,-2.0234337,-1.9416242,-2.040772,-2.054763,-2.1007845,-2.0573556,2.5648162,-2.2377357,-2.2123272,2.4558647,2.5375514,2.4787996,-2.0753312,-2.0192611,-2.1933637,-2.0762243,-2.1455095,-2.1300547,-2.0909336,-2.1007214,-2.227163,-2.1718926,-2.2394755
-2.2361653,2.3717127,-2.2107828,-2.032729,-1.9514569,-2.049354,-2.0639255,-2.1097097,-2.0665176,2.5648162,-2.2460322,-2.2207334,2.4558647,2.5375514,2.504848,-2.0843866,-2.0286214,-2.2018204,-2.085288,-2.1542008,-2.138834,-2.0998995,-2.1096117,-2.2352777,-2.1803045,-2.2477603
-2.2443194,2.376593,-2.2190576,-2.041977,-1.961228,-2.0579264,-2.0730424,-2.1185935,-2.0756326,2.5648162,-2.254293,-2.2291005,2.4558647,2.5375514,2.5325885,-2.0933933,-2.0379276,-2.2102418,-2.0943084,-2.1628532,-2.1475673,-2.1088238,-2.118462,-2.2433794,-2.1886926,-2.2560096
-2.2524521,2.376593,-2.2273073,-2.051175,-1.9709374,-2.0664988,-2.0821078,-2.1274292,-2.0846963,2.5648162,-2.2625184,-2.2374313,2.4558647,2.5375514,2.5325885,-2.1023545,-2.047186,-2.218628,-2.1032782,-2.1714673,-2.156261,-2.1177065,-2.1272697,-2.2514508,-2.1970556,-2.2642238
-2.2605538,2.376593,-2.2355316,-2.0603302,-1.9805878,-2.075071,-2.0911303,-2.1362233,-2.081791,2.5648162,-2.2707088,-2.245726,2.4674737,2.5375514,2.5325885,-2.1112738,-2.056391,-2.226979,-2.1122038,-2.1800425,-2.1649153,-2.126541,-2.1360352,-2.2595093,-2.2053926,-2.2724032
-2.2686305,2.3771393,-2.2437296,-2.0694351,-1.9901795,-2.0836434,-2.1001053,-2.1449769,-2.0909262,2.5648162,-2.2788646,-2.2539856,2.4712367,2.5375514,2.5449998,-2.1201463,-2.0655494,-2.2352955,-2.1210873,-2.1885767,-2.1735308,-2.1353345,-2.1447618,-2.2675438,-2.2136965,-2.2805483
-2.276684,2.3820746,-2.2518985,-2.078496,-1.999715,-2.0922158,-2.1090343,-2.15369,-2.1000555,2.5648162,-2.286986,-2.26221,2.4736905,2.5375514,2.5450044,-2.128975,-2.0746582,-2.2435777,-2.1299214,-2.1970737,-2.1821072,-2.1440878,-2.1534498,-2.2755535,-2.2219744,-2.2886593
-2.2847137,2.3820746,-2.2600365,-2.0875146,-2.009194,-2.1007564,-2.1179216,-2.162358,-2.1091285,2.5648162,-2.2950737,-2.2703993,2.4736905,2.5638702,2.5485191,-2.1377628,-2.0837195,-2.2518258,-2.138714,-2.2055337,-2.1906412,-2.1528013,-2.1620994,-2.2835457,-2.2302256,-2.2967367
-2.2927146,2.3820746,-2.2681477,-2.0964847,-2.0186203,-2.1092951,-2.1267643,-2.1709864,-2.1181483,2.5648162,-2.3031278,-2.2785542,2.4736905,2.5649297,2.5536165,-2.1465104,-2.0927374,-2.26004,-2.1474657,-2.2139573,-2.1991374,-2.16147,-2.1707108,-2.291513,-2.2384498,-2.3047807
-2.3006864,2.3820746,-2.276232,-2.1054122,-2.027989,-2.1178167,-2.1355617,-2.1795762,-2.1271102,2.5648162,-2.3111484,-2.286675,2.49837,2.5649297,2.5536165,-2.155212,-2.1017041,-2.2682207,-2.1561747,-2.2223446,-2.2075965,-2.170099,-2.179282,-2.2994528,-2.246647,-2.3127916
-2.3086333,2.3820746,-2.2842891,-2.1142988,-2.0373092,-2.1263218,-2.1443186,-2.1881273,-2.136022,2.5648162,-2.3191361,-2.294762,2.4983792,2.5649297,2.5536165,-2.1638737,-2.1106286,-2.276368,-2.1648393,-2.230696,-2.2160184,-2.1786895,-2.1878145,-2.3073726,-2.2548158,-2.3207698
-2.3165553,2.379814,-2.292319,-2.1231425,-2.046574,-2.1348095,-2.1530354,-2.1966403,-2.1448812,2.5648162,-2.3270912,-2.3028154,2.4983792,2.5649297,2.5536165,-2.1724963,-2.1195114,-2.2844822,-2.1734643,-2.2390115,-2.2244036,-2.1872416,-2.19631,-2.3152716,-2.2629519,-2.3287153
-2.3244517,2.379814,-2.30032,-2.1319413,-2.0557923,-2.143281,-2.16171,-2.205115,-2.153692,2.5648162,-2.3350139,-2.3108356,2.4983792,2.5649297,2.5536165,-2.18108,-2.128345,-2.2925637,-2.1820502,-2.2472918,-2.2327526,-2.1957555,-2.204769,-2.323138,-2.2710602,-2.3366287
-2.332318,2.379814,-2.3082888,-2.1407003,-2.0649571,-2.151727,-2.1703417,-2.2135491,-2.162452,2.5648162,-2.3429043,-2.318823,2.4983792,2.5649297,2.5678835,-2.1896253,-2.1371377,-2.3006127,-2.1905973,-2.255537,-2.2410655,-2.2042317,-2.2131915,-2.3309815,-2.2791407,-2.3445103
-2.3401554,2.3903744,-2.31623,-2.1494198,-2.0740778,-2.1601603,-2.1789346,-2.2219465,-2.1711683,2.5648162,-2.350763,-2.326778,2.4983792,2.5649297,2.5678835,-2.19813,-2.1458898,-2.3086295,-2.199105,-2.2637477,-2.2493427,-2.2126684,-2.2215781,-2.3388026,-2.2871933,-2.3523602
-2.3479667,2.392252,-2.3241436,-2.1581,-2.0831451,-2.1685646,-2.1874888,-2.2303073,-2.1798325,2.5648162,-2.3585901,-2.3347006,2.4983792,2.5649297,2.5678835,-2.2065952,-2.1546004,-2.3166144,-2.2075713,-2.271924,-2.2575846,-2.2210672,-2.229929,-2.3466005,-2.2952178,-2.3601787
-2.355752,2.392252,-2.3320296,-2.1667378,-2.0921688,-2.176948,-2.1960049,-2.238632,-2.1884544,2.5648162,-2.366386,-2.3425913,2.5120914,2.5649297,2.5678835,-2.2150233,-2.1632664,-2.3245676,-2.216,-2.2800663,-2.2657914,-2.2294297,-2.2382445,-2.354366,-2.3032143,-2.367966
-2.363511,2.392252,-2.3398879,-2.1753356,-2.1011457,-2.1853132,-2.204483,-2.2469208,-2.1970341,2.5648162,-2.3741508,-2.35045,2.5120914,2.5649297,2.5678835,-2.2234147,-2.1718931,-2.3324893,-2.224392,-2.2881749,-2.2739637,-2.2377563,-2.2465248,-2.3621068,-2.3111815,-2.3757222
-2.371243,2.392252,-2.3477185,-2.1838953,-2.1100752,-2.1936502,-2.212923,-2.2551744,-2.2055652,2.5648162,-2.3818827,-2.3582776,2.5555003,2.5649297,2.5678835,-2.2317696,-2.1804807,-2.3403797,-2.232747,-2.2962499,-2.2821016,-2.246047,-2.2547703,-2.3698237,-2.3191164,-2.3834476
-2.378942,2.392252,-2.3555176,-2.1924174,-2.1189628,-2.2019615,-2.2213233,-2.2633927,-2.2140558,2.5648162,-2.3895829,-2.3660738,2.557286,2.5649297,2.585651,-2.2400882,-2.18903,-2.3482392,-2.2410657,-2.304292,-2.2902055,-2.2543025,-2.2629814,-2.377516,-2.327023,-2.3911426
