k,DGatingDNN,STG,LassoNet,XGBoost,Lasso,Pearson
1,0.5075425071517201,0.11581026115746607,0.5075425071517201,0.5075425071517201,0.357591900186093,0.5075425071517201
2,0.6726017253591798,0.26578209705399414,0.6421578384327716,0.6421578384327716,0.5394087244551619,0.6421578384327716
3,0.797918970832708,0.45538657824117357,0.8361835875446586,0.8361835875446586,0.8586703393003451,0.8361835875446586
4,0.8909904279369483,0.891739964974582,0.8452641276280218,0.8597158690639319,0.8915312823739839,0.8460968768818162
5,0.9323418114526861,0.8911657076993001,0.8582674624950387,0.872442593791828,0.9192035597794788,0.8495738680740897
