rank,index,center,related,nmi,spearman,pearson,kendall,distance_corr,hsic,nmi_pass,spearman_pass,pearson_pass,kendall_pass,distance_corr_pass,hsic_pass,pass_count,max_abs_score
1,25,gross_actual_interchange_mw,forecast_load_mw_day_ahead,0.057912679733842634,0.3482164010696912,0.3252852470259594,0.23194467611898806,0.31955114664791573,0.8940018012981381,1,1,1,1,1,1,6,0.8940018012981381
2,26,gross_actual_interchange_mw,prelim_load_avg_hourly,0.06150944974722673,0.37004191136246245,0.3347555752318642,0.24454128440366973,0.33622461095599143,0.8928156542699911,1,1,1,1,1,1,6,0.8928156542699911
3,27,gross_actual_interchange_mw,metered_load_mw,0.06287959827974098,0.36202071341608394,0.3359097846975102,0.22386155129274396,0.30915943136446067,0.8913855859604,1,1,1,1,1,1,6,0.8913855859604
4,6,gross_actual_interchange_mw,gen_fuel_gas_mw,0.059930821258838536,0.35794125233226465,0.32066343900336547,0.24383931053655825,0.3330498268419462,0.8889947572080985,1,1,1,1,1,1,6,0.8889947572080985
5,24,gross_actual_interchange_mw,forecast_load_mw_latest_available,0.06219126082548817,0.3537305343040487,0.3162497989750621,0.2783694745621351,0.3881639040031823,0.888778526039869,1,1,1,1,1,1,6,0.888778526039869
6,1,gross_actual_interchange_mw,total_gen,0.06603677816076083,0.36103214678134954,0.3333882771152841,0.24946900194606617,0.3490395260553585,0.8794748880463031,1,1,1,1,1,1,6,0.8794748880463031
7,5,gross_actual_interchange_mw,gen_fuel_coal_mw,0.06234429148606953,0.3756385255076212,0.393025933586797,0.25571726438698916,0.3681444450915973,0.8576519390506072,1,1,1,1,1,1,6,0.8576519390506072
8,50,gross_actual_interchange_mw,gross_inadv_interchange_mw,0.20245476124093797,0.7564409359108195,0.7812645161803579,0.5742035029190993,0.7375871689329488,0.8265721589619929,1,1,1,1,1,1,6,0.8265721589619929
9,49,gross_actual_interchange_mw,gross_sched_interchange_mw,0.06537469842147484,0.41318270782469513,0.4483852079139471,0.287620239088129,0.4025647972446892,0.8170573360745355,1,1,1,1,1,1,6,0.8170573360745355
10,9,gross_actual_interchange_mw,gen_fuel_nuclear_mw,0.08390523134218315,0.3837487301067556,0.375545006364529,0.23506950236308036,0.33638359490705144,0.7724350747509544,1,1,1,1,1,1,6,0.7724350747509544
11,2,gross_actual_interchange_mw,total_losses,0.0689791348127607,0.40262520779706346,0.4315863865781927,0.31758687795385043,0.4467210597710649,0.4164793423727117,1,1,1,1,1,1,6,0.4467210597710649
12,10,gross_actual_interchange_mw,gen_fuel_oil_mw,0.05171936753073893,0.18944899870049112,0.19933861467336553,0.10737281067556297,0.19688254050302642,0.39222537488807574,1,1,1,1,1,1,6,0.39222537488807574
13,39,gross_actual_interchange_mw,total_lmp_da,0.07596341572052563,0.3422858486984276,0.294168685091255,0.20576730608840701,0.27795945154899054,0.17324164140465742,1,1,1,1,1,1,6,0.3422858486984276
14,38,gross_actual_interchange_mw,system_energy_price_da,0.06636325986940479,0.33618184857982664,0.27804003235333624,0.20319154851264942,0.2684817168511308,0.17518738338593198,1,1,1,1,1,1,6,0.33618184857982664
15,42,gross_actual_interchange_mw,system_energy_price_rt,0.053192697770044955,0.2826141411775519,0.18130923411313649,0.2251834862385321,0.288913561796432,0.1732667579315975,1,1,1,1,1,1,6,0.288913561796432
16,43,gross_actual_interchange_mw,total_lmp_rt,0.0646245757901546,0.2798520800457538,0.10819319185291286,0.17434528773978314,0.2255815716830434,0.17444413038264267,1,1,1,1,1,1,6,0.2798520800457538
17,45,gross_actual_interchange_mw,marginal_loss_price_rt,0.10943322870487181,0.367759580719735,0.13416470275306605,0.23512510425354463,0.2964407598500873,0.02815527068283648,1,1,1,1,1,0,5,0.367759580719735
18,11,gross_actual_interchange_mw,gen_fuel_other_renewables_mw,0.04086092964312812,0.16518162073973858,0.16053476489684787,0.11196274673338893,0.18900313263552296,0.3371856147516553,0,1,1,1,1,1,5,0.3371856147516553
19,15,gross_actual_interchange_mw,gen_fuel_coal_pct,0.05080680583518764,0.2944623376783387,0.313059348323715,0.21699193772588268,0.33601957215339184,0.026660623228780517,1,1,1,1,1,0,5,0.33601957215339184
20,8,gross_actual_interchange_mw,gen_fuel_multiple_fuels_mw,0.04074062155007288,0.20731157436976463,0.18525398498280837,0.12852098971365025,0.1967329765310214,0.3301723681638265,0,1,1,1,1,1,5,0.3301723681638265
21,36,gross_actual_interchange_mw,da_as_ss_mw_primary_reserve,0.03875229892658864,0.1760851946280368,0.16544814947119893,0.11978593272171253,0.18633685336608308,0.3212227442085063,0,1,1,1,1,1,5,0.3212227442085063
22,22,gross_actual_interchange_mw,gen_fuel_solar_pct,0.05287444766191844,-0.22379732380966855,-0.2862156643998055,-0.13267584097859328,0.2409921813774651,0.026471004948588887,1,1,1,1,1,0,5,0.2862156643998055
