field,中文名,score
area_1_fuel_wind_mw,区域1风电出力,3.4298070151412885
area_3_fuel_solar_mw,区域3光伏出力,2.2484994600887394
gen_fuel_wind_mw,风电出力,1.8326898665806424
gen_fuel_nuclear_mw,核电出力,1.2525523565392296
area_2_fuel_natural_gas_mw,区域2燃气出力,0.9025818263040234
area_2_fuel_coal_mw,区域2燃煤出力,0.7936288923075258
area_1_fuel_nuclear_mw,区域1核电出力,0.7918286525244046
area_1_fuel_hydro_mw,区域1水电出力,0.7547140408669012
area_1_fuel_natural_gas_mw,区域1燃气出力,0.6941530956826532
system_losses_mw,系统网损,0.5895469714213886
area_3_fuel_coal_mw,区域3燃煤出力,0.543195699930094
gen_fuel_hydro_mw,水电出力,0.44244877363754914
area_3_fuel_hydro_mw,区域3水电出力,0.216012672950556
area_1_fuel_coal_mw,区域1燃煤出力,0.10288652374018954
reserve_reg_up_mw,调频上备用,0.09378706922569166
area_3_generation_mw,区域3发电总量,0.07899951964988391
area_2_fuel_solar_mw,区域2光伏出力,0.0533824684023913
is_weekend,是否周末,0.03397047139759748
month_of_year,月份,0.02150372205201006
gen_fuel_coal_mw,燃煤出力,0.0
day_of_week,星期,0.0
hour_of_day,小时,0.0
area_2_load_actual_mw,区域2实时负荷,0.0
area_3_load_actual_mw,区域3实时负荷,0.0
area_3_fuel_wind_mw,区域3风电出力,0.0
system_load_actual_mw,系统实时负荷,0.0
area_3_fuel_natural_gas_mw,区域3燃气出力,0.0
area_1_load_day_ahead_mw,区域1日前负荷,0.0
area_2_generation_mw,区域2发电总量,0.0
area_2_load_day_ahead_mw,区域2日前负荷,0.0
area_2_fuel_hydro_mw,区域2水电出力,0.0
area_3_load_day_ahead_mw,区域3日前负荷,0.0
system_load_day_ahead_mw,系统日前负荷,0.0
area_1_generation_mw,区域1发电总量,0.0
area_1_fuel_solar_mw,区域1光伏出力,0.0
system_generation_mw,系统发电量,0.0
reserve_reg_down_mw,调频下备用,0.0
reserve_spin_r1_mw,区域1旋转备用,0.0
reserve_spin_r2_mw,区域2旋转备用,0.0
gen_fuel_solar_mw,光伏出力,0.0
reserve_spin_r3_mw,区域3旋转备用,0.0
gen_fuel_natural_gas_mw,燃气出力,0.0
area_1_load_actual_mw,区域1实时负荷,0.0
