field,pearson,spearman,kendall,nmi,distance_corr,hsic,pearson_pass,spearman_pass,kendall_pass,nmi_pass,distance_corr_pass,hsic_pass,n_pass,kept,target
gross_sched_interchange_mw,0.46913371513415336,0.4430621378839608,0.2980520260130065,0.0979495607296236,0.4713604735411441,0.155478526643138,1,1,1,1,1,1,6,1,net_sched_interchange_mw
gen_fuel_gas_mw,0.30329972212170864,0.30226680144926327,0.19487655632802237,0.02796462343467551,0.27894428902954516,0.04275809869018386,1,1,1,1,1,1,6,1,net_sched_interchange_mw
net_actual_interchange_mw,0.9993606664321066,0.9993160846405407,0.9778829414707354,0.8376930178879402,0.9991393961005102,0.9970729493225138,1,1,1,1,1,1,6,1,net_sched_interchange_mw
gen_fuel_multiple_fuels_mw,0.20883862385643742,0.20973776265244715,0.14372176781630805,0.03483381148443227,0.24259994391113707,0.050579073519816546,1,1,1,1,1,1,6,1,net_sched_interchange_mw
gen_fuel_other_renewables_mw,0.2334429865107316,0.22707415179897494,0.13044379203252926,0.03237779576015215,0.25317035031482954,0.03364339917373243,1,1,1,1,1,1,6,1,net_sched_interchange_mw
rmccp,0.12708496639476544,0.22696532286474605,0.17168718006844233,0.016227123613794022,0.21200961905808519,0.02511713370376094,1,1,1,0,1,1,5,1,net_sched_interchange_mw
total_pjm_rmccp_cr,0.13110197259399015,0.24670539776913777,0.19079589963091928,0.018068512959174374,0.23208279719556563,0.028822264164499786,1,1,1,0,1,1,5,1,net_sched_interchange_mw
total_lmp_rt,0.0937151992530319,0.24606258335417916,0.18592696348174084,0.02445174820164177,0.20594447452829406,0.03559568378044443,0,1,1,1,1,1,5,1,net_sched_interchange_mw
marginal_loss_price_da,0.08176728426978105,0.21681399731799408,0.157459887403668,0.031323951259163485,0.22562070987163413,0.0653519428811408,0,1,1,1,1,1,5,1,net_sched_interchange_mw
marginal_loss_price_rt,0.10329271588382728,0.2703849327270093,0.19906117050434297,0.02437724507813832,0.23938138961784303,0.04120737836129568,0,1,1,1,1,1,5,1,net_sched_interchange_mw
total_lmp_da,0.11106111855674768,0.3111847081109675,0.22350730953160017,0.041886783594863884,0.26664016443211247,0.06511201827863529,0,1,1,1,1,1,5,1,net_sched_interchange_mw
gen_fuel_storage_mw,0.14262407560472012,0.16347410915551802,0.1385001493878612,0.02413802857930843,0.17012149018717085,0.01718403732927853,1,1,1,1,1,0,5,1,net_sched_interchange_mw
system_energy_price_rt,0.09336816859300777,0.24582441765191662,0.18571511910582952,0.02434804159251181,0.20558693276237525,0.035580935691668196,0,1,1,1,1,1,5,1,net_sched_interchange_mw
congestion_price_rt,0.15760120883046463,0.13408834340704923,0.0963563122817999,0.011286713525870138,0.19941836614909095,0.015447679894547796,1,1,1,0,1,0,4,1,net_sched_interchange_mw
gen_fuel_coal_mw,0.17058265496370453,0.12649763508617556,0.07979425109069138,0.04230851362694005,0.21594447128982971,0.04315616640538917,1,0,0,1,1,1,4,1,net_sched_interchange_mw
da_as_mcp_synchronized_reserve,0.09200880723049383,0.1722376353235237,0.11269151108401254,0.021321641859720627,0.16569962100309288,0.015419393790476937,0,1,1,1,1,0,4,1,net_sched_interchange_mw
total_losses,0.07325300212536923,0.09068710659529652,0.07947055049466388,0.02773204834723198,0.1810439469022528,0.03906826163555631,0,0,0,1,1,1,3,1,net_sched_interchange_mw
gen_fuel_other_renewables_pct,0.09636989898521929,0.12339213229497341,0.10750198573957921,0.023923573905443828,0.15013840629078729,0.01922140688190393,0,0,1,1,0,1,3,1,net_sched_interchange_mw
da_as_mcp_primary_reserve,0.09442405871556786,0.14314328855284272,0.10221726713028902,0.02070797208161403,0.16037169789603292,0.014846407441925861,0,1,1,1,0,0,3,1,net_sched_interchange_mw
gen_fuel_coal_pct,0.03304024441710586,0.05615983779929094,0.032880471305832625,0.043826745073634904,0.22155446353107064,0.0547707574614449,0,0,0,1,1,1,3,1,net_sched_interchange_mw
congestion_price_da,0.05273865776086365,0.04338885633671228,0.04320660330165082,0.020754521161020528,0.1522506488510619,0.021282122603399064,0,0,0,1,0,1,2,1,net_sched_interchange_mw
gross_inadv_interchange_mw,0.1385475153887851,0.07252754971036754,0.05100950475237619,0.018522688565307095,0.14077776239916928,0.016087995182496942,1,0,0,1,0,0,2,1,net_sched_interchange_mw
gen_fuel_oil_pct,0.027537669690638006,0.09466506844393348,0.078111448949818,0.02212384979801465,0.12271717836977686,0.01804245954126836,0,0,0,1,0,1,2,1,net_sched_interchange_mw
gen_fuel_nuclear_pct,0.10478535507760516,0.0945013114946041,0.060146198057590944,0.017785368385960697,0.14889954584573956,0.02017328652718209,0,0,0,0,0,1,1,1,net_sched_interchange_mw
metered_load_mw,0.09984114238835992,0.07707107486874604,0.0399719859929965,0.019470092033441966,0.12717993990426163,0.016411619269954693,0,0,0,1,0,0,1,1,net_sched_interchange_mw
da_as_ss_mw_primary_reserve,0.06085882736465386,0.07222619735374142,0.06332025420036765,0.018891808686252825,0.0922950636377259,0.00951181491864962,0,0,0,1,0,0,1,1,net_sched_interchange_mw
da_as_nsr_mw_primary_reserve,0.06324267883072895,0.0710715590875772,0.017803324975730898,0.037650704002783746,0.08452418345698431,0.004083816175098832,0,0,0,1,0,0,1,1,net_sched_interchange_mw
prelim_load_avg_hourly,0.09990401237579644,0.0768378372341306,0.039894987388701696,0.01930720592229366,0.12688384723209548,0.01632908949441754,0,0,0,1,0,0,1,1,net_sched_interchange_mw
forecast_load_mw_latest_available,0.1044948693090977,0.07993439537471138,0.04207696977603971,0.019852578808303253,0.1301718987916746,0.01772804112611444,0,0,0,1,0,0,1,1,net_sched_interchange_mw
total_pjm_rt_load_mwh,0.1035942760237812,0.08073957245299695,0.04261730865432716,0.01943647654438175,0.12949016273694325,0.016620590102454726,0,0,0,1,0,0,1,1,net_sched_interchange_mw
gross_actual_interchange_mw,0.041732219938646786,0.013158376819754104,0.016037522770766578,0.017524208869204597,0.12137812549244908,0.02115287397132507,0,0,0,0,0,1,1,1,net_sched_interchange_mw
gen_fuel_solar_mw,0.09191554172627175,0.01608023871186444,0.002789421182702432,0.023684956703925026,0.09903241972152649,0.007895810867348906,0,0,0,1,0,0,1,1,net_sched_interchange_mw
gen_fuel_oil_mw,0.04464298533924822,0.011685939041678486,0.019614421921327216,0.036108064123227306,0.09858430773828122,0.014186026031850475,0,0,0,1,0,0,1,1,net_sched_interchange_mw
gen_fuel_hydro_mw,0.020120420537363695,0.03348115647714238,0.023654153445680132,0.018520102739108434,0.08332878639094679,0.012244159001155499,0,0,0,1,0,0,1,1,net_sched_interchange_mw
net_inadv_interchange_mw,0.019773402653799937,0.03676129933996496,0.006911968079994726,0.0057323493603487485,0.08011931967032358,0.005111980164236384,0,0,0,0,0,0,0,0,net_sched_interchange_mw
solar_generation_mw,0.09303297144908429,0.07123816279967879,0.04615232229067858,0.014210730022759998,0.1023912391250454,0.008288107312081084,0,0,0,0,0,0,0,0,net_sched_interchange_mw
total_pjm_self_sched_reg,0.06772361211334699,0.09372754201698727,0.051163581790895446,0.012661946686673134,0.12028589451587482,0.016923365516665366,0,0,0,0,0,0,0,0,net_sched_interchange_mw
gen_fuel_hydro_pct,0.08576949982444003,0.08350961233286665,0.05578707155676459,0.017494753677819053,0.10300479299911419,0.00897898304925792,0,0,0,0,0,0,0,0,net_sched_interchange_mw
gen_fuel_solar_pct,0.060270809018688844,0.031026558422718512,0.014572127535052014,0.007990185155622062,0.06722858498129743,0.00418921678024435,0,0,0,0,0,0,0,0,net_sched_interchange_mw
total_pjm_loc_credit,0.0016734831325381063,0.09652788929892928,0.05848262767549043,0.010119261944387083,0.07867040215057497,0.011461624632844865,0,0,0,0,0,0,0,0,net_sched_interchange_mw
total_losses,0.622980080910406,0.675150942325278,0.4781831508435105,0.12295988575902013,0.6254536715618285,0.2383791001298107,1,1,1,1,1,1,6,1,total_gen
gen_fuel_other_renewables_pct,0.701863180685444,0.6873085633392273,0.5570424109520384,0.2713819291650263,0.6783847430914757,0.27774640161661335,1,1,1,1,1,1,6,1,total_gen
forecast_load_mw_latest_available,0.9863121951154861,0.9818153069644632,0.8849060233449206,0.5549150553195041,0.9779221303540577,0.9147637742186806,1,1,1,1,1,1,6,1,total_gen
prelim_load_avg_hourly,0.9894557141168698,0.9852403125440095,0.8975126538400229,0.5850203063335906,0.9829128451661837,0.9331763595442332,1,1,1,1,1,1,6,1,total_gen
metered_load_mw,0.989454760095286,0.9852938908536617,0.8976468234117058,0.5856950572198057,0.9829822428965025,0.9333908417722097,1,1,1,1,1,1,6,1,total_gen
total_pjm_rt_load_mwh,0.9899230089152902,0.9858245829417634,0.9000140070035016,0.5935933668071894,0.9838555972558228,0.9365633475062037,1,1,1,1,1,1,6,1,total_gen
da_as_as_req_mw_primary_reserve,0.3343575445838152,0.33077456518931175,0.23023355055028927,0.06894029402338148,0.2905924762343128,0.05559311485007669,1,1,1,1,1,1,6,1,total_gen
da_as_as_req_mw_synchronized_reserve,0.3343552108716275,0.33077456518931175,0.23023355055028927,0.06894029402338148,0.2905923582513133,0.055592693036580036,1,1,1,1,1,1,6,1,total_gen
da_as_as_req_mw_thirty_minutes_reserve,0.32810923181270596,0.3240538691533845,0.2402791929985586,0.08172846269943497,0.2879026297462794,0.05432648845751997,1,1,1,1,1,1,6,1,total_gen
da_as_as_mw_primary_reserve,0.29945489076260734,0.3111422134669782,0.2015634604977874,0.06036665193347963,0.30192727567620703,0.05572232468953227,1,1,1,1,1,1,6,1,total_gen
system_energy_price_da,0.5941845895885852,0.5886113117397044,0.4264268913555135,0.10910228983259257,0.5789400393635583,0.15779660123055314,1,1,1,1,1,1,6,1,total_gen
total_lmp_da,0.6049595019160826,0.597479804279056,0.43130626095705726,0.1113616128392418,0.5923293463546264,0.16422640417369946,1,1,1,1,1,1,6,1,total_gen
marginal_loss_price_da,0.5322567502596072,0.5384156232426216,0.384671720532179,0.07817886407357783,0.5580622182749917,0.14047396657083902,1,1,1,1,1,1,6,1,total_gen
system_energy_price_rt,0.4023995073051628,0.5423778972197826,0.3873131131433092,0.08789834465656314,0.5105250939840577,0.15328861205745326,1,1,1,1,1,1,6,1,total_gen
total_lmp_rt,0.4025786969934995,0.54222893301567,0.38707953976988496,0.08789350243795714,0.5101166879558722,0.1530348531219718,1,1,1,1,1,1,6,1,total_gen
marginal_loss_price_rt,0.4012688758286958,0.569964054545779,0.4067952707080313,0.08870092167448866,0.52445770854291,0.16804029421464486,1,1,1,1,1,1,6,1,total_gen
gross_actual_interchange_mw,0.33504440652124223,0.3633384215704333,0.25808560732507246,0.03900012114628383,0.31408772259190837,0.06948096065896779,1,1,1,1,1,1,6,1,total_gen
gen_fuel_wind_pct,0.34720220028772963,0.33218838252615757,0.22511709813852626,0.04150647665988855,0.31141768138311904,0.04471248116839411,1,1,1,1,1,1,6,1,total_gen
gross_inadv_interchange_mw,0.47207394322040397,0.4442489736976459,0.3211385692846423,0.05359127985772022,0.4370754655804956,0.09699162503557754,1,1,1,1,1,1,6,1,total_gen
gen_fuel_oil_pct,0.5982588559609101,0.4259066007052085,0.2997202435587871,0.1309180979850637,0.5506570257911734,0.12693573343441064,1,1,1,1,1,1,6,1,total_gen
gen_fuel_coal_pct,0.5558123298147484,0.5767505606162789,0.4147198877304136,0.10475241344764678,0.5945978144012108,0.22756809181529797,1,1,1,1,1,1,6,1,total_gen
gen_fuel_oil_mw,0.6768360779829078,0.5515453180199259,0.3862960474122409,0.1310714405589513,0.6450848065732515,0.17095109302799577,1,1,1,1,1,1,6,1,total_gen
gen_fuel_other_renewables_mw,0.29568548526858385,0.3203430784145837,0.20444066590726792,0.0379737456985051,0.3045370195671901,0.08472787446841223,1,1,1,1,1,1,6,1,total_gen
gen_fuel_nuclear_mw,0.5751613271758164,0.6108798821041124,0.3911957617059233,0.13316044141403308,0.6098192349204352,0.2945121854482794,1,1,1,1,1,1,6,1,total_gen
gen_fuel_multiple_fuels_mw,0.41528356819924206,0.3325216444761513,0.22915492453298114,0.055175137039711775,0.3770103126622575,0.05830451015231733,1,1,1,1,1,1,6,1,total_gen
gen_fuel_hydro_mw,0.49303636977885723,0.3898164758905878,0.25465201930722087,0.07227667770111947,0.4386326722235173,0.07091235193068786,1,1,1,1,1,1,6,1,total_gen
gen_fuel_coal_mw,0.8447456574337205,0.8221472828484423,0.6442961550946205,0.22858411374570994,0.8342431606451234,0.5115448295350624,1,1,1,1,1,1,6,1,total_gen
gen_fuel_gas_mw,0.9229728973118456,0.902599046953956,0.725463339175922,0.3102138767207355,0.8950484529936309,0.6484700609009202,1,1,1,1,1,1,6,1,total_gen
gen_fuel_gas_pct,0.3983387420482548,0.39334689540989876,0.25926913482144703,0.04542929781783806,0.3749931988751841,0.06175037096122114,1,1,1,1,1,1,6,1,total_gen
gen_fuel_nuclear_pct,0.9099014199261446,0.8852785245331962,0.7253492110602886,0.3454269500509462,0.8790710031948684,0.6239053030775149,1,1,1,1,1,1,6,1,total_gen
congestion_price_rt,0.27491080029297077,0.31113967759346767,0.20342400113927567,0.03017492388300418,0.2767228412767402,0.04543435898861935,1,1,1,0,1,1,5,1,total_gen
congestion_price_da,0.32107202162298604,0.2044204299377725,0.14384292146073036,0.04928286824406369,0.3723383219923839,0.03740618960348476,1,0,0,1,1,1,4,1,total_gen
da_as_mcp_synchronized_reserve,0.31837767260473376,0.20154576482241926,0.13756188806466005,0.06079225727487643,0.32284412967381587,0.03932018061402386,1,0,0,1,1,1,4,1,total_gen
gen_fuel_hydro_pct,0.29291937181035654,0.24691771997950202,0.15244630420661764,0.048213941644124146,0.2919678019935363,0.04333251883855711,1,0,0,1,1,1,4,1,total_gen
da_as_mcp_primary_reserve,0.2856786890804272,0.1659304755920172,0.10926639742833458,0.07346720902147413,0.28121213850117704,0.02850754700661667,1,0,0,1,1,0,3,1,total_gen
gen_fuel_storage_mw,0.22420941770874186,0.24391576427373826,0.18620736691537032,0.05417082690716098,0.22004420946332928,0.023633490133936095,1,0,1,1,0,0,3,1,total_gen
gross_sched_interchange_mw,0.2609720588719926,0.256359696632281,0.18528564282141072,0.023178276977783217,0.21655179165394103,0.03169721447420836,1,1,1,0,0,0,3,1,total_gen
da_as_as_mw_thirty_minutes_reserve,0.04319580131236601,0.10893093757322286,0.07275147594012366,0.05044712516949411,0.23901036585819158,0.05993040506950421,0,0,0,1,1,1,3,1,total_gen
da_as_nsr_mw_primary_reserve,0.16203833482098579,0.21331246607029275,0.1392420818687799,0.05854149984607374,0.1997627836454246,0.032238877214276845,0,0,0,1,0,1,2,1,total_gen
gen_fuel_solar_pct,0.08472602171989964,0.16716834637093064,0.12570726975885763,0.05564729113424402,0.1861182808181397,0.031801061848873546,0,0,0,1,0,1,2,1,total_gen
net_actual_interchange_mw,0.24909347046638694,0.23597565293235534,0.14595297648824412,0.026295185290848788,0.22317811464431486,0.03161768725903825,1,0,0,0,0,0,1,1,total_gen
net_sched_interchange_mw,0.2427722405949066,0.22962893906488357,0.14226513256628312,0.02556105388589069,0.2177909094872752,0.030237802809126517,1,0,0,0,0,0,1,1,total_gen
gen_fuel_solar_mw,0.2235626859730952,0.23140685683748063,0.16508794654084674,0.03683166543410235,0.2167514832579259,0.02566954517026611,0,0,0,1,0,0,1,1,total_gen
da_as_as_mw_synchronized_reserve,0.15093842153181844,0.15960539441380234,0.09589081096955655,0.046350882601725735,0.15345498526012033,0.01645812964387078,0,0,0,1,0,0,1,1,total_gen
total_pjm_reg_purchases,0.19027433982756328,0.20339732476311634,0.12953576788394197,0.032454191768664986,0.217478108580052,0.03358364328580829,0,0,0,0,0,1,1,1,total_gen
da_as_ss_mw_primary_reserve,0.012606598345094188,0.014873674078106915,0.001398732836106115,0.02704669246621538,0.10790671413084893,0.01635031741879548,0,0,0,0,0,0,0,0,total_gen
gen_fuel_wind_mw,0.17732838919681893,0.16349356518125147,0.11032556184918305,0.020331537923090538,0.16622002112452236,0.016151381818036863,0,0,0,0,0,0,0,0,total_gen
total_pjm_rmpcp_cr,0.00447852282489494,0.05442645474190528,0.04419433462650392,0.02844080014282036,0.07246477655360571,0.006912191241922567,0,0,0,0,0,0,0,0,total_gen
total_pjm_rmccp_cr,0.10625715944148799,0.19153631974382154,0.13576809683279678,0.01896803867699235,0.2050369284834901,0.02811737706419866,0,0,0,0,0,0,0,0,total_gen
total_pjm_assigned_reg,0.051897832422826244,0.06881450532100716,0.03485848152852579,0.015138032744334786,0.11573311689977944,0.01502435473798759,0,0,0,0,0,0,0,0,total_gen
total_pjm_self_sched_reg,0.11790054992145767,0.15775978803304785,0.13263031515757878,0.014843346733086907,0.15568817635013082,0.023327711482749185,0,0,0,0,0,0,0,0,total_gen
wind_generation_mw,0.17610907465108805,0.16167400495930437,0.10933566783391696,0.020119885017496165,0.16465927799056007,0.015667032441273,0,0,0,0,0,0,0,0,total_gen
total_pjm_loc_credit,0.19289822336187176,0.24398318367512378,0.1531740755244765,0.018983369438932057,0.21889530613680871,0.026241962045049236,0,0,0,0,0,0,0,0,total_gen
rmpcp,0.042567665182809994,0.08441581998283786,0.06384216244110345,0.025634333939275864,0.08870220711457161,0.005744081610982695,0,0,0,0,0,0,0,0,total_gen
rmccp,0.11797202247087175,0.17604846636328572,0.12367316372242385,0.01817318032514878,0.20654563980301707,0.026285976838348667,0,0,0,0,0,0,0,0,total_gen
net_inadv_interchange_mw,0.18591036107639267,0.17867600825107324,0.10749543583509495,0.012638228128073742,0.1864536118560613,0.015168790418894006,0,0,0,0,0,0,0,0,total_gen
solar_generation_mw,0.21346803614199475,0.17155963589220025,0.1254971370369863,0.032404058189838,0.21036904806614343,0.02463873780736291,0,0,0,0,0,0,0,0,total_gen
gen_fuel_multiple_fuels_pct,0.14723118588949907,0.1353216840564958,0.10557192427458736,0.026892955801131865,0.1869822436173339,0.025105784827240553,0,0,0,0,0,0,0,0,total_gen
total_gen,0.9894547600952861,0.9852938908536615,0.8976468234117058,0.5856950572198059,0.9829822428965025,0.9333908417722097,1,1,1,1,1,1,6,1,metered_load_mw
gen_fuel_oil_pct,0.6175711857614152,0.4650698331350443,0.332175620727146,0.13544289198695011,0.5749806016308869,0.14611205538599148,1,1,1,1,1,1,6,1,metered_load_mw
gen_fuel_wind_pct,0.32580264288961236,0.3077551165456906,0.21039173488583193,0.038917377969559366,0.2903446046074219,0.03975777629410796,1,1,1,1,1,1,6,1,metered_load_mw
forecast_load_mw_latest_available,0.9960773829520261,0.9958488250903537,0.9445424528362031,0.712750459991455,0.9939879394165979,0.9778335064693613,1,1,1,1,1,1,6,1,metered_load_mw
prelim_load_avg_hourly,0.9999745335168404,0.9999618482017132,0.9960290105347762,0.956892455993345,0.9999705838820054,0.9998933369137694,1,1,1,1,1,1,6,1,metered_load_mw
total_pjm_rt_load_mwh,0.9999005995976079,0.9998930399351985,0.9918179089544772,0.9177562769378508,0.9998501091413575,0.9994659629849213,1,1,1,1,1,1,6,1,metered_load_mw
total_losses,0.650058658865954,0.7054605102589528,0.505630264328214,0.135260867252137,0.6609265627772991,0.27683543095444524,1,1,1,1,1,1,6,1,metered_load_mw
da_as_as_req_mw_primary_reserve,0.2809822284051356,0.2743340063630379,0.19184143599625886,0.058660602513754906,0.24587539183026708,0.04608589774259867,1,1,1,1,1,1,6,1,metered_load_mw
da_as_as_req_mw_synchronized_reserve,0.2809778623237278,0.2743340063630379,0.19184143599625886,0.058660602513754906,0.24587481613188295,0.04608573052502096,1,1,1,1,1,1,6,1,metered_load_mw
system_energy_price_da,0.6280304804347355,0.6689653296989014,0.49108876964147496,0.13793118136603602,0.6299344145775694,0.21087396816277504,1,1,1,1,1,1,6,1,metered_load_mw
total_lmp_da,0.6369182309798697,0.6752256943479834,0.49418771740564765,0.13911498007266296,0.6402927598237077,0.21775058587771415,1,1,1,1,1,1,6,1,metered_load_mw
marginal_loss_price_da,0.5581905983395176,0.5877801510902233,0.42382333549129314,0.0925667434340722,0.6015531426507801,0.18146402010916596,1,1,1,1,1,1,6,1,metered_load_mw
system_energy_price_rt,0.42665450085221884,0.6062633791342289,0.43932081089883745,0.10689674747704069,0.5512268552105709,0.19274809029947465,1,1,1,1,1,1,6,1,metered_load_mw
total_lmp_rt,0.42689027127382884,0.6061530840893327,0.43906953476738364,0.10679674621519891,0.5508803412176764,0.19249271542667018,1,1,1,1,1,1,6,1,metered_load_mw
congestion_price_rt,0.30552840698540834,0.34476526121053,0.2272086962147349,0.03477708091421419,0.3080420335041235,0.055044212906661796,1,1,1,1,1,1,6,1,metered_load_mw
marginal_loss_price_rt,0.42703850764465584,0.6371367562102493,0.4614651933741935,0.10910024484480345,0.5724242424417498,0.21430959937569447,1,1,1,1,1,1,6,1,metered_load_mw
gross_actual_interchange_mw,0.33724338194223913,0.3732543896789528,0.264862997714615,0.04002700583154372,0.3261101452885734,0.07592314830751501,1,1,1,1,1,1,6,1,metered_load_mw
gen_fuel_other_renewables_pct,0.7057886479322454,0.6877069252703452,0.5564850775543861,0.27456097256644235,0.6811674840188244,0.2874827898507096,1,1,1,1,1,1,6,1,metered_load_mw
gross_inadv_interchange_mw,0.46344301081215694,0.4502398856288443,0.3241540770385193,0.053094370231243276,0.4377731411109093,0.10008032172508516,1,1,1,1,1,1,6,1,metered_load_mw
gen_fuel_nuclear_pct,0.9176898944909315,0.8970712618535247,0.7332980124196643,0.33603499833314604,0.8857316879460385,0.6430325659811613,1,1,1,1,1,1,6,1,metered_load_mw
gen_fuel_coal_mw,0.8410227996044193,0.8247697593231678,0.6437558690129049,0.220559789888372,0.8266050640814763,0.4930448144193837,1,1,1,1,1,1,6,1,metered_load_mw
gen_fuel_gas_mw,0.9010196765467205,0.8734924535734366,0.6873756859419756,0.2745144782412886,0.8662557074603295,0.5721687402861445,1,1,1,1,1,1,6,1,metered_load_mw
gen_fuel_gas_pct,0.3712938995808122,0.361955807952686,0.2385436687318573,0.04106035073382745,0.3486289684307438,0.05563840740046064,1,1,1,1,1,1,6,1,metered_load_mw
gen_fuel_coal_pct,0.5651840655190754,0.5859171595583448,0.4238536868478175,0.10041066762933964,0.5917177010934677,0.212791690783863,1,1,1,1,1,1,6,1,metered_load_mw
gen_fuel_hydro_mw,0.508326078188729,0.4116037761719153,0.2698871013221744,0.07654175620851128,0.4568619909591537,0.08081984884101845,1,1,1,1,1,1,6,1,metered_load_mw
gen_fuel_multiple_fuels_mw,0.4569155824118035,0.3811046794224181,0.26653964610693126,0.06055987993302243,0.410927364955712,0.07042516873036479,1,1,1,1,1,1,6,1,metered_load_mw
gen_fuel_nuclear_mw,0.5293438795513957,0.5605873822078706,0.35821337836325223,0.11543378665487565,0.5607840118144268,0.2478023756135602,1,1,1,1,1,1,6,1,metered_load_mw
gen_fuel_oil_mw,0.6874358893316881,0.5780559297245061,0.40791194095819333,0.14104955494690496,0.6631716857668426,0.19483153152762936,1,1,1,1,1,1,6,1,metered_load_mw
gen_fuel_other_renewables_mw,0.2681085781439179,0.28609031883612723,0.18556068955110294,0.03356856259518663,0.2755145597410564,0.07158554645243306,1,1,0,1,1,1,5,1,metered_load_mw
da_as_as_req_mw_thirty_minutes_reserve,0.274884035272557,0.26471086251378406,0.19506252275687608,0.07042221229647552,0.24194933862913032,0.04489215868102621,1,0,1,1,1,1,5,1,metered_load_mw
gen_fuel_hydro_pct,0.31283968935190837,0.27317857864980555,0.1695600254209025,0.049990186670515586,0.3141735073848419,0.05049727940544634,1,1,0,1,1,1,5,1,metered_load_mw
gen_fuel_storage_mw,0.25053074084141924,0.2825476608580478,0.21786062055569608,0.07054718002177107,0.25186955881959067,0.033071754884063304,1,1,1,1,1,0,5,1,metered_load_mw
total_pjm_reg_purchases,0.2347170758957716,0.2533757424010448,0.16509954977488744,0.03510031826006741,0.25121644814579275,0.03930487064598067,1,0,0,1,1,1,4,1,metered_load_mw
da_as_mcp_synchronized_reserve,0.3397998792927636,0.2448114471685661,0.16619246412338232,0.06889768194810089,0.3441812509004093,0.04098774567508841,1,0,0,1,1,1,4,1,metered_load_mw
congestion_price_da,0.32141879079688196,0.20070172843626757,0.13821010505252626,0.054507156023613265,0.3882334458675781,0.04729923615070351,1,0,0,1,1,1,4,1,metered_load_mw
da_as_as_mw_primary_reserve,0.25535146974028144,0.25269230955824573,0.16311867027203292,0.04861456546314201,0.2531022722207498,0.04049895162802029,1,0,0,1,1,1,4,1,metered_load_mw
da_as_mcp_primary_reserve,0.30654924841059655,0.20047360600956152,0.13450278561279658,0.08057226057376612,0.302684694300952,0.032337429650735224,1,0,0,1,1,0,3,1,metered_load_mw
da_as_as_mw_thirty_minutes_reserve,0.10221650523210538,0.028391772807163613,0.018259780534078167,0.03918046491735848,0.2046520245829644,0.03671349150996292,0,0,0,1,0,1,2,1,metered_load_mw
gen_fuel_solar_mw,0.21657007470245115,0.23524541358600523,0.1681484777737038,0.03713544964611311,0.21250581730222518,0.027163783915231617,0,0,0,1,0,0,1,1,metered_load_mw
da_as_as_mw_synchronized_reserve,0.10373627386992032,0.09838127564967447,0.055784043633859685,0.04225275826123728,0.13787873829026379,0.018234157608746807,0,0,0,1,0,0,1,1,metered_load_mw
da_as_nsr_mw_primary_reserve,0.15701899004138375,0.20368700864544131,0.1350655662932023,0.05797902103524836,0.19385339117510966,0.029904694719766034,0,0,0,1,0,0,1,1,metered_load_mw
total_pjm_rmccp_cr,0.12840466429476496,0.2427288666626366,0.17438760934202455,0.022952197890923946,0.235983204433581,0.036776588618063155,0,0,0,0,0,1,1,1,metered_load_mw
solar_generation_mw,0.2060705532864156,0.16501549320059905,0.12033741786309998,0.03613585084524005,0.20569622422592357,0.026081050126651947,0,0,0,1,0,0,1,1,metered_load_mw
gen_fuel_solar_pct,0.07892576599417928,0.166218973010678,0.124463832927343,0.0601770740684236,0.18969783644903906,0.03538151392381886,0,0,0,1,0,0,1,1,metered_load_mw
wind_generation_mw,0.1560021168369714,0.13987571635961882,0.09667133566783391,0.018630110944298974,0.14885070601279088,0.01400494498420157,0,0,0,0,0,0,0,0,metered_load_mw
gross_sched_interchange_mw,0.1975786384618608,0.19732484553913002,0.14793496748374185,0.017156077971841103,0.17209300661804885,0.025664612934728315,0,0,0,0,0,0,0,0,metered_load_mw
net_inadv_interchange_mw,0.18264003878738255,0.17275949700857324,0.1067460598356861,0.012071525523749094,0.1796026115328944,0.014124833436196095,0,0,0,0,0,0,0,0,metered_load_mw
net_sched_interchange_mw,0.09984114238835992,0.07707107486874604,0.0399719859929965,0.019470092033441952,0.12717993990426163,0.016411619269954693,0,0,0,0,0,0,0,0,metered_load_mw
net_actual_interchange_mw,0.10623787243662855,0.08348631901708956,0.04360780390195097,0.01983938955201848,0.13065655329931736,0.017090063752127838,0,0,0,0,0,0,0,0,metered_load_mw
total_pjm_self_sched_reg,0.11058054899058019,0.14638489846276953,0.12543471735867934,0.016140024082652304,0.14793293012747805,0.020676053112359944,0,0,0,0,0,0,0,0,metered_load_mw
rmccp,0.1398500858970993,0.22344574450189433,0.15924091763089548,0.02139726995209414,0.2347311990402143,0.033868356965566,0,0,0,0,0,0,0,0,metered_load_mw
rmpcp,0.062157750561346994,0.11811204028645518,0.08880421650516328,0.024739793274109353,0.09916354802564112,0.005328527551834576,0,0,0,0,0,0,0,0,metered_load_mw
gen_fuel_wind_mw,0.1574477614514182,0.14197471238158468,0.09802569850473693,0.01862173278651645,0.15037145131448473,0.014395599023208258,0,0,0,0,0,0,0,0,metered_load_mw
total_pjm_assigned_reg,0.09561839422644797,0.1177421983224185,0.06913967354636132,0.015010086892825611,0.14665685980548548,0.01861130217423368,0,0,0,0,0,0,0,0,metered_load_mw
da_as_ss_mw_primary_reserve,0.004167440825651309,0.025964802750832537,0.008511801039231114,0.02679802303861149,0.11175081828565206,0.01757479176865,0,0,0,0,0,0,0,0,metered_load_mw
