field,pearson,spearman,kendall,nmi,distance_corr,hsic,pearson_pass,spearman_pass,kendall_pass,nmi_pass,distance_corr_pass,hsic_pass,n_pass,kept
da_as_as_req_mw_thirty_minutes_reserve,0.274884035272557,0.26471086251378406,0.19506252275687608,0.07042221229647552,0.24194933862913032,0.04489215868102621,1,0,1,1,1,1,5,1
gen_fuel_hydro_pct,0.31283968935190837,0.27317857864980555,0.1695600254209025,0.049990186670515586,0.3141735073848419,0.05049727940544634,1,1,0,1,1,1,5,1
gen_fuel_storage_mw,0.25053074084141924,0.2825476608580478,0.21786062055569608,0.07054718002177107,0.25186955881959067,0.033071754884063304,1,1,1,1,1,0,5,1
total_pjm_reg_purchases,0.2347170758957716,0.2533757424010448,0.16509954977488744,0.03510031826006741,0.25121644814579275,0.03930487064598067,1,0,0,1,1,1,4,1
da_as_mcp_synchronized_reserve,0.3397998792927636,0.2448114471685661,0.16619246412338232,0.06889768194810089,0.3441812509004093,0.04098774567508841,1,0,0,1,1,1,4,1
congestion_price_da,0.32141879079688196,0.20070172843626757,0.13821010505252626,0.054507156023613265,0.3882334458675781,0.04729923615070351,1,0,0,1,1,1,4,1
da_as_as_mw_primary_reserve,0.25535146974028144,0.25269230955824573,0.16311867027203292,0.04861456546314201,0.2531022722207498,0.04049895162802029,1,0,0,1,1,1,4,1
da_as_mcp_primary_reserve,0.30654924841059655,0.20047360600956152,0.13450278561279658,0.08057226057376612,0.302684694300952,0.032337429650735224,1,0,0,1,1,0,3,1
da_as_as_mw_thirty_minutes_reserve,0.10221650523210538,0.028391772807163613,0.018259780534078167,0.03918046491735848,0.2046520245829644,0.03671349150996292,0,0,0,1,0,1,2,1
gen_fuel_solar_mw,0.21657007470245115,0.23524541358600523,0.1681484777737038,0.03713544964611311,0.21250581730222518,0.027163783915231617,0,0,0,1,0,0,1,1
da_as_as_mw_synchronized_reserve,0.10373627386992032,0.09838127564967447,0.055784043633859685,0.04225275826123728,0.13787873829026379,0.018234157608746807,0,0,0,1,0,0,1,1
da_as_nsr_mw_primary_reserve,0.15701899004138375,0.20368700864544131,0.1350655662932023,0.05797902103524836,0.19385339117510966,0.029904694719766034,0,0,0,1,0,0,1,1
total_pjm_rmccp_cr,0.12840466429476496,0.2427288666626366,0.17438760934202455,0.022952197890923946,0.235983204433581,0.036776588618063155,0,0,0,0,0,1,1,1
solar_generation_mw,0.2060705532864156,0.16501549320059905,0.12033741786309998,0.03613585084524005,0.20569622422592357,0.026081050126651947,0,0,0,1,0,0,1,1
gen_fuel_solar_pct,0.07892576599417928,0.166218973010678,0.124463832927343,0.0601770740684236,0.18969783644903906,0.03538151392381886,0,0,0,1,0,0,1,1
wind_generation_mw,0.1560021168369714,0.13987571635961882,0.09667133566783391,0.018630110944298974,0.14885070601279088,0.01400494498420157,0,0,0,0,0,0,0,0
gross_sched_interchange_mw,0.1975786384618608,0.19732484553913002,0.14793496748374185,0.017156077971841103,0.17209300661804885,0.025664612934728315,0,0,0,0,0,0,0,0
net_inadv_interchange_mw,0.18264003878738255,0.17275949700857324,0.1067460598356861,0.012071525523749094,0.1796026115328944,0.014124833436196095,0,0,0,0,0,0,0,0
net_sched_interchange_mw,0.09984114238835992,0.07707107486874604,0.0399719859929965,0.019470092033441952,0.12717993990426163,0.016411619269954693,0,0,0,0,0,0,0,0
net_actual_interchange_mw,0.10623787243662855,0.08348631901708956,0.04360780390195097,0.01983938955201848,0.13065655329931736,0.017090063752127838,0,0,0,0,0,0,0,0
total_pjm_self_sched_reg,0.11058054899058019,0.14638489846276953,0.12543471735867934,0.016140024082652304,0.14793293012747805,0.020676053112359944,0,0,0,0,0,0,0,0
rmccp,0.1398500858970993,0.22344574450189433,0.15924091763089548,0.02139726995209414,0.2347311990402143,0.033868356965566,0,0,0,0,0,0,0,0
rmpcp,0.062157750561346994,0.11811204028645518,0.08880421650516328,0.024739793274109353,0.09916354802564112,0.005328527551834576,0,0,0,0,0,0,0,0
gen_fuel_wind_mw,0.1574477614514182,0.14197471238158468,0.09802569850473693,0.01862173278651645,0.15037145131448473,0.014395599023208258,0,0,0,0,0,0,0,0
total_pjm_assigned_reg,0.09561839422644797,0.1177421983224185,0.06913967354636132,0.015010086892825611,0.14665685980548548,0.01861130217423368,0,0,0,0,0,0,0,0
da_as_ss_mw_primary_reserve,0.004167440825651309,0.025964802750832537,0.008511801039231114,0.02679802303861149,0.11175081828565206,0.01757479176865,0,0,0,0,0,0,0,0
gen_fuel_multiple_fuels_pct,0.19997724247555962,0.19380744586160567,0.14632102749949635,0.02605994498719771,0.2144744399645382,0.02546411790486836,0,0,0,0,0,0,0,0
total_pjm_rmpcp_cr,0.027306877334646828,0.10022677272238766,0.07870035462558694,0.025788290704143704,0.0779776839560062,0.0060096878310535356,0,0,0,0,0,0,0,0
total_pjm_loc_credit,0.1973260957086727,0.23280359617081467,0.1434624913362387,0.019523188001520742,0.21889867364659651,0.023086872050442898,0,0,0,0,0,0,0,0
