field,pearson,spearman,kendall,nmi,distance_corr,hsic,pearson_pass,spearman_pass,kendall_pass,nmi_pass,distance_corr_pass,hsic_pass,n_pass,kept
total_gen,0.33504440652124223,0.3633384215704333,0.2580856073250724,0.03900012114628383,0.31408772259190837,0.06948096065896779,1,1,1,1,1,1,6,1
gen_fuel_oil_pct,0.18440416251035113,0.13514994415763407,0.10007294586449579,0.023292746850257205,0.1504966637125475,0.01942280438296925,1,1,1,1,1,1,6,1
forecast_load_mw_latest_available,0.33550865578304784,0.37078965925037016,0.26497326886701206,0.039170093327641944,0.32037167213688356,0.07436820539536193,1,1,1,1,1,1,6,1
prelim_load_avg_hourly,0.3381053226359422,0.37421085962840434,0.26555160774345615,0.03990435383302991,0.3268306621211195,0.0762704761358699,1,1,1,1,1,1,6,1
metered_load_mw,0.33724338194223913,0.3732543896789528,0.264862997714615,0.04002700583154371,0.3261101452885734,0.07592314830751501,1,1,1,1,1,1,6,1
total_pjm_rt_load_mwh,0.33357980554820693,0.3702845150624917,0.2627479396568215,0.03958614613960185,0.32351939821704095,0.07487983776419271,1,1,1,1,1,1,6,1
total_losses,0.44686468736365464,0.4189532254717019,0.29282215004154316,0.046347388029064525,0.38632622540564426,0.07570683749800255,1,1,1,1,1,1,6,1
total_pjm_reg_purchases,0.3415364751231106,0.34563617600006513,0.22821566488636655,0.036315723565997056,0.30423190937230554,0.04890562808887219,1,1,1,1,1,1,6,1
total_pjm_assigned_reg,0.3082302586629527,0.32075530619621656,0.2073125190565987,0.02891902918038772,0.2851861044953145,0.04524205053124034,1,1,1,1,1,1,6,1
da_as_ss_mw_primary_reserve,0.1848012294604361,0.1999427248793259,0.15178914065520463,0.02242645898781403,0.17915096360880348,0.021463175396667207,1,1,1,1,1,1,6,1
system_energy_price_da,0.26340994000459783,0.3278677889887368,0.23171437738056494,0.028329868168489068,0.2434256741421371,0.04535068107208688,1,1,1,1,1,1,6,1
total_lmp_da,0.27162770455541824,0.3349910888323069,0.23643133388260826,0.029468292362578783,0.2553261283017943,0.04709617384435434,1,1,1,1,1,1,6,1
marginal_loss_price_da,0.2032319486511621,0.18076687735066413,0.13039385992232275,0.018529567248573183,0.1957797371646692,0.02334429528812413,1,1,1,1,1,1,6,1
system_energy_price_rt,0.11874312389324872,0.2855079307711701,0.2004293543459598,0.02667465541477253,0.20824912951106755,0.038087093183963985,1,1,1,1,1,1,6,1
total_lmp_rt,0.11888092405627666,0.28577922303211123,0.20060985508001006,0.026869655993264362,0.20822044188973737,0.03814680963520154,1,1,1,1,1,1,6,1
marginal_loss_price_rt,0.15408374327057262,0.36748298580708155,0.2558647468997775,0.03412055943579656,0.276096275619646,0.05932930847584396,1,1,1,1,1,1,6,1
gross_sched_interchange_mw,0.45582396938111175,0.425393087244798,0.28489501873313017,0.045178164001146034,0.39233921140597594,0.07625938130550171,1,1,1,1,1,1,6,1
gen_fuel_solar_pct,0.2825112929483674,0.22473808331099718,0.14620021078970474,0.032471518641053417,0.2701188835530203,0.04935273388192383,1,1,1,1,1,1,6,1
gross_inadv_interchange_mw,0.7850562911647503,0.761366934556838,0.5548710742549133,0.16429667922047866,0.708950042310331,0.31290305655979694,1,1,1,1,1,1,6,1
gen_fuel_nuclear_pct,0.26167724503183803,0.26569957700187,0.18587457246848033,0.024013440297336982,0.22204575684990052,0.03297995742114117,1,1,1,1,1,1,6,1
gen_fuel_nuclear_mw,0.3475564070438246,0.3581458505980428,0.2451330552118286,0.05288399413167281,0.3421773838138148,0.07248546715511145,1,1,1,1,1,1,6,1
gen_fuel_multiple_fuels_pct,0.13709959727664564,0.15689513127377905,0.11769467783857374,0.014889645593253767,0.13830977727023488,0.016321990468267815,1,1,1,1,1,1,6,1
solar_generation_mw,0.2600350917220511,0.2778244188927898,0.17091161320924583,0.0336662265615535,0.2560443474660908,0.04032585870494402,1,1,1,1,1,1,6,1
gen_fuel_oil_mw,0.19078889446892408,0.17216836580525136,0.12134983109693653,0.02940847071784372,0.15954548574719252,0.023045163651004594,1,1,1,1,1,1,6,1
gen_fuel_gas_pct,0.2158351887235932,0.193206222443918,0.13047297637436597,0.019624527862788628,0.19621996085135873,0.022767698682893817,1,1,1,1,1,1,6,1
gen_fuel_coal_pct,0.3423309743701826,0.3251671106361138,0.22032382549270135,0.031397603210156486,0.2956302812877859,0.04188200473017361,1,1,1,1,1,1,6,1
gen_fuel_coal_mw,0.38039215808427496,0.36058978876396336,0.24918350506846254,0.03524968641653796,0.31528872554200055,0.05788664365056671,1,1,1,1,1,1,6,1
gen_fuel_gas_mw,0.3285027303957206,0.3580728687827296,0.2539115818856577,0.03746812936397164,0.31028388333031026,0.06491695753318934,1,1,1,1,1,1,6,1
gen_fuel_storage_mw,0.1686084473640161,0.16423117238582993,0.13143671278850358,0.030387329545432797,0.16565391808391108,0.017243749876713597,1,1,1,1,1,1,6,1
gen_fuel_solar_mw,0.2570843220373201,0.19776811658084076,0.11340084384325674,0.026817797489340038,0.2557830187140206,0.04029998442652196,1,1,1,1,1,1,6,1
gen_fuel_multiple_fuels_mw,0.18369199797294308,0.2065434439591919,0.14658770886704361,0.021680485078546335,0.17455221792727887,0.025982529764161568,1,1,1,1,1,1,6,1
gen_fuel_other_renewables_mw,0.1663149890068445,0.17204106753606663,0.13661165278537551,0.02069375648070509,0.2148316465216041,0.03195267968486167,1,1,1,1,1,1,6,1
gen_fuel_other_renewables_pct,0.22632306652012332,0.20727952286333157,0.1586986713424383,0.02779408906079346,0.1525764240846307,0.010003091505389531,1,1,1,1,1,0,5,1
total_pjm_rmccp_cr,0.07796391092944809,0.2264760756057525,0.14862112798205365,0.01631282259018181,0.16798331634818106,0.021114090543569747,0,1,1,1,1,1,5,1
congestion_price_da,0.17150458066467197,0.10020502055905689,0.07458481105173097,0.016692616648511554,0.17881898750129652,0.01579792449544715,1,0,0,1,1,1,4,1
congestion_price_rt,0.09924237585427753,0.1848461492464831,0.13116193330239978,0.012874167592883005,0.12281904159454746,0.01951295848099645,0,1,1,0,0,1,3,1
da_as_as_req_mw_thirty_minutes_reserve,0.10324145677576342,0.1346367210360368,0.10488596093695438,0.04678836851143795,0.08071210173386077,0.004767779134746611,0,1,1,1,0,0,3,1
da_as_as_req_mw_synchronized_reserve,0.11454289894579595,0.18055995213814668,0.12580499469514708,0.051456752942506186,0.08246765793273267,0.0036479731308823025,0,1,1,1,0,0,3,1
da_as_as_req_mw_primary_reserve,0.1145552567171137,0.18055995213814668,0.12580499469514708,0.051456752942506186,0.08248053993521406,0.0036484099458646327,0,1,1,1,0,0,3,1
rmccp,0.07625088448014596,0.17543015712512114,0.1143002231515785,0.011050288798671442,0.14200421967921442,0.014765109852579015,0,1,1,0,1,0,3,1
net_sched_interchange_mw,0.041732219938646786,0.013158376819754104,0.016037522770766578,0.017524208869204593,0.12137812549244908,0.02115287397132507,0,0,0,1,0,1,2,1
net_actual_interchange_mw,0.04574366323817764,0.009658818994455703,0.014486746995184796,0.018121470222237913,0.12048108488795886,0.021071147415869906,0,0,0,1,0,1,2,1
gen_fuel_hydro_pct,0.023808509516525682,0.022833659897776627,0.027989861465719888,0.02596472818381792,0.131519773618928,0.028011958597236968,0,0,0,1,0,1,2,1
gen_fuel_hydro_mw,0.089333710055718,0.030442132926988833,0.007778149236297442,0.024179375407151,0.1372902786850508,0.027816753681129666,0,0,0,1,0,1,2,1
da_as_as_mw_primary_reserve,0.12945574216066003,0.1301000463268516,0.0842342996343252,0.020629419905982518,0.11591211361409835,0.00805236700395499,1,0,0,1,0,0,2,1
da_as_nsr_mw_primary_reserve,0.09090689545287152,0.08100434523196537,0.04750762592400916,0.01707251976972482,0.11810399589440988,0.008591470370820165,0,0,0,1,0,0,1,1
da_as_mcp_synchronized_reserve,0.05119935269872973,0.05308437453482011,0.036116938361560984,0.018249459316250733,0.06761611632682689,0.005757842814667783,0,0,0,1,0,0,1,1
