field,中文名,score
area_1_fuel_solar_mw,区域1光伏出力,4424.99169921875
area_2_fuel_solar_mw,区域2光伏出力,3287.833984375
system_losses_mw,系统网损,2919.50244140625
area_2_load_actual_mw,区域2实时负荷,1375.6322021484375
area_2_fuel_hydro_mw,区域2水电出力,1128.49755859375
reserve_spin_r2_mw,区域2旋转备用,774.6353759765625
area_2_load_day_ahead_mw,区域2日前负荷,759.4464721679688
system_load_actual_mw,系统实时负荷,87.71592712402344
gen_fuel_hydro_mw,水电出力,84.30980682373047
area_2_fuel_coal_mw,区域2燃煤出力,79.44701385498047
area_1_load_day_ahead_mw,区域1日前负荷,77.88922882080078
area_1_generation_mw,区域1发电总量,76.36199188232422
area_1_fuel_coal_mw,区域1燃煤出力,76.36199188232422
reserve_spin_r1_mw,区域1旋转备用,76.36199188232422
area_1_load_actual_mw,区域1实时负荷,74.86470031738281
system_load_day_ahead_mw,系统日前负荷,70.54667663574219
area_3_load_day_ahead_mw,区域3日前负荷,70.54667663574219
area_1_fuel_natural_gas_mw,区域1燃气出力,70.54667663574219
gen_fuel_nuclear_mw,核电出力,69.16340637207031
gen_fuel_solar_mw,光伏出力,67.80726623535156
area_3_fuel_natural_gas_mw,区域3燃气出力,67.80726623535156
area_2_net_export_mw,区域2净送出,66.47770690917969
reserve_spin_r3_mw,区域3旋转备用,66.47770690917969
area_3_fuel_solar_mw,区域3光伏出力,66.47770690917969
area_3_fuel_coal_mw,区域3燃煤出力,66.47770690917969
area_1_fuel_hydro_mw,区域1水电出力,66.47770690917969
area_1_fuel_wind_mw,区域1风电出力,66.47770690917969
reserve_reg_down_mw,调频下备用,66.47770690917969
gen_fuel_coal_mw,燃煤出力,65.17422485351562
month_of_year,月份,65.17422485351562
area_1_net_export_mw,区域1净送出,63.896297454833984
area_3_load_actual_mw,区域3实时负荷,63.896297454833984
area_1_fuel_nuclear_mw,区域1核电出力,63.896297454833984
area_3_fuel_wind_mw,区域3风电出力,63.896297454833984
day_of_week,星期,62.643428802490234
area_3_generation_mw,区域3发电总量,61.41512680053711
gen_fuel_wind_mw,风电出力,61.41512680053711
reserve_reg_up_mw,调频上备用,60.21091079711914
hour_of_day,小时,60.21091079711914
area_3_net_export_mw,区域3净送出,60.21091079711914
area_3_fuel_hydro_mw,区域3水电出力,59.030303955078125
is_weekend,是否周末,59.030303955078125
