epoch,train_loss,train_r2,test_loss,test_r2,train_total_loss,train_mse_loss,train_reg_loss,active_features
1,0.26037608521822114,0.7396239042282104,0.25441458037622816,0.7314491271972656,0.6926391393309963,0.57470361952628,58.967756792209606,60
2,0.16065528388131584,0.8393447399139404,0.16094582121274092,0.8301113843917847,0.3222254457578779,0.20745963799894357,57.382900577024316,60
3,0.11842138321628377,0.8815786242485046,0.12247425777746773,0.870720624923706,0.2583001058614045,0.14634654589400867,55.976777462992025,60
4,0.09085994394542969,0.9091400504112244,0.10237399627250142,0.8919377326965332,0.21803188342728932,0.10886384800224246,54.58401520537748,60
5,0.0708917802019282,0.929108202457428,0.08549400324728794,0.9097556471824646,0.19329667006691023,0.08709314691995411,53.1017588725261,60
6,0.06065089072716727,0.9393491148948669,0.07305921865740746,0.9228813648223877,0.17255293958110723,0.06947158334718508,51.54067543023966,60
7,0.04957485689428542,0.9504251480102539,0.06501213342473819,0.9313755631446838,0.1579660103122848,0.05805822308399039,49.95389132787034,60
8,0.04159623581396087,0.9584037661552429,0.05865111540457824,0.9380900263786316,0.1436132062922717,0.04687198192878569,48.37060997306073,60
9,0.035649715044729635,0.9643502831459045,0.04929582226067418,0.947965145111084,0.1352815995039738,0.04173122323242469,46.77518604112708,60
10,0.03772978133484323,0.962270200252533,0.04817390141486213,0.9491493701934814,0.12381113576329818,0.033470842708470505,45.17014431025944,60
11,0.026461587957384295,0.9735383987426758,0.036903891851557645,0.9610455632209778,0.11620417278200319,0.029039363668056546,43.58240250209922,60
12,0.02381916751432951,0.9761808514595032,0.03368380051901246,0.9644445776939392,0.11060493578672591,0.026635300689167325,41.984815405489925,60
13,0.01946437787541638,0.980535626411438,0.02774430142442991,0.9707140922546387,0.10398713303523878,0.023260786937596596,40.36317149525285,60
14,0.018775759003047697,0.9812242388725281,0.028066057645113822,0.9703744649887085,0.09810226143520356,0.020603750475052203,38.74925353270646,60
15,0.01581280189832711,0.9841871857643127,0.022163333932062747,0.9766051769256592,0.09364119494613757,0.019404974297927955,37.11810863008943,60
16,0.01746679570001616,0.9825332164764404,0.023008216714781777,0.9757133722305298,0.08996220328578687,0.018995129017757493,35.48353548726446,60
17,0.013638626820316167,0.9863613843917847,0.01974324213920116,0.9791597723960876,0.08383160698832127,0.016164102215066974,33.83375073133944,60
18,0.012402627892397248,0.9875973463058472,0.018532754604920473,0.9804375171661377,0.07978529985468412,0.015361848518339041,32.21172415982849,60
19,0.01197109783024255,0.988028883934021,0.018052125082737427,0.980944812297821,0.0751760133679226,0.013986605861736426,30.59470211759403,58
20,0.011534941650345966,0.9884650707244873,0.017077680430147887,0.98197340965271,0.0704259480499612,0.012439690572213209,28.9931273944136,56
21,0.011512802842568285,0.988487184047699,0.016048787763660272,0.9830594658851624,0.06742662813125176,0.012562157696860322,27.432233897717648,54
22,0.012047459780395566,0.9879525303840637,0.016045204383639117,0.983063280582428,0.06443782961017344,0.012520441763965422,25.958692602307444,50
23,0.010880014042012694,0.9891200065612793,0.014670228873799759,0.9845146536827087,0.06063570916044585,0.011489188723752031,24.573259130313502,50
24,0.008034365392939353,0.991965651512146,0.011619071513783505,0.9877353310585022,0.05632427360217458,0.009788547426126159,23.267862132994114,48
25,0.008287773798997738,0.991712212562561,0.010834585951936499,0.9885634183883667,0.053484705246240466,0.009450607647171668,22.017047833341575,47
26,0.006861412940773485,0.9931386113166809,0.009455747054123161,0.9900188446044922,0.049800343111066486,0.008115651596566303,20.84234482963789,46
27,0.007442858984497106,0.992557168006897,0.009422480287001945,0.9900539517402649,0.04744553599509458,0.007977511369694993,19.734011380205075,43
28,0.006494854579993661,0.9935051202774048,0.008270977204097661,0.9912694692611694,0.04499332691897289,0.007579156052421361,18.707084601203693,42
