lambda,n_selected,val_loss
0.0,43,0.1464918553829193
3.2768,43,0.15593284368515015
3.3423360000000004,43,0.16165472567081451
3.4091827200000004,43,0.1586499810218811
3.4773663744000003,43,0.14863352477550507
3.546913701888,43,0.14457310736179352
3.61785197592576,43,0.14124517142772675
3.6902090154442755,43,0.13837067782878876
3.764013195753161,43,0.13585802912712097
3.8392934596682244,43,0.13363949954509735
3.916079328861589,43,0.13163813948631287
3.994400915438821,43,0.1298064887523651
4.074288933747598,43,0.12813197076320648
4.1557747124225495,43,0.12655143439769745
4.238890206671001,43,0.12507031857967377
4.323668010804421,43,0.1236753836274147
4.41014137102051,43,0.12235763669013977
4.49834419844092,43,0.12110283225774765
4.588311082409739,43,0.1199110895395279
4.680077304057933,43,0.11877106130123138
4.773678850139092,43,0.11767542362213135
4.869152427141874,43,0.11662770062685013
4.9665354756847115,43,0.11562425643205643
5.065866185198406,43,0.11465300619602203
5.167183508902374,43,0.11371717602014542
5.270527179080422,43,0.11280981451272964
5.37593772266203,43,0.11193577200174332
5.483456477115271,43,0.11109424382448196
5.593125606657576,43,0.11029069870710373
5.704988118790728,43,0.10951192677021027
5.819087881166542,43,0.10876117646694183
5.935469638789873,43,0.10802257806062698
6.0541790315656705,43,0.10729947686195374
6.175262612196984,43,0.10661377012729645
6.298767864440924,43,0.10595403611660004
6.424743221729742,43,0.10531317442655563
6.553238086164337,43,0.10468032956123352
6.684302847887624,43,0.10406635701656342
6.817988904845376,43,0.10347113013267517
6.954348682942284,43,0.10288821160793304
7.093435656601129,43,0.10232359170913696
7.235304369733152,43,0.10177561640739441
7.380010457127815,43,0.10124693810939789
7.5276106662703715,43,0.1007334366440773
7.678162879595779,43,0.10024029016494751
7.831726137187695,43,0.09975579380989075
7.988360659931449,43,0.09927305579185486
8.148127873130079,43,0.09879741072654724
8.311090430592682,43,0.09833106398582458
8.477312239204535,43,0.09786515682935715
8.646858483988625,43,0.09740785509347916
8.819795653668399,43,0.09696170687675476
8.996191566741766,43,0.09653513133525848
9.176115398076602,43,0.09611281007528305
9.359637706038134,43,0.09568505734205246
9.546830460158898,43,0.09527095407247543
9.737767069362075,43,0.09486585110425949
9.932522410749316,43,0.09447488933801651
10.131172858964302,43,0.0940941870212555
10.333796316143587,43,0.09372328221797943
10.540472242466459,43,0.09336579591035843
10.751281687315789,43,0.09301701188087463
10.966307321062105,43,0.09268200397491455
11.185633467483347,43,0.09235461801290512
11.409346136833014,43,0.0920366495847702
11.637533059569675,43,0.09173914790153503
11.87028372076107,43,0.09144720435142517
12.10768939517629,43,0.09115931391716003
12.349843183079816,43,0.09088030457496643
12.596840046741413,43,0.0906117781996727
12.848776847676241,43,0.09035180509090424
13.105752384629767,43,0.09009868651628494
13.367867432322363,43,0.08985920250415802
13.63522478096881,43,0.0896218791604042
13.907929276588186,43,0.0893937423825264
