total_gen,total_losses,solar_generation_mw,gen_fuel_coal_mw,gen_fuel_gas_mw,gen_fuel_hydro_mw,gen_fuel_multiple_fuels_mw,gen_fuel_nuclear_mw,gen_fuel_oil_mw,gen_fuel_solar_mw,gen_fuel_storage_mw,gen_fuel_coal_pct,gen_fuel_gas_pct,gen_fuel_hydro_pct,gen_fuel_multiple_fuels_pct,gen_fuel_nuclear_pct,gen_fuel_oil_pct,gen_fuel_other_renewables_pct,gen_fuel_solar_pct,forecast_load_mw_latest_available,prelim_load_avg_hourly,metered_load_mw,rmccp,total_pjm_rt_load_mwh,total_pjm_loc_credit,total_pjm_reg_purchases,total_pjm_assigned_reg,total_pjm_rmccp_cr,da_as_mcp_primary_reserve,da_as_mcp_synchronized_reserve,da_as_as_req_mw_primary_reserve,da_as_as_req_mw_synchronized_reserve,da_as_as_req_mw_thirty_minutes_reserve,da_as_as_mw_thirty_minutes_reserve,da_as_nsr_mw_primary_reserve,system_energy_price_da,total_lmp_da,congestion_price_da,marginal_loss_price_da,system_energy_price_rt,marginal_loss_price_rt,net_actual_interchange_mw,net_sched_interchange_mw,gross_actual_interchange_mw,gross_inadv_interchange_mw
0.0,0.20841645,0.0,0.0,0.0,0.13585646,0.023883902,0.1716401,0.03514138,0.0,0.14283256,0.20083717,0.20200796,0.0,0.16553369,0.0,0.19816709,0.095259525,0.1973154,0.0,0.0,0.076,0.1328259,0.0,0.14076295,0.0,0.105652444,0.049104407,0.065286085,0.11000656,5.230355e-15,0.0,0.16949575,0.17153254,0.055326737,0.15895848,6.2812483e-35,0.19133899,0.1803902,0.2641525,0.28502125,0.0,0.18127312,0.1546805,0.107713856
0.0,0.21722497,0.0,0.0,0.0,0.13748379,0.021823473,0.17035027,0.03374808,0.0,0.14504729,0.1999,0.19762543,0.0,0.15813243,0.0,0.20179042,0.10351436,0.19508263,0.0,0.0,0.076508425,0.1316453,0.0,0.13932475,0.0,0.1011198,0.047055684,0.06632947,0.1094945,5.004488e-16,0.0,0.17131732,0.16944614,0.053308893,0.15550296,1.4836651e-37,0.18631746,0.1776635,0.26178777,0.28093955,0.0,0.18317388,0.14764556,0.10584076
0.0,0.21587677,0.0,0.0,0.0,0.13310128,0.020987697,0.16718635,0.032577425,0.0,0.14379328,0.19499068,0.19411737,0.0,0.16601853,0.0,0.20439613,0.09949651,0.1916979,0.0,0.0,0.07678106,0.1332655,0.0,0.14464107,0.0,0.10215329,0.046416737,0.06602538,0.10565551,3.9901148e-17,0.0,0.16831833,0.17049856,0.052792355,0.15255615,2.0584e-40,0.18335685,0.18140547,0.26235065,0.27494004,0.0,0.17916621,0.14664376,0.1024914
0.0,0.20796709,0.0,0.0,0.0,0.13200264,0.018963085,0.16775979,0.031338044,0.0,0.13941512,0.19066605,0.19832346,0.0,0.15653813,0.0,0.20102885,0.0966104,0.1935392,0.0,0.0,0.07441878,0.13652377,0.0,0.14110199,0.0,0.098483846,0.046858165,0.06305516,0.109015025,2.6109793e-18,0.0,0.17083582,0.16680726,0.053855628,0.15955304,1.58e-43,0.18108448,0.1762539,0.26101753,0.2788425,0.0,0.18457778,0.14483602,0.10834055
0.0,0.21121547,0.0,0.0,0.0,0.13470781,0.017538154,0.15954098,0.02937822,0.0,0.14137682,0.19334349,0.1992211,0.0,0.16059698,0.0,0.19847642,0.099098615,0.19000155,0.0,0.0,0.071760915,0.14121532,0.0,0.13799405,0.0,0.09748658,0.044398222,0.06312685,0.10462532,1.3790326e-19,0.0,0.17542031,0.1717409,0.051064894,0.152965,0.0,0.1810726,0.17716329,0.25797042,0.2749296,0.0,0.17667192,0.14266068,0.10365052
0.0,0.21126342,0.0,0.0,0.0,0.13492577,0.015429474,0.16452543,0.026845168,0.0,0.1357333,0.1986153,0.1966097,0.0,0.15763322,0.0,0.19354978,0.09514356,0.19893785,0.0,0.0,0.07243441,0.13919504,0.0,0.13720433,0.0,0.100864656,0.041334655,0.06372485,0.10300255,5.7722844e-21,0.0,0.17155224,0.16367288,0.055820327,0.15173602,0.0,0.17974043,0.1754967,0.25415796,0.27566788,0.0,0.17819738,0.14261754,0.10060503
0.0,0.21356359,0.0,0.0,0.0,0.13553822,0.014785248,0.16097434,0.025191713,0.0,0.13353038,0.19590738,0.19498917,0.0,0.16404758,0.0,0.19014962,0.09780486,0.19092396,0.0,0.0,0.07215636,0.14953987,0.0,0.1313704,0.0,0.10002503,0.04203044,0.06252394,0.10320117,1.8765711e-22,0.0,0.17132686,0.16774575,0.054720916,0.15003462,0.0,0.17626077,0.17025566,0.2531866,0.2689708,0.0,0.17833008,0.1432256,0.10478281
0.0,0.21115352,0.0,0.0,0.0,0.13034694,0.012838002,0.16215143,0.024113772,0.0,0.1314887,0.19035889,0.19312865,0.0,0.15934882,0.0,0.19558354,0.097493626,0.18871607,0.0,0.0,0.06978766,0.13642792,0.0,0.136543,0.0,0.10037489,0.03567081,0.0636171,0.103105284,4.6340316e-24,0.0,0.16556217,0.16274922,0.054263048,0.14846744,0.0,0.1815974,0.17254624,0.24838366,0.27300778,0.0,0.17194366,0.1414488,0.10625953
0.0,0.21377781,0.0,0.0,0.0,0.1298544,0.012151702,0.15536396,0.023622844,0.0,0.13521032,0.18587115,0.19278572,0.0,0.16668206,0.0,0.20089175,0.09664643,0.19303994,0.0,0.0,0.0682931,0.13032915,0.0,0.14311515,0.0,0.09572663,0.032760054,0.06013286,0.10408411,8.480466e-26,0.0,0.16261739,0.16053866,0.050630447,0.14652053,0.0,0.18772702,0.17180169,0.2502106,0.26888824,0.0,0.17265238,0.14260997,0.10351623
0.0,0.21349365,0.0,0.0,0.0,0.13468795,0.010677979,0.15862949,0.022402925,0.0,0.12950747,0.19410226,0.18966201,0.0,0.16120702,0.0,0.19530037,0.09947584,0.18428272,0.0,0.0,0.071994394,0.13564439,0.0,0.13601223,0.0,0.10034334,0.032844752,0.06078146,0.10476926,1.1190348e-27,0.0,0.16742833,0.16250324,0.050418314,0.15035981,0.0,0.17355324,0.1678343,0.24731469,0.26264718,0.0,0.17776935,0.13913141,0.101607
0.0,0.2043295,0.0,0.0,0.0,0.13275501,0.00933785,0.1613461,0.02159189,0.0,0.13219465,0.18949234,0.1884592,0.0,0.15887831,0.0,0.2000916,0.09597503,0.1896136,0.0,0.0,0.068227775,0.13244595,0.0,0.13572481,0.0,0.09663335,0.029626252,0.058812026,0.10205049,1.0326181e-29,0.0,0.16290447,0.16529267,0.04940433,0.14993474,0.0,0.17706877,0.15897265,0.25121152,0.25878978,0.0,0.175168,0.13939402,0.10212971
0.0,0.2054939,0.0,0.0,0.0,0.12834337,0.008102935,0.15823792,0.019872682,0.0,0.12730756,0.19295554,0.18729635,0.0,0.15920974,0.0,0.19428496,0.096824214,0.18507405,0.0,0.0,0.06410757,0.137924,0.0,0.13230827,0.0,0.09464678,0.027674329,0.057386387,0.10234219,6.4388e-32,0.0,0.16163461,0.15730582,0.05101261,0.14423579,0.0,0.17755762,0.16582093,0.25006637,0.25920287,0.0,0.16913804,0.14083095,0.09967928
0.0,0.19985789,0.0,0.0,0.0,0.12188893,0.007298643,0.15709244,0.01875655,0.0,0.12775894,0.18943383,0.18631484,0.0,0.15911731,0.0,0.19542104,0.09430528,0.18113847,0.0,0.0,0.06535953,0.14377683,0.0,0.13221674,0.0,0.09546387,0.027769865,0.058272768,0.09667223,2.609902e-34,0.0,0.15956707,0.16031371,0.04874214,0.14272068,0.0,0.17326549,0.16159052,0.24983272,0.25715354,0.0,0.17329799,0.14058077,0.098765336
0.0,0.20069003,0.0,0.0,0.0,0.13313444,0.0060695405,0.16047001,0.017572027,0.0,0.12607726,0.18261515,0.18734041,0.0,0.15525551,0.0,0.19208774,0.09736944,0.18840271,0.0,0.0,0.06475287,0.14000098,0.0,0.1271456,0.0,0.092829384,0.026121676,0.056946147,0.099452116,6.5810765e-37,0.0,0.16061105,0.15739138,0.049790267,0.14463392,0.0,0.17672703,0.16158494,0.24533468,0.25803956,0.0,0.17431878,0.13931201,0.09948483
0.0,0.20314449,0.0,0.0,0.0,0.13068116,0.0053644525,0.1588823,0.016754506,0.0,0.13009652,0.18474258,0.18448551,0.0,0.15558332,0.0,0.19469321,0.09670681,0.17873807,0.0,0.0,0.062046465,0.1433038,0.0,0.13173214,0.0,0.09288437,0.024807507,0.05705428,0.09602335,9.81643e-40,0.0,0.15934578,0.16144256,0.04863132,0.14209194,0.0,0.16806701,0.15915154,0.24158439,0.25472942,0.0,0.17464599,0.13832474,0.10062539
0.0,0.2012103,0.0,0.0,0.0,0.12658918,0.004442314,0.15900166,0.01565812,0.0,0.12674019,0.18072799,0.18433623,0.0,0.15455054,0.0,0.18965729,0.09270903,0.17931005,0.0,0.0,0.062658094,0.14273451,0.0,0.12646931,0.0,0.09372365,0.023031062,0.05404903,0.09684957,8.17e-43,0.0,0.15630603,0.15853493,0.050070066,0.14217381,0.0,0.17267911,0.15839481,0.23768261,0.256866,0.0,0.173213,0.13725887,0.0996537
0.0,0.19474594,0.0,0.0,0.0,0.13318531,0.0035741688,0.14727508,0.01393594,0.0,0.1276254,0.18635556,0.1904685,0.0,0.15562549,0.0,0.1855269,0.092150345,0.17717971,0.0,0.0,0.057968315,0.13933551,0.0,0.13420926,0.0,0.09027193,0.023395611,0.054385137,0.095148854,0.0,0.0,0.15932743,0.15437217,0.04696161,0.13978617,0.0,0.16759112,0.15842983,0.23631614,0.25156352,0.0,0.16398928,0.13637851,0.10335951
0.0,0.20041084,0.0,0.0,0.0,0.123317055,0.0030631258,0.15335344,0.012655215,0.0,0.12687698,0.18692487,0.18376154,0.0,0.15675019,0.0,0.18622543,0.09163801,0.1813727,0.0,0.0,0.05872375,0.13257268,0.0,0.13103493,0.0,0.093439564,0.018842677,0.055372372,0.09628875,0.0,0.0,0.15844858,0.15756488,0.04695238,0.14205432,0.0,0.1735301,0.15106928,0.23952305,0.24639837,0.0,0.16870263,0.13282485,0.0998389
0.0,0.1965059,0.0,0.0,0.0,0.1262066,0.0024347273,0.15263525,0.011398418,0.0,0.13045906,0.17839473,0.18362164,0.0,0.15504389,0.0,0.184163,0.094676666,0.17378546,0.0,0.0,0.060106408,0.13268918,0.0,0.13120486,0.0,0.09367654,0.017428175,0.05567566,0.0934098,0.0,0.0,0.15638569,0.15206183,0.048999358,0.14075284,0.0,0.1677569,0.15671124,0.23947378,0.24407881,0.0,0.16326469,0.13501602,0.10066498
0.0,0.19563736,0.0,0.0,0.0,0.12556882,0.0019044032,0.15288113,0.010707368,0.0,0.12251248,0.17927189,0.18133679,0.0,0.15148577,0.0,0.18933322,0.09210532,0.1737108,0.0,0.0,0.05850884,0.13804132,0.0,0.1270432,0.0,0.09180876,0.017011682,0.054708146,0.094125606,0.0,0.0,0.15500827,0.15191989,0.0475453,0.13810356,0.0,0.17186414,0.15490846,0.2320463,0.24436337,0.0,0.17007212,0.13344973,0.10123229
0.0,0.1953433,0.0,0.0,0.0,0.12606864,0.0014784995,0.15223846,0.009882639,0.0,0.12405106,0.17981304,0.17903368,0.0,0.15250225,0.0,0.1892148,0.09648862,0.17459828,0.0,0.0,0.05857472,0.13804114,0.0,0.12939022,0.0,0.08841943,0.015432154,0.053354014,0.09107275,0.0,0.0,0.15288296,0.15245023,0.050149314,0.1378008,0.0,0.16355707,0.15715396,0.2310914,0.24319783,0.0,0.1644904,0.13512759,0.09907016
0.0,0.19249055,0.0,0.0,0.0,0.12743753,0.0011111666,0.15002881,0.008852029,0.0,0.123134226,0.17925484,0.18145734,0.0,0.14832665,0.0,0.19041969,0.09759388,0.17449586,0.0,0.0,0.058041047,0.14208056,0.0,0.12167225,0.0,0.08885134,0.014459636,0.053132664,0.09054475,0.0,0.0,0.15369943,0.14942344,0.04570347,0.14161736,0.0,0.16595317,0.15396231,0.22690338,0.24435918,0.0,0.1654506,0.13436791,0.096611634
0.0,0.19023436,0.0,0.0,0.0,0.12124189,0.00082222,0.15246254,0.008183799,0.0,0.12236055,0.18027167,0.17860869,0.0,0.154699,0.0,0.18902808,0.092921674,0.17861424,0.0,0.0,0.057550903,0.13975775,0.0,0.13546911,0.0,0.08594701,0.013064379,0.053493302,0.09334624,0.0,0.0,0.1489452,0.15480156,0.049046867,0.13987051,0.0,0.16135468,0.15331319,0.22569278,0.24069697,0.0,0.16602974,0.12978895,0.09549328
0.0,0.19388665,0.0,0.0,0.0,0.12231267,0.00059668836,0.144417,0.0072215064,0.0,0.12374531,0.17843866,0.17590928,0.0,0.14898002,0.0,0.18761197,0.09635405,0.17785707,0.0,0.0,0.055278137,0.13937983,0.0,0.13672437,0.0,0.09378428,0.011465993,0.050222784,0.09148768,0.0,0.0,0.1411081,0.1475645,0.04630569,0.14011456,0.0,0.1510774,0.15029736,0.22745124,0.23944202,0.0,0.16443737,0.13155924,0.092935435
0.0,0.19197406,0.0,0.0,0.0,0.123467766,0.00041793173,0.1437107,0.0063202567,0.0,0.12332548,0.17809646,0.17724718,0.0,0.14583582,0.0,0.18683517,0.091115616,0.16983092,0.0,0.0,0.056887742,0.14362054,0.0,0.13391306,0.0,0.08910948,0.011117677,0.051793095,0.088028185,0.0,0.0,0.15120044,0.14869888,0.04783391,0.13494864,0.0,0.15358974,0.14950582,0.2270664,0.23741321,0.0,0.16204238,0.1347307,0.09639222
0.0,0.19835731,0.0,0.0,0.0,0.12467029,0.00029024857,0.14838041,0.0057336283,0.0,0.11636581,0.17802057,0.175415,0.0,0.15090284,0.0,0.18507381,0.09279684,0.17516269,0.0,0.0,0.056163587,0.14523406,0.0,0.124490894,0.0,0.09163805,0.009356396,0.05081246,0.090889454,0.0,0.0,0.14513938,0.14794217,0.048677556,0.13771379,0.0,0.16166379,0.14942257,0.22342066,0.23559308,0.0,0.1625761,0.13152258,0.09659895
0.0,0.19502237,0.0,0.0,0.0,0.12465095,0.00019198282,0.14721584,0.0050525097,0.0,0.121111326,0.17857465,0.1774432,0.0,0.1477199,0.0,0.18524557,0.0899579,0.17481405,0.0,0.0,0.055557285,0.13640897,0.0,0.12666315,0.0,0.08961936,0.007703728,0.049585648,0.09111956,0.0,0.0,0.14794552,0.15066819,0.05025452,0.1341499,0.0,0.15168948,0.14647937,0.218409,0.2357669,0.0,0.15956853,0.13034864,0.09183311
0.0,0.19197346,0.0,0.0,0.0,0.124225155,0.00012358568,0.14809509,0.004402358,0.0,0.123104066,0.17135462,0.17977807,0.0,0.15066344,0.0,0.18118604,0.093890324,0.17625003,0.0,0.0,0.05423856,0.13962215,0.0,0.12696035,0.0,0.08966944,0.0065165786,0.049861863,0.09018627,0.0,0.0,0.14279313,0.14906113,0.050040707,0.132332,0.0,0.15806681,0.14929019,0.21455117,0.2307135,0.0,0.16525786,0.12842214,0.09257112
0.0,0.18588887,0.0,0.0,0.0,0.12485673,7.6181546e-05,0.1489148,0.0037968634,0.0,0.118558325,0.17361584,0.1768986,0.0,0.14419615,0.0,0.18080516,0.091252565,0.17184252,0.0,0.0,0.054664955,0.15004386,0.0,0.12370976,0.0,0.0897476,0.0056930375,0.04829441,0.09002602,0.0,0.0,0.14311886,0.14697891,0.050479215,0.1311388,0.0,0.15378553,0.1423685,0.21989246,0.22866862,0.0,0.16131687,0.13051954,0.09653854
0.0,0.19009282,0.0,0.0,0.0,0.12341982,4.593551e-05,0.14054166,0.0033153347,0.0,0.115799926,0.16815497,0.17330317,0.0,0.14942636,0.0,0.18443297,0.089891665,0.17023225,0.0,0.0,0.054210514,0.14290361,0.0,0.11917416,0.0,0.09320421,0.004643094,0.05020516,0.087753445,0.0,0.0,0.14940721,0.14792623,0.049661305,0.12738469,0.0,0.15665518,0.14436473,0.21851803,0.2270131,0.0,0.15641175,0.12441751,0.09298542
0.0,0.18802968,0.0,0.0,0.0,0.12433842,2.6405465e-05,0.14622536,0.002761664,0.0,0.11762992,0.1696223,0.1786818,0.0,0.14327163,0.0,0.17681938,0.09061791,0.17058754,0.0,0.0,0.053887412,0.14602149,0.0,0.12895752,0.0,0.085976645,0.003942012,0.04851908,0.08671447,0.0,0.0,0.14139283,0.1489369,0.04585986,0.12923215,0.0,0.15601216,0.14314564,0.21585104,0.22568649,0.0,0.16290906,0.12737602,0.09184859
0.0,0.1877595,0.0,0.0,0.0,0.12018283,1.4547503e-05,0.14605154,0.0023607335,0.0,0.11547346,0.17324844,0.17405401,0.0,0.14243813,0.0,0.17812186,0.091201164,0.17352448,0.0,0.0,0.05198242,0.14319614,0.0,0.120764315,0.0,0.08554675,0.0032833084,0.047526684,0.08723026,0.0,0.0,0.1414855,0.14675432,0.04816387,0.13233735,0.0,0.14723414,0.14612609,0.21119271,0.2282191,0.0,0.15862447,0.12448163,0.09060033
0.0,0.18500024,0.0,0.0,0.0,0.12405688,7.669433e-06,0.14296143,0.0019425174,0.0,0.11766741,0.16705728,0.17137437,0.0,0.14111575,0.0,0.17379008,0.08907103,0.16040517,0.0,0.0,0.05170019,0.13453571,0.0,0.12143123,0.0,0.088227175,0.0025679057,0.046276532,0.08449755,0.0,0.0,0.1454525,0.14431106,0.05141161,0.124573655,0.0,0.15189582,0.14496092,0.2154098,0.22427139,0.0,0.16344431,0.12756021,0.0921027
0.0,0.1780823,0.0,0.0,0.0,0.122355744,3.845984e-06,0.14037892,0.0016294708,0.0,0.12003898,0.17208743,0.17429526,0.0,0.14073214,0.0,0.17578462,0.09438308,0.17127673,0.0,0.0,0.0487585,0.12886462,0.0,0.11808403,0.0,0.08518997,0.0019197464,0.04634167,0.08620083,0.0,0.0,0.14258985,0.14596452,0.04895406,0.12756808,0.0,0.14977571,0.14118852,0.2144505,0.22486492,0.0,0.15727007,0.124477334,0.09013274
0.0,0.18733568,0.0,0.0,0.0,0.11552909,1.8324266e-06,0.14324836,0.0012999453,0.0,0.11629742,0.16834445,0.16948928,0.0,0.14041767,0.0,0.1754424,0.090794906,0.16713978,0.0,0.0,0.048046876,0.13475227,0.0,0.11716358,0.0,0.08569352,0.0014994197,0.047300346,0.08294047,0.0,0.0,0.14633141,0.14224811,0.050704096,0.12509212,0.0,0.15028417,0.14136523,0.20932159,0.22601189,0.0,0.15843485,0.12926179,0.08879696
0.0,0.183214,0.0,0.0,0.0,0.12050362,8.255429e-07,0.1417648,0.0010413707,0.0,0.10869114,0.16699658,0.17084281,0.0,0.13591366,0.0,0.18093485,0.091902904,0.16463655,0.0,0.0,0.04746749,0.13485815,0.0,0.119042374,0.0,0.083535194,0.0011540871,0.046597812,0.08212548,0.0,0.0,0.14454865,0.14264888,0.04883321,0.12490876,0.0,0.1534325,0.13897932,0.20939112,0.22360975,0.0,0.1565977,0.11851377,0.08910886
0.0,0.18050173,0.0,0.0,0.0,0.1196179,3.505722e-07,0.13741992,0.0008059675,0.0,0.11143822,0.16993776,0.16832276,0.0,0.14073291,0.0,0.17201592,0.093070544,0.161992,0.0,0.0,0.04713896,0.12561388,0.0,0.12362051,0.0,0.086357795,0.0008227268,0.042709555,0.08358431,0.0,0.0,0.14255512,0.14218111,0.046655655,0.12977499,0.0,0.15567687,0.13606185,0.21034107,0.22252578,0.0,0.15269649,0.12393287,0.091233306
0.0,0.18117516,0.0,0.0,0.0,0.11552415,1.3959608e-07,0.14043278,0.0006283066,0.0,0.11170558,0.16796732,0.17204534,0.0,0.14211904,0.0,0.17558376,0.08541946,0.15983984,0.0,0.0,0.045989044,0.13127862,0.0,0.11535708,0.0,0.08411679,0.0006118572,0.044907805,0.082607076,0.0,0.0,0.1404423,0.14078106,0.04550995,0.12353404,0.0,0.146969,0.135079,0.21092433,0.21974571,0.0,0.15669788,0.11908649,0.08981122
0.0,0.17904162,0.0,0.0,0.0,0.11480024,5.188303e-08,0.13836998,0.0004800636,0.0,0.11155532,0.17030564,0.16833732,0.0,0.1348398,0.0,0.17739296,0.08615067,0.16317062,0.0,0.0,0.04563572,0.12552892,0.0,0.115611196,0.0,0.08419201,0.00043383948,0.04515213,0.08333416,0.0,0.0,0.13596603,0.14250696,0.045162655,0.122961015,0.0,0.14530438,0.13474226,0.2049095,0.22239743,0.0,0.15372159,0.12132619,0.08579793
0.0,0.17790101,0.0,0.0,0.0,0.12048336,1.790385e-08,0.13351296,0.0003552946,0.0,0.10943075,0.16150522,0.16519807,0.0,0.13617185,0.0,0.18173373,0.0861289,0.16901024,0.0,0.0,0.04389272,0.13296121,0.0,0.114077866,0.0,0.08377888,0.0002919348,0.045118526,0.08296725,0.0,0.0,0.1414835,0.13805158,0.04716851,0.12518968,0.0,0.15398194,0.1309307,0.20225702,0.22189726,0.0,0.14780831,0.120928034,0.08726306
0.0,0.18135208,0.0,0.0,0.0,0.1141241,5.7039142e-09,0.13751484,0.0002561621,0.0,0.1093305,0.16426362,0.16827022,0.0,0.13854447,0.0,0.17452233,0.087876864,0.16299987,0.0,0.0,0.042875316,0.13139398,0.0,0.11263693,0.0,0.08182174,0.00019688651,0.043342248,0.08170214,0.0,0.0,0.1364422,0.14211395,0.04691493,0.12017943,0.0,0.15181382,0.13404833,0.20405117,0.21665768,0.0,0.15805021,0.1200395,0.08887528
0.0,0.17441842,0.0,0.0,0.0,0.11711483,1.6673631e-09,0.13596438,0.00018276082,0.0,0.11490125,0.16724257,0.16692598,0.0,0.14014047,0.0,0.17045821,0.088646024,0.16304144,0.0,0.0,0.04267678,0.13013473,0.0,0.11228524,0.0,0.08168161,0.00013151966,0.043391533,0.079780184,0.0,0.0,0.13603531,0.13594519,0.043887068,0.11883069,0.0,0.14750783,0.13678169,0.20184706,0.22061843,0.0,0.14831176,0.12334552,0.08236082
0.0,0.18007657,0.0,0.0,0.0,0.11122945,4.4422016e-10,0.13222654,0.00012748399,0.0,0.112413496,0.16705093,0.16925353,0.0,0.14134546,0.0,0.1746069,0.09149734,0.16753764,0.0,0.0,0.042341266,0.12420534,0.0,0.11518923,0.0,0.07947832,8.148904e-05,0.041035112,0.08342664,0.0,0.0,0.14126882,0.14159909,0.04702432,0.11816001,0.0,0.14130975,0.12757188,0.20131485,0.21572804,0.0,0.15020467,0.12203873,0.089589015
0.0,0.17779249,0.0,0.0,0.0,0.122284524,1.07093376e-10,0.13206115,8.60057e-05,0.0,0.11732316,0.16120309,0.16702175,0.0,0.13775681,0.0,0.17232083,0.09092767,0.16800995,0.0,0.0,0.041131705,0.13301206,0.0,0.114913784,0.0,0.07564476,4.934281e-05,0.041534435,0.078460366,0.0,0.0,0.13548608,0.13782035,0.04676841,0.117718615,0.0,0.148418,0.1297537,0.20121962,0.21949315,0.0,0.15276113,0.118483335,0.08430153
0.0,0.17848559,0.0,0.0,0.0,0.11586395,2.3180576e-11,0.1366783,5.662341e-05,0.0,0.109583504,0.16730417,0.16516717,0.0,0.1381123,0.0,0.17330162,0.090149544,0.16168836,0.0,0.0,0.041855324,0.13075815,0.0,0.10977642,0.0,0.080957316,2.8964188e-05,0.04330722,0.07840218,0.0,0.0,0.13021354,0.13450253,0.050307162,0.11844491,0.0,0.13987452,0.13598059,0.2069218,0.21343468,0.0,0.15053694,0.124752015,0.08579159
0.0,0.1771017,0.0,0.0,0.0,0.11297161,4.4666926e-12,0.13383122,3.592461e-05,0.0,0.1027926,0.16795038,0.16417493,0.0,0.13765733,0.0,0.17316419,0.09076879,0.1638636,0.0,0.0,0.040117472,0.12876546,0.0,0.1141635,0.0,0.07919642,1.636692e-05,0.041663658,0.07665408,0.0,0.0,0.13571852,0.13677126,0.04619884,0.116969354,0.0,0.14372233,0.13180345,0.20151997,0.21627747,0.0,0.15030211,0.11816821,0.08313043
0.0,0.17209208,0.0,0.0,0.0,0.12041633,7.591829e-13,0.1342138,2.2088778e-05,0.0,0.11017711,0.16650973,0.16534837,0.0,0.13629746,0.0,0.17537974,0.08679834,0.16605732,0.0,0.0,0.039312758,0.12825526,0.0,0.112388715,0.0,0.08247801,8.849782e-06,0.04390724,0.07943751,0.0,0.0,0.13256702,0.13516949,0.048021566,0.118850306,0.0,0.14626369,0.1324183,0.20490898,0.21286891,0.0,0.147246,0.1148733,0.08435726
0.0,0.17658167,0.0,0.0,0.0,0.117093004,1.1268025e-13,0.13450812,1.3045638e-05,0.0,0.10836644,0.1663768,0.16151229,0.0,0.13647437,0.0,0.17298815,0.08730922,0.16122036,0.0,0.0,0.038882907,0.12332399,0.0,0.109143265,0.0,0.0802548,4.500868e-06,0.044891775,0.082423404,0.0,0.0,0.14225796,0.13460752,0.04832743,0.112827666,0.0,0.14710341,0.13216515,0.20288913,0.21042322,0.0,0.14675537,0.118629046,0.08732033
0.0,0.17729351,0.0,0.0,0.0,0.11119241,1.444622e-14,0.13217206,7.44579e-06,0.0,0.10352987,0.16492882,0.16425392,0.0,0.13119327,0.0,0.17058957,0.08805956,0.1641693,0.0,0.0,0.039073784,0.12915082,0.0,0.11110395,0.0,0.08180414,2.2050478e-06,0.043417916,0.07905978,0.0,0.0,0.13484432,0.13400018,0.05095354,0.116267785,0.0,0.14110954,0.13165674,0.20019619,0.21344018,0.0,0.14839944,0.119057044,0.08380241
0.0,0.17666936,0.0,0.0,0.0,0.11486037,1.5809007e-15,0.13433562,4.06872e-06,0.0,0.10362829,0.16265787,0.16426663,0.0,0.13565214,0.0,0.16627598,0.08781778,0.16757873,0.0,0.0,0.03759505,0.12532102,0.0,0.112628005,0.0,0.07769816,1.0239411e-06,0.04044999,0.07589385,0.0,0.0,0.13508497,0.13367884,0.050449494,0.1149316,0.0,0.14060335,0.12991935,0.19553116,0.2101335,0.0,0.14642064,0.11573871,0.08435316
0.0,0.17813772,0.0,0.0,0.0,0.11417852,1.4577024e-16,0.13243563,2.1299495e-06,0.0,0.10087136,0.16225572,0.1656061,0.0,0.13331023,0.0,0.17310102,0.088027686,0.15619382,0.0,0.0,0.03684163,0.12832272,0.0,0.11535519,0.0,0.07656679,4.4855514e-07,0.041146673,0.08100817,0.0,0.0,0.13605852,0.13210215,0.04780433,0.11403678,0.0,0.14573155,0.12709953,0.19388023,0.20763567,0.0,0.14807723,0.11871289,0.08411248
0.0,0.1789766,0.0,0.0,0.0,0.118212976,1.116599e-17,0.13342488,1.0615581e-06,0.0,0.10298219,0.16353916,0.16182919,0.0,0.13014455,0.0,0.16971162,0.086832345,0.16405535,0.0,0.0,0.036695164,0.12518463,0.0,0.11083919,0.0,0.078593954,1.842851e-07,0.04121886,0.08008771,0.0,0.0,0.13363579,0.13304126,0.05040029,0.11561983,0.0,0.13863784,0.12808667,0.19665267,0.20509665,0.0,0.1455485,0.116340585,0.08417316
0.0,0.17567596,0.0,0.0,0.0,0.11474392,6.9961256e-19,0.13388455,5.023978e-07,0.0,0.108313054,0.16173422,0.16347548,0.0,0.13213308,0.0,0.1722002,0.08880636,0.15926148,0.0,0.0,0.036532797,0.11897188,0.0,0.10938463,0.0,0.08033366,7.090903e-08,0.040695403,0.076020956,0.0,0.0,0.13248056,0.13344407,0.05048792,0.1139787,0.0,0.14209059,0.12962565,0.19405548,0.20053945,0.0,0.14946218,0.11521328,0.082043126
0.0,0.17142949,0.0,0.0,0.0,0.11741723,3.525078e-20,0.13257943,2.2478098e-07,0.0,0.101848386,0.16283457,0.16150077,0.0,0.13576934,0.0,0.17074554,0.08785377,0.15488349,0.0,0.0,0.03473564,0.12989517,0.0,0.10974401,0.0,0.077760406,2.5412891e-08,0.039969284,0.07696277,0.0,0.0,0.12958086,0.13402912,0.05101342,0.12003719,0.0,0.13486044,0.13512404,0.19416732,0.20128375,0.0,0.15048078,0.11482007,0.08357411
