field,中文名,score
area_3_fuel_natural_gas_mw,区域3燃气出力,2.7002933025360107
area_3_fuel_solar_mw,区域3光伏出力,2.6606640815734863
system_losses_mw,系统网损,2.609867811203003
area_2_fuel_natural_gas_mw,区域2燃气出力,2.557284116744995
area_1_fuel_wind_mw,区域1风电出力,2.535975694656372
area_3_fuel_wind_mw,区域3风电出力,2.5355706214904785
gen_fuel_nuclear_mw,核电出力,2.5252935886383057
area_1_fuel_hydro_mw,区域1水电出力,2.509005069732666
area_1_fuel_nuclear_mw,区域1核电出力,2.4958393573760986
area_1_fuel_natural_gas_mw,区域1燃气出力,2.491501808166504
gen_fuel_hydro_mw,水电出力,2.4799907207489014
area_2_fuel_coal_mw,区域2燃煤出力,2.4782986640930176
gen_fuel_wind_mw,风电出力,2.4743523597717285
gen_fuel_solar_mw,光伏出力,2.4567039012908936
area_1_fuel_coal_mw,区域1燃煤出力,-2.239410161972046
area_2_fuel_hydro_mw,区域2水电出力,-2.3549463748931885
area_3_fuel_hydro_mw,区域3水电出力,-2.420196294784546
area_1_fuel_solar_mw,区域1光伏出力,-2.447779417037964
reserve_reg_down_mw,调频下备用,-2.470677137374878
hour_of_day,小时,-2.5007097721099854
reserve_spin_r1_mw,区域1旋转备用,-2.5048305988311768
area_1_load_day_ahead_mw,区域1日前负荷,-2.5050582885742188
area_3_load_actual_mw,区域3实时负荷,-2.556939125061035
area_2_fuel_solar_mw,区域2光伏出力,-2.5769765377044678
area_3_fuel_coal_mw,区域3燃煤出力,-2.5861949920654297
area_1_load_actual_mw,区域1实时负荷,-2.586233377456665
reserve_reg_up_mw,调频上备用,-2.6008548736572266
gen_fuel_coal_mw,燃煤出力,-2.6016016006469727
gen_fuel_natural_gas_mw,燃气出力,-2.6070008277893066
area_3_load_day_ahead_mw,区域3日前负荷,-2.612109422683716
system_load_actual_mw,系统实时负荷,-2.6321325302124023
reserve_spin_r3_mw,区域3旋转备用,-2.636295795440674
area_2_generation_mw,区域2发电总量,-2.6550304889678955
month_of_year,月份,-2.694260358810425
system_load_day_ahead_mw,系统日前负荷,-2.6967387199401855
area_1_generation_mw,区域1发电总量,-2.718583583831787
area_3_generation_mw,区域3发电总量,-2.7234551906585693
reserve_spin_r2_mw,区域2旋转备用,-2.7286176681518555
area_2_load_day_ahead_mw,区域2日前负荷,-2.731170892715454
system_generation_mw,系统发电量,-2.7540159225463867
area_2_load_actual_mw,区域2实时负荷,-2.7554099559783936
is_weekend,是否周末,-2.7627573013305664
day_of_week,星期,-2.787506580352783
