solar_generation_mw,gen_fuel_coal_mw,gen_fuel_gas_mw,gen_fuel_hydro_mw,gen_fuel_multiple_fuels_mw,gen_fuel_nuclear_mw,gen_fuel_oil_mw,gen_fuel_solar_mw,gen_fuel_storage_mw,gen_fuel_coal_pct,gen_fuel_hydro_pct,gen_fuel_nuclear_pct,gen_fuel_oil_pct,gen_fuel_other_renewables_pct,gen_fuel_solar_pct,forecast_load_mw_latest_available,prelim_load_avg_hourly,rmccp,total_pjm_rt_load_mwh,total_pjm_loc_credit,total_pjm_reg_purchases,total_pjm_rmccp_cr,da_as_mcp_primary_reserve,da_as_mcp_synchronized_reserve,da_as_as_req_mw_primary_reserve,da_as_as_req_mw_synchronized_reserve,da_as_as_req_mw_thirty_minutes_reserve,da_as_as_mw_thirty_minutes_reserve,da_as_nsr_mw_primary_reserve,system_energy_price_da,system_energy_price_rt,total_lmp_rt,marginal_loss_price_rt,gross_inadv_interchange_mw
0.0,0.03748649,0.540452,0.032682955,0.32844463,0.45176062,0.3446103,0.25535783,4e-45,0.22692272,0.20889038,2.1744256e-08,0.000118670745,1.0241412e-20,0.0,0.46595436,6.27751e-40,3.3192415e-20,0.017757751,0.13365799,1.0154553e-17,0.000108514105,0.11992125,0.2929215,8.053184e-36,0.0,0.32626897,0.21550962,0.0,0.7341598,0.06446567,0.0044028074,0.21751042,0.20728767
0.0,0.035040833,0.53372484,0.02781391,0.341814,0.4523876,0.33815444,0.25740868,0.0,0.23190323,0.20268345,6.3675025e-09,6.76695e-05,2.6996224e-22,0.0,0.45989037,4.06e-43,1.0446172e-21,0.014999386,0.13310596,5.1942817e-19,6.035259e-05,0.11264804,0.28984272,1.1734475e-38,0.0,0.3225261,0.21447606,0.0,0.7358532,0.055651907,0.0032392,0.20931779,0.20796959
0.0,0.032578766,0.52895033,0.02488774,0.33482972,0.44289446,0.33522955,0.255305,0.0,0.2287363,0.20755956,1.6997564e-09,3.699942e-05,5.304602e-24,0.0,0.45572424,0.0,2.4898834e-23,0.012682288,0.13404317,2.0997941e-20,3.1883555e-05,0.10836369,0.28173777,9.516e-42,0.0,0.32552302,0.2099756,0.0,0.72199,0.053138446,0.002429784,0.21016009,0.20833114
0.0,0.02961806,0.5254476,0.021381836,0.32801268,0.44309482,0.3285736,0.2607298,0.0,0.22688995,0.20674366,4.1064036e-10,1.929721e-05,7.5647447e-26,0.0,0.45633954,0.0,4.383851e-25,0.010807653,0.13073444,6.5725664e-22,1.602708e-05,0.10982294,0.27754372,4e-45,0.0,0.3210744,0.21120553,0.0,0.7206751,0.048899602,0.0018048283,0.20069629,0.20471154
0.0,0.027457137,0.52116895,0.018465392,0.3208775,0.441091,0.32385758,0.2602532,0.0,0.22676922,0.21241413,8.9083456e-11,9.5895075e-06,7.5993243e-28,0.0,0.44733563,0.0,5.5452816e-27,0.008814554,0.12725137,1.5573642e-23,7.660916e-06,0.10541284,0.27672133,0.0,0.0,0.3179334,0.20872767,0.0,0.71064544,0.046740185,0.0012698482,0.19596456,0.20487674
0.0,0.024975376,0.5221767,0.015560258,0.3173789,0.4309736,0.32064363,0.26452148,0.0,0.22373796,0.21054299,1.720711e-11,4.5486686e-06,5.200947e-30,0.0,0.44384933,0.0,4.885484e-29,0.007260247,0.12090623,2.724408e-25,3.4569828e-06,0.102071635,0.27437627,0.0,0.0,0.3195456,0.20708546,0.0,0.70428956,0.04400962,0.00089312636,0.1917771,0.20306534
0.0,0.022513138,0.5150276,0.012976599,0.31723127,0.42554024,0.32121646,0.26276433,0.0,0.22305682,0.20899954,2.9321968e-12,2.0344264e-06,2.3354356e-32,0.0,0.43865785,0.0,2.8952346e-31,0.0058357557,0.123268954,3.422084e-27,1.4690331e-06,0.10185527,0.26309845,0.0,0.0,0.31937504,0.20776631,0.0,0.6974619,0.04277499,0.00060534396,0.19564483,0.20049098
0.0,0.019982915,0.5065409,0.010571642,0.31049588,0.42054948,0.31551135,0.25394738,0.0,0.21813993,0.21326318,4.3642217e-13,8.5779914e-07,6.5931607e-35,0.0,0.43627635,0.0,1.10962975e-33,0.004648711,0.12533222,2.9918572e-29,5.857082e-07,0.09747101,0.26245648,0.0,0.0,0.31233191,0.20851351,0.0,0.6889121,0.039225057,0.0004020701,0.18817803,0.20115511
0.0,0.01793274,0.50074846,0.008533342,0.3164949,0.42081082,0.31069955,0.25190264,0.0,0.22063395,0.21284093,5.6120083e-14,3.3899641e-07,1.1144825e-37,0.0,0.43247762,0.0,2.630124e-36,0.0036171007,0.11690402,1.7581736e-31,2.1789846e-07,0.0959624,0.26151642,0.0,0.0,0.3084372,0.20583531,0.0,0.679302,0.035557553,0.00025051154,0.18672958,0.19499078
0.0,0.015770286,0.5005994,0.006542296,0.3216443,0.41858107,0.31070065,0.25126392,0.0,0.22024298,0.20621867,6.1613554e-15,1.2494897e-07,1.06626e-40,0.0,0.4297365,0.0,3.66291e-39,0.0027757962,0.11238041,6.6762845e-34,7.52697e-08,0.09478446,0.25831246,0.0,0.0,0.30891594,0.20650186,0.0,0.6687396,0.034735586,0.00015380346,0.18801785,0.19515803
0.0,0.013942043,0.49853882,0.005054293,0.3112255,0.41547677,0.30647597,0.25378034,0.0,0.21842256,0.20944107,5.7011194e-16,4.2761744e-08,5.5e-44,0.0,0.42527846,0.0,2.825e-42,0.0020916427,0.105567634,1.5663726e-36,2.4004787e-08,0.08946029,0.2540148,0.0,0.0,0.3058548,0.20335287,0.0,0.6640325,0.031267688,9.1117945e-05,0.19173126,0.195875
0.0,0.012139833,0.49375138,0.0037691472,0.31030256,0.412769,0.3017494,0.257137,0.0,0.21735455,0.21066098,4.3835904e-17,1.3501052e-08,0.0,0.0,0.4238818,0.0,1e-45,0.0015369739,0.10666485,2.15688e-39,7.02553e-09,0.085712776,0.24728926,0.0,0.0,0.30225503,0.19698304,0.0,0.6573882,0.03003789,5.1510546e-05,0.1839547,0.19068804
0.0,0.010485048,0.48621887,0.0027337945,0.31039757,0.4106184,0.30416247,0.25368974,0.0,0.21818872,0.20888698,2.7578224e-18,3.908439e-09,0.0,0.0,0.4174958,0.0,0.0,0.0011060941,0.10648948,1.642e-42,1.8741901e-09,0.079756275,0.24420866,0.0,0.0,0.30594167,0.19676222,0.0,0.6535603,0.028405998,2.7841576e-05,0.18531282,0.19261019
0.0,0.00882148,0.48385063,0.0019483111,0.31013098,0.4092821,0.29561132,0.26188537,0.0,0.21166696,0.20876268,1.3957296e-19,1.0303722e-09,0.0,0.0,0.41620278,0.0,0.0,0.00077274157,0.10554482,0.0,4.5246987e-10,0.07784708,0.24038084,0.0,0.0,0.30264476,0.19544265,0.0,0.6444765,0.026716342,1.4366421e-05,0.18118237,0.19244318
0.0,0.007388963,0.48539627,0.0013631586,0.3038302,0.4028629,0.28793237,0.24996772,0.0,0.20949851,0.21756762,5.5774644e-21,2.4563462e-10,0.0,0.0,0.41361058,0.0,0.0,0.0005284085,0.09640274,0.0,9.808581e-11,0.07328752,0.23259303,0.0,0.0,0.2986015,0.19530423,0.0,0.63211733,0.021806775,7.123679e-06,0.16892819,0.19086394
0.0,0.006142648,0.47604024,0.000902019,0.30804268,0.39412773,0.2910707,0.25037268,0.0,0.2064116,0.20849158,1.7240571e-22,5.2528835e-11,0.0,0.0,0.4067563,0.0,0.0,0.00035030913,0.09399538,0.0,1.8931162e-11,0.07521982,0.23690614,0.0,0.0,0.29781574,0.1961296,0.0,0.62893873,0.0194316,3.3119607e-06,0.16731407,0.18915218
0.0,0.0050280117,0.47157994,0.00058194384,0.30794555,0.39600828,0.29040897,0.24497297,0.0,0.20675671,0.20528749,4.02986e-24,9.990584e-12,0.0,0.0,0.40119702,0.0,0.0,0.00022506998,0.089165926,0.0,3.2233036e-12,0.073759586,0.23486453,0.0,0.0,0.29391947,0.1956365,0.0,0.62985605,0.016848633,1.4527579e-06,0.16855694,0.18577932
0.0,0.0040120585,0.4701225,0.00036300495,0.30734783,0.39240578,0.28589553,0.24628012,0.0,0.19619463,0.20144212,6.9459455e-26,1.6742633e-12,0.0,0.0,0.4022119,0.0,0.0,0.00014040837,0.09039736,0.0,4.7932106e-13,0.06974095,0.23193225,0.0,0.0,0.29845607,0.19390889,0.0,0.6215803,0.014667772,6.0058466e-07,0.17035583,0.18623649
0.0,0.0031954788,0.46789283,0.00021806725,0.30315375,0.38630387,0.29234925,0.24041817,0.0,0.20352106,0.19905163,8.584635e-28,2.447425e-13,0.0,0.0,0.3954328,0.0,0.0,8.4384665e-05,0.09186842,0.0,6.157745e-14,0.06621011,0.22897822,0.0,0.0,0.28982392,0.19635503,0.0,0.6184806,0.013447001,2.325244e-07,0.16847697,0.1889963
0.0,0.002434337,0.46132877,0.00012664376,0.3087055,0.39431518,0.28020868,0.25250587,0.0,0.19899422,0.2035948,7.373691e-30,3.086476e-14,0.0,0.0,0.39947858,0.0,0.0,4.8933212e-05,0.08021423,0.0,6.753564e-15,0.06296112,0.22747101,0.0,0.0,0.29295498,0.18668081,0.0,0.59526074,0.01132168,8.3711626e-08,0.18610497,0.18690164
0.0,0.0018650804,0.4561871,7.026224e-05,0.30514818,0.3834599,0.2753306,0.25008467,0.0,0.19970395,0.1960814,4.2498814e-32,3.3179907e-15,0.0,0.0,0.39630362,0.0,0.0,2.7152471e-05,0.084006466,0.0,6.2421924e-16,0.061569598,0.22630416,0.0,0.0,0.28527763,0.18669903,0.0,0.60219026,0.009525196,2.7955071e-08,0.17651644,0.19105291
0.0,0.0014047283,0.45749533,3.7338526e-05,0.3068994,0.37799716,0.27266547,0.24405885,0.0,0.20269214,0.20088108,1.5797208e-34,3.000991e-16,0.0,0.0,0.38769555,0.0,0.0,1.443099e-05,0.07565367,0.0,4.7939123e-17,0.060088724,0.22702026,0.0,0.0,0.28563967,0.18674254,0.0,0.59825486,0.0077995867,8.588774e-09,0.16913319,0.18540247
0.0,0.0010220858,0.45033157,1.8900646e-05,0.29961783,0.3761952,0.2714193,0.24906553,0.0,0.20053059,0.20184568,3.6200261e-37,2.2512389e-17,0.0,0.0,0.38725537,0.0,0.0,7.3220967e-06,0.07626576,0.0,3.012092e-18,0.059168596,0.22543159,0.0,0.0,0.28098196,0.18563935,0.0,0.5997916,0.006581945,2.4156397e-09,0.16569719,0.18354611
0.0,0.0007316696,0.45069352,9.077407e-06,0.29611453,0.3772202,0.2715496,0.24034101,0.0,0.19886723,0.19832204,4.85631e-40,1.378941e-18,0.0,0.0,0.37989053,0.0,0.0,3.5324333e-06,0.08075092,0.0,1.5222987e-19,0.056437016,0.22024271,0.0,0.0,0.28871316,0.18603864,0.0,0.5977142,0.005750198,6.17365e-10,0.16580985,0.18625268
0.0,0.00050888426,0.44366834,4.1250523e-06,0.2954199,0.37505668,0.27438352,0.23482716,0.0,0.19716519,0.19485591,3.59e-43,6.779257e-20,0.0,0.0,0.3780518,0.0,0.0,1.6144085e-06,0.07868226,0.0,6.074111e-21,0.05489028,0.21867098,0.0,0.0,0.28805652,0.18445823,0.0,0.5913192,0.0046476456,1.423065e-10,0.1615475,0.18037762
0.0,0.00034476272,0.44748887,1.7686046e-06,0.2966219,0.3722615,0.27267358,0.23474109,0.0,0.19950852,0.19128917,0.0,2.6250304e-21,0.0,0.0,0.379915,0.0,0.0,6.959967e-07,0.083164915,0.0,1.8745252e-22,0.049867168,0.20835121,0.0,0.0,0.28445047,0.18656537,0.0,0.58166254,0.003895029,2.9347677e-11,0.1656514,0.18299657
0.0,0.00022752464,0.4397846,7.115643e-07,0.29228818,0.37077683,0.26960325,0.238775,0.0,0.1990242,0.18706831,0.0,7.840951e-23,0.0,0.0,0.37256104,0.0,0.0,2.8173665e-07,0.07779856,0.0,4.373858e-24,0.050647043,0.21692161,0.0,0.0,0.27989087,0.18354043,0.0,0.5842459,0.0030412555,5.367186e-12,0.15629125,0.17735131
0.0,0.00014501944,0.44065168,2.6735168e-07,0.2881961,0.36952978,0.2642848,0.2371984,0.0,0.19617108,0.18738602,0.0,1.7656433e-24,0.0,0.0,0.37182844,0.0,0.0,1.0660797e-07,0.0811586,0.0,7.524396e-26,0.048983775,0.2097573,0.0,0.0,0.28204197,0.18258534,0.0,0.5745027,0.002447295,8.6219866e-13,0.15350565,0.17847149
0.0,8.9570014e-05,0.4310335,9.335619e-08,0.2880516,0.37013882,0.26551974,0.23832828,0.0,0.19664809,0.18698311,0.0,2.921906e-26,0.0,0.0,0.36780244,0.0,0.0,3.7506332e-08,0.08336387,0.0,9.280101e-28,0.049502026,0.21283616,0.0,0.0,0.27703983,0.17852674,0.0,0.5708784,0.0018463485,1.2040508e-13,0.1481114,0.17960118
0.0,5.3367614e-05,0.43103328,3.011751e-08,0.28686333,0.3656531,0.2600818,0.23454116,0.0,0.19562283,0.19291538,0.0,3.4541147e-28,0.0,0.0,0.36299643,0.0,0.0,1.2201004e-08,0.07411066,0.0,7.952836e-30,0.04778816,0.21200265,0.0,0.0,0.27629474,0.17753734,0.0,0.56537926,0.0013041586,1.4452395e-14,0.14350092,0.17661783
0.0,3.0599036e-05,0.42731166,8.924073e-09,0.28566405,0.36115783,0.25608414,0.22919975,0.0,0.19192663,0.19386348,0.0,2.825807e-30,0.0,0.0,0.363072,0.0,0.0,3.6478376e-09,0.06988634,0.0,4.572195e-32,0.047546837,0.20822643,0.0,0.0,0.2776852,0.17713103,0.0,0.5580036,0.00094666117,1.4727974e-15,0.14463417,0.17844641
0.0,1.6832631e-05,0.4237608,2.4125506e-09,0.28971127,0.35549095,0.25901565,0.23340628,0.0,0.19287609,0.18363355,0.0,1.5438486e-32,0.0,0.0,0.35694012,0.0,0.0,9.958081e-10,0.07339559,0.0,1.6948439e-34,0.04600484,0.21235214,0.0,0.0,0.2719652,0.1800467,0.0,0.5540927,0.00067564147,1.2572173e-16,0.1391974,0.17936382
0.0,8.860174e-06,0.4166113,5.908844e-10,0.28892687,0.35752532,0.25900912,0.2313568,0.0,0.19715047,0.18287157,0.0,5.410387e-35,0.0,0.0,0.3600842,0.0,0.0,2.464542e-10,0.074118376,0.0,3.8720415e-37,0.04256663,0.2063459,0.0,0.0,0.27114585,0.1755924,0.0,0.55128133,0.0004647767,8.8582755e-18,0.14168257,0.17768677
0.0,4.444623e-06,0.41634658,1.3009506e-10,0.28585792,0.36351365,0.25003827,0.22726965,0.0,0.19206047,0.18159561,0.0,1.161707e-37,0.0,0.0,0.35922375,0.0,0.0,5.487662e-11,0.07555724,0.0,5.17692e-40,0.04326676,0.2053659,0.0,0.0,0.26984072,0.17096502,0.0,0.5488537,0.00031338245,5.069464e-19,0.13407394,0.16718377
0.0,2.1191433e-06,0.41202417,2.55333e-11,0.28546166,0.35540956,0.25287887,0.22751233,0.0,0.1859999,0.17847948,0.0,1.44988e-40,0.0,0.0,0.35136208,0.0,0.0,1.0902191e-11,0.07253892,0.0,3.81e-43,0.038285077,0.19813524,0.0,0.0,0.2641822,0.17348504,0.0,0.53884286,0.00020387347,2.3150835e-20,0.13790524,0.17468485
0.0,9.560065e-07,0.41722158,4.4267554e-12,0.28319323,0.34996346,0.24291202,0.22152075,0.0,0.1882915,0.18069808,0.0,1e-43,0.0,0.0,0.34838343,0.0,0.0,1.915099e-12,0.06855805,0.0,0.0,0.03713249,0.20416622,0.0,0.0,0.27008554,0.1760896,0.0,0.5423356,0.00012497848,8.273926e-22,0.1339418,0.1711813
0.0,4.0645847e-07,0.4095764,6.712687e-13,0.2831219,0.3486325,0.24711634,0.21972409,0.0,0.18835784,0.17928651,0.0,0.0,0.0,0.0,0.34138858,0.0,0.0,2.9454954e-13,0.06957634,0.0,0.0,0.035340253,0.20503098,0.0,0.0,0.26965356,0.17317897,0.0,0.53097063,7.579241e-05,2.265039e-23,0.13203268,0.17556477
0.0,1.6212245e-07,0.40575245,8.8077223e-14,0.2828231,0.34560284,0.24191497,0.22321412,0.0,0.187062,0.17728256,0.0,0.0,0.0,0.0,0.33942822,0.0,0.0,3.924446e-14,0.066336125,0.0,0.0,0.034445792,0.20398498,0.0,0.0,0.26659268,0.17107283,0.0,0.52669513,4.3780943e-05,4.6381506e-25,0.12571797,0.17003387
0.0,6.037092e-08,0.40236118,9.8831245e-15,0.2783099,0.34925416,0.2411851,0.2217434,0.0,0.17841646,0.17574692,0.0,0.0,0.0,0.0,0.3386031,0.0,0.0,4.4771604e-15,0.06692204,0.0,0.0,0.03349257,0.20401503,0.0,0.0,0.26736712,0.16884083,0.0,0.5262326,2.4371131e-05,6.9194364e-27,0.12702174,0.1693114
0.0,2.0877874e-08,0.40132806,9.363398e-16,0.27679506,0.3452797,0.24918208,0.222758,0.0,0.1891481,0.1785377,0.0,0.0,0.0,0.0,0.33626953,0.0,0.0,4.318434e-16,0.06788481,0.0,0.0,0.032743458,0.20187908,0.0,0.0,0.26468936,0.16401173,0.0,0.5202029,1.2970867e-05,7.302894e-29,0.124401286,0.16655146
0.0,6.6671393e-09,0.4011053,7.386104e-17,0.27510816,0.33564374,0.24281026,0.22256301,0.0,0.17775021,0.17113945,0.0,0.0,0.0,0.0,0.33546817,0.0,0.0,3.4732573e-17,0.06868415,0.0,0.0,0.029470798,0.19293651,0.0,0.0,0.2571921,0.16944532,0.0,0.5107106,6.5993054e-06,5.2763395e-31,0.13026606,0.16972043
0.0,1.9539463e-09,0.39905927,4.7774854e-18,0.2760444,0.34140167,0.23835756,0.22232452,0.0,0.18584059,0.17470188,0.0,0.0,0.0,0.0,0.33237523,0.0,0.0,2.2943422e-18,0.07160341,0.0,0.0,0.030434942,0.19482982,0.0,0.0,0.25433084,0.16382702,0.0,0.5079141,3.1749094e-06,2.514797e-33,0.11907803,0.16796741
0.0,5.2205146e-10,0.39480022,2.4917787e-19,0.26999718,0.34347606,0.23907621,0.22004746,0.0,0.18182956,0.17589523,0.0,0.0,0.0,0.0,0.3293423,0.0,0.0,1.22428e-19,0.0703572,0.0,0.0,0.027763627,0.1885227,0.0,0.0,0.25873685,0.16563009,0.0,0.50066626,1.457158e-06,7.582126e-36,0.11657956,0.16723706
0.0,1.2624332e-10,0.3963207,1.0288479e-20,0.26757744,0.3355348,0.23556075,0.2208272,0.0,0.18344915,0.17266104,0.0,0.0,0.0,0.0,0.3231968,0.0,0.0,5.181882e-21,0.06809818,0.0,0.0,0.027536217,0.19356337,0.0,0.0,0.2580869,0.16641201,0.0,0.5039121,6.2773444e-07,1.3784849e-38,0.1173603,0.16949426
0.0,2.7415941e-11,0.3877639,3.2954845e-22,0.27504873,0.33818144,0.23707248,0.22135137,0.0,0.17710383,0.17216107,0.0,0.0,0.0,0.0,0.32452032,0.0,0.0,1.7051439e-22,0.06616985,0.0,0.0,0.026116805,0.18656553,0.0,0.0,0.25146747,0.16479844,0.0,0.49853694,2.540245e-07,1.4302e-41,0.11931636,0.16437288
0.0,5.301707e-12,0.3886294,8.00738e-24,0.2693391,0.33809388,0.23099376,0.21775241,0.0,0.178069,0.16913374,0.0,0.0,0.0,0.0,0.319141,0.0,0.0,4.2665617e-24,0.06526933,0.0,0.0,0.023964422,0.18357867,0.0,0.0,0.2503432,0.16452715,0.0,0.49954036,9.598476e-08,8e-45,0.120117016,0.16300134
0.0,9.045808e-13,0.38444665,1.4397666e-25,0.27224752,0.32919267,0.23695032,0.21545814,0.0,0.17678249,0.1674946,0.0,0.0,0.0,0.0,0.3169054,0.0,0.0,7.9210017e-26,0.07081741,0.0,0.0,0.021735875,0.18029842,0.0,0.0,0.2533635,0.16430134,0.0,0.49226487,3.376344e-08,0.0,0.120998636,0.16551411
0.0,1.3482068e-13,0.382248,1.8635787e-27,0.26844063,0.33220634,0.2288593,0.220032,0.0,0.1792558,0.16601297,0.0,0.0,0.0,0.0,0.3155285,0.0,0.0,1.06175e-27,0.06721727,0.0,0.0,0.02043313,0.1840196,0.0,0.0,0.24941751,0.1630077,0.0,0.48814362,1.096941e-08,0.0,0.116252095,0.16588126
0.0,1.7362678e-14,0.3772688,1.6837774e-29,0.27173552,0.3305414,0.23033501,0.21509652,0.0,0.1758331,0.15962864,0.0,0.0,0.0,0.0,0.31522113,0.0,0.0,9.967429e-30,0.063534714,0.0,0.0,0.018953448,0.1807142,0.0,0.0,0.2487702,0.15923464,0.0,0.48516816,3.2748073e-09,0.0,0.11561911,0.16413847
0.0,1.9093272e-15,0.3753312,1.0258834e-31,0.2642697,0.33017367,0.22901101,0.20738697,0.0,0.17665157,0.16371538,0.0,0.0,0.0,0.0,0.3121696,0.0,0.0,6.333412e-32,0.06586174,0.0,0.0,0.016696243,0.18057363,0.0,0.0,0.24483712,0.1593568,0.0,0.4812799,8.9275315e-10,0.0,0.11536469,0.15775065
0.0,1.7698314e-16,0.37474987,4.0537262e-34,0.25813416,0.33155155,0.22835262,0.20718983,0.0,0.17594044,0.16625658,0.0,0.0,0.0,0.0,0.31027347,0.0,0.0,2.6209837e-34,0.06463228,0.0,0.0,0.01545126,0.17859036,0.0,0.0,0.2434725,0.15873301,0.0,0.47305694,2.2064668e-10,0.0,0.11234873,0.15931442
0.0,1.3634451e-17,0.37875712,9.938321e-37,0.25872412,0.32967815,0.22198522,0.21774808,0.0,0.17323393,0.1620306,0.0,0.0,0.0,0.0,0.31043348,0.0,0.0,6.7620745e-37,0.063268684,0.0,0.0,0.015581092,0.18039317,0.0,0.0,0.23881043,0.15815336,0.0,0.46060514,4.9052956e-11,0.0,0.10987811,0.15109661
0.0,8.5957373e-19,0.36784992,1.436915e-39,0.2628754,0.3252452,0.22893927,0.21255733,0.0,0.17882718,0.16361581,0.0,0.0,0.0,0.0,0.30549535,0.0,0.0,1.03456e-39,0.059990708,0.0,0.0,0.013881047,0.17702276,0.0,0.0,0.23678088,0.16022713,0.0,0.46319932,9.7288575e-12,0.0,0.10828763,0.15962598
0.0,4.3602125e-20,0.37278894,1.155e-42,0.26130047,0.32011443,0.22058031,0.2073066,0.0,0.17367278,0.16350745,0.0,0.0,0.0,0.0,0.30542165,0.0,0.0,8.86e-43,0.060020704,0.0,0.0,0.01278607,0.18005833,0.0,0.0,0.24156906,0.15474595,0.0,0.46054596,1.7059309e-12,0.0,0.108320564,0.15895757
0.0,1.7467114e-21,0.369352,0.0,0.25625044,0.3223511,0.22322807,0.20591225,0.0,0.17090316,0.15983678,0.0,0.0,0.0,0.0,0.30168843,0.0,0.0,0.0,0.061517555,0.0,0.0,0.011475611,0.17854819,0.0,0.0,0.23351143,0.16089864,0.0,0.45912188,2.6187318e-13,0.0,0.10939636,0.16009307
0.0,5.413926e-23,0.36166066,0.0,0.255438,0.31663036,0.21870026,0.21210058,0.0,0.17474312,0.16028027,0.0,0.0,0.0,0.0,0.29864553,0.0,0.0,0.0,0.06300734,0.0,0.0,0.009962185,0.17255987,0.0,0.0,0.23521738,0.15635806,0.0,0.45538408,3.481788e-14,0.0,0.10614511,0.15965387
0.0,1.2692147e-24,0.36136046,0.0,0.25572968,0.31390396,0.21450078,0.20761172,0.0,0.17398712,0.1618344,0.0,0.0,0.0,0.0,0.29565117,0.0,0.0,0.0,0.06331285,0.0,0.0,0.009188103,0.17513677,0.0,0.0,0.23797624,0.15362391,0.0,0.45172295,3.963199e-15,0.0,0.103648014,0.15470284
0.0,2.1947197e-26,0.35889,0.0,0.25882927,0.3122989,0.21986431,0.20714486,0.0,0.1764774,0.15763329,0.0,0.0,0.0,0.0,0.29670396,0.0,0.0,0.0,0.061697867,0.0,0.0,0.008112152,0.1733,0.0,0.0,0.2332643,0.15418433,0.0,0.44580656,3.8133595e-16,0.0,0.1029903,0.15440473
0.0,2.7221113e-28,0.35436752,0.0,0.2566293,0.3109578,0.21397586,0.19880395,0.0,0.17172273,0.15523547,0.0,0.0,0.0,0.0,0.29486385,0.0,0.0,0.0,0.05872197,0.0,0.0,0.006971211,0.1716814,0.0,0.0,0.22885557,0.15138255,0.0,0.44159675,3.0589205e-17,0.0,0.102169566,0.15850496
0.0,2.3472215e-30,0.35366336,0.0,0.25283438,0.30964106,0.21413487,0.1952686,0.0,0.17309599,0.15732536,0.0,0.0,0.0,0.0,0.29143432,0.0,0.0,0.0,0.05752278,0.0,0.0,0.0063547133,0.17405461,0.0,0.0,0.2281761,0.15232398,0.0,0.4391135,2.0148488e-18,0.0,0.09589118,0.15313902
0.0,1.3586217e-32,0.3496889,0.0,0.25117728,0.3068545,0.21200857,0.20214368,0.0,0.17221619,0.1488055,0.0,0.0,0.0,0.0,0.29162866,0.0,0.0,0.0,0.05979575,0.0,0.0,0.005654182,0.17032115,0.0,0.0,0.22589527,0.15366293,0.0,0.4428728,1.0717966e-19,0.0,0.10202487,0.15301183
0.0,5.073924e-35,0.3517564,0.0,0.24747556,0.30293018,0.20881756,0.20103556,0.0,0.17077675,0.15452427,0.0,0.0,0.0,0.0,0.28702053,0.0,0.0,0.0,0.057927076,0.0,0.0,0.004827445,0.17339718,0.0,0.0,0.22582498,0.15782142,0.0,0.4360796,4.5211677e-21,0.0,0.09892649,0.1548359
0.0,1.1687788e-37,0.35080403,0.0,0.25024882,0.30500782,0.21301652,0.20494941,0.0,0.16846704,0.15343487,0.0,0.0,0.0,0.0,0.28778473,0.0,0.0,0.0,0.061971564,0.0,0.0,0.0041174674,0.16695538,0.0,0.0,0.22626829,0.15585956,0.0,0.42792678,1.4822718e-22,0.0,0.10066617,0.1503695
0.0,1.57701e-40,0.3459644,0.0,0.24841927,0.3021816,0.21209358,0.19527486,0.0,0.1647534,0.15237656,0.0,0.0,0.0,0.0,0.2875194,0.0,0.0,0.0,0.060636286,0.0,0.0,0.0033237706,0.16755487,0.0,0.0,0.22218215,0.15434241,0.0,0.42758393,3.6940775e-24,0.0,0.09991121,0.14800118
0.0,1.18e-43,0.34362498,0.0,0.247385,0.30174917,0.21166384,0.18943377,0.0,0.16869944,0.15136625,0.0,0.0,0.0,0.0,0.28130788,0.0,0.0,0.0,0.057817698,0.0,0.0,0.0026463931,0.16633326,0.0,0.0,0.21975334,0.15601559,0.0,0.4250269,6.8282943e-26,0.0,0.09599481,0.1539758
0.0,0.0,0.34558675,0.0,0.24589728,0.29876906,0.20338881,0.1926562,0.0,0.16654837,0.15097673,0.0,0.0,0.0,0.0,0.2848934,0.0,0.0,0.0,0.060791552,0.0,0.0,0.0022239785,0.16739129,0.0,0.0,0.21961257,0.1512919,0.0,0.4257532,9.109251e-28,0.0,0.093491636,0.14474177
0.0,0.0,0.34615433,0.0,0.24493924,0.30123374,0.20502537,0.19842015,0.0,0.16549623,0.14854366,0.0,0.0,0.0,0.0,0.2805163,0.0,0.0,0.0,0.05977964,0.0,0.0,0.0017469133,0.16236323,0.0,0.0,0.21797913,0.15571336,0.0,0.41871616,8.507008e-30,0.0,0.092495374,0.1535771
0.0,0.0,0.33526433,0.0,0.24852413,0.30112165,0.20674667,0.19456156,0.0,0.16679917,0.14580397,0.0,0.0,0.0,0.0,0.2757885,0.0,0.0,0.0,0.06032391,0.0,0.0,0.0013866842,0.16212127,0.0,0.0,0.21633527,0.15163797,0.0,0.41664818,5.3745865e-32,0.0,0.09642521,0.14811063
0.0,0.0,0.34206638,0.0,0.2438644,0.29303896,0.20090145,0.194962,0.0,0.16752385,0.14759092,0.0,0.0,0.0,0.0,0.27661434,0.0,0.0,0.0,0.059583064,0.0,0.0,0.0010114106,0.15899909,0.0,0.0,0.21953715,0.15000185,0.0,0.41343218,2.21023e-34,0.0,0.091757156,0.15254761
0.0,0.0,0.33748206,0.0,0.2379575,0.30031294,0.1999779,0.19149055,0.0,0.16842417,0.14815335,0.0,0.0,0.0,0.0,0.2800558,0.0,0.0,0.0,0.0631072,0.0,0.0,0.00082594086,0.16211033,0.0,0.0,0.21443146,0.14390232,0.0,0.40363607,5.6628547e-37,0.0,0.08530145,0.14911985
