total_gen,total_losses,wind_generation_mw,solar_generation_mw,gen_fuel_coal_mw,gen_fuel_gas_mw,gen_fuel_hydro_mw,gen_fuel_multiple_fuels_mw,gen_fuel_nuclear_mw,gen_fuel_oil_mw,gen_fuel_other_renewables_mw,gen_fuel_solar_mw,gen_fuel_storage_mw,gen_fuel_wind_mw,gen_fuel_coal_pct,gen_fuel_gas_pct,gen_fuel_hydro_pct,gen_fuel_multiple_fuels_pct,gen_fuel_nuclear_pct,gen_fuel_oil_pct,gen_fuel_other_renewables_pct,gen_fuel_solar_pct,gen_fuel_wind_pct,forecast_load_mw_latest_available,prelim_load_avg_hourly,metered_load_mw,rmccp,rmpcp,total_pjm_rt_load_mwh,total_pjm_loc_credit,total_pjm_reg_purchases,total_pjm_self_sched_reg,total_pjm_assigned_reg,total_pjm_rmccp_cr,total_pjm_rmpcp_cr,da_as_mcp_primary_reserve,da_as_mcp_synchronized_reserve,da_as_as_req_mw_primary_reserve,da_as_as_req_mw_synchronized_reserve,da_as_as_req_mw_thirty_minutes_reserve,da_as_as_mw_synchronized_reserve,da_as_as_mw_thirty_minutes_reserve,da_as_ss_mw_primary_reserve,system_energy_price_da,total_lmp_da,congestion_price_da,marginal_loss_price_da,system_energy_price_rt,total_lmp_rt,congestion_price_rt,marginal_loss_price_rt,net_actual_interchange_mw,net_sched_interchange_mw,net_inadv_interchange_mw,gross_actual_interchange_mw,gross_sched_interchange_mw,gross_inadv_interchange_mw
0.079111636,0.00055035885,0.13888353,2.4667075e-09,0.24633928,1.20563755e-08,0.3527053,1.00068954e-13,0.26023045,0.072151795,3.0226235e-10,6.1582045e-11,6.61996e-14,6.627295e-05,0.0013485169,1.777357e-08,0.07972586,0.18887207,0.017365517,2.358727e-12,1.6364394e-09,5.402389e-12,3.0934448e-09,2.9245792e-10,5.6487696e-14,4.9329094e-15,2.1390883e-21,4.06366e-16,2.2279698e-12,1.389397e-19,0.09747696,0.17119001,0.076994464,3.7079568e-13,6.968314e-12,0.046845756,3.6160466e-07,0.55359304,0.45144325,0.5387282,1.0450242,0.7469059,0.04110632,0.16237111,7.728304e-06,1.23168e-16,0.05940277,2.0441772e-19,4.1657472e-10,1.2477362e-09,1.1410336e-15,9.09127e-17,1.7315777e-05,1.06655956e-13,0.015676172,1.7214216e-10,2.4010837e-06
0.07879868,0.0002868315,0.1419613,4.0206719e-10,0.24774744,2.5389273e-09,0.34375995,7.6973365e-15,0.25985718,0.07141269,4.7842973e-11,8.262296e-12,4.5782677e-15,3.0368677e-05,0.00081216084,3.7766643e-09,0.07313637,0.18035744,0.014019097,2.360717e-13,3.037697e-10,5.639038e-13,5.8943966e-10,4.5318853e-11,4.014422e-15,2.851044e-16,3.2725986e-23,1.7729796e-17,2.1981967e-13,3.0776725e-21,0.09764745,0.16574359,0.07574773,3.168304e-14,7.232146e-13,0.043694813,9.756664e-08,0.5411693,0.43559155,0.52164495,1.0483334,0.73456705,0.042927943,0.1549132,2.9305484e-06,4.9699207e-18,0.05813328,4.762624e-21,6.663662e-11,2.061342e-10,5.772497e-17,3.6420154e-18,5.9624995e-06,8.0329166e-15,0.014088576,2.6379504e-11,8.122725e-07
0.0806662,0.00013860808,0.13666704,5.696646e-11,0.24732615,4.7445475e-10,0.34653893,4.8362696e-16,0.25899023,0.067298576,6.5671674e-12,9.484515e-13,2.5629867e-16,1.30421295e-05,0.0004674196,7.125923e-10,0.069070466,0.1841131,0.011379435,1.973115e-14,4.953476e-11,4.932727e-14,9.8871536e-11,6.079553e-12,2.3147235e-16,1.3134549e-17,3.5398075e-25,6.0168094e-19,1.8090369e-14,4.9891577e-23,0.09284629,0.15546718,0.07286646,2.2310287e-15,6.2873026e-14,0.03913624,2.3824853e-08,0.53380215,0.42484903,0.51520896,1.0372106,0.73705554,0.03835657,0.15723923,1.0330504e-06,1.5491277e-19,0.055884734,8.158254e-23,9.251922e-12,2.9635315e-11,2.3010612e-18,1.126338e-19,1.8897201e-06,4.9330347e-16,0.013346171,3.4964711e-12,2.5302006e-07
0.07900347,6.270862e-05,0.1337524,6.937723e-12,0.24618247,7.793944e-11,0.33951473,2.4401732e-17,0.25846466,0.06632342,7.728487e-13,9.198212e-14,1.140825e-17,5.2603928e-06,0.00025513518,1.1828344e-10,0.06196346,0.18448627,0.008500761,1.3568618e-15,7.02297e-12,3.5637535e-15,1.445239e-11,6.979196e-13,1.0639233e-17,4.730401e-19,2.6197957e-27,1.5537135e-20,1.2233108e-15,5.751678e-25,0.09332643,0.15048052,0.07304976,1.2739574e-16,4.5120505e-15,0.034834635,5.2243934e-09,0.529213,0.4216266,0.50301206,1.0286244,0.72602564,0.041108795,0.15344769,3.3650707e-07,3.646376e-21,0.054054093,9.989792e-25,1.1023329e-12,3.666625e-12,7.0801174e-20,2.6286134e-21,5.471312e-07,2.4279786e-17,0.01243297,3.961931e-13,7.2149625e-08
0.07606497,2.6516938e-05,0.13270849,7.174241e-13,0.24062309,1.113992e-11,0.34177583,9.703996e-19,0.254992,0.063761264,7.701047e-14,7.4329555e-15,3.9587846e-19,1.9795953e-06,0.00013211211,1.7097586e-11,0.05812704,0.18042988,0.0063816262,7.552731e-17,8.5605416e-13,2.0928436e-16,1.8207842e-12,6.769985e-14,3.8230592e-19,1.3035818e-20,1.2786211e-29,2.979591e-22,6.686381e-17,4.5666526e-27,0.09324524,0.1499915,0.069788106,5.7952625e-18,2.63054e-16,0.031455133,1.0201535e-09,0.5176548,0.41241202,0.49323702,1.0189251,0.7271842,0.04035328,0.14796117,1.0069205e-07,6.320494e-23,0.050832734,8.473579e-27,1.11319896e-13,3.8570053e-13,1.6436339e-21,4.5139817e-23,1.4393663e-07,9.398448e-19,0.011752616,3.7893405e-14,1.870429e-08
0.078709595,1.0496822e-05,0.13449928,6.21569e-14,0.24536404,1.3699976e-12,0.32902125,2.9795052e-20,0.25248143,0.06050314,6.409461e-15,4.929675e-16,1.0479222e-20,6.9258243e-07,6.532188e-05,2.1284088e-12,0.051596865,0.17472544,0.0047297766,3.342498e-18,8.862108e-14,9.816742e-18,1.9534863e-13,5.4728743e-15,1.05119106e-20,2.684273e-22,3.94693e-32,4.1303254e-24,2.901078e-18,2.4086557e-29,0.09189535,0.14726809,0.06704514,2.0595858e-19,1.2241772e-17,0.027796004,1.7576951e-10,0.51607925,0.40286496,0.48914123,1.00599,0.7207882,0.03862259,0.14771965,2.74984e-08,7.8451334e-25,0.051518284,4.8060104e-29,9.4001065e-15,3.4041197e-14,2.807054e-23,5.5459066e-25,3.4211048e-08,2.802193e-20,0.00992528,3.0168624e-15,4.375881e-09
0.07798135,3.8662947e-06,0.13102229,4.4463936e-15,0.24227658,1.4321319e-13,0.32427844,6.9040627e-22,0.2462763,0.059126288,4.3896815e-16,2.6391762e-17,2.0656683e-22,2.2372056e-07,3.045618e-05,2.2544126e-13,0.046207674,0.17763214,0.0033709856,1.1530886e-19,7.6882e-15,3.6076777e-19,1.7615688e-14,3.6317713e-16,2.1597765e-22,4.0226944e-24,7.3469046e-35,4.0156135e-26,9.7949125e-20,8.102099e-32,0.087601006,0.14453694,0.06485837,5.5965308e-21,4.460411e-19,0.024468072,2.6457631e-11,0.5106931,0.39681157,0.4813929,0.9934257,0.7243443,0.038931843,0.14480579,6.8053447e-09,6.758052e-27,0.04887151,1.7513139e-31,6.539745e-16,2.484492e-15,3.4289587e-25,4.7242522e-27,7.2869364e-09,6.28876e-22,0.009146036,1.9690872e-16,9.1647084e-10
0.07674191,1.3170727e-06,0.12923074,2.584475e-16,0.24206316,1.25573244e-14,0.3285283,1.17722344e-23,0.24450205,0.056462105,2.4338082e-17,1.1199455e-18,2.9521275e-24,6.635133e-08,1.3419169e-05,2.0051016e-14,0.04246982,0.17342877,0.0023122772,3.0340013e-21,5.50831e-16,1.01691484e-20,1.3161338e-15,1.9457956e-17,3.2295192e-24,4.2603632e-26,7.8056837e-38,2.6470732e-28,2.5175004e-21,1.6590708e-34,0.089088775,0.13442597,0.0632182,1.135358e-22,1.2455818e-20,0.021326968,3.4418132e-12,0.50334704,0.38494134,0.47087252,0.9884934,0.72183645,0.04264636,0.14216301,1.5145529e-09,3.900795e-29,0.04714547,3.9179645e-34,3.688157e-17,1.475894e-16,2.9032599e-27,2.6935608e-29,1.3790912e-09,1.0355067e-23,0.008061014,1.0361811e-17,1.7034249e-10
0.0790619,4.1320502e-07,0.12434648,1.1993451e-17,0.23481718,9.102312e-16,0.3259114,1.4361194e-25,0.24943388,0.05395101,1.0729641e-18,3.6922e-20,2.968858e-26,1.7951203e-08,5.547644e-06,1.4760395e-15,0.03796684,0.17171605,0.0015418819,5.9436056e-23,3.207493e-17,2.147449e-22,8.0203895e-17,8.264928e-19,3.4127272e-26,3.0854734e-28,4.4399e-41,1.1388376e-30,4.807275e-23,1.9603807e-37,0.08694448,0.13314652,0.06628507,1.6746322e-24,2.6036676e-22,0.018161016,3.8241147e-13,0.5003765,0.38043976,0.46666908,0.976221,0.70617765,0.04134233,0.14360996,3.006031e-10,1.449944e-31,0.046961192,5.1074634e-37,1.6563015e-18,7.012807e-18,1.6446802e-29,9.877506e-32,2.2975674e-10,1.215915e-25,0.0070126033,4.3161362e-19,2.7833678e-11
0.077037826,1.1870137e-07,0.12714623,4.358336e-19,0.23473299,5.3682404e-17,0.32053658,1.2146402e-27,0.25372192,0.05349946,3.6876203e-20,9.24923e-22,2.0318652e-28,4.398533e-09,2.1457838e-06,8.852238e-17,0.03336628,0.17146982,0.0009799458,8.439679e-25,1.4915459e-18,3.3098146e-24,3.918371e-18,2.727913e-20,2.466027e-28,1.472476e-30,1.3e-44,3.0622063e-33,6.6381003e-25,1.25608e-40,0.08692706,0.13128336,0.06217896,1.7436285e-26,3.9685817e-24,0.01533202,3.5825584e-14,0.49136695,0.373093,0.45769942,0.96396387,0.70692706,0.042795062,0.13952798,5.272891e-11,3.3173945e-34,0.04417759,3.65176e-40,5.808076e-20,2.6147277e-19,5.98983e-32,2.2263714e-34,3.3357452e-11,9.862615e-28,0.0063130953,1.3946354e-20,3.957245e-12
0.07680155,3.1024882e-08,0.12457424,1.2140375e-20,0.22836865,2.53135e-18,0.31509152,6.875305e-30,0.25215036,0.051823635,9.667101e-22,1.717881e-23,9.113427e-31,9.68573e-10,7.7270414e-07,4.250799e-18,0.02902135,0.16583091,0.0006016775,8.430567e-27,5.4329384e-20,3.6165285e-26,1.5059328e-19,6.8430526e-22,1.1741579e-30,4.4400655e-33,0.0,4.8974234e-36,6.4312586e-27,4e-44,0.08777149,0.12784775,0.061557505,1.2398539e-28,4.2838885e-26,0.012756146,2.790417e-15,0.4877478,0.36938825,0.45177114,0.9587546,0.70406526,0.042184047,0.13727808,8.094366e-12,4.43586e-37,0.042904526,1.33e-43,1.5562872e-21,7.490009e-21,1.3401463e-34,2.9279878e-37,4.1741038e-12,5.331867e-30,0.005227628,3.4184738e-22,4.840912e-13
0.077949814,7.3225745e-09,0.12329194,2.531762e-22,0.224291,9.361894e-20,0.3106643,2.502599e-32,0.24631806,0.048138414,1.886899e-23,2.3019356e-25,2.5667316e-33,1.9007555e-10,2.57593e-07,1.6034896e-19,0.025031894,0.17252307,0.0003554584,5.729123e-29,1.517398e-21,2.7117123e-28,4.458917e-21,1.2730328e-23,3.532175e-33,8.0634966e-36,0.0,4.399559e-39,4.2263076e-29,0.0,0.08552437,0.12698795,0.059028115,5.8008417e-31,3.169547e-28,0.010177228,1.779411e-16,0.47991186,0.36184642,0.439676,0.95807046,0.69313365,0.04291733,0.14091189,1.075851e-12,3.26431e-40,0.040123962,0.0,3.1110566e-23,1.6103013e-22,1.7484249e-37,2.11515e-40,4.4478478e-13,1.8449853e-32,0.0037518584,6.201019e-24,5.033522e-14
0.07664549,1.5487882e-09,0.119795166,3.8504206e-24,0.22832657,2.6586564e-21,0.30945736,5.5977954e-35,0.24692,0.04711986,2.6696293e-25,2.1586025e-27,4.322795e-36,3.2941025e-11,7.90669e-08,4.6527165e-21,0.021511799,0.17480253,0.00020148714,2.5504642e-31,3.1738575e-23,1.3450722e-30,9.939216e-23,1.7090407e-25,6.3989704e-36,8.345538e-39,0.0,2.077e-42,1.8133052e-31,0.0,0.08600753,0.12289097,0.05748863,1.7118976e-33,1.549283e-30,0.008050687,9.134565e-18,0.47438464,0.3537246,0.43336946,0.9447705,0.6930492,0.044808548,0.13792296,1.2237651e-13,1.23e-43,0.041670777,0.0,4.5178567e-25,2.5318652e-24,1.25206e-40,7.8e-44,3.983276e-14,3.9022762e-35,0.0027581414,8.09845e-26,4.389776e-15
0.07420426,2.9101793e-10,0.12130639,4.1476436e-26,0.23271649,5.6632924e-23,0.3008405,7.303446e-38,0.2530694,0.04516405,2.6570987e-27,1.3689545e-29,4.114722e-39,4.9918242e-12,2.2197005e-08,1.01459686e-22,0.018017925,0.17084931,0.000109092936,7.1260245e-34,4.843153e-25,4.2342427e-33,1.6257616e-24,1.6060706e-27,6.605773e-39,4.616e-42,0.0,0.0,4.864289e-34,0.0,0.0812003,0.12506863,0.05616115,3.0366096e-36,4.7988958e-33,0.0060980064,3.7055264e-19,0.46592578,0.34953982,0.42530105,0.93856806,0.6852975,0.044935983,0.13167733,1.17626584e-14,0.0,0.0379992,0.0,4.6267636e-27,2.8283726e-26,4.6e-44,0.0,2.955221e-15,4.784721e-38,0.0018333446,7.3842085e-28,3.1645506e-16
0.074114665,4.8125236e-11,0.12412697,3.0626733e-28,0.22582014,8.81632e-25,0.29869616,5.2319e-41,0.2427269,0.04392293,1.799095e-29,5.6493265e-32,2.073e-42,6.543582e-13,5.660632e-09,1.62041e-24,0.015083795,0.1727998,5.6426477e-05,1.1898854e-36,5.236615e-27,8.068175e-36,1.8965515e-26,1.02104304e-29,3.643e-42,1e-45,0.0,0.0,7.76417e-37,0.0,0.08190998,0.1220977,0.055566803,3.062535e-39,8.982028e-36,0.0044859764,1.1638309e-20,0.46582508,0.34115088,0.42305687,0.9329647,0.68452007,0.04562813,0.13452934,9.422144e-16,0.0,0.03649933,0.0,3.232288e-29,2.173489e-28,0.0,0.0,1.787993e-16,3.1982e-41,0.0011279035,4.541467e-30,1.8558869e-17
0.07293953,6.9331286e-12,0.11931801,1.4942425e-30,0.22998352,9.7438266e-27,0.29881427,2e-44,0.24653882,0.043115336,7.9794955e-32,1.4520482e-34,0.0,7.333442e-14,1.3016396e-09,1.841709e-26,0.012784609,0.16519935,2.775529e-05,1.122143e-39,3.8829962e-29,8.812072e-39,1.5283936e-28,4.2253406e-32,1e-45,0.0,0.0,0.0,6.96378e-40,0.0,0.085782334,0.115421206,0.055047054,1.647e-42,9.617127e-39,0.0031934958,2.7669946e-22,0.45831552,0.33106807,0.41336393,0.9262452,0.6816674,0.044479217,0.13655657,6.1949455e-17,0.0,0.035443023,0.0,1.4837967e-31,1.1079364e-30,0.0,0.0,8.670885e-18,1.1e-44,0.0006339892,1.8120999e-32,8.700786e-19
0.07100786,8.6052893e-13,0.12308555,4.6201946e-33,0.22874948,7.401407e-29,0.2930415,0.0,0.2501106,0.041187342,2.2210465e-34,2.2109266e-37,0.0,6.9370757e-15,2.676883e-10,1.4425312e-28,0.0102663925,0.16167796,1.2927448e-05,5.59e-43,1.9033385e-31,5.178e-42,8.2093855e-31,1.0894819e-34,0.0,0.0,0.0,0.0,3.28e-43,0.0,0.082067095,0.11414604,0.052599367,0.0,5.527e-42,0.0021777747,4.856722e-24,0.45571414,0.33012688,0.40971312,0.91711354,0.679322,0.043963734,0.13766783,3.2880938e-18,0.0,0.033369713,0.0,4.289818e-34,3.5953134e-33,0.0,0.0,3.3070453e-19,0.0,0.00032515885,4.488092e-35,3.198671e-20
0.071063146,9.0912846e-14,0.11763186,8.632953e-36,0.22413102,3.7256043e-31,0.29293722,0.0,0.24578837,0.03905928,3.6941593e-37,1.88194e-40,0.0,5.461946e-16,4.8804003e-11,7.51004e-31,0.008283292,0.16064681,5.6872e-06,0.0,5.9159306e-34,1e-45,2.8222624e-33,1.6648409e-37,0.0,0.0,0.0,0.0,0.0,0.0,0.08414163,0.110191226,0.052267358,0.0,1e-45,0.0014325469,6.1208735e-26,0.4558223,0.32429197,0.4046009,0.9111101,0.66991943,0.04591788,0.13278358,1.3833454e-19,0.0,0.033193473,0.0,7.4412957e-37,7.086785e-36,0.0,0.0,9.71413e-21,0.0,0.00015404737,6.5590364e-38,9.027364e-22
0.07181296,8.068096e-15,0.12050519,9.228538e-39,0.2231334,1.1924606e-33,0.29119638,0.0,0.24807099,0.03903982,3.46966e-40,8.4e-44,0.0,3.5251433e-17,7.812862e-12,2.4946916e-33,0.006504888,0.15907972,2.3526172e-06,0.0,1.1118954e-36,0.0,5.9300092e-36,1.4229e-40,0.0,0.0,0.0,0.0,0.0,0.0,0.08442379,0.11148231,0.05137808,0.0,0.0,0.00090353604,5.3693545e-28,0.44473246,0.31780577,0.39802417,0.90366405,0.66913813,0.04653455,0.13483162,4.521229e-21,0.0,0.030460201,0.0,7.32358e-40,8.039224e-39,0.0,0.0,2.1473685e-22,0.0,6.853222e-05,5.3342e-41,1.9104383e-23
0.06898948,5.9283635e-16,0.11859963,5.296e-42,0.22582458,2.3152844e-36,0.28624457,0.0,0.24951722,0.036744736,1.72e-43,0.0,0.0,1.8339097e-18,1.0868519e-12,5.0467957e-36,0.0049354495,0.15789051,9.1054295e-07,0.0,1.196434e-39,0.0,7.222036e-39,6.3e-44,0.0,0.0,0.0,0.0,0.0,0.0,0.07972005,0.10933264,0.05348602,0.0,0.0,0.0005461772,3.166073e-30,0.43873602,0.31205097,0.39341664,0.9010851,0.66561306,0.048668303,0.13129532,1.1227183e-22,0.0,0.029537547,0.0,3.83e-43,4.93e-42,0.0,0.0,3.481774e-24,0.0,2.8037806e-05,2.2e-44,2.9536986e-25
0.072692424,3.5501758e-17,0.11773429,1e-45,0.22344838,2.583117e-39,0.2876597,0.0,0.24679875,0.035860967,0.0,0.0,0.0,7.549969e-20,1.2990097e-13,5.893463e-39,0.0038132174,0.15750223,3.2822433e-07,0.0,6.92e-43,0.0,4.794e-42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.082640894,0.112809256,0.051437203,0.0,0.0,0.0003157757,1.2064337e-32,0.43687147,0.3048744,0.38442585,0.8896487,0.6613919,0.046915866,0.1362592,2.0667304e-24,0.0,0.029224375,0.0,0.0,1e-45,0.0,0.0,4.024162e-26,0.0,1.0691898e-05,0.0,3.2407746e-27
0.07299554,1.702879e-18,0.122408226,0.0,0.22054857,1.555e-42,0.2778816,0.0,0.2438903,0.034914304,0.0,0.0,0.0,2.410261e-21,1.3175534e-14,3.733e-42,0.0027649389,0.15527892,1.095965e-07,0.0,0.0,0.0,1e-45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.082988575,0.10878026,0.04995316,0.0,0.0,0.00017494711,2.8406544e-35,0.4319413,0.3025566,0.38200685,0.88030297,0.6595018,0.047602374,0.13160019,2.7441747e-26,0.0,0.028703086,0.0,0.0,0.0,0.0,0.0,3.2110967e-28,0.0,3.7796444e-06,0.0,2.442695e-29
0.07185838,6.4187917e-20,0.11346881,0.0,0.21520092,0.0,0.27421683,0.0,0.24434786,0.034613967,0.0,0.0,0.0,5.834391e-23,1.1188653e-15,1e-45,0.0019824246,0.14837916,3.3696324e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08239441,0.107697815,0.048622865,0.0,0.0,9.2450005e-05,3.9261342e-38,0.4304603,0.30168706,0.376098,0.8783825,0.65616125,0.050731294,0.12969807,2.5491175e-28,0.0,0.028628647,0.0,0.0,0.0,0.0,0.0,1.7066088e-30,0.0,1.2340504e-06,0.0,1.2194121e-31
0.07072757,1.861782e-21,0.11562647,0.0,0.21462542,0.0,0.2746078,0.0,0.24027902,0.03272473,0.0,0.0,0.0,1.0446032e-24,7.8385415e-17,0.0,0.001398236,0.15442486,9.479662e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08153264,0.101392895,0.051952552,0.0,0.0,4.653913e-05,3.0013e-41,0.4218683,0.29008353,0.36713645,0.8768121,0.64894974,0.05018083,0.13138048,1.6008127e-30,0.0,0.027131965,0.0,0.0,0.0,0.0,0.0,5.800642e-33,0.0,3.6996266e-07,0.0,3.868284e-34
0.0684302,4.059881e-23,0.11469596,0.0,0.21806599,0.0,0.27309787,0.0,0.24295776,0.03128065,0.0,0.0,0.0,1.3456583e-26,4.4578136e-18,0.0,0.0009558854,0.14997591,2.4234226e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.082684904,0.102626055,0.04851809,0.0,0.0,2.2253178e-05,1.1e-44,0.42522871,0.29131556,0.36813337,0.8657727,0.64316064,0.04966709,0.12733382,6.538528e-33,0.0,0.02746526,0.0,0.0,0.0,0.0,0.0,1.2038675e-35,0.0,1.0126282e-07,0.0,7.438295e-37
0.070244186,6.486511e-25,0.11239317,0.0,0.21628912,0.0,0.27475312,0.0,0.23969841,0.030716335,0.0,0.0,0.0,1.2093453e-28,2.0217804e-19,0.0,0.0006333781,0.14753523,5.587871e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08082005,0.09988561,0.04711982,0.0,0.0,1.0066696e-05,0.0,0.42000854,0.28410852,0.363316,0.86167836,0.64429086,0.049587354,0.12696265,1.6624506e-35,0.0,0.026142258,0.0,0.0,0.0,0.0,0.0,1.4465876e-38,0.0,2.5130834e-08,0.0,8.21154e-40
0.07141523,7.3781945e-27,0.112094596,0.0,0.21122119,0.0,0.27083054,0.0,0.24070714,0.032432627,0.0,0.0,0.0,7.324291e-31,7.171269e-21,0.0,0.0004037189,0.14690198,1.1527078e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07839052,0.10119483,0.048436478,0.0,0.0,4.2917886e-06,0.0,0.41645545,0.27957177,0.35768107,0.8519306,0.6463506,0.05117514,0.1260425,2.502209e-38,0.0,0.025666583,0.0,0.0,0.0,0.0,0.0,9.462e-42,0.0,5.611943e-09,0.0,4.89e-43
0.07038693,5.786064e-29,0.10917884,0.0,0.21012074,0.0,0.26639074,0.0,0.24542074,0.031487774,0.0,0.0,0.0,2.8748538e-33,1.9469605e-22,0.0,0.00024819837,0.14862657,2.1087718e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08116517,0.09924594,0.045401476,0.0,0.0,1.7168921e-06,0.0,0.41066533,0.2770871,0.35660896,0.84766215,0.63548344,0.053274695,0.12355842,2.1036e-41,0.0,0.023929935,0.0,0.0,0.0,0.0,0.0,3e-45,0.0,1.1183391e-09,0.0,0.0
0.070067175,3.0173656e-31,0.11040528,0.0,0.21088023,0.0,0.26850352,0.0,0.24337274,0.029880593,0.0,0.0,0.0,6.9955165e-36,3.950686e-24,0.0,0.00014761063,0.14597811,3.3886418e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.080456816,0.096912466,0.046796154,0.0,0.0,6.4133144e-07,0.0,0.40644935,0.26890114,0.3496447,0.8444026,0.6286888,0.051448036,0.1245582,1e-44,0.0,0.024262013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.970951e-10,0.0,0.0
0.06926604,1.0044896e-33,0.118740186,0.0,0.20668471,0.0,0.2572167,0.0,0.23522964,0.02892443,0.0,0.0,0.0,1.0029672e-38,5.83521e-26,0.0,8.401455e-05,0.14405607,4.733645e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.077532604,0.100744046,0.0455447,0.0,0.0,2.225341e-07,0.0,0.40189534,0.26447904,0.3454816,0.83752537,0.6272249,0.05323904,0.11788715,0.0,0.0,0.023806177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0420846e-11,0.0,0.0
0.0699534,2.0376015e-36,0.10955703,0.0,0.20773074,0.0,0.26302716,0.0,0.23644535,0.029783467,0.0,0.0,0.0,7.987e-42,6.0912455e-28,0.0,4.599406e-05,0.14261167,5.6836565e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07847943,0.0959668,0.046057466,0.0,0.0,7.1320585e-08,0.0,0.4019032,0.26268774,0.3455736,0.8280242,0.6249462,0.05473543,0.120939545,0.0,0.0,0.021828579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0684834e-12,0.0,0.0
0.069397755,2.387297e-39,0.11249981,0.0,0.21226285,0.0,0.25802544,0.0,0.23241705,0.028969876,0.0,0.0,0.0,3e-45,4.34796e-30,0.0,2.4027526e-05,0.14332171,5.7938625e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.080337234,0.09417584,0.045245964,0.0,0.0,2.098331e-08,0.0,0.39859372,0.25727504,0.33783045,0.8260816,0.61565906,0.053087313,0.12158709,0.0,0.0,0.021026911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.660385e-13,0.0,0.0
0.072625,1.518e-42,0.11232601,0.0,0.20446514,0.0,0.2599723,0.0,0.23033386,0.029455837,0.0,0.0,0.0,0.0,2.0448108e-32,0.0,1.1957831e-05,0.14630142,4.9473664e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07764339,0.09437891,0.045790307,0.0,0.0,5.6297673e-09,0.0,0.39342895,0.25176293,0.3316882,0.8204885,0.61683446,0.05555826,0.12482931,0.0,0.0,0.020021925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5148767e-14,0.0,0.0
0.06999811,0.0,0.112118125,0.0,0.2052145,0.0,0.25806797,0.0,0.2332809,0.028285652,0.0,0.0,0.0,0.0,6.0746454e-35,0.0,5.649139e-06,0.1397048,3.4870408e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07938952,0.09126823,0.044877842,0.0,0.0,1.3675405e-09,0.0,0.38735196,0.24603458,0.32448274,0.81478786,0.6113086,0.05630859,0.12179679,0.0,0.0,0.01991534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6484314e-15,0.0,0.0
0.06782695,0.0,0.11088524,0.0,0.20597406,0.0,0.2525432,0.0,0.23215677,0.027750315,0.0,0.0,0.0,0.0,1.0864431e-37,0.0,2.5218953e-06,0.14126736,1.9962554e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07640579,0.090060726,0.044052277,0.0,0.0,2.984268e-10,0.0,0.38836372,0.24289092,0.32473063,0.8052746,0.6099099,0.055751354,0.12182893,0.0,0.0,0.01997673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4223663e-16,0.0,0.0
0.06888312,0.0,0.11201342,0.0,0.203231,0.0,0.2504767,0.0,0.23190936,0.027254492,0.0,0.0,0.0,0.0,1.10675e-40,0.0,1.0602596e-06,0.13767774,9.1195305e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07769283,0.08933771,0.042828478,0.0,0.0,5.8011672e-11,0.0,0.38364065,0.24050197,0.3192972,0.8077604,0.6037968,0.054525875,0.12157512,0.0,0.0,0.020007921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2997373e-17,0.0,0.0
