head_id,anchor,group_size,candidate_group,residual_val_mse,residual_val_r2,reconstructed_y_val_mse,reconstructed_y_val_r2,anchor_sensitivity,anchor_status,threshold_ratio
10,rmccp,7,rmccp;total_pjm_rt_load_mwh;metered_load_mw;total_losses;net_inadv_interchange_mw;total_pjm_self_sched_reg;gen_fuel_coal_pct,0.49715283513069153,0.5120097398757935,811190.875,0.8792495727539062,0.004789263010025024,active_anchor,0.35
11,congestion_price_rt,8,congestion_price_rt;gen_fuel_other_renewables_mw;gross_inadv_interchange_mw;total_pjm_rt_load_mwh;metered_load_mw;gross_actual_interchange_mw;total_losses;gen_fuel_coal_pct,0.5105482935905457,0.4988611936569214,833046.9375,0.8759960532188416,-0.006589353084564209,inactive_or_dummy_anchor,0.35
12,marginal_loss_price_rt,7,marginal_loss_price_rt;gross_inadv_interchange_mw;total_pjm_rt_load_mwh;metered_load_mw;gross_actual_interchange_mw;total_losses;gen_fuel_coal_pct,0.5066203474998474,0.5027169585227966,826637.375,0.8769501447677612,0.006590008735656738,active_anchor,0.35
13,da_as_total_mw_thirty_minutes_reserve,7,da_as_total_mw_thirty_minutes_reserve;total_pjm_rt_load_mwh;metered_load_mw;gross_actual_interchange_mw;total_losses;total_pjm_self_sched_reg;gen_fuel_coal_pct,0.504757285118103,0.5045455694198608,823598.375,0.8774026036262512,0.029849708080291748,active_anchor,0.35
14,total_pjm_rmccp_cr,9,total_pjm_rmccp_cr;gen_fuel_other_renewables_mw;gross_inadv_interchange_mw;total_pjm_rt_load_mwh;metered_load_mw;total_losses;net_inadv_interchange_mw;total_pjm_self_sched_reg;gen_fuel_coal_pct,0.5016858577728271,0.5075609683990479,818585.625,0.8781487941741943,0.003414332866668701,active_anchor,0.35
15,marginal_loss_price_da,8,marginal_loss_price_da;gen_fuel_other_renewables_mw;gross_inadv_interchange_mw;total_pjm_rt_load_mwh;metered_load_mw;gross_actual_interchange_mw;total_losses;gen_fuel_coal_pct,0.523590087890625,0.4860600531101227,854326.375,0.872828483581543,0.0020606517791748047,active_anchor,0.35
16,net_inadv_interchange_mw,9,net_inadv_interchange_mw;gen_fuel_other_renewables_mw;gross_inadv_interchange_mw;total_pjm_rt_load_mwh;metered_load_mw;gross_actual_interchange_mw;total_losses;total_pjm_self_sched_reg;gen_fuel_coal_pct,0.5096667408943176,0.4997263550758362,831608.8125,0.8762101531028748,-0.0075661540031433105,inactive_or_dummy_anchor,0.35
17,gross_actual_interchange_mw,8,gross_actual_interchange_mw;gen_fuel_other_renewables_mw;total_pjm_rt_load_mwh;metered_load_mw;total_losses;total_pjm_self_sched_reg;gen_fuel_coal_pct;congestion_price_rt,0.49737823009490967,0.5117883086204529,811558.3125,0.8791947960853577,0.014908015727996826,active_anchor,0.35
18,da_as_mcp_primary_reserve,9,da_as_mcp_primary_reserve;gen_fuel_other_renewables_mw;gross_inadv_interchange_mw;total_pjm_rt_load_mwh;metered_load_mw;total_losses;net_inadv_interchange_mw;total_pjm_self_sched_reg;gen_fuel_coal_pct,0.5190814137458801,0.4904857575893402,846969.9375,0.8739235997200012,-0.009714066982269287,inactive_or_dummy_anchor,0.35
19,metered_load_mw,12,metered_load_mw;gen_fuel_other_renewables_mw;gen_fuel_multiple_fuels_pct;marginal_loss_price_da;gross_inadv_interchange_mw;total_pjm_rt_load_mwh;gross_actual_interchange_mw;total_losses;net_inadv_interchange_mw;total_pjm_self_sched_reg;gen_fuel_coal_pct;congestion_price_da,0.5115979313850403,0.49783116579055786,834759.625,0.875741183757782,8.407364845275879,active_anchor,0.35
0,gen_fuel_other_renewables_mw,3,gen_fuel_other_renewables_mw;total_pjm_rt_load_mwh;metered_load_mw,0.4995746314525604,0.5096327066421509,815140.9375,0.8786613941192627,0.03093317151069641,active_anchor,0.5
1,congestion_price_da,3,congestion_price_da;total_pjm_rt_load_mwh;metered_load_mw,0.501145601272583,0.5080907940864563,817704.8125,0.8782798647880554,-0.003168731927871704,inactive_or_dummy_anchor,0.5
2,total_losses,3,total_losses;total_pjm_rt_load_mwh;metered_load_mw,0.49867066740989685,0.510519802570343,813667.125,0.8788809180259705,0.09582319855690002,active_anchor,0.5
3,system_energy_price_da,3,system_energy_price_da;total_pjm_rt_load_mwh;metered_load_mw,0.5102216005325317,0.4991820156574249,832514.125,0.8760754466056824,0.03332865238189697,active_anchor,0.5
4,total_pjm_self_sched_reg,3,total_pjm_self_sched_reg;total_pjm_rt_load_mwh;metered_load_mw,0.507477343082428,0.5018752813339233,828037.0,0.876741886138916,-0.0012644529342651367,inactive_or_dummy_anchor,0.5
5,total_lmp_da,3,total_lmp_da;total_pjm_rt_load_mwh;metered_load_mw,0.4963207244873047,0.5128268003463745,809832.1875,0.8794518113136292,0.0141029953956604,active_anchor,0.5
6,total_pjm_loc_credit,3,total_pjm_loc_credit;total_pjm_rt_load_mwh;metered_load_mw,0.5068941712379456,0.5024480819702148,827085.125,0.8768836259841919,0.0004000663757324219,active_anchor,0.5
7,gross_inadv_interchange_mw,3,gross_inadv_interchange_mw;total_pjm_rt_load_mwh;metered_load_mw,0.503890872001648,0.5053961277008057,822184.0,0.8776131272315979,0.01143336296081543,active_anchor,0.5
8,gen_fuel_multiple_fuels_mw,3,gen_fuel_multiple_fuels_mw;total_pjm_rt_load_mwh;metered_load_mw,0.4988798201084137,0.5103148221969604,814006.875,0.8788301944732666,0.013313204050064087,active_anchor,0.5
9,gen_fuel_multiple_fuels_pct,3,gen_fuel_multiple_fuels_pct;total_pjm_rt_load_mwh;metered_load_mw,0.49945569038391113,0.5097494721412659,814947.5625,0.8786903023719788,0.09634768962860107,active_anchor,0.5
10,rmccp,3,rmccp;total_pjm_rt_load_mwh;metered_load_mw,0.49715283513069153,0.5120097398757935,811190.875,0.8792495727539062,0.004789263010025024,active_anchor,0.5
11,congestion_price_rt,3,congestion_price_rt;total_pjm_rt_load_mwh;metered_load_mw,0.5105482935905457,0.4988611936569214,833046.9375,0.8759960532188416,-0.006589353084564209,inactive_or_dummy_anchor,0.5
12,marginal_loss_price_rt,3,marginal_loss_price_rt;total_pjm_rt_load_mwh;metered_load_mw,0.5066203474998474,0.5027169585227966,826637.375,0.8769501447677612,0.006590008735656738,active_anchor,0.5
13,da_as_total_mw_thirty_minutes_reserve,3,da_as_total_mw_thirty_minutes_reserve;total_pjm_rt_load_mwh;metered_load_mw,0.504757285118103,0.5045455694198608,823598.375,0.8774026036262512,0.029849708080291748,active_anchor,0.5
14,total_pjm_rmccp_cr,3,total_pjm_rmccp_cr;total_pjm_rt_load_mwh;metered_load_mw,0.5016858577728271,0.5075609683990479,818585.625,0.8781487941741943,0.003414332866668701,active_anchor,0.5
15,marginal_loss_price_da,3,marginal_loss_price_da;total_pjm_rt_load_mwh;metered_load_mw,0.523590087890625,0.4860600531101227,854326.375,0.872828483581543,0.0020606517791748047,active_anchor,0.5
16,net_inadv_interchange_mw,3,net_inadv_interchange_mw;total_pjm_rt_load_mwh;metered_load_mw,0.5096667408943176,0.4997263550758362,831608.8125,0.8762101531028748,-0.0075661540031433105,inactive_or_dummy_anchor,0.5
17,gross_actual_interchange_mw,3,gross_actual_interchange_mw;total_pjm_rt_load_mwh;metered_load_mw,0.49737823009490967,0.5117883086204529,811558.3125,0.8791947960853577,0.014908015727996826,active_anchor,0.5
18,da_as_mcp_primary_reserve,3,da_as_mcp_primary_reserve;total_pjm_rt_load_mwh;metered_load_mw,0.5190814137458801,0.4904857575893402,846969.9375,0.8739235997200012,-0.009714066982269287,inactive_or_dummy_anchor,0.5
19,metered_load_mw,4,metered_load_mw;total_pjm_rt_load_mwh;total_losses;gen_fuel_coal_pct,0.5115979313850403,0.49783116579055786,834759.625,0.875741183757782,8.407364845275879,active_anchor,0.5
0,gen_fuel_other_renewables_mw,3,gen_fuel_other_renewables_mw;total_pjm_rt_load_mwh;metered_load_mw,0.4995746314525604,0.5096327066421509,815140.9375,0.8786613941192627,0.03093317151069641,active_anchor,0.65
1,congestion_price_da,3,congestion_price_da;total_pjm_rt_load_mwh;metered_load_mw,0.501145601272583,0.5080907940864563,817704.8125,0.8782798647880554,-0.003168731927871704,inactive_or_dummy_anchor,0.65
2,total_losses,3,total_losses;total_pjm_rt_load_mwh;metered_load_mw,0.49867066740989685,0.510519802570343,813667.125,0.8788809180259705,0.09582319855690002,active_anchor,0.65
3,system_energy_price_da,3,system_energy_price_da;total_pjm_rt_load_mwh;metered_load_mw,0.5102216005325317,0.4991820156574249,832514.125,0.8760754466056824,0.03332865238189697,active_anchor,0.65
4,total_pjm_self_sched_reg,3,total_pjm_self_sched_reg;total_pjm_rt_load_mwh;metered_load_mw,0.507477343082428,0.5018752813339233,828037.0,0.876741886138916,-0.0012644529342651367,inactive_or_dummy_anchor,0.65
5,total_lmp_da,3,total_lmp_da;total_pjm_rt_load_mwh;metered_load_mw,0.4963207244873047,0.5128268003463745,809832.1875,0.8794518113136292,0.0141029953956604,active_anchor,0.65
6,total_pjm_loc_credit,3,total_pjm_loc_credit;total_pjm_rt_load_mwh;metered_load_mw,0.5068941712379456,0.5024480819702148,827085.125,0.8768836259841919,0.0004000663757324219,active_anchor,0.65
7,gross_inadv_interchange_mw,3,gross_inadv_interchange_mw;total_pjm_rt_load_mwh;metered_load_mw,0.503890872001648,0.5053961277008057,822184.0,0.8776131272315979,0.01143336296081543,active_anchor,0.65
8,gen_fuel_multiple_fuels_mw,3,gen_fuel_multiple_fuels_mw;total_pjm_rt_load_mwh;metered_load_mw,0.4988798201084137,0.5103148221969604,814006.875,0.8788301944732666,0.013313204050064087,active_anchor,0.65
9,gen_fuel_multiple_fuels_pct,3,gen_fuel_multiple_fuels_pct;total_pjm_rt_load_mwh;metered_load_mw,0.49945569038391113,0.5097494721412659,814947.5625,0.8786903023719788,0.09634768962860107,active_anchor,0.65
10,rmccp,3,rmccp;total_pjm_rt_load_mwh;metered_load_mw,0.49715283513069153,0.5120097398757935,811190.875,0.8792495727539062,0.004789263010025024,active_anchor,0.65
11,congestion_price_rt,3,congestion_price_rt;total_pjm_rt_load_mwh;metered_load_mw,0.5105482935905457,0.4988611936569214,833046.9375,0.8759960532188416,-0.006589353084564209,inactive_or_dummy_anchor,0.65
12,marginal_loss_price_rt,3,marginal_loss_price_rt;total_pjm_rt_load_mwh;metered_load_mw,0.5066203474998474,0.5027169585227966,826637.375,0.8769501447677612,0.006590008735656738,active_anchor,0.65
13,da_as_total_mw_thirty_minutes_reserve,3,da_as_total_mw_thirty_minutes_reserve;total_pjm_rt_load_mwh;metered_load_mw,0.504757285118103,0.5045455694198608,823598.375,0.8774026036262512,0.029849708080291748,active_anchor,0.65
14,total_pjm_rmccp_cr,3,total_pjm_rmccp_cr;total_pjm_rt_load_mwh;metered_load_mw,0.5016858577728271,0.5075609683990479,818585.625,0.8781487941741943,0.003414332866668701,active_anchor,0.65
15,marginal_loss_price_da,3,marginal_loss_price_da;total_pjm_rt_load_mwh;metered_load_mw,0.523590087890625,0.4860600531101227,854326.375,0.872828483581543,0.0020606517791748047,active_anchor,0.65
16,net_inadv_interchange_mw,3,net_inadv_interchange_mw;total_pjm_rt_load_mwh;metered_load_mw,0.5096667408943176,0.4997263550758362,831608.8125,0.8762101531028748,-0.0075661540031433105,inactive_or_dummy_anchor,0.65
17,gross_actual_interchange_mw,3,gross_actual_interchange_mw;total_pjm_rt_load_mwh;metered_load_mw,0.49737823009490967,0.5117883086204529,811558.3125,0.8791947960853577,0.014908015727996826,active_anchor,0.65
18,da_as_mcp_primary_reserve,3,da_as_mcp_primary_reserve;total_pjm_rt_load_mwh;metered_load_mw,0.5190814137458801,0.4904857575893402,846969.9375,0.8739235997200012,-0.009714066982269287,inactive_or_dummy_anchor,0.65
19,metered_load_mw,2,metered_load_mw;total_pjm_rt_load_mwh,0.5115979313850403,0.49783116579055786,834759.625,0.875741183757782,8.407364845275879,active_anchor,0.65
0,gen_fuel_other_renewables_mw,3,gen_fuel_other_renewables_mw;total_pjm_rt_load_mwh;metered_load_mw,0.4995746314525604,0.5096327066421509,815140.9375,0.8786613941192627,0.03093317151069641,active_anchor,0.8
1,congestion_price_da,3,congestion_price_da;total_pjm_rt_load_mwh;metered_load_mw,0.501145601272583,0.5080907940864563,817704.8125,0.8782798647880554,-0.003168731927871704,inactive_or_dummy_anchor,0.8
2,total_losses,3,total_losses;total_pjm_rt_load_mwh;metered_load_mw,0.49867066740989685,0.510519802570343,813667.125,0.8788809180259705,0.09582319855690002,active_anchor,0.8
3,system_energy_price_da,3,system_energy_price_da;total_pjm_rt_load_mwh;metered_load_mw,0.5102216005325317,0.4991820156574249,832514.125,0.8760754466056824,0.03332865238189697,active_anchor,0.8
4,total_pjm_self_sched_reg,3,total_pjm_self_sched_reg;total_pjm_rt_load_mwh;metered_load_mw,0.507477343082428,0.5018752813339233,828037.0,0.876741886138916,-0.0012644529342651367,inactive_or_dummy_anchor,0.8
5,total_lmp_da,3,total_lmp_da;total_pjm_rt_load_mwh;metered_load_mw,0.4963207244873047,0.5128268003463745,809832.1875,0.8794518113136292,0.0141029953956604,active_anchor,0.8
6,total_pjm_loc_credit,3,total_pjm_loc_credit;total_pjm_rt_load_mwh;metered_load_mw,0.5068941712379456,0.5024480819702148,827085.125,0.8768836259841919,0.0004000663757324219,active_anchor,0.8
7,gross_inadv_interchange_mw,3,gross_inadv_interchange_mw;total_pjm_rt_load_mwh;metered_load_mw,0.503890872001648,0.5053961277008057,822184.0,0.8776131272315979,0.01143336296081543,active_anchor,0.8
8,gen_fuel_multiple_fuels_mw,3,gen_fuel_multiple_fuels_mw;total_pjm_rt_load_mwh;metered_load_mw,0.4988798201084137,0.5103148221969604,814006.875,0.8788301944732666,0.013313204050064087,active_anchor,0.8
9,gen_fuel_multiple_fuels_pct,3,gen_fuel_multiple_fuels_pct;total_pjm_rt_load_mwh;metered_load_mw,0.49945569038391113,0.5097494721412659,814947.5625,0.8786903023719788,0.09634768962860107,active_anchor,0.8
10,rmccp,3,rmccp;total_pjm_rt_load_mwh;metered_load_mw,0.49715283513069153,0.5120097398757935,811190.875,0.8792495727539062,0.004789263010025024,active_anchor,0.8
11,congestion_price_rt,3,congestion_price_rt;total_pjm_rt_load_mwh;metered_load_mw,0.5105482935905457,0.4988611936569214,833046.9375,0.8759960532188416,-0.006589353084564209,inactive_or_dummy_anchor,0.8
12,marginal_loss_price_rt,3,marginal_loss_price_rt;total_pjm_rt_load_mwh;metered_load_mw,0.5066203474998474,0.5027169585227966,826637.375,0.8769501447677612,0.006590008735656738,active_anchor,0.8
13,da_as_total_mw_thirty_minutes_reserve,3,da_as_total_mw_thirty_minutes_reserve;total_pjm_rt_load_mwh;metered_load_mw,0.504757285118103,0.5045455694198608,823598.375,0.8774026036262512,0.029849708080291748,active_anchor,0.8
14,total_pjm_rmccp_cr,3,total_pjm_rmccp_cr;total_pjm_rt_load_mwh;metered_load_mw,0.5016858577728271,0.5075609683990479,818585.625,0.8781487941741943,0.003414332866668701,active_anchor,0.8
15,marginal_loss_price_da,3,marginal_loss_price_da;total_pjm_rt_load_mwh;metered_load_mw,0.523590087890625,0.4860600531101227,854326.375,0.872828483581543,0.0020606517791748047,active_anchor,0.8
16,net_inadv_interchange_mw,3,net_inadv_interchange_mw;total_pjm_rt_load_mwh;metered_load_mw,0.5096667408943176,0.4997263550758362,831608.8125,0.8762101531028748,-0.0075661540031433105,inactive_or_dummy_anchor,0.8
17,gross_actual_interchange_mw,3,gross_actual_interchange_mw;total_pjm_rt_load_mwh;metered_load_mw,0.49737823009490967,0.5117883086204529,811558.3125,0.8791947960853577,0.014908015727996826,active_anchor,0.8
18,da_as_mcp_primary_reserve,3,da_as_mcp_primary_reserve;total_pjm_rt_load_mwh;metered_load_mw,0.5190814137458801,0.4904857575893402,846969.9375,0.8739235997200012,-0.009714066982269287,inactive_or_dummy_anchor,0.8
19,metered_load_mw,2,metered_load_mw;total_pjm_rt_load_mwh,0.5115979313850403,0.49783116579055786,834759.625,0.875741183757782,8.407364845275879,active_anchor,0.8
