W_1,W_2,W_3,W_4,W_5,W_6,epoch
0.20473342,0.05119,-0.1632917,0.07463024,0.09611079,0.20519173,1
0.15646985,0.06755504,-0.15858072,0.09669065,0.09848982,0.24376915,2
0.09151413,0.07587329,-0.1533798,0.106738925,0.06949716,0.2636379,3
0.03871857,0.06468759,-0.16610624,0.09334949,0.0584717,0.3036476,4
-0.0051280246,0.040114757,-0.1905688,0.067068376,0.045864772,0.35464844,5
-0.04505368,0.02341661,-0.20719478,0.04936486,0.028273925,0.3917443,6
-0.08026243,0.012087525,-0.21879613,0.0372659,0.013790631,0.4357658,7
-0.11371828,-0.007420821,-0.23958226,0.016714675,-0.0008676044,0.49157524,8
-0.14564782,-0.01434041,-0.24799235,0.008639809,-0.017984852,0.5258997,9
-0.17720273,-0.024746804,-0.25940636,-0.001491787,-0.022080962,0.5602562,10
-0.20902713,-0.02974246,-0.26501486,-0.007211003,-0.03355413,0.58535624,11
-0.21573523,-0.030488448,-0.26814595,-0.008076853,-0.04323487,0.6157776,12
-0.24006289,-0.038130805,-0.2777426,-0.016555263,-0.05161249,0.65815306,13
-0.2594361,-0.040582303,-0.28185457,-0.01931464,-0.058694314,0.6827556,14
-0.27021655,-0.036632918,-0.2797365,-0.01582626,-0.06421988,0.7103078,15
-0.28051153,-0.042770933,-0.28788012,-0.023032015,-0.06321808,0.7247313,16
-0.2901643,-0.043339107,-0.29094425,-0.02412953,-0.06855132,0.7459974,17
-0.3067596,-0.043223884,-0.29354137,-0.024418058,-0.075403124,0.75814664,18
-0.3174879,-0.04214232,-0.2955512,-0.024274245,-0.079249844,0.76829123,19
-0.33410522,-0.04311272,-0.29607198,-0.02554058,-0.08207252,0.78854865,20
-0.33950132,-0.045000326,-0.2995895,-0.026828643,-0.083585285,0.7966959,21
-0.35308436,-0.04524453,-0.30195346,-0.028122703,-0.08747597,0.8049111,22
-0.35232905,-0.04878501,-0.30808228,-0.032105394,-0.090259105,0.8134464,23
-0.3575323,-0.04814223,-0.30849224,-0.03177738,-0.08977154,0.82056785,24
-0.36194265,-0.04336719,-0.30648533,-0.028504726,-0.09765686,0.8347535,25
-0.3662092,-0.045856934,-0.30941418,-0.031812884,-0.09407352,0.842409,26
-0.37946644,-0.046297915,-0.31007382,-0.032238785,-0.09911921,0.8471996,27
-0.376006,-0.048491385,-0.3140044,-0.03528277,-0.100169785,0.8583074,28
-0.38380256,-0.04704808,-0.31369516,-0.034073606,-0.101283975,0.8579317,29
-0.38505712,-0.04654587,-0.3145029,-0.034245756,-0.102228515,0.8685813,30
-0.389158,-0.04564723,-0.31615642,-0.033200506,-0.10592571,0.87364304,31
-0.38308594,-0.049246456,-0.32102668,-0.037025955,-0.10237264,0.88364106,32
-0.3920737,-0.051501885,-0.32284352,-0.038699817,-0.102817565,0.893394,33
-0.3965359,-0.048120223,-0.3224705,-0.036404356,-0.10455161,0.8899203,34
-0.40174076,-0.046925955,-0.32211685,-0.03660871,-0.10508116,0.8944623,35
-0.39898184,-0.046586372,-0.32314074,-0.037031077,-0.10301721,0.89696884,36
-0.40030554,-0.047323804,-0.3239808,-0.037320495,-0.102062695,0.9019489,37
-0.4064429,-0.044524923,-0.32333523,-0.035403922,-0.10727434,0.9044678,38
-0.4057008,-0.04403818,-0.32234123,-0.03479794,-0.10792085,0.9105343,39
-0.40820295,-0.042588495,-0.3231046,-0.034526546,-0.10926325,0.9155446,40
-0.41257456,-0.046017133,-0.32853407,-0.039405305,-0.107663214,0.92150086,41
-0.41094956,-0.04373761,-0.3278625,-0.037000205,-0.11091649,0.92481333,42
-0.40886283,-0.047301237,-0.33393577,-0.040943775,-0.10988671,0.92466265,43
-0.42023245,-0.04416235,-0.33259666,-0.039191507,-0.11306569,0.9303202,44
-0.42071608,-0.046637658,-0.33709848,-0.04146221,-0.11093929,0.9274789,45
