epoch,feature_index,feature,gate_logit
1,1,da_as_as_mw_thirty_minutes_reserve,1.0480565
1,2,da_as_total_mw_thirty_minutes_reserve,1.0075847
1,3,gross_sched_interchange_mw,1.2958857
1,4,gen_fuel_nuclear_mw,1.2309076
1,5,gen_fuel_gas_mw,0.8367639
1,6,da_as_as_req_mw_thirty_minutes_reserve,0.9614524
1,7,da_as_as_req_mw_primary_reserve,1.0126109
1,8,da_as_as_req_mw_synchronized_reserve,0.94685906
1,9,total_pjm_assigned_reg,0.38798434
1,10,da_as_as_mw_primary_reserve,0.6182888
1,11,da_as_total_mw_primary_reserve,0.61078155
1,12,da_as_as_mw_synchronized_reserve,0.5876883
1,13,total_pjm_reg_purchases,0.42645052
1,14,gen_fuel_other_renewables_mw,0.45929733
1,15,total_lmp_da,0.5186644
1,16,total_pjm_rmpcp_cr,0.5835861
1,17,forecast_load_mw_day_ahead,0.7687572
1,18,total_pjm_rmccp_cr,1.7978756
1,19,gen_fuel_wind_mw,0.57223535
1,20,da_as_total_mw_synchronized_reserve,0.5365585
1,21,system_energy_price_da,0.5181063
1,22,gen_fuel_multiple_fuels_pct,0.20674187
1,23,gen_fuel_multiple_fuels_mw,0.27848673
1,24,marginal_loss_price_rt,0.77520645
1,25,gen_fuel_gas_pct,0.2579874
1,26,marginal_loss_price_da,0.36414492
1,27,total_lmp_rt,0.70609784
1,28,rmccp,0.6348524
1,29,system_energy_price_rt,0.5520455
1,30,rmpcp,0.34206444
1,31,gen_fuel_wind_pct,0.048324704
1,32,gen_fuel_coal_mw,0.8431821
1,33,wind_generation_mw,0.5363574
1,34,gross_inadv_interchange_mw,0.6757026
1,35,gen_fuel_oil_mw,0.49951208
1,36,da_as_mcp_primary_reserve,0.26886395
1,37,total_pjm_rt_load_mwh,0.67773175
1,38,metered_load_mw,0.66662985
1,39,forecast_load_mw_latest_available,0.66629183
1,40,prelim_load_avg_hourly,0.6369762
1,41,gross_actual_interchange_mw,0.657719
1,42,gen_fuel_hydro_mw,0.50636923
1,43,total_pjm_loc_credit,0.3468083
1,44,total_losses,0.40954688
1,45,net_inadv_interchange_mw,0.18772379
1,46,da_as_nsr_mw_primary_reserve,0.32576257
1,47,total_pjm_self_sched_reg,0.23981607
1,48,da_as_ss_mw_synchronized_reserve,0.24488199
1,49,da_as_ss_mw_thirty_minutes_reserve,0.2623641
1,50,da_as_ss_mw_primary_reserve,0.177917
1,51,gen_fuel_solar_mw,0.22911224
1,52,gen_fuel_coal_pct,0.20575228
1,53,congestion_price_rt,0.031243622
1,54,da_as_mcp_synchronized_reserve,0.16308409
1,55,congestion_price_da,0.30250025
2,1,da_as_as_mw_thirty_minutes_reserve,1.0610509
2,2,da_as_total_mw_thirty_minutes_reserve,1.0310363
2,3,gross_sched_interchange_mw,1.2547773
2,4,gen_fuel_nuclear_mw,1.2186518
2,5,gen_fuel_gas_mw,0.91075873
2,6,da_as_as_req_mw_thirty_minutes_reserve,0.81065893
2,7,da_as_as_req_mw_primary_reserve,0.86494076
2,8,da_as_as_req_mw_synchronized_reserve,0.8097664
2,9,total_pjm_assigned_reg,0.5006963
2,10,da_as_as_mw_primary_reserve,0.5520757
2,11,da_as_total_mw_primary_reserve,0.5460428
2,12,da_as_as_mw_synchronized_reserve,0.54348457
2,13,total_pjm_reg_purchases,0.52849007
2,14,gen_fuel_other_renewables_mw,0.47262663
2,15,total_lmp_da,0.5844886
2,16,total_pjm_rmpcp_cr,0.524571
2,17,forecast_load_mw_day_ahead,0.86304426
2,18,total_pjm_rmccp_cr,1.7057424
2,19,gen_fuel_wind_mw,0.739102
