partition,seed,target,sensitivity_tier,target_kind,r2,rmse,mae,test_std,nrmse_by_test_std,pearson_r,test_r2_evaluable,accuracy,balanced_accuracy,roc_auc,description,n_input_declared,n_input_variable
05_public_plus_all_bus_diagnostic,43,branch_ab1_p_from_mw,T3_high,continuous,0.9948183298110962,0.7240977883338928,0.5525720715522766,10.059123039245605,0.0719841867685318,0.9975470304489136,1,,,,诊断上界：加入全部时变节点量，预测线路和机组目标,63,60
05_public_plus_all_bus_diagnostic,43,branch_ab1_q_from_mvar,T3_high,continuous,0.9880961775779724,0.32649680972099304,0.2623281478881836,2.99251389503479,0.10910452902317047,0.9962982535362244,1,,,,诊断上界：加入全部时变节点量，预测线路和机组目标,63,60
05_public_plus_all_bus_diagnostic,43,branch_ab1_p_to_mw,T3_high,continuous,0.9944539666175842,0.7562665343284607,0.5957581996917725,10.155065536499023,0.0744718536734581,0.9974837303161621,1,,,,诊断上界：加入全部时变节点量，预测线路和机组目标,63,60
05_public_plus_all_bus_diagnostic,43,branch_ab1_q_to_mvar,T3_high,continuous,0.9907453656196594,0.25461244583129883,0.19317790865898132,2.646679401397705,0.09620071202516556,0.9956912398338318,1,,,,诊断上界：加入全部时变节点量，预测线路和机组目标,63,60
05_public_plus_all_bus_diagnostic,43,branch_ab1_loading_pct,T3_high,continuous,0.9546208381652832,1.0062789916992188,0.5991132259368896,4.72378396987915,0.21302391588687897,0.9781547784805298,1,,,,诊断上界：加入全部时变节点量，预测线路和机组目标,63,60
05_public_plus_all_bus_diagnostic,43,branch_ab2_p_from_mw,T3_high,continuous,0.9978570938110352,0.9460073113441467,0.7350452542304993,20.435728073120117,0.04629183188080788,0.9992034435272217,1,,,,诊断上界：加入全部时变节点量，预测线路和机组目标,63,60
05_public_plus_all_bus_diagnostic,43,branch_ab2_q_from_mvar,T3_high,continuous,0.9977716207504272,0.15464475750923157,0.11913421005010605,3.276015281677246,0.04720513895153999,0.9989688992500305,1,,,,诊断上界：加入全部时变节点量，预测线路和机组目标,63,60
05_public_plus_all_bus_diagnostic,43,branch_ab2_p_to_mw,T3_high,continuous,0.9981762766838074,0.878836989402771,0.6693550944328308,20.578907012939453,0.0427057184278965,0.9991210699081421,1,,,,诊断上界：加入全部时变节点量，预测线路和机组目标,63,60
05_public_plus_all_bus_diagnostic,43,branch_ab2_q_to_mvar,T3_high,continuous,0.9977136850357056,0.10540969669818878,0.0805509015917778,2.2045085430145264,0.047815509140491486,0.9989398121833801,1,,,,诊断上界：加入全部时变节点量，预测线路和机组目标,63,60
05_public_plus_all_bus_diagnostic,43,branch_ab2_loading_pct,T3_high,continuous,0.9948521256446838,0.22509296238422394,0.1635638177394867,3.137235641479492,0.07174882292747498,0.9982673525810242,1,,,,诊断上界：加入全部时变节点量，预测线路和机组目标,63,60
05_public_plus_all_bus_diagnostic,43,branch_ab3_p_from_mw,T3_high,continuous,0.9969619512557983,0.9985485672950745,0.7668070197105408,18.116193771362305,0.055119115859270096,0.9985297322273254,1,,,,诊断上界：加入全部时变节点量，预测线路和机组目标,63,60
05_public_plus_all_bus_diagnostic,43,branch_ab3_q_from_mvar,T3_high,continuous,0.9971821904182434,0.13906444609165192,0.10521277785301208,2.619767665863037,0.05308274179697037,0.9986244440078735,1,,,,诊断上界：加入全部时变节点量，预测线路和机组目标,63,60
05_public_plus_all_bus_diagnostic,43,branch_ab3_p_to_mw,T3_high,continuous,0.9959542155265808,1.1542787551879883,0.9226922988891602,18.1470947265625,0.06360680609941483,0.9986002445220947,1,,,,诊断上界：加入全部时变节点量，预测线路和机组目标,63,60
05_public_plus_all_bus_diagnostic,43,branch_ab3_q_to_mvar,T3_high,continuous,0.996780276298523,0.13522446155548096,0.10683704912662506,2.3831300735473633,0.05674237385392189,0.9984540939331055,1,,,,诊断上界：加入全部时变节点量，预测线路和机组目标,63,60
05_public_plus_all_bus_diagnostic,43,branch_ab3_loading_pct,T3_high,continuous,0.9818474650382996,0.2595082223415375,0.19895996153354645,1.9261149168014526,0.13473142683506012,0.9919036030769348,1,,,,诊断上界：加入全部时变节点量，预测线路和机组目标,63,60
05_public_plus_all_bus_diagnostic,43,branch_ca_1_p_from_mw,T3_high,continuous,0.9988759756088257,1.2654221057891846,0.9906636476516724,37.744422912597656,0.033526066690683365,0.9994446635246277,1,,,,诊断上界：加入全部时变节点量，预测线路和机组目标,63,60
05_public_plus_all_bus_diagnostic,43,branch_ca_1_q_from_mvar,T3_high,continuous,0.9983200430870056,0.2496066689491272,0.18695953488349915,6.08989143371582,0.0409870482981205,0.9992057085037231,1,,,,诊断上界：加入全部时变节点量，预测线路和机组目标,63,60
05_public_plus_all_bus_diagnostic,43,branch_ca_1_p_to_mw,T3_high,continuous,0.99870765209198,1.3739079236984253,1.052886962890625,38.217681884765625,0.03594953566789627,0.9993664026260376,1,,,,诊断上界：加入全部时变节点量，预测线路和机组目标,63,60
05_public_plus_all_bus_diagnostic,43,branch_ca_1_q_to_mvar,T3_high,continuous,0.9961519837379456,0.14747180044651031,0.11218574643135071,2.3773255348205566,0.06203264743089676,0.998375415802002,1,,,,诊断上界：加入全部时变节点量，预测线路和机组目标,63,60
05_public_plus_all_bus_diagnostic,43,branch_ca_1_loading_pct,T3_high,continuous,0.9940195679664612,0.4913974106311798,0.3255777955055237,6.354276657104492,0.07733333855867386,0.9971845149993896,1,,,,诊断上界：加入全部时变节点量，预测线路和机组目标,63,60
05_public_plus_all_bus_diagnostic,43,branch_cb_1_p_from_mw,T3_high,continuous,0.9989718198776245,1.2386544942855835,0.9501578211784363,38.629539489746094,0.032064955681562424,0.9995778799057007,1,,,,诊断上界：加入全部时变节点量，预测线路和机组目标,63,60
05_public_plus_all_bus_diagnostic,43,branch_cb_1_q_from_mvar,T3_high,continuous,0.996231734752655,0.17368097603321075,0.1303495615720749,2.829318046569824,0.06138616055250168,0.9986714720726013,1,,,,诊断上界：加入全部时变节点量，预测线路和机组目标,63,60
