center,target_label,plot_label,method,n_features,budget_kind,feature_count,best_test_r2,best_train_r2,min_test_loss,min_train_loss,final_test_r2,final_train_r2,final_test_loss,final_train_loss,best_epoch,full_dnn_r2,ratio_to_full,output_dir
gross_actual_interchange_mw,gross_actual_interchange_mw,"gross_actual_interchange_mw
n=8",L1GateDNN,8,0.95,8,0.8364913463592529,0.9093306660652161,0.15961866168214417,0.090669339616491,0.8244093656539917,0.8988223075866699,0.17141317613650023,0.10117770018926975,109,0.8499119877815247,0.9842093750703496,/Users/haocun/Desktop/AllProjects/L1_GATE_DNN/NEW_PROJECT/outputs/data2025_Processed_V2/BaselineComparison/BudgetBaselineL1Selector_20260604_113307/CenterOn_gross_actual_interchange_mw/Sweep/n08/L1GateDNN
gross_actual_interchange_mw,gross_actual_interchange_mw,"gross_actual_interchange_mw
n=8",NMI,8,0.95,8,0.7139093279838562,0.764480471611023,0.3035548610833886,0.23551951748698546,0.7050145268440247,0.7613154053688049,0.31299264404335864,0.23868464942832746,145,0.8499119877815247,0.8399803017808135,/Users/haocun/Desktop/AllProjects/L1_GATE_DNN/NEW_PROJECT/outputs/data2025_Processed_V2/BaselineComparison/BudgetBaselineL1Selector_20260604_113307/CenterOn_gross_actual_interchange_mw/Budget_95/NMI
gross_actual_interchange_mw,gross_actual_interchange_mw,"gross_actual_interchange_mw
n=8",Pearson,8,0.95,8,0.775285005569458,0.8281639218330383,0.2384325358421291,0.17183609202578612,0.7548252940177917,0.8165603876113892,0.26014120027541976,0.18343962599216912,144,0.8499119877815247,0.9121944586205202,/Users/haocun/Desktop/AllProjects/L1_GATE_DNN/NEW_PROJECT/outputs/data2025_Processed_V2/BaselineComparison/BudgetBaselineL1Selector_20260604_113307/CenterOn_gross_actual_interchange_mw/Budget_95/Pearson
gross_actual_interchange_mw,gross_actual_interchange_mw,"gross_actual_interchange_mw
n=8",Spearman,8,0.95,8,0.7642793655395508,0.8282063603401184,0.2501100759664083,0.17179365071077843,0.754932165145874,0.8238407373428345,0.26002781274707215,0.1761592970861868,144,0.8499119877815247,0.8992453060163375,/Users/haocun/Desktop/AllProjects/L1_GATE_DNN/NEW_PROJECT/outputs/data2025_Processed_V2/BaselineComparison/BudgetBaselineL1Selector_20260604_113307/CenterOn_gross_actual_interchange_mw/Budget_95/Spearman
gross_actual_interchange_mw,gross_actual_interchange_mw,"gross_actual_interchange_mw
n=8",Lasso,8,0.95,8,0.7279045581817627,0.7575638294219971,0.2887053197105181,0.2424361652067778,0.7216885089874268,0.7545053362846375,0.2953007600044823,0.24549470148411587,137,0.8499119877815247,0.856446983506809,/Users/haocun/Desktop/AllProjects/L1_GATE_DNN/NEW_PROJECT/outputs/data2025_Processed_V2/BaselineComparison/BudgetBaselineL1Selector_20260604_113307/CenterOn_gross_actual_interchange_mw/Budget_95/Lasso
gross_actual_interchange_mw,gross_actual_interchange_mw,"gross_actual_interchange_mw
n=8",ElasticNet,8,0.95,8,0.7904454469680786,0.857650876045227,0.20456903539143684,0.14234908876768693,0.7879348993301392,0.8547857403755188,0.2070199159632732,0.1452142416430647,149,0.8499119877815247,0.93003211900956,/Users/haocun/Desktop/AllProjects/L1_GATE_DNN/NEW_PROJECT/outputs/data2025_Processed_V2/BaselineComparison/BudgetBaselineL1Selector_20260604_113307/CenterOn_gross_actual_interchange_mw/Budget_95/ElasticNet
gross_actual_interchange_mw,gross_actual_interchange_mw,"gross_actual_interchange_mw
n=8",RandomForest,8,0.95,8,0.8045847415924072,0.8746486306190491,0.20734420494435857,0.12535136908446995,0.8001129031181335,0.8738175630569458,0.21208903435872842,0.12618242487906983,130,0.8499119877815247,0.9466683058472531,/Users/haocun/Desktop/AllProjects/L1_GATE_DNN/NEW_PROJECT/outputs/data2025_Processed_V2/BaselineComparison/BudgetBaselineL1Selector_20260604_113307/CenterOn_gross_actual_interchange_mw/Budget_95/RandomForest
gross_actual_interchange_mw,gross_actual_interchange_mw,"gross_actual_interchange_mw
n=8",XGBoost,8,0.95,8,0.7769606113433838,0.8212212324142456,0.23665463175097284,0.17877875615727637,0.7726929187774658,0.8203983902931213,0.24118285636804557,0.17960162392733015,146,0.8499119877815247,0.9141659636681186,/Users/haocun/Desktop/AllProjects/L1_GATE_DNN/NEW_PROJECT/outputs/data2025_Processed_V2/BaselineComparison/BudgetBaselineL1Selector_20260604_113307/CenterOn_gross_actual_interchange_mw/Budget_95/XGBoost
net_sched_interchange_mw,net_sched_interchange_mw,"net_sched_interchange_mw
n=8",DNN_AllFeatures,8,0.95,67,0.9691498875617981,0.9930683970451355,0.029236967459593605,0.0069316306625102865,0.965566873550415,0.991460919380188,0.032632636153366326,0.008539077753384408,123,0.9691498875617981,1.0,/Users/haocun/Desktop/AllProjects/L1_GATE_DNN/NEW_PROJECT/outputs/data2025_Processed_V2/BaselineComparison/BudgetBaselineL1Selector_20260604_113307/CenterOn_net_sched_interchange_mw/DNN_AllFeatures
net_sched_interchange_mw,net_sched_interchange_mw,"net_sched_interchange_mw
n=8",L1GateDNN,8,0.95,8,0.9288196563720703,0.9340697526931763,0.07386605472189106,0.06593023471369393,0.9205522537231445,0.9257982969284058,0.08244543725446071,0.07420172781645613,124,0.9691498875617981,0.9583859713473308,/Users/haocun/Desktop/AllProjects/L1_GATE_DNN/NEW_PROJECT/outputs/data2025_Processed_V2/BaselineComparison/BudgetBaselineL1Selector_20260604_113307/CenterOn_net_sched_interchange_mw/Sweep/n08/L1GateDNN
net_sched_interchange_mw,net_sched_interchange_mw,"net_sched_interchange_mw
n=8",NMI,8,0.95,8,0.508677065372467,0.5353087782859802,0.499345381357218,0.464691245958175,0.48132771253585815,0.5193486213684082,0.5271413219948066,0.4806513256440152,136,0.9691498875617981,0.5248693436390984,/Users/haocun/Desktop/AllProjects/L1_GATE_DNN/NEW_PROJECT/outputs/data2025_Processed_V2/BaselineComparison/BudgetBaselineL1Selector_20260604_113307/CenterOn_net_sched_interchange_mw/Budget_95/NMI
net_sched_interchange_mw,net_sched_interchange_mw,"net_sched_interchange_mw
n=8",Pearson,8,0.95,8,0.7552587389945984,0.7933149933815002,0.2539756809569657,0.20668499640785398,0.7416514158248901,0.778639018535614,0.2680963580262715,0.22136100698036437,141,0.9691498875617981,0.7793002389905752,/Users/haocun/Desktop/AllProjects/L1_GATE_DNN/NEW_PROJECT/outputs/data2025_Processed_V2/BaselineComparison/BudgetBaselineL1Selector_20260604_113307/CenterOn_net_sched_interchange_mw/Budget_95/Pearson
net_sched_interchange_mw,net_sched_interchange_mw,"net_sched_interchange_mw
n=8",Spearman,8,0.95,8,0.7496001720428467,0.7850350141525269,0.25984767583713414,0.2149650166708601,0.7452012896537781,0.7773790955543518,0.2644125854077677,0.22262091674362652,147,0.9691498875617981,0.7734615477578005,/Users/haocun/Desktop/AllProjects/L1_GATE_DNN/NEW_PROJECT/outputs/data2025_Processed_V2/BaselineComparison/BudgetBaselineL1Selector_20260604_113307/CenterOn_net_sched_interchange_mw/Budget_95/Spearman
net_sched_interchange_mw,net_sched_interchange_mw,"net_sched_interchange_mw
n=8",Lasso,8,0.95,8,0.8599040508270264,0.8763306140899658,0.14538189837683554,0.12366935259514328,0.8494600057601929,0.8662828207015991,0.1562200736458579,0.1337172117225193,140,0.9691498875617981,0.8872766347735808,/Users/haocun/Desktop/AllProjects/L1_GATE_DNN/NEW_PROJECT/outputs/data2025_Processed_V2/BaselineComparison/BudgetBaselineL1Selector_20260604_113307/CenterOn_net_sched_interchange_mw/Budget_95/Lasso
net_sched_interchange_mw,net_sched_interchange_mw,"net_sched_interchange_mw
n=8",ElasticNet,8,0.95,8,0.8647462725639343,0.8820070624351501,0.1403570100197305,0.11799295586823014,0.8603153824806213,0.8782145977020264,0.1449550816993395,0.121785414481614,146,0.9691498875617981,0.8922729947784197,/Users/haocun/Desktop/AllProjects/L1_GATE_DNN/NEW_PROJECT/outputs/data2025_Processed_V2/BaselineComparison/BudgetBaselineL1Selector_20260604_113307/CenterOn_net_sched_interchange_mw/Budget_95/ElasticNet
net_sched_interchange_mw,net_sched_interchange_mw,"net_sched_interchange_mw
n=8",RandomForest,8,0.95,8,0.8466688990592957,0.8706551790237427,0.15911644193945562,0.12934479332774304,0.834937334060669,0.8612920045852661,0.17129070044720554,0.1387079959491974,133,0.9691498875617981,0.8736201798355031,/Users/haocun/Desktop/AllProjects/L1_GATE_DNN/NEW_PROJECT/outputs/data2025_Processed_V2/BaselineComparison/BudgetBaselineL1Selector_20260604_113307/CenterOn_net_sched_interchange_mw/Budget_95/RandomForest
net_sched_interchange_mw,net_sched_interchange_mw,"net_sched_interchange_mw
n=8",XGBoost,8,0.95,8,0.8079473972320557,0.8747521638870239,0.19929896422223822,0.1252478536957613,0.8055592775344849,0.8735849857330322,0.20177721412592997,0.12641498764084758,147,0.9691498875617981,0.8336660898395211,/Users/haocun/Desktop/AllProjects/L1_GATE_DNN/NEW_PROJECT/outputs/data2025_Processed_V2/BaselineComparison/BudgetBaselineL1Selector_20260604_113307/CenterOn_net_sched_interchange_mw/Budget_95/XGBoost
total_gen,total_gen,"total_gen
n=11",DNN_AllFeatures,11,0.95,42,0.9252952337265015,0.9793938994407654,0.07486021332017499,0.02060608399317485,0.9199827313423157,0.9776977300643921,0.08018373571268228,0.02230225417488701,93,0.9252952337265015,1.0,/Users/haocun/Desktop/AllProjects/L1_GATE_DNN/NEW_PROJECT/outputs/data2025_Processed_V2/BaselineComparison/BudgetBaselineL1Selector_20260604_113307/CenterOn_total_gen/DNN_AllFeatures
total_gen,total_gen,"total_gen
n=11",L1GateDNN,11,0.95,11,0.8940691947937012,0.9388708472251892,0.10615122353139261,0.06112913568993205,0.889482319355011,0.9388708472251892,0.11074762061221279,0.06112913568993205,128,0.9252952337265015,0.9662528911912346,/Users/haocun/Desktop/AllProjects/L1_GATE_DNN/NEW_PROJECT/outputs/data2025_Processed_V2/BaselineComparison/BudgetBaselineL1Selector_20260604_113307/CenterOn_total_gen/Sweep/n11/L1GateDNN
total_gen,total_gen,"total_gen
n=11",NMI,11,0.95,11,0.6806048154830933,0.7717772722244263,0.3200597002013633,0.22822271006343436,0.6746496558189392,0.7673168182373047,0.3260272758328207,0.23268311597049646,131,0.9252952337265015,0.7355542216964086,/Users/haocun/Desktop/AllProjects/L1_GATE_DNN/NEW_PROJECT/outputs/data2025_Processed_V2/BaselineComparison/BudgetBaselineL1Selector_20260604_113307/CenterOn_total_gen/Budget_95/NMI
total_gen,total_gen,"total_gen
n=11",Pearson,11,0.95,11,0.8231605291366577,0.8697795271873474,0.1772074093744499,0.13022045134439145,0.8112891316413879,0.8589971661567688,0.18910353845112945,0.14100281897821723,127,0.9252952337265015,0.889619333519627,/Users/haocun/Desktop/AllProjects/L1_GATE_DNN/NEW_PROJECT/outputs/data2025_Processed_V2/BaselineComparison/BudgetBaselineL1Selector_20260604_113307/CenterOn_total_gen/Budget_95/Pearson
total_gen,total_gen,"total_gen
n=11",Spearman,11,0.95,11,0.8439655303955078,0.8836019039154053,0.15635917499899593,0.11639810349052288,0.8303354978561401,0.8708651065826416,0.17001749628721036,0.12913484570515005,146,0.9252952337265015,0.9121040502894959,/Users/haocun/Desktop/AllProjects/L1_GATE_DNN/NEW_PROJECT/outputs/data2025_Processed_V2/BaselineComparison/BudgetBaselineL1Selector_20260604_113307/CenterOn_total_gen/Budget_95/Spearman
total_gen,total_gen,"total_gen
n=11",Lasso,11,0.95,11,0.8785281777381897,0.9173263311386108,0.12172457118216715,0.08267366429939696,0.8742860555648804,0.9173263311386108,0.12597547331187006,0.08267366429939696,133,0.9252952337265015,0.9494571523945241,/Users/haocun/Desktop/AllProjects/L1_GATE_DNN/NEW_PROJECT/outputs/data2025_Processed_V2/BaselineComparison/BudgetBaselineL1Selector_20260604_113307/CenterOn_total_gen/Budget_95/Lasso
total_gen,total_gen,"total_gen
n=11",ElasticNet,11,0.95,11,0.8598896265029907,0.9003674387931824,0.14040189294238067,0.09963256369672341,0.8521018624305725,0.8999010920524597,0.14820585239117276,0.10009890161433414,107,0.9252952337265015,0.929313796462456,/Users/haocun/Desktop/AllProjects/L1_GATE_DNN/NEW_PROJECT/outputs/data2025_Processed_V2/BaselineComparison/BudgetBaselineL1Selector_20260604_113307/CenterOn_total_gen/Budget_95/ElasticNet
total_gen,total_gen,"total_gen
n=11",RandomForest,11,0.95,11,0.8816012144088745,0.9233819842338562,0.11864514081190301,0.0766179952717314,0.8771729469299316,0.9199234247207642,0.12308264441669123,0.08007656025793829,131,0.9252952337265015,0.9527782941865428,/Users/haocun/Desktop/AllProjects/L1_GATE_DNN/NEW_PROJECT/outputs/data2025_Processed_V2/BaselineComparison/BudgetBaselineL1Selector_20260604_113307/CenterOn_total_gen/Budget_95/RandomForest
total_gen,total_gen,"total_gen
n=11",XGBoost,11,0.95,11,0.8805329203605652,0.9003124237060547,0.11971565401479262,0.0996875387231594,0.8729719519615173,0.8952719569206238,0.12729235911172002,0.10472803858329954,141,0.9252952337265015,0.9516237501995314,/Users/haocun/Desktop/AllProjects/L1_GATE_DNN/NEW_PROJECT/outputs/data2025_Processed_V2/BaselineComparison/BudgetBaselineL1Selector_20260604_113307/CenterOn_total_gen/Budget_95/XGBoost
metered_load_mw,metered_load_mw,"metered_load_mw
n=11",DNN_AllFeatures,11,0.95,42,0.9157376885414124,0.976943850517273,0.0836812094466327,0.023056149723265557,0.9093779921531677,0.9767968654632568,0.08999706646980352,0.023203154284024363,120,0.9157376885414124,1.0,/Users/haocun/Desktop/AllProjects/L1_GATE_DNN/NEW_PROJECT/outputs/data2025_Processed_V2/BaselineComparison/BudgetBaselineL1Selector_20260604_113307/CenterOn_metered_load_mw/DNN_AllFeatures
metered_load_mw,metered_load_mw,"metered_load_mw
n=11",L1GateDNN,11,0.95,11,0.8897529244422913,0.9411236643791199,0.1094867935123509,0.05887634745696942,0.8867706656455994,0.9411236643791199,0.1124484890340466,0.05887634745696942,109,0.9157376885414124,0.9716242277409051,/Users/haocun/Desktop/AllProjects/L1_GATE_DNN/NEW_PROJECT/outputs/data2025_Processed_V2/BaselineComparison/BudgetBaselineL1Selector_20260604_113307/CenterOn_metered_load_mw/Sweep/n11/L1GateDNN
metered_load_mw,metered_load_mw,"metered_load_mw
n=11",NMI,11,0.95,11,0.7318519353866577,0.800197958946228,0.26629885599085185,0.19980206120903837,0.7218399047851562,0.7958930730819702,0.27624180266574094,0.204106974477144,114,0.9157376885414124,0.7991938570884333,/Users/haocun/Desktop/AllProjects/L1_GATE_DNN/NEW_PROJECT/outputs/data2025_Processed_V2/BaselineComparison/BudgetBaselineL1Selector_20260604_113307/CenterOn_metered_load_mw/Budget_95/NMI
metered_load_mw,metered_load_mw,"metered_load_mw
n=11",Pearson,11,0.95,11,0.8272026181221008,0.8790790438652039,0.17160569775220194,0.12092095432530868,0.825556218624115,0.8790790438652039,0.17324077303959354,0.12092095432530868,147,0.9157376885414124,0.9033183066208291,/Users/haocun/Desktop/AllProjects/L1_GATE_DNN/NEW_PROJECT/outputs/data2025_Processed_V2/BaselineComparison/BudgetBaselineL1Selector_20260604_113307/CenterOn_metered_load_mw/Budget_95/Pearson
metered_load_mw,metered_load_mw,"metered_load_mw
n=11",Spearman,11,0.95,11,0.8497069478034973,0.9013451337814331,0.14925656320535702,0.09865486148859642,0.8453205823898315,0.8985409736633301,0.1536126815241902,0.10145904022039309,131,0.9157376885414124,0.9278933895981841,/Users/haocun/Desktop/AllProjects/L1_GATE_DNN/NEW_PROJECT/outputs/data2025_Processed_V2/BaselineComparison/BudgetBaselineL1Selector_20260604_113307/CenterOn_metered_load_mw/Budget_95/Spearman
metered_load_mw,metered_load_mw,"metered_load_mw
n=11",Lasso,11,0.95,11,0.8660092353820801,0.9166842103004456,0.1330666795934308,0.08331576278794676,0.8631503582000732,0.9166842103004456,0.13590591573517888,0.08331576278794676,88,0.9157376885414124,0.9456957447732224,/Users/haocun/Desktop/AllProjects/L1_GATE_DNN/NEW_PROJECT/outputs/data2025_Processed_V2/BaselineComparison/BudgetBaselineL1Selector_20260604_113307/CenterOn_metered_load_mw/Budget_95/Lasso
metered_load_mw,metered_load_mw,"metered_load_mw
n=11",ElasticNet,11,0.95,11,0.837892472743988,0.8862825036048889,0.1609895797148687,0.11371749408913087,0.8332986831665039,0.8862825036048889,0.165551687799156,0.11371749408913087,130,0.9157376885414124,0.9149917964811339,/Users/haocun/Desktop/AllProjects/L1_GATE_DNN/NEW_PROJECT/outputs/data2025_Processed_V2/BaselineComparison/BudgetBaselineL1Selector_20260604_113307/CenterOn_metered_load_mw/Budget_95/ElasticNet
metered_load_mw,metered_load_mw,"metered_load_mw
n=11",RandomForest,11,0.95,11,0.8771283626556396,0.9207432270050049,0.12202424424185873,0.07925677039452135,0.8763041496276855,0.9201496243476868,0.1228428093299746,0.07985037694723435,121,0.9157376885414124,0.9578380071401564,/Users/haocun/Desktop/AllProjects/L1_GATE_DNN/NEW_PROJECT/outputs/data2025_Processed_V2/BaselineComparison/BudgetBaselineL1Selector_20260604_113307/CenterOn_metered_load_mw/Budget_95/RandomForest
metered_load_mw,metered_load_mw,"metered_load_mw
n=11",XGBoost,11,0.95,11,0.872900128364563,0.897194504737854,0.12622335057314402,0.10280552566833964,0.8675020337104797,0.8915538191795349,0.13158419588793357,0.10844618593210771,147,0.9157376885414124,0.9532207086015199,/Users/haocun/Desktop/AllProjects/L1_GATE_DNN/NEW_PROJECT/outputs/data2025_Processed_V2/BaselineComparison/BudgetBaselineL1Selector_20260604_113307/CenterOn_metered_load_mw/Budget_95/XGBoost
total_losses,total_losses,"total_losses
n=12",DNN_AllFeatures,12,0.95,69,0.9412600994110107,0.9919224977493286,0.05760181060333441,0.008077491850192246,0.9395266175270081,0.9917252659797668,0.059301670299979244,0.008274711120957515,88,0.9412600994110107,1.0,/Users/haocun/Desktop/AllProjects/L1_GATE_DNN/NEW_PROJECT/outputs/data2025_Processed_V2/BaselineComparison/BudgetBaselineL1Selector_20260604_113307/CenterOn_total_losses/DNN_AllFeatures
total_losses,total_losses,"total_losses
n=12",L1GateDNN,12,0.95,12,0.9290541410446167,0.9649801850318909,0.06957126139640445,0.035019805816142134,0.9272767901420593,0.963835597038269,0.07131416721428495,0.036164376874043,141,0.9412600994110107,0.987032321486875,/Users/haocun/Desktop/AllProjects/L1_GATE_DNN/NEW_PROJECT/outputs/data2025_Processed_V2/BaselineComparison/BudgetBaselineL1Selector_20260604_113307/CenterOn_total_losses/Sweep/n12/L1GateDNN
total_losses,total_losses,"total_losses
n=12",NMI,12,0.95,12,0.8820503354072571,0.9183825850486755,0.11816387933564104,0.08161742799648807,0.8796545267105103,0.9162424206733704,0.12056399121897542,0.08375758382569544,148,0.9412600994110107,0.9370952151899311,/Users/haocun/Desktop/AllProjects/L1_GATE_DNN/NEW_PROJECT/outputs/data2025_Processed_V2/BaselineComparison/BudgetBaselineL1Selector_20260604_113307/CenterOn_total_losses/Budget_95/NMI
total_losses,total_losses,"total_losses
n=12",Pearson,12,0.95,12,0.9045218825340271,0.9379234313964844,0.09362815516978139,0.06207655749584226,0.8955275416374207,0.9293797016143799,0.10244823821888464,0.07062032697885706,140,0.9412600994110107,0.9609691126820605,/Users/haocun/Desktop/AllProjects/L1_GATE_DNN/NEW_PROJECT/outputs/data2025_Processed_V2/BaselineComparison/BudgetBaselineL1Selector_20260604_113307/CenterOn_total_losses/Budget_95/Pearson
total_losses,total_losses,"total_losses
n=12",Spearman,12,0.95,12,0.9144430160522461,0.9430373907089233,0.08389928021536368,0.05696261221362515,0.9144430160522461,0.9430373907089233,0.08389928021536368,0.05696261221362515,150,0.9412600994110107,0.9715093804830935,/Users/haocun/Desktop/AllProjects/L1_GATE_DNN/NEW_PROJECT/outputs/data2025_Processed_V2/BaselineComparison/BudgetBaselineL1Selector_20260604_113307/CenterOn_total_losses/Budget_95/Spearman
total_losses,total_losses,"total_losses
n=12",Lasso,12,0.95,12,0.9145732522010803,0.9433485269546509,0.08558186476403788,0.056651486874924314,0.9092679023742676,0.9401314854621887,0.09089687137894298,0.059868529760714176,147,0.9412600994110107,0.9716477440968446,/Users/haocun/Desktop/AllProjects/L1_GATE_DNN/NEW_PROJECT/outputs/data2025_Processed_V2/BaselineComparison/BudgetBaselineL1Selector_20260604_113307/CenterOn_total_losses/Budget_95/Lasso
total_losses,total_losses,"total_losses
n=12",ElasticNet,12,0.95,12,0.9025256633758545,0.9395230412483215,0.09765135706933938,0.06047695518592951,0.9015735387802124,0.9377738833427429,0.09860516548769115,0.06222609118914111,143,0.9412600994110107,0.9588483182710134,/Users/haocun/Desktop/AllProjects/L1_GATE_DNN/NEW_PROJECT/outputs/data2025_Processed_V2/BaselineComparison/BudgetBaselineL1Selector_20260604_113307/CenterOn_total_losses/Budget_95/ElasticNet
total_losses,total_losses,"total_losses
n=12",RandomForest,12,0.95,12,0.9008054733276367,0.9281471371650696,0.09937464432646287,0.07185286794557136,0.8987982273101807,0.9281471371650696,0.10138550864694189,0.07185286794557136,132,0.9412600994110107,0.9570207787319485,/Users/haocun/Desktop/AllProjects/L1_GATE_DNN/NEW_PROJECT/outputs/data2025_Processed_V2/BaselineComparison/BudgetBaselineL1Selector_20260604_113307/CenterOn_total_losses/Budget_95/RandomForest
total_losses,total_losses,"total_losses
n=12",XGBoost,12,0.95,12,0.9082823991775513,0.9436407089233398,0.09188417602568592,0.0563593046509692,0.9082823991775513,0.9415249824523926,0.09188417602568592,0.058475013723933295,150,0.9412600994110107,0.9649643066203538,/Users/haocun/Desktop/AllProjects/L1_GATE_DNN/NEW_PROJECT/outputs/data2025_Processed_V2/BaselineComparison/BudgetBaselineL1Selector_20260604_113307/CenterOn_total_losses/Budget_95/XGBoost
congestion_price_da,congestion_price_da,"congestion_price_da
n=2",DNN_AllFeatures,2,0.95,69,0.9407544732093811,0.9928767085075378,0.06785027132789809,0.007123320683137912,0.9247636795043945,0.9868335127830505,0.08616354940856648,0.01316649735547193,141,0.9407544732093811,1.0,/Users/haocun/Desktop/AllProjects/L1_GATE_DNN/NEW_PROJECT/outputs/data2025_Processed_V2/BaselineComparison/BudgetBaselineL1Selector_20260604_113307/CenterOn_congestion_price_da/DNN_AllFeatures
