path,base_count,increment_count,full_count,direct_base_mse,direct_path_mse,direct_delta_mse,direct_path_r2,retrained_mse,retrained_r2,r2_full,r2_threshold,is_effective
1,7,0,7,0.07758272473882066,0.0250365297443506,0.052546194994470066,0.9735723733901978,0.32747152102429694,0.6543328762054443,0.9690972566604614,0.9206423938274383,False
2,7,0,7,0.07758272473882066,0.02503653141391668,0.052546193324903984,0.973572313785553,0.32555160276228334,0.6563595533370972,0.9690972566604614,0.9206423938274383,False
3,7,0,7,0.07758272473882066,0.025036543035573077,0.05254618170324758,0.973572313785553,0.3314714351805245,0.6501107215881348,0.9690972566604614,0.9206423938274383,False
