epoch,feature_index,feature,gate_type,path,value
2,32,wind_generation_mw,increment,3,0.4146920442581177
2,33,gross_inadv_interchange_mw,base,0,0.6200409531593323
2,33,gross_inadv_interchange_mw,increment,1,0.425158828496933
2,33,gross_inadv_interchange_mw,increment,2,0.425158828496933
2,33,gross_inadv_interchange_mw,increment,3,0.425158828496933
2,34,gen_fuel_oil_mw,base,0,0.6150360703468323
2,34,gen_fuel_oil_mw,increment,1,0.38787487149238586
2,34,gen_fuel_oil_mw,increment,2,0.38787487149238586
2,34,gen_fuel_oil_mw,increment,3,0.38787487149238586
2,35,da_as_mcp_primary_reserve,base,0,0.5673677921295166
2,35,da_as_mcp_primary_reserve,increment,1,0.3562820255756378
2,35,da_as_mcp_primary_reserve,increment,2,0.3562820255756378
2,35,da_as_mcp_primary_reserve,increment,3,0.3562820255756378
2,36,total_pjm_rt_load_mwh,base,0,0.631851077079773
2,36,total_pjm_rt_load_mwh,increment,1,0.3960067331790924
2,36,total_pjm_rt_load_mwh,increment,2,0.3960067331790924
2,36,total_pjm_rt_load_mwh,increment,3,0.3960067331790924
2,37,metered_load_mw,base,0,0.5807273387908936
2,37,metered_load_mw,increment,1,0.35482096672058105
2,37,metered_load_mw,increment,2,0.35482096672058105
2,37,metered_load_mw,increment,3,0.35482096672058105
2,38,forecast_load_mw_latest_available,base,0,0.6002563238143921
2,38,forecast_load_mw_latest_available,increment,1,0.35749855637550354
2,38,forecast_load_mw_latest_available,increment,2,0.35749855637550354
2,38,forecast_load_mw_latest_available,increment,3,0.35749855637550354
2,39,prelim_load_avg_hourly,base,0,0.6092278361320496
2,39,prelim_load_avg_hourly,increment,1,0.36320871114730835
2,39,prelim_load_avg_hourly,increment,2,0.36320868134498596
2,39,prelim_load_avg_hourly,increment,3,0.36320868134498596
2,40,gross_actual_interchange_mw,base,0,0.6659611463546753
2,40,gross_actual_interchange_mw,increment,1,0.38956379890441895
2,40,gross_actual_interchange_mw,increment,2,0.38956379890441895
2,40,gross_actual_interchange_mw,increment,3,0.38956379890441895
2,41,gen_fuel_hydro_mw,base,0,0.6693597435951233
2,41,gen_fuel_hydro_mw,increment,1,0.4094444215297699
2,41,gen_fuel_hydro_mw,increment,2,0.4094444215297699
2,41,gen_fuel_hydro_mw,increment,3,0.4094444215297699
2,42,total_pjm_loc_credit,base,0,0.620635449886322
2,42,total_pjm_loc_credit,increment,1,0.34636378288269043
2,42,total_pjm_loc_credit,increment,2,0.34636378288269043
2,42,total_pjm_loc_credit,increment,3,0.34636378288269043
2,43,total_losses,base,0,0.6667755246162415
2,43,total_losses,increment,1,0.5630234479904175
2,43,total_losses,increment,2,0.5630234479904175
2,43,total_losses,increment,3,0.5630234479904175
2,44,net_inadv_interchange_mw,base,0,0.6205005049705505
2,44,net_inadv_interchange_mw,increment,1,0.34161117672920227
2,44,net_inadv_interchange_mw,increment,2,0.34161117672920227
2,44,net_inadv_interchange_mw,increment,3,0.34161117672920227
2,45,da_as_nsr_mw_primary_reserve,base,0,0.5718932747840881
2,45,da_as_nsr_mw_primary_reserve,increment,1,0.33315032720565796
2,45,da_as_nsr_mw_primary_reserve,increment,2,0.33315032720565796
2,45,da_as_nsr_mw_primary_reserve,increment,3,0.33315032720565796
2,46,total_pjm_self_sched_reg,base,0,0.63239586353302
2,46,total_pjm_self_sched_reg,increment,1,0.3473722040653229
2,46,total_pjm_self_sched_reg,increment,2,0.3473722040653229
2,46,total_pjm_self_sched_reg,increment,3,0.3473722040653229
2,47,da_as_ss_mw_synchronized_reserve,base,0,0.5785238742828369
2,47,da_as_ss_mw_synchronized_reserve,increment,1,0.3593653440475464
2,47,da_as_ss_mw_synchronized_reserve,increment,2,0.3593653440475464
2,47,da_as_ss_mw_synchronized_reserve,increment,3,0.3593653440475464
2,48,da_as_ss_mw_thirty_minutes_reserve,base,0,0.5740191340446472
2,48,da_as_ss_mw_thirty_minutes_reserve,increment,1,0.36912259459495544
2,48,da_as_ss_mw_thirty_minutes_reserve,increment,2,0.36912259459495544
2,48,da_as_ss_mw_thirty_minutes_reserve,increment,3,0.36912259459495544
2,49,da_as_ss_mw_primary_reserve,base,0,0.6161843538284302
2,49,da_as_ss_mw_primary_reserve,increment,1,0.34760016202926636
2,49,da_as_ss_mw_primary_reserve,increment,2,0.34760016202926636
2,49,da_as_ss_mw_primary_reserve,increment,3,0.34760016202926636
2,50,gen_fuel_solar_mw,base,0,0.6086302995681763
2,50,gen_fuel_solar_mw,increment,1,0.40940871834754944
2,50,gen_fuel_solar_mw,increment,2,0.40940871834754944
2,50,gen_fuel_solar_mw,increment,3,0.40940871834754944
2,51,gen_fuel_coal_pct,base,0,0.6235755681991577
2,51,gen_fuel_coal_pct,increment,1,0.4012553095817566
2,51,gen_fuel_coal_pct,increment,2,0.4012553095817566
2,51,gen_fuel_coal_pct,increment,3,0.4012553095817566
2,52,congestion_price_rt,base,0,0.5935519337654114
2,52,congestion_price_rt,increment,1,0.3763545751571655
2,52,congestion_price_rt,increment,2,0.3763545751571655
2,52,congestion_price_rt,increment,3,0.3763545751571655
2,53,da_as_mcp_synchronized_reserve,base,0,0.5938491821289062
2,53,da_as_mcp_synchronized_reserve,increment,1,0.35109737515449524
2,53,da_as_mcp_synchronized_reserve,increment,2,0.35109737515449524
2,53,da_as_mcp_synchronized_reserve,increment,3,0.35109737515449524
2,54,congestion_price_da,base,0,0.6103248000144958
2,54,congestion_price_da,increment,1,0.35870361328125
2,54,congestion_price_da,increment,2,0.35870361328125
2,54,congestion_price_da,increment,3,0.35870361328125
3,0,da_as_as_mw_thirty_minutes_reserve,base,0,0.6521937847137451
