epoch,train_base_mse,train_base_r2,train_path1_mse,train_path1_r2,train_path2_mse,train_path2_r2,train_path3_mse,train_path3_r2,test_base_mse,test_base_r2,test_path1_mse,test_path1_r2,test_path2_mse,test_path2_r2,test_path3_mse,test_path3_r2,base_active_0p5,inc1_active_0p5,inc2_active_0p5,inc3_active_0p5
90,0.05977470375466765,0.9402253031730652,0.013992086588706988,0.9860079288482666,0.013992087650031113,0.9860079288482666,0.013992087104095646,0.9860079288482666,0.06997840060489025,0.9261333346366882,0.025789683968646497,0.9727773666381836,0.025789683135283157,0.9727773666381836,0.025789683308486442,0.9727773666381836,11,0,0,0
91,0.06868719677124697,0.9313127994537354,0.013169961418312904,0.9868300557136536,0.013169961561279088,0.9868300557136536,0.013169951276593678,0.9868300557136536,0.07852231851983361,0.9171146750450134,0.025750007341252414,0.9728192090988159,0.02575000487381547,0.9728192090988159,0.025749996804246087,0.9728192090988159,11,0,0,0
92,0.05345171453640104,0.9465482831001282,0.012258175458946613,0.9877418279647827,0.012258176181947033,0.9877418279647827,0.012258175484520687,0.9877418279647827,0.06313060802157695,0.9333616495132446,0.024658632041636583,0.9739712476730347,0.024658628205609757,0.9739712476730347,0.024658629798512088,0.9739712476730347,11,0,0,0
93,0.03783585806821226,0.9621641635894775,0.018095362902008718,0.9819046258926392,0.018095387116395658,0.9819046258926392,0.0180953994544662,0.9819046258926392,0.04783855568867449,0.9495033621788025,0.02952511744891725,0.9688343405723572,0.029525141711573957,0.9688343405723572,0.029525156127198075,0.9688343405723572,11,0,0,0
94,0.054795674124376,0.9452043175697327,0.012145328373292321,0.9878546595573425,0.01214532806214107,0.9878546595573425,0.012145326408706065,0.9878546595573425,0.06554731494951539,0.9308106303215027,0.025176405594343455,0.9734246730804443,0.025176403442079703,0.9734246730804443,0.025176402948024434,0.9734246730804443,11,0,0,0
95,0.07311417566346677,0.9268858432769775,0.013404609045314991,0.9865953922271729,0.01340459936623789,0.9865953922271729,0.013404608563314711,0.9865953922271729,0.08205731425479781,0.9133832454681396,0.02546308538876474,0.9731220602989197,0.02546307701537976,0.9731221199035645,0.025463086731800037,0.9731220602989197,11,0,0,0
96,0.05728108755971392,0.9427189230918884,0.013165013750441072,0.9868350028991699,0.013165013282115818,0.9868350028991699,0.013165013490793168,0.9868350028991699,0.06766530236501883,0.9285749793052673,0.02590740158182864,0.9726530909538269,0.025907400771180485,0.9726530909538269,0.025907403184668866,0.9726530909538269,11,0,0,0
97,0.06483291093370872,0.9351670742034912,0.013487131187079927,0.9865128397941589,0.01348713385601884,0.9865128397941589,0.013487127527678392,0.9865128993988037,0.0746393201634197,0.9212134480476379,0.026368452897636084,0.9721664190292358,0.02636845415265004,0.9721664190292358,0.026368447582282854,0.9721664190292358,11,0,0,0
98,0.0713706519028483,0.9286293387413025,0.013506942495425224,0.9864930510520935,0.013506947542753136,0.9864930510520935,0.013506949744965174,0.9864930510520935,0.08031353286876367,0.9152239561080933,0.02611697894640312,0.9724318385124207,0.026116982217389728,0.9724318385124207,0.026116985302395757,0.9724318385124207,11,0,0,0
99,0.05036273606911495,0.949637234210968,0.013621286616229447,0.9863787293434143,0.01362129231711706,0.9863787293434143,0.013621290467614145,0.9863787293434143,0.06132316635353718,0.9352694749832153,0.02716370586521651,0.9713269472122192,0.027163713119878637,0.9713269472122192,0.027163711416239782,0.9713269472122192,11,0,0,0
100,0.05998860307117394,0.9400113821029663,0.012413362931768451,0.9875866174697876,0.012413363492444533,0.9875866174697876,0.012413363363686168,0.9875866174697876,0.06964866468887322,0.9264813661575317,0.02569021650578645,0.9728823304176331,0.02569021948715445,0.9728823304176331,0.025690219597890973,0.9728823304176331,10,0,0,0
101,0.054322235473779026,0.9456777572631836,0.013900194945443254,0.9860997796058655,0.013900201578719028,0.9860997796058655,0.013900198143623445,0.9860997796058655,0.0647633548360318,0.9316381216049194,0.026739403988779862,0.9717748761177063,0.02673941059321983,0.9717748165130615,0.026739408051958534,0.9717748165130615,10,0,0,0
102,0.04571618845872439,0.9542838335037231,0.014137674721197988,0.9858623147010803,0.014137684608597243,0.9858623147010803,0.014137684910868606,0.9858623147010803,0.05598255274135892,0.940906822681427,0.027443851491936098,0.9710312485694885,0.027443862784222315,0.9710312485694885,0.02744386311643189,0.9710312485694885,9,0,0,0
103,0.07214384971145316,0.9278561472892761,0.012961132257955161,0.9870388507843018,0.012961132558805741,0.9870388507843018,0.01296112647341901,0.9870388507843018,0.0824388061854534,0.9129805564880371,0.02617072700182112,0.9723751544952393,0.026170725718413185,0.9723751544952393,0.026170719122491415,0.9723751544952393,9,0,0,0
104,0.06058171971592396,0.9394182562828064,0.011414039103579967,0.9885859489440918,0.011414039917155236,0.9885859489440918,0.011414038615363767,0.9885859489440918,0.07006891776535024,0.9260377883911133,0.023845915821744355,0.9748291373252869,0.02384591455111371,0.9748291373252869,0.023845917039846138,0.9748291373252869,9,0,0,0
105,0.06474836390042105,0.9352516531944275,0.01208886302617598,0.9879111647605896,0.01208885555765801,0.9879111647605896,0.012088863916473475,0.9879111647605896,0.07479490633349775,0.9210492372512817,0.025244101453231783,0.9733532071113586,0.02524409299892396,0.9733532667160034,0.025244102455539312,0.9733532667160034,9,0,0,0
106,0.05843768784425397,0.941562294960022,0.012172488706693633,0.9878275394439697,0.01217249032070194,0.9878275394439697,0.012172489548151748,0.9878275394439697,0.06843463113395179,0.9277628660202026,0.02509935266940241,0.9735060334205627,0.025099354554762747,0.9735060334205627,0.025099354415632238,0.9735060334205627,9,0,0,0
107,0.06154278747049749,0.938457190990448,0.011742978294441812,0.9882570505142212,0.011742978960433357,0.9882570505142212,0.01174297790639074,0.9882570505142212,0.07021966393718995,0.925878643989563,0.024072899407900233,0.9745895266532898,0.024072902111007217,0.9745895266532898,0.024072899424936622,0.9745895266532898,9,0,0,0
108,0.060896028789409605,0.9391039609909058,0.01151559531562951,0.9884843826293945,0.01151559256943558,0.9884843826293945,0.011515593995900667,0.9884843826293945,0.07122228104371305,0.9248203635215759,0.024434082272530692,0.9742082357406616,0.024434079069689644,0.9742082953453064,0.024434082883001283,0.9742082357406616,9,0,0,0
109,0.07143330399421542,0.9285666942596436,0.012162886627450369,0.9878371357917786,0.012162893298376866,0.9878370761871338,0.012162888361159556,0.9878371357917786,0.08152835913252358,0.9139416217803955,0.02589265571867411,0.9726686477661133,0.025892659479456886,0.9726686477661133,0.025892655894716794,0.9726686477661133,9,0,0,0
110,0.06329885867234634,0.9367011189460754,0.012606024393857287,0.9873939752578735,0.012606022042640741,0.9873939752578735,0.012606020407498303,0.9873939752578735,0.07275172654062328,0.9232059121131897,0.025213137354202022,0.9733859300613403,0.025213133927048523,0.9733859300613403,0.025213132541422253,0.9733859300613403,8,0,0,0
111,0.04188502489636751,0.9581149816513062,0.020333978508383855,0.979665994644165,0.020333958760225004,0.9796660542488098,0.020333968612637504,0.9796660542488098,0.05316673284510105,0.9438791275024414,0.03411815043470663,0.9639860987663269,0.03411813018695883,0.9639861583709717,0.03411814146220866,0.9639860987663269,8,0,0,0
112,0.07635357089533913,0.9236464500427246,0.012426417490927762,0.9875735640525818,0.012426414742425061,0.9875735640525818,0.012426417941138046,0.9875735640525818,0.08548966183599721,0.9097602367401123,0.024880569553139005,0.9737370014190674,0.02488056795739728,0.9737370014190674,0.024880570123858022,0.9737369418144226,8,0,0,0
113,0.06707734416553666,0.9329226613044739,0.01096334611207764,0.9890366792678833,0.010963340782724509,0.9890366792678833,0.010963345522275528,0.9890366792678833,0.0770146199445263,0.9187061786651611,0.024136945798357085,0.9745219349861145,0.02413694217244572,0.9745219349861145,0.024136946102172683,0.9745219349861145,8,0,0,0
114,0.06821103517071242,0.931788980960846,0.0110050465014403,0.9889949560165405,0.011005048034641633,0.9889949560165405,0.01100504350252478,0.9889949560165405,0.07748944413416632,0.9182049632072449,0.024163618067665617,0.9744937419891357,0.024163617171835516,0.9744937419891357,0.024163614446013348,0.9744937419891357,8,0,0,0
115,0.06121233116031193,0.9387876987457275,0.011154432865577196,0.9888455867767334,0.01115443363066828,0.9888455867767334,0.011154432968939082,0.9888455867767334,0.0705321568359689,0.925548791885376,0.02404834085467794,0.9746154546737671,0.024048343378902843,0.9746154546737671,0.024048340935600786,0.9746154546737671,8,0,0,0
116,0.059285357495035315,0.9407146573066711,0.011052594253399802,0.9889473915100098,0.01105259201993056,0.9889473915100098,0.011052594889554925,0.9889473915100098,0.06925947524652612,0.9268922209739685,0.02401770917392086,0.9746477603912354,0.024017707189181593,0.9746477603912354,0.024017708434257656,0.9746477603912354,8,0,0,0
117,0.06438136867707145,0.9356186389923096,0.010515127356237327,0.9894848465919495,0.010515127568289035,0.9894848465919495,0.010515127205279244,0.9894848465919495,0.07424911816899733,0.9216253161430359,0.023782929602908197,0.9748955965042114,0.023782930379483577,0.9748955965042114,0.02378292981160396,0.9748955965042114,8,0,0,0
118,0.05665685891292415,0.9433431625366211,0.014021767497994716,0.9859782457351685,0.014021769541789565,0.9859782457351685,0.014021768872246067,0.9859782457351685,0.06667487715688966,0.9296203851699829,0.02715459146690214,0.9713366031646729,0.027154593380656455,0.9713366031646729,0.02715459409476508,0.9713366031646729,8,0,0,0
119,0.08175615909630837,0.9182438254356384,0.015693227758007387,0.9843067526817322,0.015693239999819947,0.9843067526817322,0.015693227926725246,0.9843067526817322,0.09066192837568318,0.9043005704879761,0.027619992027899658,0.9708453416824341,0.027620005121783968,0.9708453416824341,0.027619994192940707,0.9708453416824341,8,0,0,0
120,0.05632303400401347,0.9436769485473633,0.01139789638052674,0.9886021018028259,0.011397896518520186,0.9886021018028259,0.011397897073157944,0.9886021018028259,0.06558142831867061,0.9307746291160583,0.024479201688181337,0.9741606116294861,0.024479203745325254,0.9741606116294861,0.024479203367685307,0.9741606116294861,8,0,0,0
121,0.05985161640861055,0.9401483535766602,0.011512397807823177,0.9884876012802124,0.011512397926813666,0.9884876012802124,0.011512393808499558,0.9884876012802124,0.06932519598318855,0.92682284116745,0.02454377906737713,0.9740924835205078,0.024543780769596284,0.9740924835205078,0.024543775124872876,0.9740924835205078,8,0,0,0
122,0.058221059478393136,0.9417789578437805,0.011531382200999354,0.9884686470031738,0.011531382728109461,0.9884686470031738,0.011531381856814925,0.9884686470031738,0.06754602971146019,0.928700864315033,0.024341150972049502,0.9743063449859619,0.024341152320763598,0.9743063449859619,0.024341150401330485,0.9743063449859619,8,0,0,0
123,0.06551894946357706,0.9344810247421265,0.010360108365245806,0.9896398782730103,0.010360109672010013,0.9896398782730103,0.010360108103821925,0.9896398782730103,0.07543647624325098,0.9203720092773438,0.02406648337477591,0.9745962619781494,0.02406648459571709,0.9745962619781494,0.02406648410166182,0.9745962619781494,8,0,0,0
124,0.05495740444215425,0.945042610168457,0.01183938246108819,0.9881606101989746,0.011839389342468013,0.9881606101989746,0.011839389832815387,0.9881606101989746,0.06535555439910329,0.9310130476951599,0.025909898193587164,0.9726504683494568,0.025909907072385,0.9726504683494568,0.0259099046943891,0.9726504683494568,8,0,0,0
125,0.06730436938470279,0.9326956272125244,0.010687162073131602,0.9893128275871277,0.010687161557920544,0.9893128275871277,0.010687161787909624,0.9893128275871277,0.07654187617051166,0.9192051887512207,0.023660120890737033,0.9750252366065979,0.02366012061815482,0.9750252366065979,0.023660120119840453,0.9750252366065979,8,0,0,0
126,0.06157323025013544,0.9384267926216125,0.010101403507193043,0.9898986220359802,0.010101406039026496,0.9898986220359802,0.01010140305858114,0.9898986220359802,0.07143040645367853,0.9246006608009338,0.023446981650322857,0.975250244140625,0.02344698492272916,0.9752501845359802,0.02344698236301178,0.975250244140625,8,0,0,0
127,0.07408452807186125,0.9259154796600342,0.011666449971076508,0.988333523273468,0.011666450736167592,0.988333523273468,0.011666450275301445,0.988333523273468,0.08362923079261148,0.9117240309715271,0.025267790513192643,0.9733282327651978,0.02526778837086678,0.9733282327651978,0.025267790202278553,0.9733282327651978,8,0,0,0
128,0.06853674732654445,0.9314632415771484,0.010928457116773515,0.9890715479850769,0.010928457878312646,0.9890715479850769,0.010928458155542727,0.9890715479850769,0.07805678382992925,0.9176060557365417,0.02474963796188737,0.9738751649856567,0.024749636508115545,0.9738751649856567,0.024749637964726765,0.9738751649856567,8,0,0,0
129,0.06850926920595422,0.9314907193183899,0.010963113078972556,0.9890368580818176,0.010963112798900913,0.9890368580818176,0.010963114082222218,0.9890368580818176,0.07625491150495846,0.9195080995559692,0.024132291256824916,0.9745268225669861,0.024132292504740378,0.9745268225669861,0.024132289946442696,0.9745268225669861,8,0,0,0
130,0.08214766228277433,0.9178523421287537,0.015322259011018444,0.9846777319908142,0.01532226550718876,0.9846777319908142,0.015322258937848174,0.9846777319908142,0.08993066297049021,0.9050724506378174,0.027892309218281654,0.9705578684806824,0.027892312414024206,0.9705578684806824,0.027892310223428578,0.9705578684806824,8,0,0,0
131,0.07182131691329312,0.9281786680221558,0.010096785610983565,0.9899032115936279,0.010096784330148628,0.9899032115936279,0.01009678589407437,0.9899032115936279,0.08064504085880954,0.9148740172386169,0.023087228539047717,0.975629985332489,0.023087225323429376,0.975629985332489,0.023087228287760986,0.975629985332489,8,0,0,0
132,0.06014080343641551,0.9398592114448547,0.010224797644117501,0.9897751808166504,0.010224794081861933,0.9897751808166504,0.010224797628311303,0.9897751808166504,0.06897723635022597,0.9271901249885559,0.02383152986223605,0.9748442769050598,0.02383152652594329,0.9748442769050598,0.0238315302341972,0.9748442769050598,8,0,0,0
133,0.05444883505304427,0.9455511569976807,0.01274973950309723,0.9872502684593201,0.01274974888452051,0.9872502684593201,0.012749747874699732,0.9872502684593201,0.06424240940591185,0.9321880340576172,0.02541348408686179,0.9731744527816772,0.025413493370273856,0.9731744527816772,0.0254134934483573,0.9731744527816772,8,0,0,0
134,0.06129455577914584,0.9387054443359375,0.011251269343495938,0.9887487292289734,0.01125127214936271,0.9887487292289734,0.011251273230577782,0.9887487292289734,0.07162344654476861,0.9243968725204468,0.02517414550444611,0.9734270572662354,0.02517414951083682,0.9734270572662354,0.025174153701788406,0.9734270572662354,8,0,0,0
135,0.06304048684309858,0.9369595050811768,0.011534312768206342,0.9884656667709351,0.011534310936818394,0.9884656667709351,0.011534311453805431,0.9884656667709351,0.07324824470277058,0.9226818084716797,0.025701439164283617,0.9728704690933228,0.02570143540775994,0.9728704690933228,0.02570143809950933,0.9728704690933228,8,0,0,0
136,0.07747704364092271,0.9225229620933533,0.01056724272382074,0.9894327521324158,0.010567239176128188,0.9894327521324158,0.010567243677520632,0.9894327521324158,0.08677659584663627,0.9084017276763916,0.02415721596320864,0.9745005369186401,0.02415721392310111,0.9745005369186401,0.024157216339428886,0.9745005369186401,8,0,0,0
137,0.0754926744116787,0.9245073199272156,0.010321815729760696,0.9896782040596008,0.010321818453044517,0.9896782040596008,0.010321812380977617,0.9896782040596008,0.08546619251847448,0.9097849726676941,0.02462254119355504,0.9740093350410461,0.024622545787701157,0.9740093350410461,0.024622538731796893,0.9740093350410461,8,0,0,0
138,0.0727396192814811,0.9272603988647461,0.010619961108385801,0.9893800616264343,0.010619961978437153,0.9893800616264343,0.01061995931109662,0.9893800616264343,0.08237096525319829,0.9130522012710571,0.025317695311259297,0.9732755422592163,0.025317694016493766,0.9732755422592163,0.025317691113209216,0.9732755422592163,8,0,0,0
139,0.05600471799435914,0.9439952969551086,0.011861708252118868,0.9881383180618286,0.011861706068376996,0.9881383180618286,0.0118617075564685,0.9881383180618286,0.06601058468563346,0.9303215742111206,0.025684181084038644,0.972888708114624,0.02568417747232427,0.972888708114624,0.025684178282972425,0.972888708114624,8,0,0,0
140,0.07597389004266417,0.9240261316299438,0.011832508877804893,0.9881674647331238,0.01183251061542123,0.9881674647331238,0.011832510014608059,0.9881674647331238,0.0836280769180143,0.9117252230644226,0.024715058237212005,0.973911702632904,0.02471505923242104,0.973911702632904,0.024715058596395865,0.973911702632904,8,0,0,0
141,0.06768859100537296,0.9323114156723022,0.010489483463025952,0.9895105361938477,0.010489479699907335,0.9895105361938477,0.010489481026384891,0.9895105361938477,0.07632915305382595,0.9194297194480896,0.02404300641643292,0.974621057510376,0.024043001414833183,0.974621057510376,0.024043002970823336,0.974621057510376,8,0,0,0
142,0.06997607094693921,0.9300239086151123,0.00992637962631421,0.9900736212730408,0.009926378350274411,0.9900736212730408,0.00992638113997979,0.9900736212730408,0.07899617072671833,0.9166145324707031,0.024075824406747593,0.9745864272117615,0.024075820678617896,0.9745864272117615,0.024075826428399037,0.9745864272117615,8,0,0,0
143,0.0778210461764823,0.9221789836883545,0.010078685086974938,0.9899213314056396,0.010078685441815232,0.9899213314056396,0.010078685781026926,0.9899213314056396,0.08609241846290122,0.909123957157135,0.023493153223393078,0.9752014875411987,0.02349315162339225,0.9752014875411987,0.023493153405114556,0.9752014875411987,8,0,0,0
144,0.0600355416550539,0.9399644732475281,0.011095905605977804,0.9889041185379028,0.011095905018484464,0.9889041185379028,0.011095909080322488,0.9889041185379028,0.06912215891089744,0.9270371198654175,0.024354502051875632,0.9742922782897949,0.024354499250809413,0.9742922782897949,0.02435450361922338,0.9742922782897949,8,0,0,0
145,0.0783381964400422,0.9216617941856384,0.009538043305294874,0.9904619455337524,0.009538043658359191,0.9904619455337524,0.009538042533099879,0.9904619455337524,0.08739515869855517,0.907748818397522,0.023221617350184427,0.9754881262779236,0.02322161639330727,0.9754881262779236,0.02322161578141698,0.9754881262779236,8,0,0,0
146,0.0717353804277087,0.9282646179199219,0.010357900739673732,0.9896420836448669,0.010357900816040762,0.9896420836448669,0.010357899132769336,0.9896420836448669,0.08048646031629021,0.9150413870811462,0.024528504350711022,0.9741085767745972,0.024528502786202673,0.9741085767745972,0.024528501901730167,0.9741085767745972,8,0,0,0
147,0.08686804052507668,0.9131319522857666,0.01120859151581781,0.9887914061546326,0.011208578527384331,0.9887914061546326,0.011208577783427376,0.9887914061546326,0.09467662071877318,0.9000627994537354,0.024991792652233526,0.9736195802688599,0.02499178049677029,0.9736195802688599,0.02499177992889067,0.9736195802688599,8,0,0,0
148,0.062459099681196915,0.9375408887863159,0.010091807191706995,0.9899082183837891,0.010091811063515433,0.9899082183837891,0.010091811386388134,0.9899081587791443,0.07209963984673888,0.9238942265510559,0.024086937903165365,0.9745746850967407,0.02408694109748822,0.9745746850967407,0.024086943897134738,0.9745746850967407,8,0,0,0
149,0.06742225167384865,0.9325777292251587,0.010417236298469018,0.9895827770233154,0.01041723269767474,0.9895827770233154,0.01041723232116752,0.9895827770233154,0.07569990548441505,0.9200938940048218,0.024014048076734493,0.9746516346931458,0.024014045661826414,0.9746516346931458,0.024014047686317253,0.9746516346931458,8,0,0,0
150,0.08978641741432414,0.9102135896682739,0.011133950386938023,0.9888660311698914,0.011133949700877934,0.9888660311698914,0.01113394385347218,0.9888660311698914,0.09812785938904597,0.8964197635650635,0.025292177590904984,0.9733024835586548,0.025292176068987607,0.9733024835586548,0.025292171886554214,0.9733024835586548,8,0,0,0
151,0.06942111664557507,0.930578887462616,0.009839370592783577,0.9901606440544128,0.009839362702115767,0.9901606440544128,0.00983936734221205,0.9901606440544128,0.07904848778938375,0.9165592789649963,0.02360708449921775,0.975081205368042,0.02360707651766971,0.975081205368042,0.023607079950502007,0.975081205368042,8,0,0,0
152,0.08995714288383927,0.9100428819656372,0.011453382789159462,0.98854660987854,0.01145339073346179,0.98854660987854,0.011453389693449395,0.98854660987854,0.09812031142277325,0.8964277505874634,0.025022659700636458,0.9735869765281677,0.025022665703124027,0.9735869765281677,0.02502266570028463,0.9735869765281677,8,0,0,0
153,0.06904026826603507,0.9309597015380859,0.010436705449307629,0.9895632863044739,0.010436708369014556,0.9895632863044739,0.01043670774262731,0.9895632863044739,0.07774453243331575,0.9179356694221497,0.024366348661005316,0.9742797613143921,0.024366354444859233,0.9742797613143921,0.024366353232436244,0.9742797613143921,8,0,0,0
154,0.0839730198889357,0.9160269498825073,0.009659268992933822,0.9903407096862793,0.009659266632126998,0.9903407096862793,0.009659269206051115,0.9903407096862793,0.09219335948071647,0.9026840329170227,0.023359471537377233,0.9753425717353821,0.023359470966658216,0.9753425717353821,0.023359472888930723,0.9753425717353821,8,0,0,0
155,0.08773336030434871,0.9122666120529175,0.011602860343522477,0.9883971214294434,0.011602856494979344,0.9883971214294434,0.011602857728040487,0.9883971214294434,0.09609376302942997,0.8985669016838074,0.02620993017661953,0.9723337292671204,0.026209927905101058,0.9723337292671204,0.02620992946393061,0.9723337292671204,8,0,0,0
156,0.07539588771618386,0.9246041178703308,0.009273884545700535,0.990726113319397,0.009273882021326188,0.990726113319397,0.009273883959627976,0.990726113319397,0.08385667874954822,0.911483883857727,0.023434961217500997,0.9752628803253174,0.023434959905699076,0.9752628803253174,0.023434962033827948,0.9752628803253174,8,0,0,0
157,0.06253885093317697,0.9374611377716064,0.010475479357987415,0.9895245432853699,0.010475479754030386,0.9895245432853699,0.010475473235660353,0.9895245432853699,0.07232315942258914,0.9236582517623901,0.024559611059929723,0.9740757346153259,0.024559609823371853,0.9740757346153259,0.024559604306421356,0.9740757942199707,8,0,0,0
158,0.09035726010509569,0.90964275598526,0.010031312420462705,0.9899686574935913,0.010031314824958575,0.9899686574935913,0.010031315159197531,0.9899686574935913,0.09916573196717697,0.8953242301940918,0.024234768649188394,0.9744186401367188,0.024234771593644216,0.9744186401367188,0.02423477219985571,0.9744186401367188,8,0,0,0
159,0.06518624314198641,0.9348137378692627,0.009492548294848472,0.9905074238777161,0.009492546708723012,0.9905074238777161,0.009492545728561057,0.9905074834823608,0.07435351179163086,0.9215151071548462,0.02407865874787293,0.9745834469795227,0.02407865711095993,0.9745834469795227,0.024078655936868816,0.9745834469795227,8,0,0,0
160,0.07201933452872308,0.9279806613922119,0.009599848902229473,0.9904001355171204,0.009599847493168964,0.9904001355171204,0.009599847027862872,0.9904001355171204,0.08006747784774478,0.9154836535453796,0.02370176960787986,0.9749812483787537,0.023701769786761938,0.9749812483787537,0.023701770174339776,0.9749812483787537,8,0,0,0
161,0.0723833577987304,0.9276165962219238,0.009191192946560869,0.9908087849617004,0.009191191868009763,0.9908087849617004,0.00919119528552317,0.9908087849617004,0.08127348741130312,0.9142106175422668,0.02317873251243926,0.9755333662033081,0.023178730598684947,0.9755333662033081,0.02317873192042476,0.9755333662033081,8,0,0,0
162,0.08712812480577115,0.9128718972206116,0.009985950069138275,0.9900140762329102,0.009985946350419094,0.9900140762329102,0.009985949038005768,0.9900140762329102,0.09557062800882793,0.8991191387176514,0.02390057784959492,0.9747714400291443,0.023900572281535262,0.9747714400291443,0.02390057599120887,0.9747714400291443,8,0,0,0
163,0.08412115158787399,0.9158788323402405,0.010001333510328416,0.9899986386299133,0.010001334298152014,0.9899986386299133,0.01000133503074271,0.9899986386299133,0.09080477768737005,0.9041497707366943,0.02353285098158777,0.9751595854759216,0.023532850139706237,0.9751595854759216,0.023532849279368613,0.9751595854759216,8,0,0,0
164,0.07806008813645574,0.9219399094581604,0.008665030466429576,0.9913349747657776,0.008665031993770183,0.9913349747657776,0.008665031364541373,0.9913349747657776,0.08651907079875833,0.9086735844612122,0.02254308333262665,0.9762043356895447,0.022543082235199286,0.9762043356895447,0.02254308351150873,0.9762043356895447,8,0,0,0
165,0.06040983570954165,0.9395901560783386,0.01068288406064488,0.9893171191215515,0.01068287554874016,0.9893171191215515,0.010682876694423213,0.9893171191215515,0.06972165028678208,0.9264043569564819,0.024798072672948788,0.9738240242004395,0.02479806156238405,0.9738240838050842,0.024798063787052453,0.9738240838050842,8,0,0,0
166,0.06799616630407211,0.9320038557052612,0.009161410318342307,0.9908385872840881,0.009161418422837802,0.9908385872840881,0.009161416069490084,0.9908385872840881,0.07743461204056697,0.9182628393173218,0.02356390813195215,0.9751268029212952,0.023563917754672287,0.9751268029212952,0.023563913522549426,0.9751268029212952,8,0,0,0
167,0.09116226985971042,0.9088377356529236,0.009730321581778773,0.990269660949707,0.009730328065872443,0.990269660949707,0.009730328742342254,0.990269660949707,0.0992050747920918,0.8952827453613281,0.023835458423624317,0.9748401641845703,0.023835466897807925,0.9748401641845703,0.023835467360629813,0.9748401641845703,8,0,0,0
168,0.06412025753474027,0.9358797669410706,0.01009473563182579,0.9899052381515503,0.010094735931255589,0.9899052381515503,0.010094726456238297,0.9899052977561951,0.07358633226533307,0.9223248958587646,0.02477182974902595,0.97385174036026,0.024771829963400507,0.97385174036026,0.02477181998149651,0.97385174036026,8,0,0,0
169,0.08429393435534996,0.9157060384750366,0.010272248356669152,0.9897277355194092,0.010272248418650765,0.9897277355194092,0.01027224695577814,0.9897277355194092,0.09248709136324866,0.9023739695549011,0.02410800165422942,0.9745524525642395,0.024108001435595768,0.9745524525642395,0.024108001260972785,0.9745524525642395,8,0,0,0
170,0.09101338654438292,0.9089866280555725,0.010281575290652448,0.9897184371948242,0.010281576183081117,0.9897184371948242,0.010281569830054583,0.9897184371948242,0.09864204889163375,0.8958770036697388,0.02414588919534098,0.9745124578475952,0.024145890473070124,0.9745124578475952,0.02414588352222359,0.9745124578475952,8,0,0,0
171,0.07013006075580187,0.9298699498176575,0.009986358170286048,0.9900136590003967,0.009986357904067029,0.9900136590003967,0.009986357748491404,0.9900136590003967,0.07882840627599962,0.916791558265686,0.02413852220236483,0.9745202660560608,0.024138523691629128,0.9745202660560608,0.024138521137590543,0.9745202660560608,8,0,0,0
172,0.08826433937118583,0.9117356538772583,0.008600539859586049,0.9913994669914246,0.008600534151949722,0.9913994669914246,0.008600541746029297,0.9913994669914246,0.09696594723386735,0.8976462483406067,0.023006023027048243,0.975715696811676,0.023006017260230716,0.975715696811676,0.023006025937431288,0.975715696811676,8,0,0,0
173,0.07153111871283624,0.9284688830375671,0.0087152617954394,0.9912847280502319,0.008715264084674332,0.9912847280502319,0.008715257566126702,0.9912847280502319,0.0808183316584313,0.9146910905838013,0.02370335689955959,0.9749795794487,0.023703360463004197,0.9749795794487,0.023703351804259712,0.9749795794487,8,0,0,0
174,0.07981515520491689,0.920184850692749,0.010553891967497567,0.9894461035728455,0.01055389425442373,0.9894461035728455,0.010553894817053384,0.9894461035728455,0.08629170308889049,0.9089136123657227,0.0237445837474519,0.9749360680580139,0.02374458432384971,0.9749360680580139,0.023744583750291298,0.9749360680580139,8,0,0,0
175,0.08198041863551947,0.9180195927619934,0.009791709557793677,0.9902082681655884,0.00979170917631372,0.9902082681655884,0.009791706584274633,0.9902082681655884,0.09058855238893046,0.9043779969215393,0.024539879605560224,0.9740965962409973,0.024539878012657893,0.9740965962409973,0.02453987630617964,0.9740965962409973,8,0,0,0
176,0.07316062804439384,0.9268393516540527,0.009229044215597388,0.9907709360122681,0.009229040183595785,0.9907709360122681,0.009229044527103833,0.9907709360122681,0.0817066021945055,0.9137534499168396,0.023860522792901753,0.97481369972229,0.023860515146402687,0.97481369972229,0.023860523323869197,0.97481369972229,8,0,0,0
177,0.0766299703534235,0.9233700037002563,0.011904927022992416,0.9880950450897217,0.011904927355455395,0.9880950450897217,0.011904927868535281,0.9880950450897217,0.0854654724584756,0.9097857475280762,0.027006794985315604,0.97149258852005,0.027006795118767316,0.97149258852005,0.027006795365794947,0.97149258852005,8,0,0,0
178,0.08733160872918835,0.9126684069633484,0.009184732677451953,0.990815281867981,0.009184733272581997,0.990815281867981,0.009184734951946273,0.990815281867981,0.09601819857659681,0.8986466526985168,0.023280852853331896,0.9754256010055542,0.023280853689534635,0.9754256010055542,0.023280855890068158,0.9754256010055542,8,0,0,0
179,0.07155614466463947,0.9284438490867615,0.009637037699709666,0.9903629422187805,0.009637037382164898,0.9903629422187805,0.009637034443810207,0.9903629422187805,0.07994478303234934,0.9156131744384766,0.024053569636080505,0.974609911441803,0.024053570592957662,0.974609911441803,0.024053567475298555,0.974609911441803,8,0,0,0
