pearson,spearman,kendall,nmi,distance_corr,hsic
0.06100980881893558,0.04111489334481359,0.04573423082331052,0.023445136453973805,0.12290580575993752,0.0170278723483385
0.091498041586751,0.004154463908029414,0.003634527163589562,0.018229597379991712,0.13297610339091978,0.012690764161662477
0.05518933862467949,0.010230893877357669,0.010586907512208933,0.02119553400563033,0.1665402941772428,0.036426515381672554
0.10002048388105085,0.056453976623804074,0.03201000500250125,0.024241721267151062,0.10821756057127435,0.012142473258528203
0.133670164594979,0.056552477519166346,0.05977778969184056,0.025664550806445093,0.18347642147482748,0.02542421271903285
0.06581792394205252,0.03830054243370149,0.04574064351263091,0.023828394198031094,0.10507978968580454,0.021012665680632182
0.08686935622106161,0.020438858508014066,0.004574818002898393,0.02163622745411429,0.13643737221887403,0.03025818495064471
0.1675595841845649,0.12879497421379923,0.10759779889944972,0.02295218851621606,0.16131983149415974,0.028236721661877583
0.11619350852440796,0.050377011092623075,0.02629114557278639,0.017965941962010266,0.13949588056847742,0.015158357797502972
0.023491350257808408,0.021212253161479924,0.0069129582073434405,0.010772587990051641,0.0692165135879223,0.008086910340524079
0.05962638164218163,0.042337104566771526,0.031743871935967984,0.007438946335869099,0.06273557309730025,0.0033421510472184442
0.061439942026842234,0.042466594586466434,0.038613816561736215,0.009426750122286545,0.0657638985461173,0.005959188624867112
0.04516033728498537,0.06686620256464454,0.04496948474237118,0.008031168537020525,0.09335324256523266,0.00461244694806543
0.09050757238704064,0.012283169627909004,0.006230098389765012,0.016448037419363386,0.12968518364396167,0.017473555846132086
0.05023433833336083,0.0033305244610673094,0.012585824668133249,0.013212017374208915,0.07366306057285515,0.004876982555084464
0.04088879108761482,0.04357090453781895,0.037833899334960765,0.020807153569368794,0.1103721963891305,0.013311477878111109
0.32715870249492013,0.2522653811311908,0.18638766719131605,0.03740083382754674,0.2983765806924285,0.044598064727468745
0.07534760839434204,0.03332204953733299,0.022523127567582058,0.021786182303672495,0.16556329629418515,0.03262808509912309
0.03738620963245346,0.04530985726864434,0.040897374298062124,0.013344262440355789,0.1275673735088377,0.012029577801832761
0.020365846136953452,0.013949641178203258,0.022864432216108052,0.022973609452295592,0.11932542340365718,0.01983175980337042
0.11936569789045727,0.1308452342111643,0.09796476690993704,0.021326930142384036,0.09031943003311287,0.0057245993244914
0.0672106837425948,0.009038477034666818,5.052547747247203e-05,0.018449688743870228,0.11488709668953563,0.02197077942865183
0.030330700464676116,0.03468766488799861,0.023385833232036565,0.009485206141612591,0.05205630776522388,0.0039241003739247755
0.10356899064918673,0.03157368890419652,0.022483507785362657,0.043645787294878995,0.20567067544618606,0.06579950507970665
0.1428314152269682,0.06686871717027475,0.06005609550074095,0.020953390107863335,0.14031291680020785,0.018800170144285352
0.15409740797453356,0.12666145274260932,0.08366310249282641,0.021148123550288472,0.15510596444222985,0.020044734406435866
0.16504863646056137,0.11422507681866398,0.09429133183186152,0.028383122844803627,0.21300805661190372,0.02872529753778479
0.1101438917409958,0.08827860684145684,0.0695647823911956,0.02515277458388314,0.15509264727762723,0.03284279791459847
0.12455666164919417,0.06488371898800387,0.05096073667682983,0.023216622374708423,0.15018980419147726,0.01665344958153663
0.09424006451148222,0.13905099596796996,0.08120070763927387,0.021364796485588453,0.1445759069202567,0.025330476556960597
0.06769342394436684,0.004609283727841604,0.0078037164333618755,0.021782029132688358,0.15896101724877515,0.03342839381348724
0.02656434289608394,0.007384126583226467,0.020363181590795396,0.017282159478637756,0.0983672521102687,0.017231475715593622
0.07280320886579683,0.058620403415320745,0.04945372686343172,0.017228734498151328,0.13237871626171877,0.024540323842010787
0.13003341193718268,0.12308910209381858,0.06329164582291145,0.01214282552459439,0.11607364459216393,0.00847128380008327
0.01649205028762074,0.04908589594858644,0.037337668834417206,0.007782495935927363,0.11884598235310531,0.012713718519135513
0.004856197014916414,0.030272477236615015,0.00921160580290145,0.010612444896456241,0.08006437112570608,0.005264427016941894
0.0012168673161187817,0.004440083612880721,0.009751378126908291,0.0077311468186016434,0.06551001597432773,0.006311154858359762
0.08666161948345721,0.011496659729800017,0.003280607313551068,0.01655968575545483,0.11378502912902978,0.008364214190950436
0.03505862956071759,0.013994200681957591,0.02648355638084181,0.015079306078614371,0.10657348482759078,0.01336479938766286
0.039127567846021664,0.022958535365934705,0.0038364825028718236,0.019906576040583317,0.12197591501039437,0.018029127029697847
0.14541056098809405,0.12324030525906284,0.08329270810697939,0.021501554009437235,0.15664157295880088,0.026192939902599882
0.21905269080531387,0.15530874151186827,0.10687879075465209,0.02928736278608348,0.22153157342163232,0.029199475570464452
0.0913254095857353,0.062497209918782826,0.044730962876325484,0.018945312374787165,0.08918245702267143,0.010393821327034666
0.16506641864830213,0.1791284428830047,0.13277338669334665,0.024871805988922756,0.22289426687252237,0.05159291590690306
0.09676982868228036,0.05610773671540918,0.03532641839687269,0.019396053489125934,0.07341012360651661,0.003376532831770859
0.11383188756101131,0.04703573885144519,0.013453263628340041,0.021469369956666134,0.17823693731592366,0.022362542150221563
0.005550872206929915,0.03457164040146299,0.027449423720904195,0.009275384837878653,0.08465453339251658,0.008953287576314499
0.03503517245959406,0.10922993321847012,0.06821929612303541,0.025325538916708384,0.1307045642162185,0.026154309608835673
0.21036278271773357,0.1484948134795739,0.11725361184016482,0.02627436950098518,0.19975047259613948,0.023699768261661498
0.18104310227894854,0.14771673629979282,0.08042808008616428,0.02707365624253428,0.16388172678101423,0.019735416572283265
0.02111164018413888,0.0592525925993386,0.0359514441165567,0.020875750847273517,0.1503609519806478,0.03029282941257895
0.07147611427255514,0.08820944286983376,0.08081240620310155,0.022560929455686236,0.14858654919943404,0.03282044915693585
0.2299112710846653,0.2076293445531404,0.12127354276260847,0.0335050244780833,0.26379339207947977,0.056201981849896054
0.09652007339238289,0.0730261955381647,0.0559182132947916,0.017926974509891024,0.13204304519623833,0.019753771656144416
