pearson,spearman,kendall,nmi,distance_corr,hsic
0.20642555020475065,0.1649410156812686,0.12564444233657016,0.03186713423413701,0.21286792138398275,0.02467322863727893
0.03712660653458017,0.0017842466485522076,0.0058567666213548515,0.017439505017373066,0.09286051213402384,0.008055351073422303
0.2946956457998304,0.2910028691391931,0.19209518943899145,0.036480846428762904,0.31672183999172593,0.05213675901519218
0.17895054211817088,0.1603686067012321,0.10811905952976487,0.02489585974303105,0.1960593208385796,0.02511234315797081
0.2200020199333134,0.19551148826507464,0.1399905104949732,0.029995600997637418,0.19016363389127494,0.01970581878208381
0.13429799743960175,0.09214312963022718,0.06814912557303371,0.02605053699411017,0.1403353272480007,0.013379021928287074
0.3377900155932112,0.337058963503252,0.23441851798139432,0.04181084143353327,0.31503477215130904,0.05166200571003746
0.20396033894691307,0.18208740594291659,0.11962881440720359,0.034773123340538795,0.16961481072910825,0.019331128721973487
0.3026399526694592,0.27796459170475557,0.20514957478739368,0.03847889663683506,0.28059030551458736,0.04412239222195227
0.06285807428143635,0.024636112124912988,0.020224112056028015,0.016530176196896167,0.11723115365936344,0.01524925521822611
0.013598979826624604,0.012834981872336688,0.01184192096048024,0.007455585091102802,0.04725816407968366,0.002885117469606204
0.10647250557335693,0.08828126530600626,0.05328464232116058,0.014782312926673204,0.11822620256570492,0.00930066572180822
0.022288179370923745,0.02348612188350658,0.027838919459729862,0.009505961491349782,0.09207683204570534,0.012157386777295814
0.1672623842999932,0.17538619385162219,0.09710499394737783,0.02210193539530478,0.2168219837621534,0.024777454010402163
0.14122786030348863,0.14648401187713936,0.0891521363669395,0.019509141156921112,0.14754670226327185,0.020055931582521808
0.27436912273022573,0.21902198936320497,0.15923414732198876,0.04350981095483661,0.28236094656917415,0.04969115021639741
0.13572874238543142,0.07939435076717173,0.03982386771815961,0.027211273543634815,0.15325219427086226,0.018991087673123914
0.23012477879339852,0.22867184360979922,0.1818924019765483,0.027899054356682156,0.23656035177454238,0.04081466381571909
0.11614419693211983,0.09841460480820165,0.09149451307146327,0.01868664193285084,0.12080515280482519,0.01948612584719916
0.20783694957852994,0.24119643737687566,0.16461130565282642,0.02961318755241905,0.24508863444454246,0.03472585019142403
0.13069378761515818,0.10843312795110015,0.09323305139915236,0.018289503337563507,0.0821184738704453,0.006026303268416387
0.2881723905488889,0.2741631228375344,0.16538289432595824,0.031217588013783115,0.26973869313584903,0.04402219110400037
0.00824391023562233,0.0010650719735175106,0.0009804961310599743,0.01204584638391985,0.08948322996363345,0.008855970566738671
0.4359561914025772,0.433008268738697,0.3116636951571256,0.0876923096601903,0.37995379786862193,0.1004615396298651
0.1770768534272618,0.14489410810673686,0.10966301970420687,0.034511152287682506,0.20394489689255355,0.025430442532362502
0.11553600500423833,0.0988908069306934,0.07020352472381687,0.0182795467324896,0.1638948521693368,0.02184340476305389
0.271799426053675,0.26997914700188463,0.1705306447659159,0.033866364381844864,0.289719865943994,0.053406199400683536
0.2491718791784151,0.23467648169124036,0.16147273636818407,0.033367711467436015,0.25185257029195746,0.040928931227603486
0.22663378252467342,0.18834250053855658,0.13895098737816705,0.03814566690849211,0.22991081519429918,0.03487798979791987
0.35260784072431495,0.28066944449650405,0.19533419059365248,0.049211671386679125,0.33946512961042363,0.06215153753822934
0.2692774653524885,0.26719236871321156,0.18719512549266554,0.03126158032637616,0.26443527028686875,0.035709444137958485
0.26933967855692104,0.24383786728333945,0.16653026513256627,0.03189457050850673,0.27191007744106166,0.03692880798228397
0.23480848147374825,0.21691726104653106,0.1335607803901951,0.026019617004838225,0.166506462723021,0.015249093150070286
0.1410473966959183,0.13676338770939578,0.0776968484242121,0.014129678779214108,0.18990252989129977,0.022537082681566494
0.014110239380153532,0.024714873375151623,0.023210605302651326,0.008935111597083547,0.05318379432252492,0.003688185748301861
0.17684356604785612,0.16483557640769966,0.11315157578789393,0.017853040639034503,0.20254341422207975,0.017884873603462074
0.12720459262144668,0.1260196515501698,0.07416008004002,0.010436969030721374,0.12976877830899433,0.010876844808596476
0.2564746608511441,0.24914357069319412,0.1848140082449059,0.02662327405339006,0.2350484132270502,0.030824611255129634
0.24136324538924225,0.2500482961079796,0.16595654408713834,0.025564631125491562,0.2724351637143069,0.040713884998260716
0.1535688551458269,0.10796051341688019,0.08943471540173635,0.029831731942573242,0.18083985168687458,0.02038453635792732
0.18912606530634862,0.12054121521175556,0.07000781656715666,0.02890541954182164,0.1926321235665149,0.022065770784208818
0.33424463397321813,0.3287899450045916,0.20557531036178406,0.037270113802982514,0.30026191932631874,0.04659099332648502
0.040648238676502,0.008762586424214397,0.029545270147180384,0.02863938585297388,0.1294082362346069,0.02302375055776358
0.05816379244222199,0.11564949987832605,0.08312656328164082,0.023916005006052416,0.14907391268347212,0.030393579267869484
0.053211941798646654,0.013467746368154428,0.004748346509675264,0.011040619715645732,0.04815525584150295,0.0023932223741753257
0.10353257992735398,0.08915536192259851,0.061965653232397014,0.021020032118503913,0.13786082092928093,0.017371816954165873
0.16594746604628766,0.15765175114337257,0.09314874970573753,0.015476673748498848,0.19467473976199645,0.024873984644478465
0.3689502178808309,0.39005204253398995,0.2781278626613468,0.06258834647459517,0.39597109174349604,0.11402968792625827
0.11251136234713024,0.06834702877608534,0.05878162455647456,0.029770501689244885,0.10325000958290405,0.007605145191490366
0.18011895469213854,0.12278792161960377,0.07390442356473823,0.031577477595319266,0.18991689724905247,0.03567173806266388
0.2935573454576431,0.3042339372924027,0.20259433886194378,0.03577152323424607,0.2843499520636697,0.04534875613293499
0.23095679978628295,0.22770281332825418,0.13263331665832917,0.030698972663164018,0.2817480533904547,0.045981392126193905
0.13279815581643536,0.09621885833225469,0.0713091533517142,0.028435845147563955,0.13254356038757054,0.013994167438162456
0.08479790057867477,0.040374948648914305,0.038391295463752355,0.019826838891678356,0.08357495239204503,0.007308950604081247
0.31131876685622184,0.30417083494089936,0.2191616446681881,0.03743413331079013,0.2970737025462834,0.04921620377869691
0.23976736205927454,0.2295122843152665,0.1572376188094047,0.03106149064100019,0.27682085694908015,0.03734611445299181
0.17284912849129122,0.14951002272188357,0.11143671835917958,0.03182968485633459,0.23264199810599082,0.03510138148197867
0.13322346634923996,0.1149573970114253,0.10399099549774887,0.017969808002789377,0.17786507621303072,0.017738465987581446
0.06527132400720435,0.042381317472739856,0.037833916958479236,0.010231015912076886,0.09519967245293544,0.009700872866479875
0.11259034839184814,0.08516284004331767,0.05401700850425213,0.012689084438411614,0.13104397980925891,0.009313918728543667
0.04279478702865626,0.0382060432175238,0.0151935967983992,0.009440870729112733,0.12225874009491172,0.010157792975730724
0.18609012433181243,0.19935056512480065,0.11977500579828694,0.021236998088645098,0.2256934827022679,0.034270620458374035
0.2563331007866101,0.25603755631424047,0.1546525109600049,0.025726127163068394,0.21000194949523304,0.017967527196531972
0.21052550283590094,0.16098244027785658,0.10729426621580229,0.039246852400233734,0.21561492662110165,0.02389035316518023
0.1435916825779274,0.10043755033143716,0.05905622401265726,0.02063726999325751,0.11242924109673433,0.010999142271673973
0.30239821713701076,0.2862583957782536,0.17577413892112556,0.035491218061631746,0.2809143988434123,0.04043823859419921
0.1210782131132197,0.09242754061685994,0.052125640152091916,0.02364787580808011,0.1500854224372135,0.02192427160775206
0.20562951927127196,0.24263118324534108,0.18165782891445723,0.02620743432157863,0.20204056659028127,0.02747901522039191
0.0866372453183617,0.07350799357417395,0.048387280909857514,0.015859860809605688,0.09311154428327842,0.008094987966163456
0.15582631019406748,0.14514897099725368,0.10278127606854257,0.02275988421001075,0.16205505565041847,0.02591343227808838
0.17791343038334034,0.1665417740067202,0.10424700960815357,0.017515365335850547,0.19773753649241865,0.026170795372868785
0.37214164888422896,0.38557211763696736,0.2815301155223828,0.07269993726360383,0.41860654537221437,0.14395685885647588
0.23129086916868383,0.18846470559384848,0.13226902458492418,0.03652663192820932,0.26986589259606675,0.0385160610458503
0.0933980413761515,0.04997795648854866,0.027153287354696746,0.02977257716092043,0.1693813167698011,0.03518774042756537
0.36118988738081725,0.3707396986234735,0.24771015620235226,0.04191044765268032,0.30104768285250316,0.05149740126857164
0.24960051155150553,0.2017066433350091,0.13217108554277138,0.0365204036946802,0.2423105902709845,0.027439137153403143
0.2366860382924563,0.18972596489886973,0.12885183136562942,0.036218919928019226,0.2362190751137212,0.03050927442037927
0.258152283278869,0.20902719575668266,0.15088250648475904,0.03531828059939705,0.22163872806710977,0.02836081402866291
0.33123197621756634,0.35469671120336516,0.23011181116435686,0.04205609943440371,0.3788767435311182,0.07942564718334325
0.16882155788814177,0.15664106847849624,0.12121860930465232,0.024923754821315737,0.1331715091688794,0.010365749391470967
