pearson,spearman,kendall,nmi,distance_corr,hsic
0.04141151632568656,0.02838854714527262,0.012460237883986864,0.02044773294806131,0.07864406042364784,0.005200325101402088
0.040984560517371434,0.05406866267548804,0.025599778319069715,0.03175215164335566,0.16295515209505773,0.0356337044401641
0.2310988076569556,0.2375026994715227,0.16014690227539438,0.02563820975218205,0.23641462057911855,0.03220462607755796
0.30079479259516934,0.2817621913702269,0.20586693346673335,0.031957000239977655,0.27869958017436064,0.03829261591463712
0.13002297801447205,0.11582163347049292,0.05964570287614678,0.02221712186928626,0.16719402129170438,0.020467511939940477
0.009409802317154438,0.057572935944569935,0.05764840199944463,0.027529619497334134,0.14883292668925502,0.02942633421329066
0.1530048572417827,0.15168909522670182,0.0968582731306614,0.02315644759991091,0.18965901183697795,0.025518713031093845
0.20273286806909166,0.17604409767290075,0.12602201100550275,0.024003621424984432,0.248709704331139,0.04425063919878286
0.13910729266449376,0.12111786726956203,0.08679639819909954,0.0209047694799363,0.15313813863786632,0.016357658329440364
0.0823909163191282,0.08977071709495194,0.05302851425712856,0.013525233463479211,0.12735046587291193,0.015163520813162133
0.05923843736864968,0.05809020192509119,0.013394697348674335,0.008409791052902913,0.0807104807427382,0.005670315711781269
0.07489492844620699,0.06628408176261831,0.04800300150075037,0.01328310472392677,0.12748088382820177,0.010499098518662087
0.11594971130587567,0.08277182211918255,0.050398199099549776,0.009072388448049671,0.08469460979662699,0.004534075086176433
0.0168840011909121,0.05160906280220249,0.04416494264321449,0.017370591444109417,0.16172838969622239,0.027938105048559057
0.24691217888769768,0.2475188332041138,0.17774504738067065,0.023832012991045905,0.2009118187507863,0.0207083400834591
0.008432485514546508,0.015935319282224733,0.0012391353667600765,0.024265699920968605,0.09926525206284283,0.015599808151696511
0.14138357163958482,0.08790543588221444,0.048508418425232576,0.024026800534392243,0.2081818003814871,0.034528829044518705
0.16622267472256944,0.15725857138075044,0.10100416866605125,0.023971805370368325,0.1563510206402814,0.020603819475751777
0.0945856903224432,0.08808012790068921,0.04384614279059092,0.01666615370160426,0.08838890045340436,0.00813272360001778
0.17164003198037392,0.21359241977774088,0.12427666940387318,0.029650207620609523,0.25844894728637424,0.05062955297715583
0.11437520727116321,0.06505884108059884,0.06549240297356841,0.0200162694457459,0.07242890302516228,0.004329342084038155
0.04970949339490191,0.04934563280340126,0.024768989763311957,0.01746551348276533,0.11545040924372997,0.019649389455229555
0.04213920246931848,0.013414069620756199,0.0002771402329628703,0.010009429042739588,0.0650891320186885,0.005015002773648264
0.43765484331345583,0.4410869386799314,0.3150311856690917,0.0698732196287757,0.39485561543721953,0.1029067575346917
0.11906155840163932,0.08540830018294164,0.0822271288493614,0.02274833874991348,0.20847026759176807,0.02744450127868275
0.20297354495336392,0.17575009522389598,0.13488547450922697,0.02508380433258481,0.1599876835550098,0.01446680237893306
0.06366511172117184,0.03739150541188729,0.040907703837537085,0.03041439600553706,0.15390445193920965,0.02907628770957458
0.0869982266646031,0.02937981109338309,0.01257728864432216,0.030012384359258307,0.13909084618270046,0.02163057951291181
0.10678295255751909,0.04313577167689555,0.03398950149629624,0.02565649717124772,0.13181930141233542,0.018400540101330645
0.14210775421787217,0.1254866347029925,0.10101812040199637,0.021411977921359474,0.15737114079207373,0.016395324678986124
0.27047952373213807,0.2526185241958392,0.17140355774215896,0.030900255864136666,0.31399583181314905,0.0512549251685227
0.055697723380621206,0.07112409030303271,0.051473249493060515,0.02265290982213549,0.11465995014808253,0.01973311908921047
0.02341500361596063,0.028624334585013574,0.02536968484242121,0.02715920634877916,0.12972533066306394,0.02199562972351191
0.12002324885478118,0.13052002240918328,0.07145472736368184,0.01722783729865634,0.16833712215285201,0.016015904825506293
0.05938276416968386,0.06774836919007944,0.037506753376688344,0.010611824407142941,0.10646447666899234,0.01170163795586419
0.20186516425845275,0.19889937622401077,0.13418609304652324,0.019038655668533636,0.17522307057768707,0.01913131981686661
0.18702604358010874,0.17992901904713648,0.11297548774387192,0.013235510806126718,0.17224318294851257,0.021051067727027816
0.17674195511495938,0.1818928107590592,0.12406570797500881,0.020400743933282766,0.1688677301782953,0.016436163962766127
0.16377232531980118,0.16999919606971894,0.09437514295463355,0.01819448594834941,0.24658233707080673,0.02996056232450967
0.038933607445585584,0.01743139320524451,0.011325352377430592,0.020449155247799118,0.08446352147227315,0.01029571177911183
