pearson,spearman,kendall,nmi,distance_corr,hsic
0.017308769326903367,0.009858029191386888,0.0012141565561663837,0.01834703305647491,0.11374318791793292,0.018216699648286074
0.035208541974481145,0.034164312883884836,0.019633450589824138,0.013299307494454298,0.07187579568904591,0.006601212545816229
0.02961494146551006,0.021037994056909343,0.008507747337332252,0.01414320039647264,0.08353613112468201,0.00803324486477809
0.008105341224955074,0.014967859074971928,0.0005262631315657829,0.01849546158207217,0.11758800023135399,0.020470124878286044
0.16508288194552143,0.15956029267771102,0.11067424201481632,0.019437571730753674,0.11669295188206674,0.009799782763228508
0.12181683143499257,0.15633302283802636,0.09144726199891072,0.020290452410528417,0.1541349306635743,0.016980908030166896
0.06813025144666869,0.06850652612125696,0.03689726067502246,0.014148856150936792,0.08122306509282141,0.006811166440981941
0.35122533707817,0.30469246774741043,0.1867983991995998,0.03738805127191581,0.34221453769767024,0.06422266213861656
0.19255734976537042,0.21200970202892166,0.13579089544772385,0.021237775315576576,0.14262943875971124,0.016087217497931038
0.24680691383271933,0.1985570327647484,0.11894047023511754,0.021605753488726887,0.2636558099383543,0.035730677641918764
0.03359996688172981,0.03314254253009249,0.018328164082041017,0.008996788681197514,0.07100395074913672,0.00593177158181297
0.034323297696991155,0.02089514396139785,0.028085042521260626,0.010212884927642456,0.08742278272550193,0.010367271859042258
0.05942297441005347,0.03177456483072254,0.013133069818176954,0.009511771991421553,0.10847619191323862,0.008837557033979253
0.03537201329899,0.030865297427551383,0.02147513863500853,0.009110413112036253,0.12396722099568616,0.009416848530603726
0.021205421399687056,0.024904625415543186,0.02216224593596621,0.01141872500237582,0.06900371366540324,0.007190441328521505
0.05043867127869366,0.05633009663354759,0.06558112672806307,0.014440493892768712,0.0754133543289377,0.00868687317406273
0.1856931363988587,0.23544358313906272,0.15235883607400513,0.02373862162519133,0.17249644911188178,0.02021749812517614
0.2757967707605339,0.27528698417700875,0.19054987139627988,0.03046891315143464,0.27727323347818256,0.03483560680600573
0.21290307944975914,0.19161352840675466,0.11488019168046461,0.016874869419386485,0.13190765133105067,0.010065427343720082
0.10047858808533232,0.07647079163223698,0.055806903451725856,0.013487979046914018,0.11901284072931957,0.011996281839837319
0.07458640682512838,0.06193453695255574,0.05160480972606554,0.015519777904188195,0.0890676979457038,0.008734325142727453
0.06499043483222522,0.042025121207141504,0.038743036176342,0.013674964929516305,0.09447428693076215,0.007303451700261994
0.0095339689517521,0.002719227424134581,0.016269232231802287,0.008458453706229047,0.05668576755544553,0.004767888992773951
0.1407265321763516,0.13691672611594494,0.10380183782184246,0.01706350492279895,0.16610412020734633,0.022945794538786632
0.023425100801813727,0.033984250351878735,0.02635280300792632,0.014464664953895662,0.06703599153520043,0.004332641972880325
0.1217689992047861,0.13407157288376736,0.09335956161856768,0.020330053858119004,0.09256196367719857,0.01718560888124554
0.08655714732522761,0.09468268840130707,0.08054370187643141,0.01927107317263987,0.12750010983401916,0.014126050745492853
0.11312018475031711,0.1292661040241056,0.08537268634317158,0.019432783752488365,0.14143314423605846,0.017414745878697496
0.1289950018623404,0.11367069746495169,0.06944897613411394,0.019313681967447385,0.1064117818922958,0.0078107750170697725
0.05158095345933058,0.037094639615018445,0.02561029818318925,0.016092233004316114,0.09254572727247211,0.011455194932908001
0.14208974696868337,0.16043852553746069,0.08932643402902211,0.026164776102151243,0.16707209175960538,0.020737932497433487
0.05446478163639561,0.0959146111334872,0.07434917458729365,0.021803513787657613,0.1404895921951743,0.02924369265114257
0.015418341407297939,0.029452948263738822,0.02875337668834417,0.012707262548805394,0.07495835184948361,0.007821018821981857
0.044163896282252764,0.04905817353487119,0.02078039019509755,0.011194706993001475,0.07308386539650126,0.009854012155136685
0.10293612618144382,0.09590798525589399,0.050576288144072036,0.011406267117714376,0.07279462592200552,0.005406252340573494
0.12258316270387035,0.1035789770578747,0.0592176088044022,0.011770366749643863,0.07687853420852861,0.004272194841735777
0.03136285114947009,0.011247218070543512,0.019577788894447223,0.008448603344121805,0.078154011072418,0.005036913939497819
0.002094401398570253,0.0007124475656793368,0.013644659270518819,0.01026664793848363,0.0629012383019053,0.004294715355120541
0.012560963227129017,0.005069779708018289,0.001491946727946399,0.010299105888470233,0.08571615573071151,0.010268442444428866
0.017563722991148892,0.021853784713785677,0.013528994491994949,0.021324354267266993,0.10692096772213694,0.01700600976739364
0.1559131292154303,0.16854110486783486,0.11461295549081812,0.01857382502624926,0.16106003303189279,0.014358399670692945
0.2867546318435466,0.2723853968276398,0.16054080233769144,0.03240381557063046,0.30659659783754506,0.05008693630530543
0.06504178063319273,0.0788557084815883,0.05370050109955766,0.017200154213913795,0.14125694116473214,0.023123847686348724
0.16653852907931155,0.14762062501546294,0.10398699349674838,0.01880403223822014,0.1448879646599649,0.014492548563051945
0.1121544244237338,0.10927627470925885,0.08515390099165247,0.02135626623067394,0.14725336106211834,0.014316685406063559
0.03958981871547927,0.026684857418121453,0.011386727523980166,0.016281325153729948,0.09702434368120674,0.014039570271345234
0.037964998902935955,0.03981778199843308,0.015248234667436002,0.010646360623890946,0.12052286351921623,0.012446819990433861
0.11921250920607507,0.1076968765678342,0.054255128823479985,0.01766475973197284,0.19821338835222965,0.0377033679828411
0.1947403828285076,0.21678714881766953,0.14246564662079753,0.022411824906366014,0.21125805489969463,0.029632334208720218
0.008206020546566337,0.03236449108393198,0.033023509737679015,0.017925790238094166,0.06741436771771867,0.007277148100889995
0.06201104070846279,0.06420437175705573,0.04362619078761802,0.015732201690255986,0.11591371445382478,0.00856447818770909
0.12042238625477343,0.14360288506068836,0.09658629314657327,0.016603658465260702,0.10820016885669922,0.006261042358948482
0.07818896625009562,0.07744136266049197,0.03943785490511825,0.021915375253098113,0.07967795428048681,0.007265418833491436
0.06322230710513335,0.0664940399179243,0.03437733706359829,0.01316808537132596,0.09766788374718105,0.007770616021344015
0.04614493790092542,0.06646479569983192,0.03187793913750332,0.02260416914220056,0.1292631827721582,0.014347011211548927
0.08900555692571954,0.13668686192134782,0.09046823411705852,0.021738828911566043,0.11098404717845742,0.014598312634266506
0.24617143527429033,0.23701637108357554,0.1591771283584663,0.03133721444133926,0.17686353332371282,0.02006660686296793
0.006386644534625489,0.007085376494608625,0.020357178589294644,0.009681110180152672,0.05608220460499015,0.00359282083181511
0.0037790722557761967,0.018399552354724527,0.012035017508754376,0.008262708358628433,0.05960113594696494,0.004738640723191064
0.0488635944330456,0.05268427017536076,0.04807003501750875,0.010571201346624908,0.0985814297040297,0.009418681951475967
0.08953491425003161,0.07469315051873593,0.04605402701350675,0.010153355504516999,0.10904633284321226,0.004722264103013486
0.03792846849296524,0.03529424850802356,0.0126315617031396,0.010591325721519348,0.06407732677129693,0.0040117521470624746
0.11761794526392934,0.10798742730312252,0.0794466517980376,0.012350830268604172,0.1658599808478628,0.018281669961922233
0.0070292939424253425,0.0012214935824390158,0.0036073749338257728,0.01810840527486557,0.1304475977256648,0.02737761621253691
0.15309694282524286,0.18562155939204864,0.11811094724453301,0.019952002629556962,0.13249204483805738,0.011080632733080157
0.021205434156254744,0.01736757009480795,0.001715889689097581,0.015288365747501082,0.06831968556741151,0.008505276729568115
0.14918847026717305,0.15377953590157428,0.1000840563677294,0.015533943552593014,0.18467649970854297,0.018784903340469505
0.07708057457051384,0.044717999084736816,0.012418209104552276,0.013330124917871347,0.06900073765661563,0.0038015608193725904
0.040066217071618816,0.07086894185729684,0.05164851199492322,0.012762630981005914,0.07537158826677554,0.005836189755063914
0.07652430857804683,0.07593827388121634,0.04035983126528381,0.01494769143978725,0.12250337818015578,0.013030020129787236
0.047505798309022344,0.05003125396208056,0.04703691827464273,0.010522179691918425,0.06972065237099287,0.006770632801478938
0.10760921156100824,0.10878341238384638,0.0763047981369524,0.017138303520403735,0.14989028413136887,0.01556558826862692
0.005981231642691723,0.02523318904036214,0.013433764319215452,0.014647686092366307,0.05818178062924841,0.003746200439991034
0.30304262057093523,0.252176342085404,0.1800599191041338,0.028364087355459602,0.2795297808708742,0.03688583455368013
0.10795991283553787,0.1066689454751066,0.07381581853626301,0.020130399940905572,0.1431619172683251,0.015336672562676583
0.18461021420324203,0.1972977302687522,0.1273736868434217,0.02182802714515258,0.15178736483017877,0.016399722783859132
0.1080090944641476,0.11844052785732316,0.08655016073964748,0.019030381831257704,0.13187510080918566,0.013963407385881395
0.16237204889949383,0.2206878324900003,0.15603331307804988,0.024139243733264665,0.19715319578900156,0.038883430918361196
0.04109523586378617,0.04208138389909429,0.0161283668944643,0.01611163647894538,0.07710983539145569,0.004363470210803839
0.17881422758904708,0.16679771624461778,0.1069184592296148,0.023764529772574806,0.18001196400420075,0.020441683087215435
