k,DGatingDNN,STG,LassoNet,XGBoost,Lasso,Pearson
1,0.18663144359971162,0.23110317634461475,0.23110317634461475,0.23110317634461475,0.23110317634461475,0.23110317634461475
3,0.21820667865962273,0.3132022162098954,0.284908663409835,0.27682391098789116,0.284908663409835,0.24891604646043153
9,0.40147977832928294,0.42977009114232667,0.3432942164524644,0.3599448405502512,0.3069636117997717,0.3041602016841749
18,0.4172514394074184,0.4568421021757245,0.4509925640129471,0.46026394848474994,0.3458582428709247,0.4146354671886118
23,0.4350167430616523,0.4225549565342599,0.4052516722973062,0.4309450720479697,0.37507556571974876,0.38926888695305617
34,0.42514508460645584,0.4485540924502397,0.43217208827129694,0.42923074240182124,0.4122266185260989,0.4505684252611555
