目标,中文名,达标水平,预算n,先达标的方法,方法,测试R2,全量R2,候选数,选中字段
bus_315_va_deg,节点315电压相角,95%,7,DGatingDNN,DGatingDNN,0.9585410030735877,0.9921932314191497,46,area_3_fuel_natural_gas_mw|area_1_fuel_wind_mw|area_2_fuel_natural_gas_mw|area_2_fuel_coal_mw|area_1_fuel_natural_gas_mw|area_3_fuel_solar_mw|area_1_fuel_nuclear_mw
bus_315_va_deg,节点315电压相角,95%,7,DGatingDNN,STG,0.9123979646274661,0.9921932314191497,46,area_1_fuel_wind_mw|area_1_fuel_coal_mw|system_losses_mw|area_1_fuel_hydro_mw|gen_fuel_nuclear_mw|area_2_fuel_coal_mw|gen_fuel_wind_mw
bus_315_va_deg,节点315电压相角,95%,7,DGatingDNN,LassoNet,0.9374778003478557,0.9921932314191497,46,gen_fuel_wind_mw|area_1_fuel_wind_mw|area_3_fuel_solar_mw|area_1_fuel_solar_mw|area_1_net_export_mw|area_2_fuel_coal_mw|area_1_fuel_natural_gas_mw
bus_315_va_deg,节点315电压相角,95%,7,DGatingDNN,XGBoost,0.9089820552740522,0.9921932314191497,46,area_1_fuel_wind_mw|area_1_fuel_solar_mw|area_3_fuel_solar_mw|gen_fuel_solar_mw|gen_fuel_wind_mw|area_3_fuel_coal_mw|system_losses_mw
bus_315_va_deg,节点315电压相角,95%,7,DGatingDNN,Lasso,0.934482400850167,0.9921932314191497,46,gen_fuel_wind_mw|area_1_fuel_wind_mw|area_1_fuel_natural_gas_mw|area_2_fuel_hydro_mw|area_2_fuel_natural_gas_mw|area_3_net_export_mw|area_3_fuel_solar_mw
bus_315_va_deg,节点315电压相角,95%,7,DGatingDNN,Pearson,0.879818509995017,0.9921932314191497,46,gen_fuel_wind_mw|area_1_fuel_wind_mw|area_3_fuel_wind_mw|area_2_net_export_mw|area_3_fuel_solar_mw|gen_fuel_solar_mw|area_1_fuel_solar_mw
bus_315_va_deg,节点315电压相角,97%,8,DGatingDNN,DGatingDNN,0.9755986251364568,0.9921932314191497,46,area_3_fuel_natural_gas_mw|area_1_fuel_wind_mw|area_2_fuel_natural_gas_mw|area_2_fuel_coal_mw|area_1_fuel_natural_gas_mw|area_3_fuel_solar_mw|area_1_fuel_nuclear_mw|area_1_fuel_hydro_mw
bus_315_va_deg,节点315电压相角,97%,8,DGatingDNN,STG,0.9563771414086741,0.9921932314191497,46,area_1_fuel_wind_mw|area_1_fuel_coal_mw|system_losses_mw|area_1_fuel_hydro_mw|gen_fuel_nuclear_mw|area_2_fuel_coal_mw|gen_fuel_wind_mw|area_1_fuel_solar_mw
bus_315_va_deg,节点315电压相角,97%,8,DGatingDNN,LassoNet,0.9411963938874338,0.9921932314191497,46,gen_fuel_wind_mw|area_1_fuel_wind_mw|area_3_fuel_solar_mw|area_1_fuel_solar_mw|area_1_net_export_mw|area_2_fuel_coal_mw|area_1_fuel_natural_gas_mw|area_3_net_export_mw
bus_315_va_deg,节点315电压相角,97%,8,DGatingDNN,XGBoost,0.9320359672278145,0.9921932314191497,46,area_1_fuel_wind_mw|area_1_fuel_solar_mw|area_3_fuel_solar_mw|gen_fuel_solar_mw|gen_fuel_wind_mw|area_3_fuel_coal_mw|system_losses_mw|area_2_fuel_coal_mw
bus_315_va_deg,节点315电压相角,97%,8,DGatingDNN,Lasso,0.9400895583053004,0.9921932314191497,46,gen_fuel_wind_mw|area_1_fuel_wind_mw|area_1_fuel_natural_gas_mw|area_2_fuel_hydro_mw|area_2_fuel_natural_gas_mw|area_3_net_export_mw|area_3_fuel_solar_mw|area_3_fuel_coal_mw
bus_315_va_deg,节点315电压相角,97%,8,DGatingDNN,Pearson,0.8973138597117286,0.9921932314191497,46,gen_fuel_wind_mw|area_1_fuel_wind_mw|area_3_fuel_wind_mw|area_2_net_export_mw|area_3_fuel_solar_mw|gen_fuel_solar_mw|area_1_fuel_solar_mw|area_1_net_export_mw
