area_3_load_actual_mw,area_1_load_day_ahead_mw,area_3_load_day_ahead_mw,system_losses_mw,area_1_net_export_mw,area_2_net_export_mw,area_3_net_export_mw,reserve_reg_up_mw,reserve_reg_down_mw,reserve_spin_r1_mw,reserve_spin_r3_mw,area_1_fuel_natural_gas_mw,area_1_fuel_hydro_mw,area_1_fuel_wind_mw,area_1_fuel_solar_mw,area_2_fuel_coal_mw,area_2_fuel_natural_gas_mw,area_2_fuel_hydro_mw,area_2_fuel_solar_mw,area_3_fuel_coal_mw,area_3_fuel_natural_gas_mw,area_3_fuel_hydro_mw,area_3_fuel_wind_mw,area_3_generation_mw,hour_of_day,day_of_week,month_of_year,is_weekend
-1.6380847,2.207165,-1.5169089,-1.2375673,-0.9792745,-1.2029227,-1.2024724,-1.3840703,-1.2259595,2.1377985,-1.630612,-1.5487278,1.9824212,2.2381294,2.2254999,-1.262272,-1.138809,-1.567913,-1.3568255,-1.4213905,-1.3036361,-1.3586106,-1.3959528,-1.615508,-1.5002836,-1.6311715,-1.5668976,-1.5524373
-1.65028,2.2142653,-1.529563,-1.2583433,-1.0114472,-1.2224525,-1.2234952,-1.4000888,-1.2462736,2.1471777,-1.6423222,-1.5614733,1.9986278,2.2381294,2.2254999,-1.2819867,-1.1643906,-1.5804293,-1.3732773,-1.4359971,-1.3210833,-1.3744626,-1.4106914,-1.6279757,-1.5139573,-1.6430788,-1.5796318,-1.5624979
-1.662353,2.2158773,-1.542127,-1.2779629,-1.0402229,-1.2421443,-1.2442734,-1.4154987,-1.2660018,2.144399,-1.6539547,-1.574101,2.007612,2.2730093,2.2254999,-1.3007488,-1.187739,-1.5928358,-1.3894049,-1.4504071,-1.3381553,-1.3904355,-1.425242,-1.6403098,-1.5265588,-1.6548921,-1.5931686,-1.5754246
-1.6743075,2.2182796,-1.5546007,-1.2974209,-1.0672705,-1.2605755,-1.264573,-1.4306515,-1.2848299,2.1443973,-1.6655104,-1.5866134,2.01195,2.2748191,2.2341337,-1.319011,-1.2100687,-1.6051351,-1.4052259,-1.4648567,-1.3541833,-1.4061198,-1.4396099,-1.6525152,-1.5403689,-1.6666135,-1.6055853,-1.5917766
-1.686147,2.2333534,-1.5674812,-1.3162613,-1.0925742,-1.2786576,-1.2836437,-1.4455591,-1.3034594,2.1635683,-1.6769897,-1.5990131,2.0248404,2.2907677,2.2352796,-1.3368077,-1.2318084,-1.6173283,-1.4207574,-1.478875,-1.3706251,-1.421604,-1.4531856,-1.6645955,-1.5536442,-1.6782435,-1.6178733,-1.6055046
-1.6978756,2.2333534,-1.579736,-1.3343959,-1.1177238,-1.2963446,-1.3022001,-1.4604921,-1.3206489,2.1739626,-1.6883922,-1.6113018,2.0277617,2.3067431,2.2462366,-1.3541865,-1.2526305,-1.6294179,-1.4343388,-1.4927185,-1.3865103,-1.4370458,-1.4672506,-1.6765554,-1.5666981,-1.6897843,-1.6300495,-1.6175686
-1.7094958,2.2333534,-1.5919019,-1.3518847,-1.142478,-1.3135189,-1.3202779,-1.4749217,-1.3384215,2.1736856,-1.6997193,-1.6234827,2.0339682,2.3067431,2.2699194,-1.370984,-1.2727643,-1.6414059,-1.4494548,-1.5063925,-1.401757,-1.4519093,-1.4811449,-1.6883988,-1.5798723,-1.7012373,-1.6421163,-1.6295403
-1.7210115,2.2333534,-1.603981,-1.368959,-1.1654065,-1.3308703,-1.3379109,-1.4891405,-1.3557624,2.1908329,-1.7134372,-1.635557,2.0343258,2.3067431,2.2707877,-1.3875804,-1.2927735,-1.6532942,-1.4643133,-1.519903,-1.4172792,-1.4668705,-1.4948738,-1.7001295,-1.5926135,-1.712604,-1.6540765,-1.6414194
-1.7324256,2.2340574,-1.6159736,-1.3849168,-1.1883783,-1.3476149,-1.3551284,-1.5031579,-1.3727003,2.1946795,-1.7252933,-1.6475277,2.0516539,2.3070347,2.2709155,-1.4038228,-1.3115906,-1.6650847,-1.4789276,-1.5332555,-1.432599,-1.4812484,-1.5084996,-1.7117506,-1.6052177,-1.7238859,-1.6659322,-1.6532085
-1.743741,2.2423642,-1.6278801,-1.401096,-1.2100353,-1.3638917,-1.3719575,-1.5169821,-1.3892623,2.2011628,-1.7360998,-1.6593968,2.056364,2.3070347,2.2708895,-1.4197322,-1.3299375,-1.6767792,-1.497215,-1.5464553,-1.4476553,-1.495415,-1.5219169,-1.723266,-1.6176898,-1.7350839,-1.6776861,-1.6649082
-1.7549604,2.2423642,-1.639701,-1.4171511,-1.2309643,-1.3798717,-1.3884231,-1.5306215,-1.4054717,2.205576,-1.7468551,-1.6711667,2.0774584,2.3070147,2.2708895,-1.4353292,-1.3483369,-1.6883799,-1.5109326,-1.559507,-1.4624618,-1.50938,-1.5351747,-1.7346787,-1.6300341,-1.7462002,-1.6893406,-1.6765192
-1.7660865,2.2412312,-1.6514373,-1.4328806,-1.2511106,-1.3955699,-1.4045476,-1.5440834,-1.4213505,2.2247274,-1.7575586,-1.6828392,2.0797372,2.30693,2.2725818,-1.450632,-1.3656924,-1.699888,-1.5244799,-1.5724154,-1.4770306,-1.5234253,-1.5482868,-1.7459915,-1.6422545,-1.757236,-1.7008976,-1.6880434
-1.7771219,2.24456,-1.6630892,-1.4483042,-1.2713221,-1.4110627,-1.4203514,-1.5573751,-1.4369184,2.2247274,-1.7682095,-1.6944159,2.080819,2.3333647,2.2725818,-1.4656856,-1.383317,-1.7113062,-1.5378623,-1.5851849,-1.4913734,-1.5369949,-1.5612577,-1.7572079,-1.6543546,-1.768193,-1.7123598,-1.699482
-1.788069,2.2567332,-1.6857446,-1.4636258,-1.2903845,-1.425908,-1.435853,-1.5705031,-1.4521939,2.2252104,-1.7788072,-1.7059,2.1115277,2.3390384,2.2725818,-1.4805169,-1.3993071,-1.7226359,-1.5510858,-1.5978199,-1.5055012,-1.5503851,-1.5740913,-1.7683296,-1.6723632,-1.7790716,-1.7237294,-1.7108363
-1.7989302,2.2567332,-1.6955827,-1.478475,-1.308896,-1.4405115,-1.4510701,-1.5834736,-1.4671936,2.225212,-1.7893515,-1.717292,2.1216354,2.3401847,2.2826955,-1.4944633,-1.4151229,-1.7338785,-1.5641562,-1.6103247,-1.5194234,-1.5636069,-1.5867914,-1.7793603,-1.6835936,-1.7898748,-1.7350082,-1.7221075
-1.8097074,2.2382069,-1.705455,-1.4930681,-1.3268019,-1.4552591,-1.4660182,-1.5946316,-1.4819322,2.225212,-1.799842,-1.728595,2.123761,2.3603885,2.287123,-1.5088426,-1.4342577,-1.7450361,-1.5770788,-1.622703,-1.5331496,-1.5766673,-1.5993624,-1.7903019,-1.6947294,-1.8006022,-1.7461983,-1.7332972
-1.820403,2.2382069,-1.7153537,-1.5071564,-1.34466,-1.4697809,-1.4807115,-1.6074188,-1.4964241,2.225212,-1.8102775,-1.7398107,2.1535923,2.3603885,2.3035188,-1.5229276,-1.4494275,-1.7561105,-1.5898582,-1.6349589,-1.5469816,-1.5895727,-1.6118078,-1.8047463,-1.7058078,-1.8112566,-1.7573019,-1.7444066
-1.8310192,2.240025,-1.7252756,-1.5213014,-1.3626553,-1.4838964,-1.4951634,-1.6200565,-1.5106822,2.2290432,-1.8206588,-1.7509407,2.154227,2.3603885,2.3035188,-1.5367981,-1.4643342,-1.7671032,-1.6024992,-1.6470954,-1.5603182,-1.6023287,-1.6242961,-1.8152012,-1.7168274,-1.821839,-1.7683209,-1.7554364
-1.8415576,2.242401,-1.735213,-1.5352274,-1.3793368,-1.498009,-1.5093868,-1.6325496,-1.5256814,2.2526398,-1.8309861,-1.7627878,2.1559305,2.363818,2.3070495,-1.5504647,-1.478992,-1.7780154,-1.6150067,-1.6589273,-1.5734838,-1.6149405,-1.6365279,-1.8255757,-1.7277887,-1.8323499,-1.7792569,-1.7663889
-1.85202,2.2438812,-1.7451637,-1.5489454,-1.3915949,-1.5119265,-1.5201608,-1.6449045,-1.5397043,2.2526462,-1.8412592,-1.7747622,2.1640675,2.363818,2.3071368,-1.5639374,-1.4934134,-1.7888495,-1.6273848,-1.6706859,-1.5864866,-1.627414,-1.6486019,-1.8358935,-1.7386899,-1.8427912,-1.7901123,-1.7772646
-1.8624085,2.2460275,-1.7551169,-1.5624658,-1.4097437,-1.5256537,-1.5341479,-1.6571258,-1.553226,2.2720783,-1.8514774,-1.7854894,2.1641688,2.3680317,2.317809,-1.5772254,-1.5076102,-1.7996064,-1.6396375,-1.6790103,-1.5993333,-1.6397538,-1.660565,-1.8461559,-1.7495317,-1.8531642,-1.8008878,-1.7880656
-1.8727251,2.2491677,-1.7650844,-1.5757978,-1.4257017,-1.539199,-1.54793,-1.6692185,-1.5665655,2.2859817,-1.8616413,-1.7961498,2.1657934,2.3817902,2.3462777,-1.5903367,-1.5215936,-1.810288,-1.6517687,-1.6900284,-1.6120297,-1.6519644,-1.6724195,-1.8563633,-1.7603137,-1.8634701,-1.8115858,-1.7987921
-1.8829708,2.2491682,-1.7750407,-1.5889499,-1.4400849,-1.5525696,-1.5615093,-1.6811873,-1.5797309,2.289072,-1.8717514,-1.8067442,2.174531,2.3817902,2.363339,-1.6032792,-1.5353733,-1.8208952,-1.6637821,-1.7018569,-1.6241698,-1.6640502,-1.6841689,-1.8665147,-1.7710354,-1.87371,-1.822208,-1.8094463
-1.8931472,2.2491682,-1.7849914,-1.6044573,-1.4552245,-1.5657724,-1.5748948,-1.6930361,-1.5927294,2.297099,-1.881808,-1.8172733,2.175855,2.3860917,2.363339,-1.6160605,-1.5489595,-1.8314303,-1.6756814,-1.7135665,-1.6366067,-1.6742224,-1.6958159,-1.8766112,-1.7816979,-1.8838854,-1.8327559,-1.8200293
-1.9032563,2.2657588,-1.7949392,-1.6170264,-1.4700998,-1.5788031,-1.5880964,-1.7047688,-1.6055678,2.2946842,-1.8918114,-1.8277371,2.1923363,2.3860917,2.363339,-1.6286869,-1.5623599,-1.8418941,-1.6874696,-1.7251619,-1.6489152,-1.6861911,-1.707363,-1.8866535,-1.7922993,-1.8939965,-1.8432306,-1.8305415
-1.9132993,2.2859645,-1.804873,-1.6360686,-1.4847245,-1.5916796,-1.601122,-1.7163898,-1.6182531,2.2946548,-1.901761,-1.838137,2.192516,2.3860917,2.363339,-1.641165,-1.5755836,-1.8522879,-1.6991504,-1.7366462,-1.6610918,-1.6980376,-1.718813,-1.8966417,-1.8028418,-1.904045,-1.8536344,-1.840985
-1.9232774,2.285978,-1.814792,-1.6484115,-1.5076256,-1.6044192,-1.61398,-1.7279024,-1.6307911,2.2973037,-1.911658,-1.848474,2.195506,2.3860917,2.363339,-1.6535008,-1.5886376,-1.8626131,-1.7107267,-1.7480239,-1.6731416,-1.709766,-1.7301676,-1.906576,-1.8133239,-1.9140326,-1.8639681,-1.8513606
-1.9331924,2.297991,-1.8246948,-1.6597447,-1.5205249,-1.617015,-1.6272948,-1.7393104,-1.6431874,2.2973037,-1.9215027,-1.8587492,2.195506,2.3860917,2.363339,-1.6656997,-1.6015291,-1.872871,-1.7222013,-1.7592983,-1.6850687,-1.7213801,-1.7414298,-1.9164566,-1.8237473,-1.9239591,-1.8742334,-1.8616697
-1.943046,2.298592,-1.8345762,-1.671021,-1.5333182,-1.6294723,-1.6397866,-1.7506164,-1.6554476,2.2973037,-1.9312954,-1.8683366,2.2180781,2.3860917,2.3678043,-1.6777672,-1.6142652,-1.8830632,-1.7335773,-1.7704728,-1.6968776,-1.7328838,-1.7526015,-1.9262843,-1.8341112,-1.9338267,-1.8844315,-1.8719133
-1.9528383,2.3198874,-1.8444359,-1.6822405,-1.5460073,-1.6417962,-1.6521362,-1.7618239,-1.6675764,2.2973037,-1.9410367,-1.878533,2.2222211,2.3860917,2.39439,-1.689708,-1.6268519,-1.8931905,-1.7448572,-1.7815503,-1.7085721,-1.744281,-1.7481446,-1.9360598,-1.844417,-1.9436357,-1.8945638,-1.8820921
-1.9625714,2.3259854,-1.8542728,-1.6934018,-1.5585933,-1.653991,-1.6653582,-1.772936,-1.6795791,2.2973037,-1.950727,-1.8886664,2.2222211,2.3860917,2.394564,-1.7015269,-1.6392946,-1.903254,-1.7560437,-1.7925338,-1.7201558,-1.7555752,-1.7585771,-1.9457834,-1.8546641,-1.9533879,-1.9046316,-1.8922075
-1.9722459,2.3268776,-1.864082,-1.704504,-1.5710768,-1.6660614,-1.678696,-1.783955,-1.6914599,2.3009877,-1.9603666,-1.8987379,2.2222211,2.3860917,2.394564,-1.7132277,-1.6515995,-1.9132555,-1.7671393,-1.8034263,-1.7324313,-1.7667694,-1.7692547,-1.9554555,-1.8648543,-1.9630826,-1.9146366,-1.9022611
-1.9818641,2.3268776,-1.8738638,-1.7155465,-1.583459,-1.6780111,-1.6904374,-1.7948843,-1.7032229,2.302089,-1.9699562,-1.9087479,2.2227836,2.3860917,2.4182982,-1.7248152,-1.6637716,-1.9231961,-1.7781457,-1.81423,-1.7437407,-1.7778668,-1.7798759,-1.9650768,-1.874986,-1.9727224,-1.9245791,-1.9122536
-1.9914252,2.3268776,-1.8836167,-1.7265292,-1.5957412,-1.6898445,-1.7020733,-1.8057258,-1.714872,2.3056867,-1.9794962,-1.9186976,2.2408605,2.3860917,2.4182982,-1.7362931,-1.6758155,-1.9330755,-1.789066,-1.8133681,-1.7549549,-1.7888701,-1.7904413,-1.9746478,-1.8850619,-1.9823079,-1.9344608,-1.9221855
-2.0009317,2.3269494,-1.8933387,-1.7374508,-1.6079245,-1.7015651,-1.7136072,-1.8154817,-1.7264115,2.3068619,-1.9889872,-1.9298116,2.2444518,2.3860917,2.4182982,-1.7476649,-1.6877359,-1.942897,-1.7999021,-1.8241384,-1.7660758,-1.7997828,-1.8009511,-1.9841689,-1.8950815,-1.9918399,-1.944283,-1.9320588
-2.0103858,2.3317986,-1.9030284,-1.7483125,-1.6200105,-1.7131766,-1.7250417,-1.8262256,-1.7378442,2.322383,-1.9984297,-1.9395527,2.2607152,2.3860917,2.4182982,-1.7589339,-1.699537,-1.9526594,-1.8106563,-1.8348361,-1.777107,-1.8106065,-1.8114039,-1.9936408,-1.9050447,-2.0013168,-1.954046,-1.9418736
-2.019784,2.3531704,-1.9126847,-1.7591125,-1.6320007,-1.7246822,-1.7363794,-1.8368833,-1.749174,2.322383,-2.0078242,-1.9492366,2.2607276,2.3860917,2.4182982,-1.7701035,-1.7112229,-1.9623654,-1.82133,-1.8454475,-1.78805,-1.8213444,-1.8218008,-2.003066,-1.9149532,-2.0107446,-1.9637519,-1.9516312
-2.0291321,2.3531728,-1.9223067,-1.7698517,-1.6438955,-1.7360852,-1.7476227,-1.847457,-1.760404,2.3440483,-2.0171714,-1.9588711,2.2607276,2.3860917,2.4182982,-1.7811764,-1.7227981,-1.9720155,-1.8319253,-1.8559755,-1.7989074,-1.831999,-1.8321421,-2.0124395,-1.9248075,-2.0201194,-1.9734014,-1.9613332
-2.038428,2.381333,-1.9318933,-1.7805308,-1.6556975,-1.7473886,-1.7587744,-1.8579494,-1.7715375,2.3684902,-2.0264697,-1.9684564,2.2668843,2.4198592,2.4182982,-1.7921566,-1.7342652,-1.9816097,-1.8424448,-1.8664224,-1.8096813,-1.8549306,-1.8424265,-2.0217671,-1.9346079,-2.0294461,-1.9829948,-1.9709789
-2.047675,2.3813632,-1.9414442,-1.7911481,-1.6674073,-1.758595,-1.7698369,-1.868363,-1.7825764,2.3684902,-2.035725,-1.9779929,2.282028,2.4200141,2.4182982,-1.8030454,-1.7456282,-1.9911501,-1.8528892,-1.8767909,-1.8203735,-1.8635335,-1.8526555,-2.0310485,-1.9443543,-2.0387216,-1.9925339,-1.9805704
-2.056871,2.3813632,-1.9509587,-1.8017054,-1.6790271,-1.7697079,-1.7808119,-1.8786999,-1.7935246,2.3684902,-2.0449307,-1.9874812,2.300955,2.4200141,2.4182982,-1.8138466,-1.7568904,-2.0006373,-1.8632606,-1.8870821,-1.8309866,-1.8721886,-1.8628296,-2.0402808,-1.9540483,-2.047949,-2.0020206,-1.9901086
-2.0660212,2.3813632,-1.9604365,-1.8122022,-1.6926628,-1.780729,-1.7917019,-1.888962,-1.8043844,2.3668497,-2.0540924,-1.9969219,2.301316,2.4200141,2.4182982,-1.8266329,-1.7680548,-2.0100703,-1.8735613,-1.8972994,-1.8415227,-1.88089,-1.8729478,-2.0494704,-1.9636903,-2.0571296,-2.0114522,-1.9995942
-2.0751197,2.3813632,-1.969877,-1.8226389,-1.7039309,-1.7916615,-1.8025093,-1.8991511,-1.8151577,2.3666203,-2.063212,-2.0063148,2.3245387,2.4200141,2.4182982,-1.8370854,-1.7791241,-2.0194552,-1.883792,-1.9074442,-1.8519824,-1.8896317,-1.8830111,-2.0586123,-1.9732808,-2.0662603,-2.0208337,-2.0090272
-2.084175,2.3813632,-1.9792783,-1.8330165,-1.7151173,-1.8025076,-1.8072503,-1.9092696,-1.8258473,2.3666203,-2.0722828,-2.0156612,2.3245387,2.4200141,2.4182982,-1.8474708,-1.7901015,-2.0287867,-1.8939545,-1.917518,-1.8623688,-1.8984092,-1.8930203,-2.067709,-1.9828205,-2.0753481,-2.0301633,-2.018411
-2.093182,2.3945363,-1.9886417,-1.8433343,-1.7262322,-1.8132695,-1.818154,-1.9193188,-1.836455,2.362188,-2.0813112,-2.0249598,2.328999,2.4200141,2.4182982,-1.8577902,-1.800989,-2.0380714,-1.9040502,-1.9275234,-1.8726835,-1.9072177,-1.9029756,-2.0767639,-1.9923099,-2.0843866,-2.039444,-2.0277421
-2.1021435,2.3945363,-1.9979672,-1.8535938,-1.7372763,-1.8239495,-1.828962,-1.9293005,-1.8469836,2.362188,-2.0902984,-2.0342157,2.328999,2.4200141,2.4463744,-1.8680451,-1.8117899,-2.0473037,-1.9140807,-1.9374617,-1.8829271,-1.916052,-1.9128772,-2.085774,-2.0017488,-2.093381,-2.0486739,-2.037027
-2.111063,2.3945363,-2.007252,-1.8637947,-1.7482501,-1.8345498,-1.8396771,-1.9392165,-1.8574353,2.362188,-2.0992417,-2.043423,2.352952,2.4235692,2.446394,-1.8782365,-1.8225062,-2.056492,-1.9240474,-1.9473346,-1.8931019,-1.9249074,-1.9227252,-2.094739,-2.0111413,-2.1023333,-2.0578582,-2.0462592
-2.119936,2.3945363,-2.0165012,-1.8739381,-1.7591541,-1.8450719,-1.8503028,-1.9490683,-1.8678108,2.3869402,-2.1081405,-2.0525856,2.3541687,2.4245954,2.446394,-1.8883646,-1.8331404,-2.065628,-1.9339517,-1.9571433,-1.9032094,-1.933782,-1.9325206,-2.1036632,-2.0204825,-2.111239,-2.0669906,-2.0554478
-2.1287649,2.4174738,-2.0257075,-1.8840243,-1.7699888,-1.8555181,-1.8608415,-1.9588574,-1.8781134,2.3875203,-2.1169991,-2.0617065,2.3588266,2.424599,2.446394,-1.8984311,-1.8436944,-2.0747201,-1.9437943,-1.9668897,-1.9132513,-1.9426721,-1.942264,-2.112547,-2.0297773,-2.1201012,-2.0760798,-2.064585
-2.1375532,2.4206839,-2.0348754,-1.8940532,-1.7807548,-1.86589,-1.871296,-1.9685843,-1.8883445,2.3915532,-2.125818,-2.0707805,2.3617427,2.424599,2.4524808,-1.9084375,-1.8541702,-2.083767,-1.9535768,-1.9765759,-1.9232281,-1.9515694,-1.9519557,-2.121386,-2.039026,-2.1289227,-2.085121,-2.0736778
-2.146301,2.4206839,-2.044005,-1.9040269,-1.7914529,-1.87619,-1.8816689,-1.9782519,-1.8985053,2.3915532,-2.1345968,-2.0798109,2.3617427,2.4548073,2.4524808,-1.9183831,-1.8645706,-2.092765,-1.9633005,-1.9862014,-1.9331421,-1.960478,-1.9615963,-2.1301835,-2.0482252,-2.137704,-2.094116,-2.0827265
-2.1550035,2.4206839,-2.053096,-1.9139448,-1.802084,-1.8864192,-1.891963,-1.9878603,-1.9085977,2.3915532,-2.1433313,-2.0888002,2.3617427,2.46316,2.4524808,-1.9282709,-1.874896,-2.1017213,-1.9729666,-1.9957697,-1.9429945,-1.9693865,-1.9711862,-2.1389415,-2.0573816,-2.1464396,-2.103069,-2.0917258
-2.1636655,2.4313993,-2.062149,-1.9238074,-1.8126485,-1.8965789,-1.9021808,-1.997412,-1.9186234,2.3915532,-2.152027,-2.0977483,2.3676286,2.4633603,2.4557216,-1.9380997,-1.8851496,-2.1106343,-1.9825754,-2.0052798,-1.952786,-1.978295,-1.980726,-2.1476605,-2.066491,-2.155135,-2.1119754,-2.1006835
-2.1722884,2.4313993,-2.0711637,-1.933616,-1.8231475,-1.9066714,-1.9123236,-2.0069077,-1.9285835,2.3915532,-2.160684,-2.1066499,2.3676422,2.491312,2.4560788,-1.9478723,-1.8953327,-2.1195002,-1.9921291,-2.0147364,-1.9625182,-1.9872035,-1.9902164,-2.1563406,-2.0755544,-2.1637912,-2.120838,-2.1095996
-2.1808724,2.4313993,-2.0801365,-1.9433712,-1.8335816,-1.9166977,-1.922394,-2.016346,-1.9384799,2.406371,-2.169303,-2.1155114,2.3676422,2.5024097,2.4575384,-1.9575891,-1.9054468,-2.1283252,-2.0016284,-2.0241349,-1.972192,-1.9961088,-1.9996579,-2.1649792,-2.0845761,-2.1724086,-2.1296594,-2.118467
-2.189418,2.4313993,-2.0890706,-1.9530736,-1.8439518,-1.9266592,-1.9323944,-2.0257332,-1.9483142,2.4390028,-2.1778839,-2.1243331,2.3954313,2.5024097,2.4575384,-1.9672501,-1.9154935,-2.13711,-2.0110734,-2.0334818,-1.9818096,-2.005005,-2.0090518,-2.173578,-2.0935538,-2.1809874,-2.1384404,-2.127294
-2.1979237,2.4313993,-2.0979667,-1.9627236,-1.8542591,-1.9365578,-1.9423261,-2.0350645,-1.9580874,2.4390125,-2.186427,-2.1331155,2.3955941,2.5024097,2.4575384,-1.9768571,-1.9254744,-2.1458523,-2.020467,-2.0427763,-1.9913701,-2.0138798,-2.0183966,-2.1821392,-2.1024857,-2.1895256,-2.1471753,-2.1360807
-2.2063894,2.4601285,-2.106825,-1.9723216,-1.8645039,-1.9463948,-1.952191,-2.044346,-1.9678001,2.4390125,-2.1949306,-2.141856,2.3955941,2.5024097,2.4575384,-1.9864107,-1.9353911,-2.154551,-2.0298066,-2.0520182,-2.0008762,-2.0227547,-2.0276937,-2.1906629,-2.111377,-2.1980245,-2.1558702,-2.1448274
-2.214818,2.4602091,-2.1156461,-1.9818685,-1.8746868,-1.9561706,-1.9619908,-2.0535753,-1.977455,2.441129,-2.2033963,-2.1505551,2.398483,2.5024097,2.4575384,-1.995912,-1.9452451,-2.1632106,-2.0390983,-2.0612109,-2.0103297,-2.0316186,-2.0369477,-2.1991494,-2.1202278,-2.206486,-2.1645257,-2.1535282
-2.2232099,2.4624941,-2.1244295,-1.991365,-1.88481,-1.9658874,-1.9717276,-2.062756,-1.9870521,2.4411433,-2.2118258,-2.159216,2.3985255,2.5093703,2.4575384,-2.005362,-1.9550371,-2.1718311,-2.048337,-2.070353,-2.0197277,-2.0404599,-2.0461497,-2.2075992,-2.1290355,-2.2149107,-2.1731424,-2.16219
-2.2315652,2.4624941,-2.1331756,-2.00081,-1.8948722,-1.9755456,-1.9814019,-2.0718856,-1.9965928,2.4411433,-2.2202191,-2.1678386,2.3985255,2.534638,2.4575384,-2.0147595,-1.9647691,-2.1804132,-2.057529,-2.0794468,-2.0290754,-2.0492923,-2.0553095,-2.2160125,-2.1378005,-2.2232988,-2.1817205,-2.170813
-2.2398846,2.4624941,-2.1418836,-2.010207,-1.9048762,-1.9851476,-1.9910159,-2.0809705,-2.0060782,2.4411433,-2.2285767,-2.1764235,2.3997614,2.534638,2.4575384,-2.0241084,-1.9744421,-2.188957,-2.0666714,-2.0884943,-2.038371,-2.0581,-2.064426,-2.2243898,-2.146526,-2.2316506,-2.1902568,-2.1793976
-2.2481682,2.4624941,-2.1505525,-2.019557,-1.9148211,-1.9946929,-2.00057,-2.0900033,-2.0155091,2.4411433,-2.2368987,-2.1849709,2.4009438,2.534638,2.4575384,-2.0334058,-1.9840574,-2.1974595,-2.075766,-2.0974917,-2.0476177,-2.0668907,-2.0734932,-2.232731,-2.1552129,-2.2399664,-2.1987545,-2.187944
-2.2564163,2.4624941,-2.159185,-2.0288563,-1.9247097,-2.004186,-2.0100672,-2.098993,-2.0248876,2.4411433,-2.2451856,-2.193481,2.4032462,2.555709,2.4575384,-2.0426579,-1.9936157,-2.205924,-2.0848174,-2.1064465,-2.0568135,-2.0756648,-2.082519,-2.241037,-2.1638608,-2.2482467,-2.2072148,-2.196452
-2.2646294,2.4624941,-2.167781,-2.0381122,-1.934541,-2.0136201,-2.0195072,-2.1079364,-2.0342147,2.4679637,-2.2534375,-2.2019527,2.410305,2.555709,2.4575384,-2.0518575,-2.0031173,-2.2143517,-2.0938175,-2.115354,-2.0659635,-2.084408,-2.0915036,-2.2493072,-2.1724694,-2.2564917,-2.2156382,-2.2049193
-2.2728076,2.4633818,-2.176341,-2.0473173,-1.9443165,-2.0230055,-2.0288944,-2.1168327,-2.043489,2.469643,-2.2616549,-2.2103865,2.4107978,2.555709,2.4575384,-2.061014,-2.0125663,-2.2227426,-2.1027753,-2.124216,-2.075062,-2.0931337,-2.1004417,-2.257542,-2.1810367,-2.2647018,-2.2240248,-2.2133498
-2.2809515,2.4633818,-2.1848652,-2.056478,-1.9540374,-2.0323362,-2.038225,-2.1256874,-2.0798852,2.469643,-2.269838,-2.2187843,2.4200304,2.555709,2.4575384,-2.070121,-2.0219617,-2.2310972,-2.1116908,-2.1330366,-2.0841174,-2.1018388,-2.1093378,-2.2657423,-2.1895666,-2.2728775,-2.2323751,-2.2217438
-2.2890613,2.4633818,-2.1933537,-2.0655956,-1.9637045,-2.041618,-2.047504,-2.1344988,-2.0819314,2.469643,-2.2779875,-2.2271464,2.4200382,2.555709,2.4575384,-2.0791826,-2.0313036,-2.239416,-2.1205573,-2.1418142,-2.0931242,-2.110512,-2.1181936,-2.2739089,-2.1980593,-2.2810187,-2.2406895,-2.2301016
-2.2971373,2.4633818,-2.2018065,-2.0746632,-1.9733173,-2.050848,-2.0567312,-2.143264,-2.0840597,2.469643,-2.286103,-2.235473,2.4200382,2.555709,2.4575384,-2.088202,-2.0405962,-2.247699,-2.129383,-2.150546,-2.1020856,-2.1191611,-2.1270094,-2.2820418,-2.206515,-2.2891262,-2.2489681,-2.2384233
-2.3051798,2.4633818,-2.2102244,-2.083689,-1.9828775,-2.0600317,-2.065907,-2.1519887,-2.0863006,2.4836795,-2.2941854,-2.2437644,2.4200382,2.555709,2.4575384,-2.097173,-2.0498357,-2.2559469,-2.138168,-2.1592376,-2.111005,-2.1277864,-2.1357818,-2.2901413,-2.2149343,-2.2972,-2.2572114,-2.2467096
-2.3131893,2.4633818,-2.2186072,-2.0926733,-1.9923861,-2.069163,-2.0750337,-2.1606734,-2.0886617,2.4865172,-2.3022346,-2.252021,2.4393804,2.555709,2.4575384,-2.1061008,-2.059028,-2.2641597,-2.1469102,-2.1678894,-2.119878,-2.1363864,-2.144513,-2.2982078,-2.2233171,-2.3052406,-2.2654197,-2.2549605
-2.321166,2.4633818,-2.2269552,-2.1016104,-2.0018454,-2.0782511,-2.0841115,-2.1693177,-2.0911434,2.4865172,-2.3102512,-2.2602434,2.4393804,2.555709,2.488817,-2.1149874,-2.0681698,-2.272338,-2.1556087,-2.1765018,-2.128707,-2.1449587,-2.1532052,-2.3062415,-2.2316642,-2.3132482,-2.2735934,-2.2631767
-2.3291104,2.4633818,-2.2352688,-2.1105056,-2.0112503,-2.0872886,-2.09314,-2.1779177,-2.0937502,2.4860783,-2.3182354,-2.2684314,2.4393804,2.555709,2.488817,-2.1238308,-2.077264,-2.2804818,-2.1642675,-2.1850708,-2.1374953,-2.1534991,-2.1618588,-2.3142424,-2.2399755,-2.321223,-2.2817328,-2.2713583
