epoch,train_loss,train_r2,test_loss,test_r2,train_total_loss,train_mse_loss,train_reg_loss,active_features
1,0.007718206649740784,0.9922817945480347,0.007968176896768923,0.9919764995574951,0.17850147079082088,0.17597374524434786,50.55449304733102,50
2,0.0026711541885556865,0.9973288178443909,0.002943638084242631,0.9970359206199646,0.006955131931978886,0.004424367685133557,50.61528613578239,50
3,0.0016709444098025464,0.9983290433883667,0.0018643956187821193,0.9981226325035095,0.004791146607473641,0.0022724882440272607,50.37316862742106,50
4,0.0012280069630870544,0.9987719655036926,0.0014366328223373477,0.9985533952713013,0.004119382257486659,0.0016165670683167845,50.056305229936015,50
5,0.0009718167229823861,0.999028205871582,0.00117889846173821,0.9988129138946533,0.0036493458391882727,0.0011640984282984886,49.704949442110106,50
6,0.0010317064376258755,0.9989683032035828,0.0011937800825172961,0.9987979531288147,0.003498684918493581,0.0010329689119723743,49.31432134266858,50
7,0.0007455499190950105,0.9992544651031494,0.0009328220276157775,0.9990606904029846,0.00345842008129162,0.0010141945571891674,48.884511680907856,50
8,0.0006802129396606215,0.9993197917938232,0.0008277894344682366,0.9991664886474609,0.0033221171352083127,0.0009009105626950317,48.42413301663856,50
9,0.0011284902552335435,0.9988715052604675,0.0011575449726939813,0.9988344311714172,0.0032997635927675376,0.0009032453171832175,47.93036661953687,50
10,0.0027235744554046054,0.9972764253616333,0.0027972416071562504,0.9971833229064941,0.0034914709167548595,0.0011218107512300343,47.39320448109004,50
11,0.0014966342302144783,0.9985033869743347,0.0015890062298252541,0.9983999729156494,0.003132235658164753,0.0007917018325340356,46.81067760785421,50
12,0.0005851474057660559,0.99941486120224,0.0007566571624770964,0.9992380738258362,0.002954320922229741,0.0006430283169201378,46.22585356072204,50
13,0.0005641113604732829,0.9994359016418457,0.000714504727644561,0.9992805123329163,0.002753056818420029,0.00047137913193037257,45.63355474929287,50
14,0.0005529762638699434,0.9994470477104187,0.0007036054299350405,0.9992914795875549,0.003020579419611766,0.0007714957593725973,44.981674589522896,50
15,0.001148097050350588,0.9988518953323364,0.0013164877935395614,0.9986743927001953,0.0029140056082213373,0.000700165172111571,44.27681015724461,50
16,0.0016279100021759376,0.9983720779418945,0.0012699330577955871,0.9987212419509888,0.0028513525673783636,0.0006738606445618161,43.54983973829714,50
17,0.0005365761466336688,0.9994634389877319,0.0006101074141375008,0.9993856549263,0.003663363966643789,0.0015280497761718482,42.706285217581275,50
18,0.0003415376058619918,0.999658465385437,0.0004568915181850683,0.9995399117469788,0.002624326655532225,0.0005309665278106615,41.86720374185745,50
19,0.00048280670043449427,0.9995172023773193,0.00056151109767855,0.9994345903396606,0.002387622707870525,0.0003317593794954477,41.11726764021399,50
20,0.0003005734146443742,0.9996994137763977,0.0004039567780745275,0.9995932579040527,0.002437818217286351,0.00042173931246886396,40.321578793329735,50
21,0.0002462353029210077,0.9997537732124329,0.00035059851754057944,0.9996469616889954,0.002644348273093102,0.0006715575421670413,39.45581572240891,50
22,0.0002768287867719701,0.9997231960296631,0.00039093158222456285,0.9996063709259033,0.0021900712929987113,0.00026201359547759574,38.561155136317424,50
23,0.0002616840287888599,0.999738335609436,0.0003701901402323674,0.9996272325515747,0.002150214549242285,0.0002664650330944869,37.67499126364651,50
24,0.00018521840701142957,0.9998148083686829,0.0002759596422968417,0.9997221231460571,0.0020849891745838333,0.0002484694638150105,36.73039511349648,50
25,0.00017692532412898242,0.9998230934143066,0.0002696584391551327,0.9997284412384033,0.0020009077571188395,0.00021325697357559413,35.753016658025246,48
