solar_generation_mw,gen_fuel_coal_mw,gen_fuel_gas_mw,gen_fuel_hydro_mw,gen_fuel_multiple_fuels_mw,gen_fuel_nuclear_mw,gen_fuel_oil_mw,gen_fuel_solar_mw,gen_fuel_storage_mw,gen_fuel_coal_pct,gen_fuel_gas_pct,gen_fuel_hydro_pct,gen_fuel_multiple_fuels_pct,gen_fuel_nuclear_pct,gen_fuel_oil_pct,gen_fuel_other_renewables_pct,gen_fuel_solar_pct,forecast_load_mw_latest_available,prelim_load_avg_hourly,rmccp,total_pjm_rt_load_mwh,total_pjm_loc_credit,total_pjm_reg_purchases,total_pjm_assigned_reg,total_pjm_rmccp_cr,da_as_mcp_primary_reserve,da_as_mcp_synchronized_reserve,da_as_as_req_mw_primary_reserve,da_as_as_req_mw_synchronized_reserve,da_as_as_req_mw_thirty_minutes_reserve,da_as_as_mw_thirty_minutes_reserve,da_as_nsr_mw_primary_reserve,system_energy_price_da,gross_inadv_interchange_mw
0.1373596,1.0780171e-19,6.9150047e-10,0.0,0.24276921,0.111262366,4.4849872e-20,0.0,0.16384806,0.23448302,0.25369263,0.12047402,8.055493e-27,0.0,0.22762251,0.071523555,0.0,0.0,4.431167e-10,0.2876834,0.10250985,0.09876833,0.0,0.16499713,0.054352585,0.081570655,0.2530051,0.0,0.111103244,0.0,1.3354e-40,8.6967295e-23,0.31904778,0.120449655
0.13552265,4.1783478e-21,1.5366354e-10,0.0,0.23937811,0.11349549,1.5935156e-21,0.0,0.16238745,0.23742738,0.25219744,0.11579022,7.390004e-29,0.0,0.22445098,0.069394544,0.0,0.0,9.8937296e-11,0.2838875,0.10146307,0.09680061,0.0,0.16469747,0.051866673,0.081749156,0.25407353,0.0,0.10888857,0.0,6.3e-44,1.6769972e-24,0.31905648,0.11519538
0.13939361,1.2493449e-22,3.0461113e-11,0.0,0.2301106,0.11256321,4.3343243e-23,0.0,0.16646011,0.23514931,0.25323728,0.11760056,4.5780784e-31,0.0,0.22697802,0.071403034,0.0,0.0,1.9713387e-11,0.28257108,0.10090333,0.092854574,0.0,0.17027977,0.04823804,0.0804799,0.2512469,0.0,0.11088492,0.0,0.0,2.3428215e-26,0.3124681,0.11939528
0.14125746,2.8162863e-24,5.338116e-12,0.0,0.23746628,0.11058511,8.812893e-25,0.0,0.18076669,0.23818403,0.254865,0.11613498,1.8422818e-33,0.0,0.22219658,0.07284617,0.0,0.0,3.4738185e-12,0.2713478,0.09738202,0.096934445,0.0,0.16498008,0.04347935,0.081848,0.25008318,0.0,0.10942723,0.0,0.0,2.30109e-28,0.3070718,0.12188718
0.14286657,4.6657548e-26,8.188947e-13,0.0,0.23917377,0.1124444,1.304574e-26,0.0,0.17002644,0.23601308,0.25168753,0.1189785,4.6080968e-36,0.0,0.22356717,0.068764046,0.0,0.0,5.3609705e-13,0.27511314,0.09634933,0.097122096,0.0,0.16544497,0.042337485,0.08079289,0.24650149,0.0,0.11310131,0.0,0.0,1.5363831e-30,0.30365065,0.118526585
0.13894065,5.5220427e-28,1.08798075e-13,0.0,0.23647203,0.11592896,1.3651486e-28,0.0,0.17379616,0.23854321,0.24896398,0.11487674,6.811745e-39,0.0,0.22147407,0.07668086,0.0,0.0,7.1687285e-14,0.26829198,0.096182294,0.100146584,0.0,0.16509601,0.04051252,0.07840475,0.24598859,0.0,0.111767575,0.0,0.0,6.7137265e-33,0.29659903,0.11865136
0.13841434,4.523142e-30,1.2374031e-14,0.0,0.23778602,0.11697587,9.770676e-31,0.0,0.1671404,0.24087885,0.2529241,0.11903357,5.614e-42,0.0,0.22276653,0.07508173,0.0,0.0,8.2104335e-15,0.26941606,0.093772784,0.09376406,0.0,0.1648729,0.03772855,0.074989,0.24513796,0.0,0.108757555,0.0,0.0,1.8392419e-35,0.299344,0.12075308
0.1378871,2.4744068e-32,1.1895541e-15,0.0,0.2374734,0.1162534,4.6086678e-33,0.0,0.16680335,0.24362879,0.25182435,0.12262299,3e-45,0.0,0.22805281,0.074498095,0.0,0.0,7.9528363e-16,0.26628998,0.09292244,0.09667283,0.0,0.16053693,0.034818426,0.073533945,0.24077149,0.0,0.10977456,0.0,0.0,3.0071702e-38,0.29153073,0.12403168
0.13726594,8.6836913e-35,9.5327325e-17,0.0,0.2377224,0.11599479,1.3735993e-35,0.0,0.16502246,0.24343666,0.25377885,0.11445777,0.0,0.0,0.2154411,0.07684346,0.0,0.0,6.425542e-17,0.26898396,0.090130165,0.095673636,0.0,0.16028717,0.03301711,0.07786414,0.24109572,0.0,0.10821989,0.0,0.0,2.7723e-41,0.28773588,0.12192678
0.13862386,1.8673517e-37,6.2722186e-18,0.0,0.23207484,0.11474208,2.4655566e-38,0.0,0.16815792,0.24374388,0.25690857,0.1225583,0.0,0.0,0.21042013,0.07741981,0.0,0.0,4.2654565e-18,0.27029794,0.09305108,0.095269874,0.0,0.16234414,0.030631643,0.07532969,0.23472026,0.0,0.1125096,0.0,0.0,1.4e-44,0.28491458,0.12321021
0.1378353,2.33437e-40,3.3325352e-19,0.0,0.23533835,0.116455145,2.5218e-41,0.0,0.16484682,0.2387211,0.24872331,0.11525649,0.0,0.0,0.21889165,0.07528,0.0,0.0,2.2882217e-19,0.2738756,0.0924896,0.099811584,0.0,0.16056159,0.02964563,0.07490106,0.23438859,0.0,0.11232119,0.0,0.0,0.0,0.27192903,0.12317824
0.13733062,1.6e-43,1.4039271e-20,0.0,0.23252426,0.11736748,1.4e-44,0.0,0.16525638,0.23857519,0.24758017,0.11539696,0.0,0.0,0.21764137,0.079155274,0.0,0.0,9.7410615e-21,0.26869303,0.09203036,0.10380155,0.0,0.15887673,0.025956387,0.07501746,0.2317653,0.0,0.11618283,0.0,0.0,0.0,0.27575377,0.11968294
0.13279504,0.0,4.5961783e-22,0.0,0.23335958,0.12072495,0.0,0.0,0.16468742,0.23997872,0.24837263,0.122887984,0.0,0.0,0.21518172,0.07877183,0.0,0.0,3.2254798e-22,0.26516172,0.092035495,0.10543656,0.0,0.15955971,0.024314342,0.07293079,0.2307731,0.0,0.112462014,0.0,0.0,0.0,0.27142888,0.12261874
0.13403754,0.0,1.1436409e-23,0.0,0.22715671,0.11845526,0.0,0.0,0.16660696,0.23725042,0.25245705,0.11508957,0.0,0.0,0.21917099,0.079077974,0.0,0.0,8.125698e-24,0.27075315,0.08927785,0.10317102,0.0,0.1589507,0.022437403,0.074322164,0.2282061,0.0,0.113229014,0.0,0.0,0.0,0.2738016,0.12631032
0.13538487,0.0,2.1102867e-25,0.0,0.22773178,0.117454715,0.0,0.0,0.16407411,0.23730133,0.2537142,0.12106697,0.0,0.0,0.21078116,0.076576345,0.0,0.0,1.519754e-25,0.26648232,0.08969175,0.095259264,0.0,0.1596622,0.021295268,0.073330864,0.22780314,0.0,0.11389573,0.0,0.0,0.0,0.27321333,0.12457675
0.13514706,0.0,2.80984e-27,0.0,0.22655366,0.11958038,0.0,0.0,0.16645882,0.23937495,0.2503015,0.11815572,0.0,0.0,0.21291749,0.07821157,0.0,0.0,2.0536004e-27,0.26174274,0.08943091,0.09468443,0.0,0.15451057,0.019058691,0.07542008,0.2269808,0.0,0.11538192,0.0,0.0,0.0,0.268449,0.1239687
0.13668108,0.0,2.6185503e-29,0.0,0.23009495,0.119875446,0.0,0.0,0.16075839,0.24007209,0.24730037,0.118288875,0.0,0.0,0.20692264,0.08204081,0.0,0.0,1.9449217e-29,0.2623861,0.089723036,0.10113055,0.0,0.16054077,0.01679165,0.07278597,0.22325444,0.0,0.11426108,0.0,0.0,0.0,0.27105993,0.12754905
0.13645911,0.0,1.6505093e-31,0.0,0.2268225,0.11476655,0.0,0.0,0.16663451,0.23695888,0.25090715,0.10781516,0.0,0.0,0.21499312,0.08286604,0.0,0.0,1.247807e-31,0.26566908,0.08858772,0.09977046,0.0,0.15740041,0.015498667,0.07150446,0.22792281,0.0,0.11506461,0.0,0.0,0.0,0.26536956,0.12138495
0.13265392,0.0,6.770045e-34,0.0,0.23016386,0.12030367,0.0,0.0,0.16370264,0.24002333,0.24985988,0.11928269,0.0,0.0,0.20328245,0.08572858,0.0,0.0,5.2189015e-34,0.25684586,0.08971294,0.10161892,0.0,0.16284354,0.013980012,0.07590417,0.2221075,0.0,0.11421898,0.0,0.0,0.0,0.2618847,0.121689014
0.13281398,0.0,1.7296102e-36,0.0,0.23326273,0.1208141,0.0,0.0,0.17188929,0.23884225,0.2460767,0.10857395,0.0,0.0,0.210223,0.08000195,0.0,0.0,1.36229035e-36,0.27037114,0.08594814,0.10030417,0.0,0.16034943,0.012068649,0.07255119,0.2264227,0.0,0.1191086,0.0,0.0,0.0,0.26389378,0.1182176
0.13362317,0.0,2.617553e-39,0.0,0.22337227,0.122040145,0.0,0.0,0.16876344,0.23845527,0.23802438,0.11077426,0.0,0.0,0.20625314,0.08124905,0.0,0.0,2.111356e-39,0.26643902,0.086224996,0.10260016,0.0,0.15643251,0.01090016,0.07355525,0.22309248,0.0,0.11610175,0.0,0.0,0.0,0.2576538,0.118137285
0.13134041,0.0,2.214e-42,0.0,0.22732292,0.116546616,0.0,0.0,0.16194186,0.23796754,0.24443033,0.11230649,0.0,0.0,0.20873693,0.08325934,0.0,0.0,1.834e-42,0.2628311,0.084610336,0.10068839,0.0,0.15868211,0.009338363,0.07101388,0.22577956,0.0,0.1222106,0.0,0.0,0.0,0.25497237,0.12609781
0.12969531,0.0,1e-45,0.0,0.22796538,0.11568343,0.0,0.0,0.16465518,0.23962982,0.25078136,0.11092442,0.0,0.0,0.20905334,0.08443751,0.0,0.0,1e-45,0.2658145,0.08321618,0.09902487,0.0,0.1586939,0.008004264,0.071267635,0.218957,0.0,0.12179399,0.0,0.0,0.0,0.2623269,0.11917475
0.13651504,0.0,0.0,0.0,0.22712463,0.11885247,0.0,0.0,0.16311473,0.23637268,0.24421741,0.1121453,0.0,0.0,0.20496395,0.08896059,0.0,0.0,0.0,0.26793265,0.08224955,0.100932986,0.0,0.1593546,0.006838222,0.07026765,0.22149633,0.0,0.119051576,0.0,0.0,0.0,0.256197,0.1188613
0.13365987,0.0,0.0,0.0,0.22585103,0.11626387,0.0,0.0,0.16495314,0.23865417,0.24871263,0.1083612,0.0,0.0,0.19859552,0.09341849,0.0,0.0,0.0,0.26930836,0.08470626,0.10504866,0.0,0.15575068,0.005663929,0.06857412,0.21886127,0.0,0.11915983,0.0,0.0,0.0,0.25657102,0.12760946
0.13314983,0.0,0.0,0.0,0.2280155,0.12083898,0.0,0.0,0.16050586,0.23598434,0.24233669,0.11582411,0.0,0.0,0.20184271,0.093156524,0.0,0.0,0.0,0.2541297,0.08393092,0.10522462,0.0,0.16014913,0.00452898,0.06786765,0.21837044,0.0,0.11995623,0.0,0.0,0.0,0.2505158,0.120879576
0.13522299,0.0,0.0,0.0,0.22300297,0.11845442,0.0,0.0,0.1627232,0.23191915,0.24463814,0.1134809,0.0,0.0,0.20185126,0.08965011,0.0,0.0,0.0,0.2524375,0.0840399,0.10317629,0.0,0.1564161,0.0037553078,0.0683118,0.21638186,0.0,0.12076475,0.0,0.0,0.0,0.24803258,0.12556039
0.1363703,0.0,0.0,0.0,0.21736062,0.11716613,0.0,0.0,0.16333961,0.23595804,0.23984997,0.10987397,0.0,0.0,0.20432056,0.091231816,0.0,0.0,0.0,0.24686208,0.08282962,0.10315794,0.0,0.15300202,0.0030119282,0.06748531,0.21563955,0.0,0.11954292,0.0,0.0,0.0,0.2470638,0.122494936
0.13326064,0.0,0.0,0.0,0.22342059,0.1180692,0.0,0.0,0.15934965,0.23454489,0.2426585,0.11371173,0.0,0.0,0.20157985,0.09569137,0.0,0.0,0.0,0.24740973,0.08265971,0.100222416,0.0,0.15391183,0.0024075597,0.069460675,0.21395764,0.0,0.11894856,0.0,0.0,0.0,0.24378261,0.12595658
0.13035177,0.0,0.0,0.0,0.21948828,0.11901762,0.0,0.0,0.15932074,0.23277657,0.23824897,0.11452656,0.0,0.0,0.19890445,0.09507994,0.0,0.0,0.0,0.2577415,0.083335236,0.09938914,0.0,0.15154824,0.00200736,0.06901941,0.21035676,0.0,0.118828945,0.0,0.0,0.0,0.24305399,0.12868358
0.13357238,0.0,0.0,0.0,0.22125481,0.11997864,0.0,0.0,0.15757176,0.23181286,0.24591644,0.11133651,0.0,0.0,0.19268401,0.09488858,0.0,0.0,0.0,0.2559232,0.08224886,0.10275858,0.0,0.15468535,0.0015676654,0.06564899,0.2081226,0.0,0.11702191,0.0,0.0,0.0,0.24332903,0.12445312
0.12904572,0.0,0.0,0.0,0.21621658,0.11524516,0.0,0.0,0.15734094,0.23154722,0.24159874,0.11194743,0.0,0.0,0.2001182,0.09422351,0.0,0.0,0.0,0.24669738,0.08553541,0.1114282,0.0,0.15712674,0.0012177561,0.06472053,0.20743114,0.0,0.12220794,0.0,0.0,0.0,0.24284199,0.12280438
0.13389331,0.0,0.0,0.0,0.21281944,0.120189205,0.0,0.0,0.16138318,0.23276281,0.23347352,0.10766838,0.0,0.0,0.19959536,0.09559249,0.0,0.0,0.0,0.24714838,0.08496281,0.10386039,0.0,0.16074544,0.0008864594,0.06316314,0.20656109,0.0,0.118906155,0.0,0.0,0.0,0.24173181,0.1260907
0.13105819,0.0,0.0,0.0,0.22007927,0.11521292,0.0,0.0,0.15571077,0.22903699,0.2342653,0.110212736,0.0,0.0,0.19938558,0.095347255,0.0,0.0,0.0,0.25575206,0.083440155,0.103754245,0.0,0.1534704,0.0006572035,0.0646138,0.20606948,0.0,0.11661916,0.0,0.0,0.0,0.24434473,0.12868449
0.13135295,0.0,0.0,0.0,0.21859817,0.113439225,0.0,0.0,0.1597976,0.23021637,0.24329287,0.11189257,0.0,0.0,0.19672944,0.09857816,0.0,0.0,0.0,0.24430501,0.082079865,0.104524516,0.0,0.1564173,0.00046503186,0.06168504,0.20448539,0.0,0.115441054,0.0,0.0,0.0,0.24129416,0.12818761
0.12983446,0.0,0.0,0.0,0.21006708,0.113972686,0.0,0.0,0.16091985,0.2278972,0.24220034,0.116673164,0.0,0.0,0.19299597,0.09406213,0.0,0.0,0.0,0.2520521,0.07989853,0.095983416,0.0,0.15055363,0.00034841627,0.062595114,0.21335237,0.0,0.11783398,0.0,0.0,0.0,0.22308958,0.12789671
0.12817489,0.0,0.0,0.0,0.2132145,0.11761123,0.0,0.0,0.15617044,0.23435391,0.23968454,0.10837676,0.0,0.0,0.19118264,0.0993294,0.0,0.0,0.0,0.2601006,0.08345769,0.10097381,0.0,0.15792425,0.00023729715,0.06131775,0.20017345,0.0,0.121049024,0.0,0.0,0.0,0.23309323,0.12067249
0.12952591,0.0,0.0,0.0,0.2148369,0.11652168,0.0,0.0,0.15097137,0.23220858,0.23568803,0.10947329,0.0,0.0,0.19577032,0.0969276,0.0,0.0,0.0,0.24880704,0.08133004,0.10157606,0.0,0.1624476,0.00015625033,0.05964049,0.19932523,0.0,0.11889175,0.0,0.0,0.0,0.2317597,0.12211653
0.1291213,0.0,0.0,0.0,0.21031968,0.112564,0.0,0.0,0.15626016,0.2357425,0.23727447,0.10928698,0.0,0.0,0.19327272,0.09595072,0.0,0.0,0.0,0.24454676,0.082217544,0.10310933,0.0,0.1594405,0.00010018861,0.06007828,0.20073202,0.0,0.12158076,0.0,0.0,0.0,0.23236276,0.12641823
0.12621182,0.0,0.0,0.0,0.2126004,0.11909769,0.0,0.0,0.15230377,0.23152499,0.2403549,0.11151176,0.0,0.0,0.18979615,0.092855476,0.0,0.0,0.0,0.2501228,0.08231622,0.10468305,0.0,0.15784998,6.262113e-05,0.059291705,0.19857891,0.0,0.12365117,0.0,0.0,0.0,0.23206255,0.12720235
0.13175866,0.0,0.0,0.0,0.21067941,0.11678094,0.0,0.0,0.1525797,0.23176557,0.23799452,0.108475216,0.0,0.0,0.19738825,0.0943637,0.0,0.0,0.0,0.24628279,0.08121808,0.10165711,0.0,0.15599424,3.7659993e-05,0.059663653,0.19864404,0.0,0.12411151,0.0,0.0,0.0,0.23148648,0.1264681
0.12165476,0.0,0.0,0.0,0.21079066,0.12030491,0.0,0.0,0.14621559,0.22842927,0.2397184,0.11556716,0.0,0.0,0.19025886,0.096607484,0.0,0.0,0.0,0.24754463,0.08010895,0.1040606,0.0,0.15327892,2.2006752e-05,0.06057665,0.19328743,0.0,0.120972365,0.0,0.0,0.0,0.22791448,0.12590177
0.12750262,0.0,0.0,0.0,0.2117907,0.1155063,0.0,0.0,0.14704801,0.23046343,0.23703529,0.110595785,0.0,0.0,0.1923913,0.10004489,0.0,0.0,0.0,0.24743088,0.08042506,0.10147704,0.0,0.15369347,1.2337516e-05,0.059763912,0.19689316,0.0,0.12150586,0.0,0.0,0.0,0.22536297,0.1322858
0.12588178,0.0,0.0,0.0,0.20224717,0.11634787,0.0,0.0,0.15338033,0.22689453,0.2379192,0.10620041,0.0,0.0,0.1898435,0.10151821,0.0,0.0,0.0,0.2411152,0.08016964,0.10050515,0.0,0.15502433,6.59742e-06,0.060569797,0.19181159,0.0,0.12504877,0.0,0.0,0.0,0.22521394,0.12898472
0.12580766,0.0,0.0,0.0,0.20742106,0.11530333,0.0,0.0,0.15419029,0.22795679,0.23871431,0.106367074,0.0,0.0,0.19187987,0.10224893,0.0,0.0,0.0,0.24147642,0.07938396,0.105040915,0.0,0.14953111,3.392093e-06,0.05938025,0.19458984,0.0,0.12224228,0.0,0.0,0.0,0.22666426,0.12965344
0.12543932,0.0,0.0,0.0,0.21327265,0.118148535,0.0,0.0,0.14550959,0.22746976,0.23213772,0.1077595,0.0,0.0,0.19030777,0.1055293,0.0,0.0,0.0,0.24800809,0.07895005,0.10929101,0.0,0.14757136,1.656932e-06,0.05952535,0.19433817,0.0,0.12201403,0.0,0.0,0.0,0.22312182,0.12975085
0.1261006,0.0,0.0,0.0,0.20935826,0.11721827,0.0,0.0,0.14890577,0.22524652,0.23244819,0.104842156,0.0,0.0,0.19266266,0.10218607,0.0,0.0,0.0,0.24495885,0.07761569,0.10645494,0.0,0.15282996,7.647969e-07,0.058951862,0.1908984,0.0,0.12140917,0.0,0.0,0.0,0.22485209,0.12575984
0.1242976,0.0,0.0,0.0,0.20857464,0.11305472,0.0,0.0,0.14800456,0.22688815,0.23983409,0.107883796,0.0,0.0,0.18725865,0.10421704,0.0,0.0,0.0,0.24855489,0.07965088,0.10485301,0.0,0.15352124,3.336355e-07,0.059354357,0.19199273,0.0,0.123603344,0.0,0.0,0.0,0.22200587,0.12979527
0.12583607,0.0,0.0,0.0,0.21292056,0.117723726,0.0,0.0,0.15558825,0.22712064,0.2353091,0.111116044,0.0,0.0,0.18264343,0.10098996,0.0,0.0,0.0,0.24276857,0.07532943,0.10608837,0.0,0.15088439,1.3667749e-07,0.05904575,0.18613774,0.0,0.12489567,0.0,0.0,0.0,0.21998152,0.13089207
0.12168898,0.0,0.0,0.0,0.2062763,0.12127441,0.0,0.0,0.1433488,0.22758025,0.23418655,0.10825456,0.0,0.0,0.19336306,0.10025365,0.0,0.0,0.0,0.2435292,0.07785676,0.10956814,0.0,0.14929762,5.252194e-08,0.05571452,0.18498462,0.0,0.12656607,0.0,0.0,0.0,0.22371304,0.12822789
0.12173902,0.0,0.0,0.0,0.20642284,0.11708947,0.0,0.0,0.1418514,0.22771844,0.23393175,0.10590216,0.0,0.0,0.18737017,0.10784259,0.0,0.0,0.0,0.23472108,0.08193967,0.10650669,0.0,0.15147339,1.876207e-08,0.05836367,0.18588118,0.0,0.12761113,0.0,0.0,0.0,0.23016386,0.12728357
0.123622164,0.0,0.0,0.0,0.20077604,0.11668083,0.0,0.0,0.1491506,0.22608668,0.23154542,0.112519465,0.0,0.0,0.1868261,0.10064362,0.0,0.0,0.0,0.24152564,0.08127196,0.099073485,0.0,0.15076041,6.202911e-09,0.058425896,0.18948668,0.0,0.122043744,0.0,0.0,0.0,0.21947163,0.13234685
0.12212164,0.0,0.0,0.0,0.2060957,0.117353916,0.0,0.0,0.14666148,0.22653763,0.22820115,0.10420476,0.0,0.0,0.18536414,0.10789798,0.0,0.0,0.0,0.23425402,0.07986357,0.10657093,0.0,0.15474708,1.8878854e-09,0.054557484,0.1890536,0.0,0.122478746,0.0,0.0,0.0,0.22087033,0.13156559
0.116794035,0.0,0.0,0.0,0.20859563,0.11776775,0.0,0.0,0.14223565,0.22610214,0.23645718,0.10582737,0.0,0.0,0.18434706,0.10800809,0.0,0.0,0.0,0.2417053,0.07907238,0.09960745,0.0,0.15289877,5.2532095e-10,0.054673277,0.188104,0.0,0.12513751,0.0,0.0,0.0,0.21978244,0.13246089
0.11923101,0.0,0.0,0.0,0.20479721,0.11720864,0.0,0.0,0.1452312,0.22108725,0.22915676,0.106409855,0.0,0.0,0.18555209,0.10551441,0.0,0.0,0.0,0.24022186,0.07956407,0.10185174,0.0,0.15024203,1.3271258e-10,0.056070402,0.18757832,0.0,0.12723166,0.0,0.0,0.0,0.2218367,0.13133343
0.11749636,0.0,0.0,0.0,0.20052274,0.12198377,0.0,0.0,0.14965689,0.22440666,0.22810593,0.10554917,0.0,0.0,0.18455449,0.10442398,0.0,0.0,0.0,0.24373321,0.07522748,0.10223063,0.0,0.14450556,3.021208e-11,0.05506912,0.18542391,0.0,0.12560105,0.0,0.0,0.0,0.21855716,0.13184428
0.11953496,0.0,0.0,0.0,0.20364913,0.11788121,0.0,0.0,0.14981036,0.22187653,0.22726564,0.10674273,0.0,0.0,0.18806238,0.10887567,0.0,0.0,0.0,0.238536,0.07729199,0.10630387,0.0,0.15130009,6.147222e-12,0.054337244,0.18112054,0.0,0.12622336,0.0,0.0,0.0,0.22057508,0.13081919
0.12247017,0.0,0.0,0.0,0.20161225,0.121676356,0.0,0.0,0.14826657,0.22362785,0.23232809,0.10847544,0.0,0.0,0.1841321,0.107373424,0.0,0.0,0.0,0.22933726,0.07611348,0.10256753,0.0,0.1519005,1.1080667e-12,0.055013966,0.18263899,0.0,0.12497729,0.0,0.0,0.0,0.21921955,0.1299975
0.119492516,0.0,0.0,0.0,0.20000046,0.124157205,0.0,0.0,0.14337236,0.22019322,0.22790802,0.10688175,0.0,0.0,0.18400484,0.1098468,0.0,0.0,0.0,0.24416445,0.07922881,0.09972758,0.0,0.14725573,1.7523832e-13,0.053925417,0.17991121,0.0,0.12436742,0.0,0.0,0.0,0.22014491,0.12799408
0.11350541,0.0,0.0,0.0,0.20500684,0.11733579,0.0,0.0,0.14609246,0.22652595,0.2276003,0.104631536,0.0,0.0,0.1833047,0.10755433,0.0,0.0,0.0,0.2376461,0.07856976,0.09962023,0.0,0.14869468,2.4061367e-14,0.054198615,0.17319463,0.0,0.12489473,0.0,0.0,0.0,0.22465767,0.1300961
0.11842126,0.0,0.0,0.0,0.20110312,0.11997816,0.0,0.0,0.14514787,0.22342065,0.22912006,0.105990596,0.0,0.0,0.18208505,0.11347464,0.0,0.0,0.0,0.24529944,0.0830112,0.10173541,0.0,0.1517254,2.8358106e-15,0.054320823,0.17860517,0.0,0.12894742,0.0,0.0,0.0,0.21823168,0.12987676
0.11838678,0.0,0.0,0.0,0.1971578,0.11899059,0.0,0.0,0.146136,0.22262205,0.22514121,0.10389147,0.0,0.0,0.18462603,0.10967421,0.0,0.0,0.0,0.24256042,0.078755125,0.10268882,0.0,0.15530702,2.8332916e-16,0.053539213,0.18077838,0.0,0.121565126,0.0,0.0,0.0,0.21173924,0.13237463
0.12054908,0.0,0.0,0.0,0.19583036,0.11683456,0.0,0.0,0.14564076,0.22041173,0.23045275,0.10543439,0.0,0.0,0.18116875,0.11186309,0.0,0.0,0.0,0.24461919,0.07470649,0.10249113,0.0,0.14990793,2.367325e-17,0.05357028,0.18297672,0.0,0.12235424,0.0,0.0,0.0,0.21351433,0.13287278
0.11607584,0.0,0.0,0.0,0.20242059,0.11599409,0.0,0.0,0.14570943,0.21860328,0.22729927,0.10394078,0.0,0.0,0.18453659,0.112748004,0.0,0.0,0.0,0.24662355,0.07672165,0.09952772,0.0,0.1491802,1.6297455e-18,0.055287566,0.17690417,0.0,0.12586202,0.0,0.0,0.0,0.2153173,0.13016075
0.11989753,0.0,0.0,0.0,0.1977613,0.11610766,0.0,0.0,0.14254414,0.21892972,0.22289857,0.104733974,0.0,0.0,0.18319923,0.110511884,0.0,0.0,0.0,0.2403697,0.07642331,0.105666906,0.0,0.14967744,9.095011e-20,0.054082423,0.18052897,0.0,0.12242363,0.0,0.0,0.0,0.21121472,0.13337323
0.11792328,0.0,0.0,0.0,0.19670324,0.11750131,0.0,0.0,0.14251618,0.2175136,0.22605443,0.10295035,0.0,0.0,0.18369606,0.114061296,0.0,0.0,0.0,0.23879305,0.07391439,0.100943685,0.0,0.15107791,4.0414797e-21,0.05194011,0.17526144,0.0,0.124494754,0.0,0.0,0.0,0.21496168,0.13214652
0.11956462,0.0,0.0,0.0,0.19727635,0.11927091,0.0,0.0,0.13968466,0.21959083,0.22263487,0.10547925,0.0,0.0,0.17834194,0.111018166,0.0,0.0,0.0,0.24001125,0.07464339,0.10173919,0.0,0.14823042,1.4021199e-22,0.052846264,0.17336565,0.0,0.12701795,0.0,0.0,0.0,0.2177416,0.13517573
0.11646779,0.0,0.0,0.0,0.19779333,0.11557262,0.0,0.0,0.13942069,0.22028184,0.2251651,0.10818619,0.0,0.0,0.17973962,0.1089521,0.0,0.0,0.0,0.24232522,0.07351793,0.10406918,0.0,0.14701085,3.7162697e-24,0.054501932,0.17850333,0.0,0.124366105,0.0,0.0,0.0,0.2138727,0.13095456
0.11409871,0.0,0.0,0.0,0.19247201,0.11818287,0.0,0.0,0.13702309,0.21728235,0.2171141,0.10646777,0.0,0.0,0.17933075,0.11575243,0.0,0.0,0.0,0.25086197,0.076091014,0.10422983,0.0,0.15446712,7.3463263e-26,0.05253265,0.17731234,0.0,0.12535833,0.0,0.0,0.0,0.21646525,0.12834287
0.11638454,0.0,0.0,0.0,0.19756064,0.11562889,0.0,0.0,0.14203358,0.21716164,0.2261239,0.10727906,0.0,0.0,0.17641276,0.111826025,0.0,0.0,0.0,0.24604195,0.07759328,0.10708094,0.0,0.14906979,1.0545876e-27,0.052703425,0.17583232,0.0,0.12590958,0.0,0.0,0.0,0.21358818,0.12562333
0.115850754,0.0,0.0,0.0,0.19825205,0.12072267,0.0,0.0,0.13938214,0.22117658,0.22279656,0.10861296,0.0,0.0,0.17047761,0.1116138,0.0,0.0,0.0,0.24625179,0.07676198,0.10180386,0.0,0.15012553,1.0671382e-29,0.053686216,0.17624159,0.0,0.12285951,0.0,0.0,0.0,0.21219097,0.13470817
0.11350147,0.0,0.0,0.0,0.19906883,0.11803918,0.0,0.0,0.13671198,0.2211673,0.22401537,0.106406115,0.0,0.0,0.18052492,0.11697283,0.0,0.0,0.0,0.24706958,0.07515682,0.1061338,0.0,0.1493822,7.362188e-32,0.052167807,0.17349255,0.0,0.12383322,0.0,0.0,0.0,0.21048978,0.13357344
0.11716078,0.0,0.0,0.0,0.19325109,0.11263749,0.0,0.0,0.14026448,0.22097751,0.22412455,0.10928526,0.0,0.0,0.17958175,0.12036399,0.0,0.0,0.0,0.24570565,0.07898045,0.10341518,0.0,0.1454171,3.3352655e-34,0.051779803,0.17630608,0.0,0.12709478,0.0,0.0,0.0,0.21046846,0.13058238
0.114064746,0.0,0.0,0.0,0.19817425,0.11953511,0.0,0.0,0.1382685,0.2182665,0.2271737,0.10268758,0.0,0.0,0.17608471,0.11646086,0.0,0.0,0.0,0.24992155,0.07646544,0.10315082,0.0,0.15581374,9.508286e-37,0.0539274,0.17404035,0.0,0.12857364,0.0,0.0,0.0,0.207918,0.12947926
