field,中文名,score
system_energy_price_da,日前能量价格,0.5978317260742188
forecast_load_mw_latest_available,最新负荷预测,0.05123400315642357
prelim_load_avg_hourly,预估小时负荷,0.028159745037555695
gen_fuel_nuclear_mw,核电出力,0.02450626529753208
total_pjm_rt_load_mwh,实时负荷电量,0.022142089903354645
gen_fuel_oil_pct,燃油占比,0.02099449746310711
da_as_as_req_mw_primary_reserve,日前主用备用需求,0.020716292783617973
da_as_as_mw_thirty_minutes_reserve,日前30分钟备用实际量,0.01793833263218403
da_as_as_req_mw_thirty_minutes_reserve,日前30分钟备用需求,0.016075121238827705
gen_fuel_coal_mw,燃煤出力,0.014586642384529114
gen_fuel_multiple_fuels_mw,多燃料出力,0.013929280452430248
gen_fuel_solar_mw,光伏出力,0.013606993481516838
marginal_loss_price_rt,实时边际损耗价,0.013446697033941746
gen_fuel_coal_pct,燃煤占比,0.01135918777436018
gen_fuel_hydro_pct,水电占比,0.010671254247426987
gross_inadv_interchange_mw,总非计划交换,0.009918184950947762
gen_fuel_gas_mw,燃气出力,0.00946442037820816
gen_fuel_nuclear_pct,核电占比,0.009054316207766533
gen_fuel_other_renewables_pct,其他可再生占比,0.008549780584871769
gen_fuel_hydro_mw,水电出力,0.008256440982222557
gen_fuel_solar_pct,光伏占比,0.008135625161230564
total_pjm_reg_purchases,调频购买量,0.00752925593405962
total_lmp_rt,实时总电价,0.007466298062354326
rmccp,调频容量出清价,0.007172790355980396
gen_fuel_oil_mw,燃油出力,0.006378510035574436
da_as_mcp_synchronized_reserve,日前同步备用出清价,0.006112311501055956
gen_fuel_storage_mw,储能出力,0.00584715511649847
system_energy_price_rt,实时能量价格,0.005680163390934467
da_as_mcp_primary_reserve,日前主用备用出清价,0.005394876003265381
total_pjm_loc_credit,机会成本信用,0.005318984854966402
da_as_nsr_mw_primary_reserve,非同步备用,0.005207376554608345
total_pjm_rmccp_cr,调频容量信用额,0.003994653467088938
solar_generation_mw,光伏出力,0.003320668824017048
da_as_as_req_mw_synchronized_reserve,日前同步备用需求,0.0
