epoch,train_residual_mse_mean,val_residual_mse_mean,val_y_r2_mean,median_effective_norm,max_effective_norm
1,0.9843251515518535,0.9843694567680359,0.7609127163887024,0.3177594542503357,0.46439021825790405
2,0.9243587991504958,0.9465305209159851,0.7701030969619751,0.3435039520263672,0.6013651490211487
3,0.861159138155706,0.8886345624923706,0.7841650247573853,0.35422277450561523,0.6834030151367188
4,0.8114560255498597,0.8550704121589661,0.792317271232605,0.3612093925476074,0.6978999972343445
5,0.7691506630543506,0.8295012712478638,0.7985275983810425,0.3681146800518036,0.7001419067382812
6,0.7400373789397153,0.8002233505249023,0.8056386709213257,0.37602388858795166,0.8433074355125427
7,0.6980034912174399,0.8017839193344116,0.8052597045898438,0.3813403248786926,0.9308014512062073
8,0.6837105457529877,0.7514265179634094,0.8174906969070435,0.3923180103302002,1.0609686374664307
9,0.6523029592001077,0.7356213331222534,0.8213294744491577,0.4005671739578247,1.1313502788543701
10,0.6106484293034582,0.6980606913566589,0.8304524421691895,0.41168859601020813,1.2342567443847656
11,0.5810388552420067,0.6930481195449829,0.8316699266433716,0.4152253568172455,1.3194549083709717
12,0.5641605813394893,0.7151528000831604,0.826301097869873,0.41640710830688477,1.3797551393508911
13,0.5319775640964508,0.6647385358810425,0.8385459184646606,0.4189208745956421,1.4384331703186035
14,0.5107694959098642,0.6259230971336365,0.8479734659194946,0.42093202471733093,1.4752222299575806
15,0.4939079578175689,0.6313059329986572,0.8466660380363464,0.4226333498954773,1.5104591846466064
16,0.4692875155896852,0.6057135462760925,0.8528820872306824,0.42512595653533936,1.5494543313980103
17,0.4539666198419802,0.5928217172622681,0.8560131788253784,0.43089374899864197,1.5809967517852783
18,0.4307802766561508,0.5895177721977234,0.8568156957626343,0.43536877632141113,1.6075094938278198
19,0.4161046720815427,0.5776164531707764,0.8597062826156616,0.4356502592563629,1.6126154661178589
20,0.41103614189408044,0.5875744223594666,0.8572877049446106,0.4398593604564667,1.6316477060317993
21,0.40711845638174,0.5809398889541626,0.8588991165161133,0.4439352750778198,1.637237787246704
22,0.3860352226730549,0.5589331388473511,0.864244282245636,0.4465590715408325,1.6565048694610596
23,0.3768163373072942,0.5501803159713745,0.8663700819015503,0.44974780082702637,1.6737475395202637
24,0.3733135983347893,0.5890039205551147,0.8569405674934387,0.4531140625476837,1.665775179862976
25,0.36779512577887735,0.5485841035842896,0.866757869720459,0.4558104872703552,1.6889015436172485
26,0.35653966145985055,0.5663770437240601,0.8624361753463745,0.45701563358306885,1.6778395175933838
27,0.3491297100077976,0.5672307014465332,0.8622288703918457,0.45890724658966064,1.689964771270752
28,0.34338770377816574,0.5407346487045288,0.8686643838882446,0.46394217014312744,1.6891627311706543
29,0.3318828326283079,0.5517923831939697,0.8659785985946655,0.46653997898101807,1.6983243227005005
