feature_index,related,rank,index,center,nmi,spearman,pearson,kendall,distance_corr,hsic,nmi_pass,spearman_pass,pearson_pass,kendall_pass,distance_corr_pass,hsic_pass,pass_count,max_abs_score,gate,final_gate,best_epoch_gate
1,gen_fuel_oil_pct,1,20,congestion_price_da,0.1180803812089085,0.1479742514621378,0.346321036791158,0.1153262972543392,0.441764860173081,0.0902751688011265,1,1,1,1,1,1,6,0.441764860173081,-0.00026337744,-0.00026337744,2.2635875e-05
2,forecast_load_mw_latest_available,2,25,congestion_price_da,0.1707856909203091,0.1791194206253437,0.3207906538563241,0.1336828855869304,0.4208067642812516,0.0738309540488114,1,1,1,1,1,1,6,0.4208067642812516,-0.00019089917,-0.00019089917,-0.00027572454
3,marginal_loss_price_da,3,59,congestion_price_da,0.2358229160422827,0.2449496436293657,0.3794377928265663,0.186827912149013,0.4182689645402256,0.0959123447456571,1,1,1,1,1,1,6,0.4182689645402256,0.035646636,0.035646636,0.040204793
4,metered_load_mw,4,28,congestion_price_da,0.1998257540447028,0.1914114873317468,0.3073906383012064,0.1409952738393105,0.3953578260107452,0.0743970264456094,1,1,1,1,1,1,6,0.3953578260107452,1.1651064e-05,1.1651064e-05,-7.0294496e-05
5,total_gen,5,1,congestion_price_da,0.1613078748337162,0.23503722491249,0.3304045306909396,0.1515416677381987,0.3877818787293748,0.0733420326529821,1,1,1,1,1,1,6,0.3877818787293748,-0.00010811057,-0.00010811057,-5.068435e-05
6,forecast_load_mw_day_ahead,6,26,congestion_price_da,0.1627644816009783,0.19154156897559,0.3326177568873313,0.1471582134455432,0.3830378418345663,0.0774394931575239,1,1,1,1,1,1,6,0.3830378418345663,-0.0002056482,-0.0002056482,-0.00020551274
7,gen_fuel_nuclear_pct,7,19,congestion_price_da,0.1557483611105677,-0.2021955582820363,-0.2764259401437765,-0.1367722663252849,0.3599340387051249,0.0875441107490024,1,1,1,1,1,1,6,0.3599340387051249,-0.00021718546,-0.00021718546,-4.9030754e-05
8,prelim_load_avg_hourly,8,27,congestion_price_da,0.2244508637814059,0.1871749986231415,0.2826103121424271,0.1271644803509596,0.3569743054986436,0.0736619427189116,1,1,1,1,1,1,6,0.3569743054986436,0.00020331008,0.00020331008,0.00018866097
9,gen_fuel_hydro_mw,9,7,congestion_price_da,0.0634044814444089,0.2323593545950445,0.1778945609798767,0.1681980030935505,0.356318880466035,0.0648677487606524,1,1,1,1,1,1,6,0.356318880466035,-4.4610817e-05,-4.4610817e-05,0.00017091687
10,da_as_mcp_synchronized_reserve,10,39,congestion_price_da,0.2090196035505415,0.2072971791660919,0.1453992452341733,0.1642680444467977,0.3437364046109868,0.0619850943709284,1,1,1,1,1,1,6,0.3437364046109868,5.064139e-05,5.064139e-05,8.2806015e-05
11,total_pjm_rt_load_mwh,11,31,congestion_price_da,0.1761541840524756,0.2080659026971076,0.3389742636179345,0.0955449649325814,0.3143956255718181,0.0708925532787477,1,1,1,1,1,1,6,0.3389742636179345,0.0002756525,0.0002756525,-0.00013339327
12,gen_fuel_other_renewables_pct,12,21,congestion_price_da,0.0973555068541153,-0.2377260706976824,-0.221536448105749,-0.1759937977446164,0.328068574674687,0.0862241582257727,1,1,1,1,1,1,6,0.328068574674687,-7.521882e-05,-7.521882e-05,5.582964e-06
13,gen_fuel_gas_mw,13,6,congestion_price_da,0.1601618388710728,0.2003581149795699,0.276064543500538,0.1302266358338607,0.3162451439125698,0.0735028562435558,1,1,1,1,1,1,6,0.3162451439125698,-0.00014249035,-0.00014249035,7.613022e-05
