目标,中文名,达标水平,预算n,先达标的方法,方法,测试R2,全量R2,候选数,选中字段
total_lmp_da,日前总电价,95%,6,LassoNet,DGatingDNN,0.920563817260146,0.9609024015116058,48,da_as_mcp_synchronized_reserve|forecast_load_mw_latest_available|marginal_loss_price_rt|gen_fuel_gas_mw|gen_fuel_oil_pct|da_as_as_mw_thirty_minutes_reserve
total_lmp_da,日前总电价,95%,6,LassoNet,STG,0.9131184830769127,0.9609024015116058,48,prelim_load_avg_hourly|da_as_as_mw_thirty_minutes_reserve|wind_generation_mw|gen_fuel_other_renewables_mw|da_as_mcp_synchronized_reserve|gen_fuel_oil_pct
total_lmp_da,日前总电价,95%,6,LassoNet,LassoNet,0.9198497054823939,0.9609024015116058,48,gen_fuel_oil_mw|da_as_mcp_synchronized_reserve|marginal_loss_price_rt|forecast_load_mw_latest_available|gross_inadv_interchange_mw|da_as_as_mw_thirty_minutes_reserve
total_lmp_da,日前总电价,95%,6,LassoNet,XGBoost,0.8890487572646664,0.9609024015116058,48,gen_fuel_oil_mw|da_as_mcp_synchronized_reserve|total_lmp_rt|system_energy_price_rt|marginal_loss_price_rt|da_as_mcp_primary_reserve
total_lmp_da,日前总电价,95%,6,LassoNet,Lasso,0.9147706318380907,0.9609024015116058,48,da_as_mcp_synchronized_reserve|gen_fuel_oil_mw|marginal_loss_price_rt|gen_fuel_coal_mw|forecast_load_mw_latest_available|da_as_as_mw_thirty_minutes_reserve
total_lmp_da,日前总电价,95%,6,LassoNet,Pearson,0.8722037210478933,0.9609024015116058,48,gen_fuel_oil_mw|gen_fuel_oil_pct|da_as_mcp_synchronized_reserve|da_as_mcp_primary_reserve|total_lmp_rt|system_energy_price_rt
total_lmp_da,日前总电价,97%,8,STG,DGatingDNN,0.936275500342646,0.9609024015116058,48,da_as_mcp_synchronized_reserve|forecast_load_mw_latest_available|marginal_loss_price_rt|gen_fuel_gas_mw|gen_fuel_oil_pct|da_as_as_mw_thirty_minutes_reserve|total_lmp_rt|gen_fuel_coal_pct
total_lmp_da,日前总电价,97%,8,STG,STG,0.9414131112636687,0.9609024015116058,48,prelim_load_avg_hourly|da_as_as_mw_thirty_minutes_reserve|wind_generation_mw|gen_fuel_other_renewables_mw|da_as_mcp_synchronized_reserve|gen_fuel_oil_pct|marginal_loss_price_rt|gen_fuel_coal_pct
total_lmp_da,日前总电价,97%,8,STG,LassoNet,0.9350150597975582,0.9609024015116058,48,gen_fuel_oil_mw|da_as_mcp_synchronized_reserve|marginal_loss_price_rt|forecast_load_mw_latest_available|gross_inadv_interchange_mw|da_as_as_mw_thirty_minutes_reserve|total_pjm_assigned_reg|gen_fuel_coal_pct
total_lmp_da,日前总电价,97%,8,STG,XGBoost,0.9223594793971468,0.9609024015116058,48,gen_fuel_oil_mw|da_as_mcp_synchronized_reserve|total_lmp_rt|system_energy_price_rt|marginal_loss_price_rt|da_as_mcp_primary_reserve|prelim_load_avg_hourly|da_as_as_req_mw_thirty_minutes_reserve
total_lmp_da,日前总电价,97%,8,STG,Lasso,0.9263154537101312,0.9609024015116058,48,da_as_mcp_synchronized_reserve|gen_fuel_oil_mw|marginal_loss_price_rt|gen_fuel_coal_mw|forecast_load_mw_latest_available|da_as_as_mw_thirty_minutes_reserve|gross_inadv_interchange_mw|total_pjm_reg_purchases
total_lmp_da,日前总电价,97%,8,STG,Pearson,0.887359211689356,0.9609024015116058,48,gen_fuel_oil_mw|gen_fuel_oil_pct|da_as_mcp_synchronized_reserve|da_as_mcp_primary_reserve|total_lmp_rt|system_energy_price_rt|forecast_load_mw_latest_available|prelim_load_avg_hourly
