n_fields,test_r2,fields
1,0.11549398320357884,gen_fuel_coal_mw
2,0.28511783664136536,gen_fuel_coal_mw|gen_fuel_natural_gas_mw
3,0.6417524817963861,gen_fuel_coal_mw|gen_fuel_natural_gas_mw|system_losses_mw
5,0.6911112092664804,gen_fuel_coal_mw|gen_fuel_natural_gas_mw|system_losses_mw|gen_fuel_wind_mw|gen_fuel_solar_mw
8,0.7943603770617107,gen_fuel_coal_mw|gen_fuel_natural_gas_mw|system_losses_mw|gen_fuel_wind_mw|gen_fuel_solar_mw|area_3_net_export_mw|area_2_net_export_mw|area_2_load_day_ahead_mw
11,0.8200533112742354,gen_fuel_coal_mw|gen_fuel_natural_gas_mw|system_losses_mw|gen_fuel_wind_mw|gen_fuel_solar_mw|area_3_net_export_mw|area_2_net_export_mw|area_2_load_day_ahead_mw|area_1_load_actual_mw|gen_fuel_hydro_mw|area_3_load_actual_mw
12,0.8285264557237526,gen_fuel_coal_mw|gen_fuel_natural_gas_mw|system_losses_mw|gen_fuel_wind_mw|gen_fuel_solar_mw|area_3_net_export_mw|area_2_net_export_mw|area_2_load_day_ahead_mw|area_1_load_actual_mw|gen_fuel_hydro_mw|area_3_load_actual_mw|area_1_load_day_ahead_mw
24,0.83930738363389,gen_fuel_coal_mw|gen_fuel_natural_gas_mw|system_losses_mw|gen_fuel_wind_mw|gen_fuel_solar_mw|area_3_net_export_mw|area_2_net_export_mw|area_2_load_day_ahead_mw|area_1_load_actual_mw|gen_fuel_hydro_mw|area_3_load_actual_mw|area_1_load_day_ahead_mw|reserve_spin_r1_mw|area_2_load_actual_mw|reserve_spin_r3_mw|reserve_spin_r2_mw|system_load_actual_mw|area_3_load_day_ahead_mw|system_load_day_ahead_mw|system_generation_mw|area_1_net_export_mw|reserve_reg_up_mw|reserve_reg_down_mw|gen_fuel_nuclear_mw
