epoch,train_standardized_mse,validation_standardized_mse,selection_objective,validation_r2,n_active_at_0_01
1,0.7005576739934798,0.5187625288963318,0.5187625288963318,0.4899694460667714,24
2,0.39873604364959775,0.3624326288700104,0.3624326288700104,0.643667965486262,24
3,0.31619926819804434,0.34489327669143677,0.34489327669143677,0.6609121113056231,24
4,0.2704036968166982,0.29507148265838623,0.29507148265838623,0.7098952698356095,24
5,0.23283752821332537,0.24907280504703522,0.24907280504703522,0.7551196687035406,24
6,0.20702560283073995,0.19985537230968475,0.19985537230968475,0.803508653919585,24
7,0.18242787492686305,0.18794886767864227,0.18794886767864227,0.8152147556477446,24
8,0.17011246315907097,0.1644219607114792,0.1644219607114792,0.8383456521751411,24
9,0.15132522572343352,0.15659235417842865,0.15659235417842865,0.8460434685129385,24
10,0.14690110381152155,0.1575731635093689,0.1575731635093689,0.8450791652937917,24
11,0.1406398359904273,0.14482808113098145,0.14482808113098145,0.857609711249241,24
12,0.1282498265483896,0.1439586579799652,0.1439586579799652,0.8584645060682449,24
13,0.12326114728959567,0.1422194391489029,0.1422194391489029,0.860174439715936,24
14,0.11785849079576963,0.13732658326625824,0.13732658326625824,0.8649849445517801,24
15,0.1152642977629378,0.14052480459213257,0.14052480459213257,0.8618405662206945,24
16,0.1127658549135111,0.13328763842582703,0.13328763842582703,0.8689559031217008,24
17,0.10725378577167831,0.15204402804374695,0.15204402804374695,0.8505152352520375,24
18,0.12897220907869786,0.14977651834487915,0.14977651834487915,0.8527445809865736,24
19,0.10637787665030207,0.13706333935260773,0.13706333935260773,0.8652437609475944,24
20,0.10590300073383029,0.14030225574970245,0.14030225574970245,0.8620593734309934,24
21,0.10263223796792052,0.12577712535858154,0.12577712535858154,0.8763399972513916,24
22,0.09951076506792762,0.13549961149692535,0.13549961149692535,0.8667811627534167,24
23,0.10003757769594583,0.1312638819217682,0.1312638819217682,0.8709456023336607,24
24,0.09317279791746655,0.12899625301361084,0.12899625301361084,0.8731750607692383,24
25,0.09212265382766258,0.12868408858776093,0.12868408858776093,0.873481965425107,24
26,0.092360007018578,0.12580546736717224,0.12580546736717224,0.876312136014166,24
27,0.08918944459284911,0.11679621785879135,0.11679621785879135,0.8851697315833316,24
28,0.0880930361494897,0.1266191452741623,0.1266191452741623,0.8755121427497038,24
29,0.0891973562078113,0.12572991847991943,0.12572991847991943,0.8763864084679244,24
30,0.0867638990147283,0.11983857303857803,0.11983857303857803,0.8821785973473727,24
31,0.08962994149571592,0.12792877852916718,0.12792877852916718,0.8742245779034395,24
32,0.08336327358275633,0.11893267929553986,0.11893267929553986,0.8830692456637739,24
33,0.08621857907421882,0.12403570860624313,0.12403570860624313,0.8780521007165863,24
34,0.08690130786222533,0.12039376050233841,0.12039376050233841,0.8816327540924063,24
35,0.08321297928816945,0.1170424222946167,0.1170424222946167,0.8849276853233435,24
36,0.13455965488203228,0.11472506821155548,0.11472506821155548,0.8872060170549463,24
37,0.08415686625626154,0.11898171156644821,0.11898171156644821,0.883021028795555,24
38,0.07778712466999006,0.12293148040771484,0.12293148040771484,0.8791377522384174,24
